N	2gram	Bakhtin_sl_2	FransuaR
130	и с	9	3
131	на этой	1	3
132	и других	4	3
133	это не	5	3
134	в новое	4	3
135	далеко не	2	3
136	пародия на	1	3
137	с точки	3	3
138	но это	3	3
139	уже сказали	1	3
140	даже в	2	3
141	эти формы	4	3
142	на котором	2	3
143	ничего не	1	3
144	по своей	1	3
145	этом отношении	3	3
146	и здесь	2	3
147	не могут	5	3
148	всегда в	1	3
149	в виду	1	3
150	с ним	7	3
151	о нем	2	3
152	с другой	5	3
153	к нему	3	3
154	во всей	1	3
155	в форме	2	3
156	что он	2	3
157	до нас	1	3
158	но как	2	3
159	где они	2	3
160	мир в	1	3
161	в известной	1	3
162	друг друга	1	3
163	в системе	1	3
164	как раз	1	3
165	в других	1	3
166	даже и	4	3
167	связан с	3	3
168	не были	1	3
169	характерно для	1	3
170	мира в	1	3
171	во франции	2	3
172	на фоне	4	3
173	и их	5	3
174	применении к	1	3
175	с миром	1	3
176	у стерна	1	3
177	в более	2	3
178	не является	1	3
179	и ни	2	3
180	не может	20	3
181	что в	3	3
182	отношения к	4	2
183	одним из	2	2
184	например в	5	2
185	в чужой	2	2
186	это очень	2	2
187	на тех	1	2
188	и само	2	2
189	всех его	3	2
190	не была	3	2
191	так называемые	1	2
192	подчеркнуть что	2	2
193	основная особенность	1	2
194	на них	2	2
195	в чем	3	2
196	различия между	1	2
197	но не	6	2
198	почти до	2	2
199	значение и	1	2
200	и выражения	1	2
201	своему существу	1	2
202	и наконец	5	2
203	дальнейшем развитии	2	2
204	идеологии и	1	2
205	в чисто	3	2
206	явлений не	1	2
207	он не	2	2
208	в громадной	1	2
209	на его	2	2
210	его от	3	2
211	и по	1	2
212	значительной степени	6	2
213	в германии	2	2
214	конечно в	2	2
215	слов о	2	2
216	а его	1	2
217	на все	1	2
218	большинстве случаев	5	2
219	это было	1	2
220	в свой	2	2
221	всегда и	1	2
222	этих произведений	1	2
223	в этих	7	2
224	и без	1	2
225	речевой жизни	1	2
226	но эта	2	2
227	xviii века	1	2
228	бы быть	1	2
229	и враждебным	1	2
230	от чисто	1	2
231	в таких	1	2
232	дело в	2	2
233	на него	2	2
234	в процессе	13	2
235	образом в	1	2
236	нем в	3	2
237	жанры и	3	2
238	во всем	4	2
239	же он	1	2
240	к себе	1	2
241	могут быть	7	2
242	языках и	1	2
243	и это	1	2
244	фамильярный контакт	1	2
245	и этим	1	2
246	приводит к	1	2
247	роль в	2	2
248	особенно в	2	2
249	во второй	1	2
250	поэтому в	1	2
251	связанная с	1	2
252	мы всегда	1	2
253	о том	2	2
254	можно сказать	1	2
255	отметить что	3	2
256	представления о	1	2
257	в свете	3	2
258	все формы	2	2
259	как пародия	1	2
260	xix и	1	2
261	с одной	5	2
262	др но	1	2
263	в большинстве	6	2
264	только на	1	2
265	и чисто	2	2
266	или даже	3	2
267	xvii веке	1	2
268	не для	1	2
269	xvii и	1	2
270	протяжении всего	1	2
271	в особенности	3	2
272	только чисто	1	2
273	что не	1	2
274	в некоторых	3	2
275	одной стороны	5	2
276	до конца	17	2
277	и самый	1	2
278	более того	2	2
279	несмотря на	1	2
280	и особенно	2	2
281	его на	1	2
282	аспекте в	1	2
283	быть только	1	2
284	да и	1	2
285	образом на	1	2
286	того что	1	2
287	еще раз	3	2
288	в основном	4	2
289	в целом	1	2
290	кроме того	2	2
291	и для	5	2
292	и часто	3	2
293	фамильярного контакта	1	2
294	и от	3	2
295	или в	2	2
296	узком смысле	4	2
297	хотя и	2	2
298	совершенно иной	1	2
299	от него	5	2
300	интерес к	1	2
301	разной степени	1	2
302	ни к	2	2
303	же в	1	2
304	здесь только	1	2
305	в романе	46	2
306	мира он	1	2
307	речи и	3	2
308	одновременно и	3	2
309	и xviii	1	2
310	основе его	2	2
311	в таком	4	2
312	от этой	1	1
313	сохраняет свое	1	1
314	речь идет	1	1
315	так резко	1	1
316	человека и	3	1
317	но преобладают	1	1
318	это и	2	1
319	и должны	1	1
320	не носят	1	1
321	что слово	1	1
322	между двумя	1	1
323	из самых	1	1
324	явления и	1	1
325	нем нет	1	1
326	проникает в	2	1
327	оно было	2	1
328	собственном смысле	3	1
329	то же	4	1
330	а как	1	1
331	и значение	1	1
332	на материале	2	1
333	правильного понимания	1	1
334	социальной и	1	1
335	мы не	2	1
336	нам в	1	1
337	именно к	2	1
338	литературы так	1	1
339	и устойчивом	1	1
340	говорить о	3	1
341	полное и	1	1
342	и заставляет	1	1
343	первый план	1	1
344	конечно это	1	1
345	процесс этот	1	1
346	но конечно	1	1
347	барокко и	1	1
348	в быту	5	1
349	в план	1	1
350	по отношению	4	1
351	остаются в	1	1
352	вступают в	1	1
353	действительности а	1	1
354	человеку и	1	1
355	конечно совершенно	1	1
356	иной степени	3	1
357	могущественное влияние	2	1
358	чем же	1	1
359	с этим	2	1
360	если на	1	1
361	единым миром	1	1
362	как к	3	1
363	этого развития	1	1
364	у петрарки	1	1
365	все остальные	1	1
366	и получает	1	1
367	не два	1	1
368	не остается	1	1
369	сознания в	1	1
370	xviii веках	1	1
371	как уже	2	1
372	и как	3	1
373	двух разных	1	1
374	и превращается	1	1
375	развития все	1	1
376	вокруг себя	1	1
377	как таковое	1	1
378	и свою	1	1
379	и многообразно	1	1
380	для которого	1	1
381	лежит на	2	1
382	исключительно велико	2	1
383	время это	2	1
384	он в	1	1
385	без учета	1	1
386	в нашем	2	1
387	связанного с	1	1
388	по преимуществу	1	1
389	романа но	2	1
390	но его	1	1
391	эпохи и	2	1
392	как он	2	1
393	на то	1	1
394	мироощущения и	1	1
395	что одним	1	1
396	но прежде	2	1
397	вообще не	1	1
398	не знающий	1	1
399	сказать в	1	1
400	но именно	1	1
401	и внешне	1	1
402	говорили в	1	1
403	для того	2	1
404	по ту	1	1
405	линии этой	1	1
406	именно этим	1	1
407	и более	2	1
408	и сам	1	1
409	и связанные	2	1
410	поэтому оно	1	1
411	драме или	1	1
412	из него	2	1
413	на этом	3	1
414	людей и	2	1
415	конца и	1	1
416	у жан-поля	1	1
417	как они	1	1
418	сервантес и	1	1
419	типы и	1	1
420	связанные с	4	1
421	и может	1	1
422	и дальше	3	1
423	об этом	1	1
424	них не	1	1
425	литературного языка	12	1
426	зрения на	2	1
427	всех областях	4	1
428	лишь в	3	1
429	действительности в	1	1
430	поэтому они	1	1
431	пародии и	1	1
432	даже по	1	1
433	но уже	1	1
434	он является	1	1
435	о которых	1	1
436	разобранные нами	1	1
437	особенно на	2	1
438	и уже	1	1
439	он знает	1	1
440	рода и	1	1
441	должен стать	1	1
442	рождается и	2	1
443	здесь она	1	1
444	на таких	1	1
445	на первый	1	1
446	место в	1	1
447	его нельзя	1	1
448	освобождает от	1	1
449	несколько слов	2	1
450	и при	2	1
451	работы в	1	1
452	мысль и	1	1
453	что такое	1	1
454	не подвергается	1	1
455	лежат в	1	1
456	наших дней	1	1
457	и степени	1	1
458	и шире	1	1
459	мы говорили	1	1
460	не столько	3	1
461	направлен на	1	1
462	франции в	2	1
463	как это	3	1
464	основе ее	1	1
465	где она	1	1
466	только для	1	1
467	точку зрения	3	1
468	остается вне	4	1
469	которые в	2	1
470	но он	2	1
471	сами по	1	1
472	есть именно	1	1
473	далека от	1	1
474	языков и	9	1
475	и устойчивости	1	1
476	освободиться от	1	1
477	и вся	1	1
478	слово для	3	1
479	почти все	2	1
480	она стремится	1	1
481	не менее	4	1
482	его целом	1	1
483	различными формами	1	1
484	жан-поль в	1	1
485	с которой	1	1
486	она не	6	1
487	проник в	1	1
488	аналогичные явления	1	1
489	в то	4	1
490	широком смысле	1	1
491	мышления и	5	1
492	которого он	2	1
493	эта внутренняя	1	1
494	которые были	1	1
495	для всего	1	1
496	др то	1	1
497	следовательно и	1	1
498	не стремится	1	1
499	вторая линия	1	1
500	дон-кихоте в	1	1
501	и существенное	1	1
502	стиль на	2	1
503	же время	4	1
504	для постановки	1	1
505	пробуждается в	1	1
506	на те	1	1
507	другой стороны	1	1
508	через все	1	1
509	тех или	1	1
510	со своим	9	1
511	остается в	5	1
512	же слова	1	1
513	эти три	1	1
514	на французской	1	1
515	звучит в	1	1
516	из существенных	1	1
517	или иных	1	1
518	их от	1	1
519	в образах	1	1
520	определяются и	1	1
521	xx века	1	1
522	все то	1	1
523	иногда даже	1	1
524	лежит в	1	1
525	человека в	5	1
526	и всех	1	1
527	его понимании	1	1
528	глубокое и	1	1
529	художественную волю	1	1
530	оно не	8	1
531	что при	1	1
532	только двух	1	1
533	того чтобы	2	1
534	и образ	2	1
535	людей в	1	1
536	здесь не	4	1
537	и служит	1	1
538	без всякого	2	1
539	и пользуется	1	1
540	в собственном	3	1
541	характер и	1	1
542	сочетается с	1	1
543	и иные	1	1
544	и говорит	1	1
545	законченности и	1	1
546	в пределах	13	1
547	так в	2	1
548	и образа	1	1
549	признания и	1	1
550	мы наблюдаем	2	1
551	дано в	1	1
552	в рамки	2	1
553	как с	2	1
554	с собой	1	1
555	те же	2	1
556	здесь как	2	1
557	смысловых и	2	1
558	здесь нет	1	1
559	к совершенно	1	1
560	оно все	1	1
561	еще в	1	1
562	всегда включает	1	1
563	нас и	1	1
564	с человеком	1	1
565	других менее	1	1
566	но здесь	4	1
567	входит и	1	1
568	только и	2	1
569	дальнейшего развития	1	1
570	их но	1	1
571	этого языка	4	1
572	жанрах и	1	1
573	по себе	5	1
574	в состав	3	1
575	и зыбких	1	1
576	за пределами	1	1
577	людей как	1	1
578	распространены во	1	1
579	отлично знает	1	1
580	затем в	1	1
581	науке и	1	1
582	должно было	1	1
583	нас в	1	1
584	мы понимаем	1	1
585	которой мы	1	1
586	два типа	1	1
587	самые высокие	1	1
588	очень важна	1	1
589	стоит и	1	1
590	в языке	2	1
591	культурное сознание	1	1
592	лишь к	1	1
593	и только	1	1
594	наконец в	4	1
595	именно в	2	1
596	способность к	1	1
597	на развитие	1	1
598	слов и	3	1
599	единого и	2	1
600	и следовательно	1	1
601	наук и	1	1
602	и она	1	1
603	и могли	1	1
604	высоким и	1	1
605	и мир	4	1
606	не зная	1	1
607	в формах	1	1
608	один из	5	1
609	первая линия	2	1
610	моменты в	1	1
611	в зону	1	1
612	этих сфер	1	1
613	всякого рода	1	1
614	важное значение	1	1
615	среди других	1	1
616	одной из	1	1
617	с ними	5	1
618	два основных	1	1
619	проникнуть в	1	1
620	в какой	1	1
621	всех существенных	1	1
622	и действительно	1	1
623	всей жизни	1	1
624	всяком случае	2	1
625	никак нельзя	1	1
626	и мировоззрения	1	1
627	и ее	1	1
628	не было	2	1
629	в органическом	1	1
630	значимость и	1	1
631	характерной для	1	1
632	очень значительным	1	1
633	же и	2	1
634	для всех	4	1
635	с нею	1	1
636	уже в	2	1
637	себе никогда	1	1
638	внешней и	1	1
639	кризиса и	1	1
640	но самое	1	1
641	чужого языка	6	1
642	оно всегда	1	1
643	этого процесса	3	1
644	и обратно	1	1
645	в изобилии	1	1
646	языка но	4	1
647	его и	2	1
648	за ним	1	1
649	в конце	1	1
650	что и	3	1
651	формальный и	1	1
652	роман должен	1	1
653	с этими	1	1
654	и своеобразное	1	1
655	к ним	1	1
656	не о	1	1
657	ту сторону	1	1
658	если оно	2	1
659	у него	3	1
660	случае не	1	1
661	тем что	1	1
662	этот второй	2	1
663	момент в	1	1
664	же сущность	1	1
665	правды и	1	1
666	этот последний	1	1
667	образом к	1	1
668	именно как	2	1
669	особый язык	4	1
670	они оказывали	1	1
671	стилистические вариации	1	1
672	и речи	2	1
673	и создает	3	1
674	точек зрения	3	1
675	и произведения	1	1
676	романа рабле	1	1
677	и глубже	1	1
678	строится в	1	1
679	до известной	1	1
680	следовательно не	1	1
681	и образов	1	1
682	себя и	4	1
683	гражданские и	1	1
684	говорит о	1	1
685	пародии на	1	1
686	религиозного мышления	2	1
687	а на	1	1
688	в дон-кихоте	2	1
689	которых мы	2	1
690	и оценен	1	1
691	стремится к	3	1
692	не исключает	1	1
693	не на	1	1
694	а не	14	1
695	однако и	1	1
696	его как	2	1
697	в единой	1	1
698	одна из	4	1
699	его собственной	1	1
700	его всегда	2	1
701	для этой	1	1
702	проникновения в	1	1
703	все более	1	1
704	но оно	2	1
705	роман в	3	1
706	эта идея	2	1
707	с общей	1	1
708	и приобретает	1	1
709	здесь уже	2	1
710	не одно	1	1
711	может стать	2	1
712	конечно не	5	1
713	он говорит	1	1
714	целом ряде	1	1
715	этого типа	1	1
716	выходят за	1	1
717	исторических и	2	1
718	форму своего	1	1
719	есть на	2	1
720	однако отметить	1	1
721	о классическом	1	1
722	там где	6	1
723	единстве как	1	1
724	для понимания	1	1
725	что как	1	1
726	мироощущение с	1	1
727	в контексте	3	1
728	слова и	8	1
729	изъятого из	1	1
730	не касается	1	1
731	и продуктивной	1	1
732	как например	2	1
733	и различные	2	1
734	здесь особенно	1	1
735	отличается от	2	1
736	многообразно переплетаются	1	1
737	ведь и	2	1
738	в последующем	1	1
739	от нас	2	1
740	мире а	1	1
741	суждения и	1	1
742	более и	1	1
743	вне его	2	1
744	и ценностями	1	1
745	известной степени	2	1
746	его лежит	1	1
747	в мировой	2	1
748	для выражения	1	1
749	и жан-поль	1	1
750	новое слово	2	1
751	и становления	3	1
752	раз подчеркнуть	1	1
753	в связи	2	1
754	тем и	1	1
755	этот процесс	1	1
756	в результате	2	1
757	романе и	2	1
758	развития и	1	1
759	себя самого	1	1
760	особого рода	1	1
761	в эту	1	1
762	к внешнему	1	1
763	но зато	1	1
764	хотя бы	3	1
765	все они	2	1
766	последующем развитии	1	1
767	отношении к	4	1
768	всех формах	1	1
769	более глубокое	1	1
770	обычно не	1	1
771	но этот	1	1
772	какой мере	1	1
773	мы коснемся	1	1
774	отношению к	4	1
775	эти типы	1	1
776	включает в	2	1
777	речи как	2	1
778	просто не	2	1
779	это так	1	1
780	также не	1	1
781	противопоставляет себя	2	1
782	к этому	1	1
783	во всяком	3	1
784	все что	2	1
785	такой же	1	1
786	они не	2	1
