N	2gram	Tiupa_Anal_3	FransuaR
429	каким образом	1	1
430	характерно что	1	1
431	мы знаем	1	1
432	для него	6	1
433	в одном	4	1
434	но особенно	1	1
435	с этими	1	1
436	не столь	1	1
437	в соответствии	2	1
438	каждый из	1	1
439	в самый	1	1
440	жизни на	1	1
441	одежду и	1	1
442	указание на	2	1
443	не противоречит	1	1
444	евангельский текст	1	1
445	забавы в	1	1
446	за ними	1	1
447	как сам	2	1
448	к судьбе	1	1
449	до сих	1	1
450	с мотивом	1	1
451	чем он	1	1
452	а с	1	1
453	мира это	1	1
454	говорит о	2	1
455	в книге	1	1
456	он только	1	1
457	был в	1	1
458	женскому полу	2	1
459	было сказано	1	1
460	они как	1	1
461	из многочисленных	1	1
462	вероятно не	1	1
463	что мы	2	1
464	изо всех	1	1
465	к лицу	1	1
466	на фоне	1	1
467	на новую	1	1
468	к последующему	1	1
469	к его	1	1
470	и потому	2	1
471	независимо от	1	1
472	к самому	1	1
473	нимало не	1	1
474	пройти через	1	1
475	литературе как	1	1
476	лицом к	1	1
477	есть на	1	1
478	с тех	1	1
479	остается в	1	1
480	здесь выступает	1	1
481	в отдельности	1	1
482	в первой	8	1
483	о трагическом	1	1
484	этого слова	2	1
485	с этой	1	1
486	или с	1	1
487	интерес самого	1	1
488	сих пор	1	1
489	этом и	1	1
490	под названием	1	1
491	в мировой	1	1
492	в связи	1	1
493	жизнь в	1	1
494	к счастью	1	1
495	не более	2	1
496	не должен	2	1
497	от всего	1	1
498	в мифе	1	1
499	от лица	1	1
500	в свою	5	1
501	выступают с	1	1
502	и внутренне	1	1
503	европейской традиции	1	1
504	ко всему	1	1
505	аллюзия на	1	1
506	со всей	1	1
507	что в	9	1
508	в таком	1	1
509	всего этого	1	1
510	все что	1	1
