N	2gram	Potebnia_M_1	FransuaR
271	и животное	2	1
272	должна быть	3	1
273	едва ли	1	1
274	с таким	1	1
275	по его	7	1
276	его не	1	1
277	а как	2	1
278	поколений и	1	1
279	слов об	1	1
280	ключ ко	1	1
281	именно к	1	1
282	на эти	1	1
283	оба эти	1	1
284	есть нечто	4	1
285	предшествующих поколений	1	1
286	что иное	2	1
287	а во-вторых	1	1
288	бы ни	4	1
289	они были	1	1
290	ему в	1	1
291	в письме	1	1
292	явление не	1	1
293	значении и	1	1
294	именно эти	1	1
295	иное как	2	1
296	себя а	2	1
297	не без	1	1
298	весь характер	1	1
299	то мы	2	1
300	в ее	1	1
301	но не	8	1
302	из души	2	1
303	для других	1	1
304	значение и	2	1
305	тогда как	2	1
306	некоторые черты	1	1
307	себе и	1	1
308	жизни все	1	1
309	друг от	2	1
310	за пределы	2	1
311	что они	1	1
312	языках но	1	1
313	не лишены	1	1
314	в истории	7	1
315	что во	2	1
316	и высшее	2	1
317	его на	2	1
318	что именно	2	1
319	и языки	1	1
320	некоторое время	1	1
321	и нет	1	1
322	все остальные	4	1
323	все же	6	1
324	нами в	1	1
325	себе на	1	1
326	увидим что	4	1
327	он на	1	1
328	и воды	1	1
329	что слово	3	1
330	в самом	3	1
331	бы сказать	1	1
332	связь ее	1	1
333	он в	1	1
334	в нашем	1	1
335	думать что	3	1
336	с их	1	1
337	им в	1	1
338	человеке и	1	1
339	но его	1	1
340	не годится	1	1
341	в образы	1	1
342	но на	2	1
343	не могла	2	1
344	человек не	1	1
345	вследствие этого	1	1
346	жизнью и	1	1
347	все ее	2	1
348	теории и	2	1
349	по словам	1	1
350	после этого	2	1
351	всем своем	1	1
352	не как	1	1
353	и которые	2	1
354	к каждому	1	1
355	его от	1	1
356	другое в	1	1
357	том же	2	1
358	в каждом	4	1
359	смысле в	4	1
360	не будет	2	1
361	развитие этих	1	1
362	где нет	1	1
363	не нашел	1	1
364	взаимная связь	1	1
365	и отдельные	2	1
366	он есть	2	1
367	известно что	2	1
368	этом смысле	4	1
369	в свой	1	1
370	не берется	1	1
371	и тем	3	1
372	еще одно	1	1
373	в жизни	3	1
374	есть движение	2	1
375	для них	2	1
376	но уже	2	1
377	с тем	5	1
378	в слове	8	1
379	со своими	1	1
380	и уже	1	1
381	оно имеет	1	1
382	с такой	1	1
383	чем в	2	1
384	воздух в	2	1
385	обратимся к	1	1
386	понятия и	3	1
387	народа и	2	1
388	к первому	3	1
389	не так	3	1
390	и при	3	1
391	мысль и	1	1
392	соприкосновение с	1	1
393	и без	3	1
394	всяком случае	1	1
395	в котором	1	1
396	эта жизнь	1	1
397	мы называем	2	1
398	и животным	1	1
399	мысли и	9	1
400	растение и	1	1
401	что я	1	1
402	царства природы	1	1
403	признать что	1	1
404	тогда еще	1	1
405	должны были	1	1
406	стало быть	2	1
407	слишком рано	1	1
408	времени не	1	1
409	доказывает что	2	1
410	что сам	3	1
411	и наоборот	6	1
412	времени а	1	1
413	же может	1	1
414	по себе	10	1
415	даже в	1	1
416	не была	1	1
417	при помощи	2	1
418	бы их	1	1
419	с представлением	1	1
420	она не	3	1
421	природа и	2	1
422	самого начала	3	1
423	мысли в	9	1
424	эти формы	2	1
425	и отсюда	1	1
426	то чего	2	1
427	ее с	2	1
428	к новым	2	1
429	не имел	1	1
430	на него	3	1
431	и искусство	1	1
432	его части	1	1
433	для всего	1	1
434	определить степень	1	1
435	или как	1	1
436	таким путем	1	1
437	по своей	1	1
438	и народной	1	1
439	это слово	1	1
440	так например	3	1
441	связи с	3	1
442	мы бы	1	1
443	в сознании	3	1
444	в германских	1	1
445	не по	4	1
446	его природа	1	1
447	уже и	1	1
448	и делает	1	1
449	но человек	1	1
450	что на	6	1
451	может показаться	1	1
452	у нас	2	1
453	предположение о	1	1
454	от их	1	1
455	действует в	1	1
456	физических явлений	2	1
457	начиная с	1	1
458	не могут	4	1
459	есть только	11	1
460	в других	2	1
461	и развития	2	1
462	что его	1	1
463	кого не	1	1
464	ничего общего	2	1
465	и самое	2	1
466	своего развития	1	1
467	и о	2	1
468	значения и	1	1
469	от друга	2	1
470	здесь не	1	1
471	очень важную	1	1
472	а здесь	1	1
473	и получает	1	1
474	мысль о	2	1
475	так в	1	1
476	дано в	1	1
477	и необходимости	4	1
478	различие между	1	1
479	и человеческого	2	1
480	человека во	1	1
481	времени и	2	1
482	не с	1	1
483	больше в	1	1
484	в последующих	1	1
485	на которую	2	1
486	без основания	1	1
487	образом в	1	1
488	к духу	4	1
489	в таком	5	1
490	может в	1	1
491	каждый раз	4	1
492	мире мы	1	1
493	на все	2	1
494	уже были	1	1
495	в применении	2	1
496	всего человечества	1	1
497	в другом	1	1
498	язык и	5	1
499	и что	10	1
500	я могу	1	1
501	притом в	1	1
502	от своего	1	1
503	утверждает что	2	1
504	аналогии с	1	1
505	в которое	1	1
506	но только	1	1
507	в различных	1	1
508	возвращается к	1	1
509	там же	9	1
510	образом мы	1	1
511	все в	2	1
512	один момент	1	1
513	принуждены будем	1	1
514	от них	1	1
515	переходит в	1	1
516	природы и	1	1
517	от одного	1	1
518	богатство и	1	1
519	в другой	3	1
520	наконец в	1	1
521	человеческого рода	1	1
522	ее деятельности	1	1
523	и об	1	1
524	для самого	1	1
525	в организме	3	1
526	к которому	3	1
527	природе в	1	1
528	которым мы	1	1
529	этот вопрос	2	1
530	что один	1	1
531	мы увидим	3	1
532	есть для	2	1
533	явления в	1	1
534	во всем	4	1
535	за другом	1	1
536	которой мы	1	1
537	словом и	2	1
538	еще и	1	1
539	между тем	5	1
540	с которыми	1	1
541	и тела	1	1
542	себя в	1	1
543	так что	16	1
544	не имеющие	1	1
545	мы принуждены	2	1
546	на такой	1	1
547	если мы	3	1
548	в чисто	1	1
549	для кого	1	1
550	друг за	1	1
551	в виде	1	1
552	но самое	1	1
553	что по	3	1
554	во втором	5	1
555	или даже	3	1
556	души но	4	1
557	из простейших	1	1
558	одно из	3	1
559	бы совершенно	1	1
560	слова в	2	1
561	прибавить что	1	1
562	к ним	2	1
563	него это	1	1
564	орган его	1	1
565	не говорит	1	1
566	явлений в	2	1
567	ее на	1	1
568	даже и	2	1
569	эти явления	3	1
570	известных нам	2	1
571	чтобы показать	1	1
572	но эти	2	1
573	и даже	4	1
574	как только	1	1
575	все высшие	1	1
576	что человек	5	1
577	на этот	2	1
578	нельзя сказать	1	1
579	такое же	1	1
580	по всей	1	1
581	к ее	1	1
582	притом не	4	1
583	смысле оно	1	1
584	превращается в	1	1
585	более того	1	1
586	и непосредственно	1	1
587	один из	1	1
588	когда же	1	1
589	разных местах	1	1
590	и слово	1	1
591	мы находим	1	1
592	но оно	3	1
593	связь с	2	1
594	нет ничего	2	1
595	не были	2	1
596	свое развитие	1	1
597	мы приводим	1	1
598	относятся к	1	1
599	их за	1	1
600	только его	1	1
601	или по	1	1
602	общего с	1	1
603	приводит в	1	1
604	одну общую	1	1
605	которое по	1	1
606	он говорит	1	1
607	видит в	1	1
608	этих словах	1	1
609	лицом к	1	1
610	такого рода	1	1
611	применении к	2	1
612	где начинается	1	1
613	лицом и	2	1
614	в тех	1	1
615	и там	1	1
616	первом случае	1	1
617	в мир	1	1
618	для человека	2	1
619	многих других	1	1
620	в телесном	1	1
621	в каждую	2	1
622	с этой	2	1
623	все особенности	1	1
624	и формы	1	1
625	слова и	4	1
626	стремятся к	1	1
627	несколько слов	1	1
628	только для	3	1
629	природу и	1	1
630	и таким	1	1
631	между прочим	2	1
632	в начале	2	1
633	ни для	1	1
634	ибо он	1	1
635	при всем	1	1
636	в одно	2	1
637	связь в	1	1
638	она может	3	1
639	и практики	2	1
640	и слова	2	1
641	воздуха и	1	1
642	в речи	1	1
643	души в	1	1
644	от него	4	1
645	учений о	1	1
646	тем более	2	1
647	направлены на	1	1
648	не должен	1	1
649	вовлекает в	1	1
650	мира поэтому	1	1
651	указывает на	1	1
652	в раю	1	1
653	всех тех	1	1
654	свое значение	1	1
655	между ними	1	1
656	сказать что	3	1
657	дело с	1	1
658	все к	1	1
659	нет но	1	1
660	всех других	1	1
661	в последнем	1	1
662	сила его	1	1
663	не что	2	1
664	ко всему	1	1
665	из этого	2	1
666	к различным	1	1
667	в каком	6	1
668	речи как	1	1
669	заметить что	2	1
670	того времени	1	1
671	в своих	4	1
672	их появление	1	1
673	бы думать	1	1
674	как на	3	1
675	они не	1	1
