N	2gram	Vygotskiy__6	Analitik
122	если бы	7	3
123	означает что	2	3
124	к нему	1	3
125	с его	3	3
126	том или	1	3
127	еще не	8	3
128	это означает	3	3
129	вопрос об	1	3
130	с одной	1	3
131	обратиться к	1	3
132	что и	4	3
133	одной стороны	1	3
134	а с	1	3
135	более того	2	3
136	тому как	1	3
137	в любом	2	3
138	что мы	11	3
139	к объекту	14	3
140	и все	5	3
141	в равной	1	3
142	что он	18	3
143	том числе	1	3
144	отношения к	3	2
145	не остается	1	2
146	самом деле	2	2
147	на самом	1	2
148	он может	2	2
149	в первом	4	2
150	едва ли	1	2
151	той же	4	2
152	и то	4	2
153	между собой	9	2
154	иного рода	1	2
155	данном случае	1	2
156	на основе	4	2
157	отношение к	7	2
158	не просто	1	2
159	нет и	1	2
160	за пределы	1	2
161	что именно	2	2
162	как к	1	2
163	могли бы	9	2
164	не являются	2	2
165	его к	1	2
166	даже самое	1	2
167	то в	5	2
168	в которой	7	2
169	все эти	2	2
170	из этих	3	2
171	и до	1	2
172	широком смысле	1	2
173	на его	3	2
174	могут оказаться	2	2
175	качестве своего	1	2
176	и по	3	2
177	на этом	4	2
178	или иных	1	2
179	и с	1	2
180	на все	1	2
181	из них	2	2
182	вовсе не	1	2
183	так как	10	2
184	несмотря на	2	2
185	обозначить как	1	2
186	рода и	1	2
187	одного и	4	2
188	для него	6	2
189	при изучении	1	2
190	не должен	1	2
191	к предмету	6	2
192	не столько	1	2
193	на каждом	1	2
194	вопрос о	5	2
195	для данного	3	2
196	которые в	4	2
197	том и	1	2
198	для этого	2	2
199	тогда когда	6	2
200	в процессе	9	2
201	совпадает с	4	2
202	только не	3	2
203	никогда не	8	2
204	и является	2	2
205	потому что	22	2
206	в сознании	4	2
207	и заключается	1	2
208	отличается от	3	2
209	же самое	6	2
210	как мы	10	2
211	и о	1	2
212	связей в	1	2
213	в пределах	5	2
214	представляют собой	3	2
215	к любой	1	2
216	не решает	2	2
217	еще в	2	2
218	на примере	3	2
219	можно сказать	6	2
220	может иметь	1	2
221	один из	3	2
222	в двух	1	2
223	текст как	1	2
224	который в	1	2
225	оказывается в	1	2
226	в начале	1	2
227	его и	1	2
228	в новом	2	2
229	сами по	1	2
230	логическое отношение	1	2
231	этом отношении	3	2
232	образом не	1	2
233	было бы	9	2
234	только через	1	2
235	и составляет	3	2
236	в ряду	2	2
237	на фоне	3	2
238	в данном	2	2
239	она есть	1	2
240	что же	1	2
241	первом случае	3	2
242	и тогда	1	2
243	тех или	1	2
244	отвечает на	1	2
245	это как	1	2
246	тем более	1	2
247	другой стороны	2	2
248	была бы	2	2
249	например в	4	1
250	которая выступает	1	1
251	сам по	1	1
252	смысле слова	1	1
253	тех же	1	1
254	самый предмет	1	1
255	от своей	1	1
256	отношения между	4	1
257	собственном смысле	1	1
258	видеть в	1	1
259	в зависимости	5	1
260	мы уже	2	1
261	мы не	6	1
262	язык как	1	1
263	внутреннюю структуру	1	1
264	есть нечто	1	1
265	принадлежит к	2	1
266	этой специфической	1	1
267	что можно	1	1
268	зависимости от	5	1
269	не способен	1	1
270	со времен	1	1
271	каждое новое	1	1
272	значения в	1	1
273	свою очередь	1	1
274	над ним	1	1
275	быть понято	1	1
276	он сам	2	1
277	это возможно	1	1
278	быть в	1	1
279	в различных	1	1
280	в чем	6	1
281	является таким	1	1
282	во всех	4	1
283	в ее	1	1
284	но как	3	1
285	а только	2	1
286	воздействие на	1	1
287	к которой	2	1
288	только тогда	4	1
289	вообще как	1	1
290	связи и	3	1
291	рода на	2	1
292	независимо от	3	1
293	его на	1	1
294	как в	3	1
295	поэтому всякое	1	1
296	увидим далее	1	1
297	есть в	3	1
298	и той	3	1
299	рода в	2	1
300	в полном	1	1
301	сознательное и	1	1
302	и наконец	2	1
303	слишком легко	1	1
304	поэтому наше	1	1
305	все возможные	1	1
306	не приходится	1	1
307	точкой зрения	1	1
308	меньшей мере	2	1
309	степени как	1	1
310	что это	1	1
311	он в	1	1
312	не оставляет	1	1
313	учение о	1	1
314	в известном	1	1
315	и отношения	3	1
316	объекта в	1	1
317	отношение между	3	1
318	и тот	1	1
319	только один	1	1
320	нам как	1	1
321	если он	2	1
322	движение от	1	1
323	от слов	1	1
324	мы наблюдаем	1	1
325	в рамки	1	1
326	объекту не	1	1
327	всех этих	1	1
328	не значит	1	1
329	которая является	2	1
330	в виде	1	1
331	не способно	1	1
332	не как	1	1
333	возвращение к	1	1
334	отношений между	10	1
335	в понятии	4	1
336	а о	1	1
337	свою силу	4	1
338	и наоборот	1	1
339	но все	1	1
340	что все	5	1
341	в состоянии	4	1
342	и может	1	1
343	затем уже	1	1
344	была в	2	1
345	все их	1	1
346	его в	6	1
347	заключается в	7	1
348	структуры ее	1	1
349	и тем	5	1
350	к словесному	1	1
351	этим именем	1	1
352	в ином	3	1
353	который по	1	1
354	и во-вторых	1	1
355	в них	3	1
356	все равно	1	1
357	с тем	5	1
358	он и	1	1
359	остается в	2	1
360	в восприятии	1	1
361	и становится	1	1
362	вопроса об	1	1
363	в этих	2	1
364	к мысли	1	1
365	все более	2	1
366	во время	1	1
367	и при	1	1
368	и ее	1	1
369	том же	5	1
370	в отношении	10	1
371	взгляд на	1	1
372	в такой	2	1
373	оказывается для	1	1
374	равной мере	1	1
375	в которых	2	1
376	мысли от	3	1
377	втором случае	2	1
378	точку зрения	2	1
379	но он	2	1
380	не его	1	1
381	речи в	2	1
382	их в	1	1
383	оно само	1	1
384	возможно только	3	1
385	не должно	1	1
386	зрения и	1	1
387	мы встречаемся	1	1
388	случае мы	1	1
389	нас к	4	1
390	тому что	11	1
391	раз и	2	1
392	по мере	3	1
393	возникает в	1	1
394	не менее	2	1
395	оба эти	3	1
396	сущности говоря	4	1
397	все три	1	1
398	одна из	1	1
399	к этим	1	1
400	не связанным	1	1
401	в самых	1	1
402	одной и	3	1
403	и отношений	6	1
404	это еще	1	1
405	может только	1	1
406	и отношениях	1	1
407	на котором	2	1
408	спор между	1	1
409	о природе	2	1
410	этих двух	1	1
411	иными словами	1	1
412	вообще чужда	1	1
413	в структуру	4	1
414	факт имеет	1	1
415	уровень его	1	1
416	не говорит	1	1
417	во всем	1	1
418	но это	2	1
419	входят в	2	1
420	мы и	4	1
421	в каком	1	1
422	с другом	5	1
423	можно обозначить	1	1
424	мы встречаем	1	1
425	одно и	1	1
426	в специальном	1	1
427	то о	1	1
428	начиная с	1	1
429	разрыв между	2	1
430	к объяснению	1	1
431	числе и	1	1
432	обратно в	1	1
433	от научного	1	1
434	оно не	4	1
435	на это	1	1
436	особый тип	1	1
437	этот путь	2	1
438	говорит о	1	1
439	и определяющим	1	1
440	при анализе	1	1
441	языка по	1	1
442	и сами	1	1
443	языка и	5	1
444	как по	4	1
445	ином отношении	1	1
446	на той	1	1
447	и отличается	1	1
448	фоне которых	1	1
449	как с	2	1
450	на том	2	1
451	по аналогии	1	1
452	те же	3	1
453	оно как	1	1
454	том как	2	1
455	является в	1	1
456	собой и	1	1
457	в разных	5	1
458	образом в	3	1
459	об одном	2	1
460	и т.д	3	1
461	сказанного выше	1	1
462	это вполне	1	1
463	и крайне	1	1
464	внимание на	2	1
465	чего она	1	1
466	но мы	3	1
467	и что	6	1
468	другого как	1	1
469	может не	1	1
470	аналогии с	1	1
471	и во	1	1
472	на всех	1	1
473	связь между	4	1
474	на отдельные	1	1
475	между фактами	1	1
476	структуру а	2	1
477	когда оно	2	1
478	к установлению	3	1
479	эти два	1	1
480	полноту и	1	1
481	во всей	1	1
482	и оказывает	1	1
483	себя но	1	1
484	и осознает	1	1
485	и только	3	1
486	наконец в	1	1
487	слов и	3	1
488	все время	3	1
489	между полюсами	2	1
490	своей природе	4	1
491	в современной	1	1
492	предмета и	2	1
493	на которой	1	1
494	не владеет	1	1
495	тот же	1	1
496	это во-первых	1	1
497	языка на	2	1
498	мы увидим	1	1
499	друг друга	4	1
500	как нечто	1	1
501	входит в	1	1
502	может оказаться	1	1
503	с прежним	1	1
504	этот факт	2	1
505	но то	1	1
506	возвращением в	1	1
507	так что	6	1
508	задачи как	1	1
509	для всех	2	1
510	связи с	3	1
511	не можем	1	1
512	языка а	1	1
513	то и	1	1
514	все многообразие	1	1
515	оно в	1	1
516	во втором	3	1
517	или даже	1	1
518	в данной	1	1
519	дает ему	1	1
520	языка но	1	1
521	за ним	2	1
522	слова в	1	1
523	как их	1	1
524	в одном	2	1
525	для другого	1	1
526	конкретных проблем	1	1
527	к первой	1	1
528	у него	2	1
529	эта граница	1	1
530	как раз	6	1
531	это по	1	1
532	в целях	1	1
533	само собой	2	1
534	были бы	2	1
535	только на	2	1
536	и даже	1	1
537	нам не	1	1
538	развития в	6	1
539	в любой	2	1
540	до сих	3	1
541	влияние на	1	1
542	может и	1	1
543	одну из	1	1
544	здесь в	1	1
545	с той	1	1
546	один и	1	1
547	и др	2	1
548	предмета но	1	1
549	одного только	1	1
550	непосредственно к	1	1
551	не означает	1	1
552	у одного	2	1
553	о чем	1	1
554	для человека	1	1
555	этот принцип	1	1
556	речи и	5	1
557	не об	1	1
558	если не	1	1
559	в связи	2	1
560	виде в	1	1
561	всех трех	1	1
562	своему содержанию	1	1
563	ни на	1	1
564	ко всем	4	1
565	он уже	1	1
566	как это	3	1
567	путь от	1	1
568	связях и	1	1
569	требует от	3	1
570	к своему	1	1
571	по своему	2	1
572	если оно	1	1
573	научные и	1	1
574	смысле этого	1	1
575	содержат в	1	1
576	раз что	1	1
577	обоих этих	1	1
578	происходит в	1	1
579	в тот	1	1
580	в обратном	2	1
581	друг с	5	1
582	начало нового	1	1
583	с предметом	1	1
584	же точно	3	1
585	с этой	2	1
586	к понятию	4	1
587	предполагает их	1	1
588	сих пор	3	1
589	фактов в	1	1
590	перед нами	1	1
591	к другим	11	1
592	этом смысле	2	1
593	деле как	1	1
594	решение вопроса	1	1
595	мышления в	5	1
596	при таком	1	1
597	прежде чем	1	1
598	и от	2	1
599	все что	1	1
600	с возвращением	1	1
601	что оно	7	1
602	в результате	1	1
603	между ними	7	1
604	своей собственной	1	1
605	я не	4	1
606	но отнюдь	1	1
607	хотя и	3	1
608	примером в	1	1
609	и вызывает	2	1
610	на первый	1	1
611	для нас	2	1
612	от него	2	1
613	мы должны	3	1
614	только с	1	1
615	в большей	1	1
616	сторона этой	1	1
617	хотя в	2	1
618	в своих	3	1
619	бы оно	2	1
620	среди других	1	1
621	к самому	1	1
622	в свою	1	1
623	не знает	3	1
624	связей и	2	1
625	совершенно не	1	1
626	к его	2	1
627	из этого	2	1
628	друга а	1	1
629	феноменов и	1	1
630	что то	3	1
631	таким же	1	1
632	приводит нас	1	1
633	любой другой	2	1
634	в действительности	1	1
635	включает в	1	1
636	ее в	2	1
637	в ссср	2	1
638	это понятие	1	1
639	они не	4	1
640	путь не	1	1
641	строить свое	1	1
642	этой точки	1	1
643	встречаемся с	1	1
644	объекту в	1	1
