N	2gram	Vinokur_St_2	Psycholo
253	ввел в	1	2
254	на все	1	2
255	в них	2	2
256	о которых	2	2
257	в приложении	1	2
258	такой же	1	2
259	которую он	2	2
260	можно найти	1	2
261	это делает	1	2
262	в котором	7	2
263	в их	3	2
264	приложении к	1	2
265	место в	1	2
266	ни малейшего	1	2
267	вопрос о	6	2
268	и той	1	2
269	которые конечно	1	2
270	и эти	1	2
271	быть не	1	2
272	даже в	2	2
273	сущности говоря	1	2
274	что ему	3	2
275	в русской	5	2
276	не имеет	2	2
277	не по	2	2
278	что тень	1	2
279	и именно	3	2
280	взглянуть на	2	2
281	только не	2	2
282	больше чем	1	2
283	трагедии в	4	2
284	же время	1	2
285	вместо того	1	2
286	свидетельствуют о	2	2
287	только с	2	2
288	не потому	2	2
289	в руки	1	2
290	нам что	1	2
291	но все	7	2
292	чтобы сделать	2	2
293	что при	1	2
294	о них	1	2
295	без всякого	1	2
296	в ее	2	2
297	то время	1	2
298	переход к	1	2
299	на нее	3	2
300	те же	1	2
301	времени и	4	2
302	и с	4	2
303	в последней	1	2
304	основана на	1	2
305	ничего не	4	2
306	можно сказать	1	2
307	образом в	1	2
308	в виду	7	2
309	внимание на	4	2
310	но столь	1	2
311	должно было	3	2
312	тему о	1	2
313	которой все	1	2
314	и смысл	1	2
315	один из	1	2
316	у шекспира	4	2
317	почти все	2	2
318	трагедии к	1	2
319	связи с	4	2
320	уже в	1	2
321	ни одного	3	2
322	кажется что	3	2
323	свою трагедию	12	2
324	одно из	1	2
325	котором все	1	2
326	значении которое	1	2
327	это нужно	1	2
328	не хотел	1	2
329	к самому	1	2
330	именно как	1	2
331	даже не	1	2
332	с другой	4	2
333	именно в	4	2
334	той точки	1	2
335	в каких	1	2
336	с той	2	2
337	а с	3	2
338	прежде всего	5	2
339	тех пор	1	2
340	а на	1	2
341	ничем не	1	2
342	не на	2	2
343	в руках	1	2
344	была бы	5	2
345	ни на	1	2
346	и потому	2	2
347	над ним	1	2
348	с такой	1	2
349	в тех	2	2
350	слов в	1	2
351	по существу	2	2
352	для понимания	1	2
353	критики и	1	2
354	который он	1	2
355	в это	2	2
356	на пути	1	2
357	отомстить за	1	2
358	на одной	1	2
359	не является	3	2
360	и от	1	2
361	на поэта	1	2
362	в результате	2	2
363	его не	3	2
364	хотя бы	3	2
365	все они	1	2
366	другой стороны	3	2
367	в характере	1	2
368	в трагедию	1	2
369	те которые	1	2
370	который не	1	2
371	ли можно	1	1
372	это однако	1	1
373	несколько лет	1	1
374	совершенно новой	1	1
375	зависимость от	1	1
376	с жизнью	1	1
377	о самом	1	1
378	того же	2	1
379	с кем	1	1
380	на другой	1	1
381	очень много	1	1
382	тем же	2	1
383	в первом	1	1
384	к другому	1	1
385	своего романа	1	1
386	сторону от	1	1
387	не имеют	1	1
388	в какой-то	1	1
389	действительности и	1	1
390	анализа трагедии	1	1
391	где я	2	1
392	в несколько	1	1
393	со всех	1	1
394	смотреть на	1	1
395	и значение	1	1
396	для своего	2	1
397	и тут	1	1
398	основания и	1	1
399	со страниц	2	1
400	к началу	1	1
401	мы и	1	1
402	которое в	1	1
403	сложная и	1	1
404	лет прежде	1	1
405	в сцене	7	1
406	объяснений для	1	1
407	еще не	1	1
408	в создании	1	1
409	у критиков	1	1
410	друг к	1	1
411	сохраняет и	1	1
412	из трагедии	3	1
413	они должны	1	1
414	но как	1	1
415	нет не	1	1
416	перед глазами	1	1
417	по отношению	1	1
418	в общем	3	1
419	очевидно что	2	1
420	несмотря на	2	1
421	и речи	2	1
422	евгений онегин	1	1
423	за пределы	1	1
424	и стоит	1	1
425	то обстоятельство	4	1
426	которые не	3	1
427	и я	2	1
428	в истории	2	1
429	же цели	1	1
430	более чем	1	1
431	что во	1	1
432	независимо от	1	1
433	общего с	1	1
434	вся задача	1	1
435	такого рода	2	1
436	сюжетного построения	1	1
437	нельзя было	1	1
438	в полном	3	1
439	критики но	1	1
440	нового и	1	1
441	и хотя	1	1
442	значения как	1	1
443	нее так	1	1
444	формы в	1	1
445	так или	1	1
446	количество сцен	1	1
447	не оставляет	1	1
448	хотя эти	1	1
449	только один	1	1
450	не годится	1	1
451	говорят о	1	1
452	и те	2	1
453	на его	2	1
454	в исторических	1	1
455	к выводу	1	1
456	шекспира с	1	1
457	том в	1	1
458	именно то	1	1
459	это делалось	1	1
460	борьбе против	1	1
461	они свидетельствуют	1	1
462	содержание трагедии	1	1
463	вообще не	3	1
464	новое и	1	1
465	и сам	2	1
466	в трагедиях	1	1
467	века в	1	1
468	его от	1	1
469	то ни	2	1
470	факт что	6	1
471	тем в	2	1
472	в совершенно	1	1
473	в другом	4	1
474	впечатление если	1	1
475	что мне	1	1
476	была в	1	1
477	к другу	1	1
478	зрения на	1	1
479	те или	1	1
480	исходным пунктом	1	1
481	этом смысле	1	1
482	истории и	2	1
483	еще одно	1	1
484	но уже	1	1
485	трагедии не	3	1
486	можно считать	1	1
487	и некоторые	1	1
488	и еще	1	1
489	внимания заслуживает	1	1
490	в эту	3	1
491	в этих	3	1
492	для него	4	1
493	в связь	1	1
494	но что	1	1
495	та что	1	1
496	полностью в	1	1
497	что такое	2	1
498	два слова	2	1
499	какие бы	1	1
500	против его	1	1
501	это изображено	1	1
502	и без	1	1
503	то чувство	1	1
504	которого является	1	1
505	пор в	1	1
506	что вся	1	1
507	его современников	1	1
508	не столько	7	1
509	трагедия не	2	1
510	что до	1	1
511	говорил о	1	1
512	его романа	1	1
513	бы что	1	1
514	является еще	1	1
515	от его	2	1
516	последовательности в	1	1
517	ответить на	1	1
518	значение для	1	1
519	одном из	3	1
520	его жизнь	1	1
521	против него	1	1
522	не раз	2	1
523	силу и	1	1
524	и более	2	1
525	не могли	2	1
526	и вся	2	1
527	и очень	1	1
528	малой степени	1	1
529	нет никакого	2	1
530	на один	1	1
531	что есть	1	1
532	в отношении	2	1
533	но они	2	1
534	что с	2	1
535	мысли в	1	1
536	того как	7	1
537	каких условиях	1	1
538	как его	1	1
539	которого он	1	1
540	трагедии который	1	1
541	но только	1	1
542	действующие лица	3	1
543	вообще нет	2	1
544	смысл его	1	1
545	все свои	1	1
546	найти в	1	1
547	и всегда	2	1
548	дело в	4	1
549	к концу	1	1
550	к ней	1	1
551	развивается в	1	1
552	его трагедией	1	1
553	та сложная	1	1
554	поэт взял	1	1
555	вернее сказать	1	1
556	вот что	3	1
557	из того	1	1
558	до того	4	1
559	не до	2	1
560	что на	3	1
561	трагедии так	1	1
562	у меня	3	1
563	обстоятельство что	4	1
564	уже о	1	1
565	исходить из	1	1
566	и такие	1	1
567	он имел	1	1
568	трагедию с	2	1
569	всего что	1	1
570	бы он	1	1
571	своем мнении	1	1
572	признается что	1	1
573	со сцены	1	1
574	на это	2	1
575	и которая	1	1
576	убедительны и	1	1
577	как не	1	1
578	границе между	1	1
579	свою очередь	1	1
580	меня в	2	1
581	не успел	1	1
582	трагедию в	4	1
583	не могу	1	1
584	характер и	1	1
585	мысль о	1	1
586	а когда	1	1
587	не понял	1	1
588	успел еще	1	1
589	для своей	2	1
590	слова а	1	1
591	говорит на	1	1
592	с собой	1	1
593	не трудно	1	1
594	свое мнение	2	1
595	каждого из	1	1
596	об этой	1	1
597	для каких-нибудь	1	1
598	она была	1	1
599	говорила о	1	1
600	он сам	1	1
601	и вообще	2	1
602	эту сцену	1	1
603	выводу что	1	1
604	трагедии на	1	1
605	из другой	1	1
606	разумеется в	2	1
607	все содержание	1	1
608	все необходимые	1	1
609	и который	2	1
610	а также	2	1
611	был сделан	1	1
612	согласиться с	1	1
613	и во	1	1
614	том значении	1	1
615	причин и	1	1
616	в которую	2	1
617	не дал	1	1
618	никаких сомнений	1	1
619	романа в	1	1
620	такого понимания	1	1
621	в лице	1	1
622	статье о	1	1
623	в заключительной	2	1
624	о рассказе	1	1
625	казалось что	1	1
626	но с	4	1
627	с середины	1	1
628	что только	1	1
629	совсем не	1	1
630	романа и	1	1
631	драматургической техники	1	1
632	одной из	3	1
633	могло быть	3	1
634	сцене как	1	1
635	и действительно	1	1
636	с какой-то	1	1
637	поэтому и	1	1
638	между тем	5	1
639	к шекспиру	2	1
640	психологически и	1	1
641	бы ни	2	1
642	с которыми	1	1
643	с какой	1	1
644	что следовательно	1	1
645	сцены и	1	1
646	сцене с	1	1
647	пунктом для	1	1
648	с трагедией	2	1
649	видеть что	1	1
650	и насколько	1	1
651	только на	1	1
652	всем его	1	1
653	больше не	1	1
654	ни было	2	1
655	действующего лица	2	1
656	от других	1	1
657	к известным	1	1
658	а то	1	1
659	повествует о	1	1
660	эти два	1	1
661	именно они	1	1
662	не так	1	1
663	полном смысле	2	1
664	себе в	1	1
665	и их	1	1
666	но нет	1	1
667	следует понимать	1	1
668	лежащий в	1	1
669	и вместе	1	1
670	представляют собой	1	1
671	были бы	1	1
672	воплощенной в	1	1
673	в особенности	2	1
674	к его	1	1
675	и даже	3	1
676	были совершенно	1	1
677	о своей	2	1
678	не следует	1	1
679	однако что	1	1
680	или иначе	1	1
681	здесь вообще	1	1
682	по своим	1	1
683	к которому	1	1
684	мысли об	1	1
685	место их	1	1
686	действующих лиц	4	1
687	в предисловии	3	1
688	во второй	1	1
689	сцена не	1	1
690	возникает целый	1	1
691	конца как	1	1
692	и др	2	1
693	себя и	1	1
694	в обращении	2	1
695	в некоторых	2	1
696	несколько отдельных	1	1
697	на которых	1	1
698	шаг в	1	1
699	и самый	2	1
700	в ту	1	1
701	с которым	1	1
702	его собственной	1	1
703	ни о	1	1
704	заставляя его	1	1
705	бы как	1	1
706	как материал	1	1
707	нигде не	2	1
708	и об	1	1
709	была тем	1	1
710	шекспира но	3	1
711	вся история	1	1
712	так в	1	1
713	шесть лет	2	1
714	перемена в	1	1
715	тот факт	4	1
716	приводит в	1	1
717	женщина и	1	1
718	предисловии к	2	1
719	что за	2	1
720	нельзя поэтому	1	1
721	в течение	6	1
722	на эту	1	1
723	самого себя	1	1
724	отношению к	1	1
725	заключительной сцене	1	1
726	там где	2	1
727	и едва	1	1
728	что сцена	2	1
729	нечто совершенно	1	1
730	в условиях	1	1
731	но это	3	1
732	отличается от	1	1
733	имел в	1	1
734	в чем	1	1
735	вокруг него	1	1
736	своей поэме	1	1
737	им в	1	1
738	в один	2	1
739	но для	1	1
740	рассматривать как	1	1
741	сцены в	2	1
742	по дороге	1	1
743	является ли	1	1
744	за его	1	1
745	становится понятным	1	1
746	которых он	1	1
747	ли в	1	1
748	в связи	1	1
749	или в	1	1
750	легко видеть	1	1
751	из различных	1	1
752	от него	1	1
753	впечатление и	1	1
754	бы в	1	1
755	не должен	2	1
756	у которого	1	1
757	будто бы	1	1
758	но разве	1	1
759	которыми пользовался	2	1
760	же в	1	1
761	нет более	1	1
762	и другие	2	1
763	извлечь из	1	1
764	характере и	1	1
765	стыде но	1	1
766	жизни в	1	1
767	существование и	1	1
768	в свою	1	1
769	в моем	1	1
770	начать с	1	1
771	их с	1	1
772	по одному	1	1
773	внимания к	1	1
774	сказались в	1	1
775	пишет на	1	1
776	в трех	1	1
777	того времени	4	1
778	своем рассказе	1	1
779	ничего общего	1	1
780	гораздо более	1	1
781	как следствие	2	1
