N	2gram	Vygotskiy__2	Morfolog
200	вопрос не	2	2
201	и его	4	2
202	один раз	1	2
203	к себе	2	2
204	можно сравнить	1	2
205	для того	10	2
206	оно не	1	2
207	вывод что	1	2
208	здесь не	1	2
209	в собственном	3	2
210	и что	8	2
211	является в	1	2
212	но здесь	1	2
213	о том	9	2
214	с одной	7	2
215	можно сказать	2	2
216	может не	1	2
217	следует за	2	2
218	и только	3	2
219	того что	17	2
220	как например	2	2
221	хотя бы	4	2
222	идет по	1	2
223	на другие	1	2
224	этот вопрос	5	2
225	что он	12	2
226	только в	4	2
227	он действует	1	2
228	или на	1	2
229	вопроса о	1	2
230	или не	1	2
231	в виде	1	2
232	никто не	1	2
233	должны будем	2	2
234	реакцию на	1	2
235	из двух	3	2
236	не знает	1	2
237	сказать что	6	2
238	что мы	9	2
239	в частности	6	2
240	как эти	1	2
241	играют в	1	2
242	одной стороны	7	2
243	самого себя	1	2
244	но для	2	2
245	вопрос в	1	2
246	не существует	3	2
247	в отдельных	2	2
248	от него	1	2
249	или нет	1	2
250	функции не	1	2
251	не от	1	2
252	одной из	3	2
253	в свое	1	2
254	к этому	4	2
255	точно так	1	2
256	равным образом	1	1
257	он получает	1	1
258	и то	1	1
259	он показывает	2	1
260	значением которое	1	1
261	применении к	1	1
262	который можно	1	1
263	от самого	1	1
264	в подобной	1	1
265	приходит к	1	1
266	есть не	1	1
267	она в	1	1
268	или наоборот	1	1
269	на первом	1	1
270	ответить на	1	1
271	установить что	1	1
272	он как	2	1
273	о формах	1	1
274	так чтобы	1	1
275	что это	6	1
276	вместо того	1	1
277	очень давно	1	1
278	в виду	6	1
279	следовательно в	1	1
280	которые он	2	1
281	он был	1	1
282	видим таким	1	1
283	есть функция	2	1
284	сама собой	1	1
285	или во	2	1
286	одним словом	1	1
287	друг к	1	1
288	коем случае	1	1
289	мы будем	3	1
290	но как	1	1
291	не то	2	1
292	явлений и	1	1
293	и сл	1	1
294	не входит	1	1
295	ответ на	1	1
296	отличие от	3	1
297	оно является	1	1
298	которые не	2	1
299	развития которые	1	1
300	более чем	1	1
301	данный момент	1	1
302	вот как	1	1
303	для всех	4	1
304	совершенно другой	1	1
305	далее мы	1	1
306	более и	1	1
307	в полном	2	1
308	вопросом о	2	1
309	говорит что	5	1
310	и наконец	1	1
311	по пути	2	1
312	но эта	3	1
313	его к	2	1
314	имеет в	1	1
315	развития все	1	1
316	следует сказать	1	1
317	смысла но	1	1
318	со своей	1	1
319	в которой	4	1
320	привести к	1	1
321	формы в	1	1
322	предметов и	1	1
323	из этих	4	1
324	не в	8	1
325	думать что	1	1
326	в этой	6	1
327	характере этого	1	1
328	нами в	1	1
329	отношение между	6	1
330	и тот	1	1
331	может лежать	1	1
332	но ведь	2	1
333	подобным образом	1	1
334	этот вывод	2	1
335	на то	6	1
336	вообще не	1	1
337	что каждая	2	1
338	что она	3	1
339	время и	1	1
340	ожидать что	1	1
341	слова а	1	1
342	момента в	1	1
343	чтобы начать	1	1
344	свою собственную	2	1
345	и вот	1	1
346	для данной	2	1
347	и независимо	1	1
348	и этот	1	1
349	одно и	1	1
350	по его	1	1
351	здесь мы	1	1
352	то ни	1	1
353	в количестве	1	1
354	связанные с	1	1
355	и может	1	1
356	в совершенно	4	1
357	мы далее	1	1
358	к другу	1	1
359	на все	2	1
360	с другими	3	1
361	мы постараемся	1	1
362	и тем	2	1
363	даже в	4	1
364	постановка вопроса	1	1
365	в итоге	1	1
366	от действия	2	1
367	нет в	1	1
368	о которых	3	1
369	ею и	1	1
370	чем в	2	1
371	нисколько не	2	1
372	не выдерживает	1	1
373	том как	1	1
374	чтобы облегчить	1	1
375	и их	5	1
376	именно и	1	1
377	как там	1	1
378	в их	2	1
379	но которые	1	1
380	этому же	1	1
381	мы говорили	1	1
382	в первый	2	1
383	как б	1	1
384	могло бы	1	1
385	бы мы	2	1
386	значение для	4	1
387	а есть	1	1
388	совершенно различные	1	1
389	для данного	2	1
390	которые в	1	1
391	при этом	3	1
392	свет на	1	1
393	особую функцию	1	1
394	все это	4	1
395	имеет свою	2	1
396	где нет	1	1
397	реакция может	1	1
398	бы быть	1	1
399	видит в	2	1
400	если идти	1	1
401	тому что	1	1
402	сам с	2	1
403	она не	1	1
404	то с	1	1
405	показал в	1	1
406	а от	1	1
407	и начинает	1	1
408	что с	5	1
409	самого начала	1	1
410	идет на	1	1
411	того как	4	1
412	и притом	1	1
413	весь этот	1	1
414	в основе	3	1
415	как его	1	1
416	функцию в	1	1
417	такая простая	1	1
418	дело не	1	1
419	иметь в	1	1
420	появляется в	1	1
421	значение этого	1	1
422	вытекает из	3	1
423	больше чем	2	1
424	на землю	1	1
425	этих двух	2	1
426	или как	2	1
427	постольку поскольку	1	1
428	действительно в	1	1
429	в другую	1	1
430	к развитию	3	1
431	как на	1	1
432	у кого	1	1
433	с но	8	1
434	две функции	1	1
435	деле он	1	1
436	и делает	1	1
437	с другом	2	1
438	у нас	1	1
439	к таким	1	1
440	в коем	1	1
441	является то	2	1
442	детей в	3	1
443	в момент	1	1
444	исходить из	1	1
445	что животное	1	1
446	меня на	2	1
447	с логической	3	1
448	другой и	1	1
449	и развития	2	1
450	должны быть	1	1
451	всего в	1	1
452	к тому	7	1
453	той или	2	1
454	не есть	1	1
455	что при	3	1
456	на это	1	1
457	где он	1	1
458	ничего общего	1	1
459	в применении	2	1
460	выразил эту	1	1
461	первом месте	1	1
462	то она	1	1
463	с ее	2	1
464	законы и	1	1
465	без всякого	2	1
466	данном случае	3	1
467	как по	2	1
468	нами выше	1	1
469	постараемся показать	1	1
470	и говорит	1	1
471	действия и	3	1
472	с самого	1	1
473	всей своей	1	1
474	приводит к	5	1
475	с если	1	1
476	на основании	1	1
477	те случаи	1	1
478	те же	3	1
479	в плоскости	1	1
480	когда в	2	1
481	и с	4	1
482	находится в	2	1
483	совершенно особую	1	1
484	которого можно	1	1
485	в известных	1	1
486	функция а	2	1
487	вывод который	1	1
488	одной формы	1	1
489	на вопрос	4	1
490	но мы	3	1
491	бы то	1	1
492	там же	1	1
493	того или	1	1
494	их в	4	1
495	как они	1	1
496	общий принцип	2	1
497	большое количество	1	1
498	же формы	1	1
499	в его	2	1
500	и хорошо	1	1
501	а потому	1	1
502	на одном	2	1
503	во всей	5	1
504	в другой	2	1
505	которой все	1	1
506	целом и	1	1
507	быть разграничены	1	1
508	к ней	2	1
509	делает это	1	1
510	уже видели	2	1
511	но так	1	1
512	на которой	2	1
513	образом как	2	1
514	характерна для	1	1
515	вплотную к	1	1
516	говорить о	2	1
517	бы показать	1	1
518	как нечто	2	1
519	верно и	1	1
520	который в	4	1
521	случаи когда	1	1
522	действительно не	3	1
523	играет роль	1	1
524	в предисловии	4	1
525	какой степени	1	1
526	же и	1	1
527	видели выше	1	1
528	это остается	1	1
529	влияет на	1	1
530	с этот	1	1
531	в нашей	1	1
532	что не	1	1
533	каким образом	2	1
534	эту функцию	1	1
535	для сравнения	1	1
536	не дает	2	1
537	в данной	1	1
538	за ним	1	1
539	а и	1	1
540	всяком случае	6	1
541	в одном	2	1
542	и со	1	1
543	с применением	1	1
544	у него	2	1
545	при отсутствии	1	1
546	как при	2	1
547	он является	2	1
548	и материал	1	1
549	были бы	2	1
550	поскольку это	1	1
551	только на	1	1
552	для исследователя	1	1
553	существенным для	1	1
554	и даже	5	1
555	со стороны	3	1
556	или иной	2	1
557	точек зрения	1	1
558	до сих	1	1
559	которые можно	1	1
560	именно в	2	1
561	как функция	2	1
562	а именно	1	1
563	развитие как	1	1
564	еще и	1	1
565	такое же	1	1
566	показывает что	1	1
567	однако что	1	1
568	могут иметь	1	1
569	по тем	1	1
570	на этот	6	1
571	на которых	2	1
572	ничем не	3	1
573	действительности без	1	1
574	функции по	1	1
575	здесь этот	1	1
576	при определении	1	1
577	для их	1	1
578	лишь постольку	1	1
579	которыми в	1	1
580	близкая к	1	1
581	все более	1	1
582	вступает в	1	1
583	он представляет	2	1
584	становится на	2	1
585	предположить что	1	1
586	другу и	1	1
587	в данном	3	1
588	не дают	1	1
589	не влияет	1	1
590	в течение	2	1
591	не удалось	1	1
592	одновременно с	1	1
593	и там	1	1
594	этих типов	1	1
595	эту мысль	1	1
596	в тот	1	1
597	друг с	2	1
598	реакции на	2	1
599	к следующему	1	1
600	что же	2	1
601	дело идет	1	1
602	с этой	2	1
603	не необходимо	1	1
604	можно предположить	1	1
605	сих пор	1	1
606	не будем	1	1
607	только для	3	1
608	же самое	2	1
609	все остальные	1	1
610	сравнить с	1	1
611	формы с	1	1
612	отвечает на	1	1
613	отношении между	1	1
614	но на	3	1
615	и отношение	1	1
616	или другой	1	1
617	не представляет	2	1
618	для нас	4	1
619	могли бы	4	1
620	и все	3	1
621	частности мы	1	1
622	этом нет	1	1
623	бы в	1	1
624	возникает вопрос	1	1
625	на других	1	1
626	у которого	1	1
627	том случае	1	1
628	значения для	1	1
629	деле идет	1	1
630	кольцо с	1	1
631	между ними	1	1
632	функций и	1	1
633	же относится	1	1
634	материал и	1	1
635	которым он	1	1
636	мы действительно	1	1
637	развитие и	1	1
638	остается на	1	1
639	и применение	1	1
640	всех других	1	1
641	которые имеют	1	1
642	таким же	3	1
643	бы сам	1	1
644	случае если	1	1
645	во всяком	7	1
