N	2gram	Tiupa_Disk_2	KulturaY
206	том же	1	2
207	до конца	1	2
208	в то	5	2
209	как о	1	2
210	ничего не	1	2
211	и именно	1	2
212	дело не	1	2
213	например не	1	2
214	никогда не	2	2
215	же время	5	2
216	свидетельствуют о	1	2
217	не является	4	2
218	не могут	1	2
219	и должно	1	2
220	слова но	1	2
221	но также	1	2
222	ли в	1	2
223	к жизни	3	2
224	в собственном	1	2
225	действия и	1	2
226	было в	3	2
227	одно из	4	2
228	в разных	1	2
229	о нем	1	2
230	на примере	2	2
231	никак не	1	2
232	во втором	1	2
233	мой взгляд	2	2
234	в современной	1	2
235	но с	1	2
236	перед которым	1	2
237	традиции в	1	2
238	и того	3	2
239	сторону от	1	2
240	на мой	2	2
241	устной речи	1	2
242	же и	1	2
243	в сторону	1	2
244	в большинстве	2	2
245	целом и	1	2
246	может служить	1	2
247	здесь как	1	2
248	общения и	2	2
249	это по	1	2
250	были бы	1	2
251	это разумеется	1	2
252	на этот	1	2
253	по большей	2	2
254	превращается в	1	2
255	о чем	2	2
256	в это	1	2
257	может иметь	2	2
258	именно поэтому	1	2
259	в иных	1	2
260	к своему	2	2
261	в контексте	3	2
262	с этой	1	2
263	этом случае	2	2
264	видно что	1	2
265	и для	2	2
266	живет и	1	2
267	и все	3	2
268	от света	1	2
269	между ними	1	2
270	не говоря	1	2
271	себя самого	1	2
272	в свое	2	2
273	уж это	1	2
274	ее в	1	2
275	традиции так	1	1
276	я и	4	1
277	и развитие	1	1
278	же как	2	1
279	в новейшем	1	1
280	для себя	2	1
281	тех же	1	1
282	даже при	1	1
283	на деле	1	1
284	в строгом	3	1
285	достоевского в	1	1
286	к собственной	1	1
287	в году	1	1
288	поэзии и	1	1
289	его не	1	1
290	есть не	1	1
291	на материале	1	1
292	повседневной жизни	1	1
293	это всегда	1	1
294	говорить о	2	1
295	из того	1	1
296	но даже	1	1
297	в некотором	1	1
298	и со	1	1
299	это время	1	1
300	в сочетании	2	1
301	оно стоит	1	1
302	не был	1	1
303	столь же	3	1
304	время в	2	1
305	события в	1	1
306	истории в	1	1
307	тем как	1	1
308	как правило	1	1
309	как система	1	1
310	не то	1	1
311	их обычно	1	1
312	качестве нового	1	1
313	присутствует в	1	1
314	с совершенно	1	1
315	отношение к	2	1
316	а через	1	1
317	отличие от	12	1
318	друг от	1	1
319	в одной	1	1
320	лицо было	1	1
321	не нужно	2	1
322	перед нами	3	1
323	собственно и	2	1
324	и рассказа	2	1
325	укладом и	1	1
326	состояло в	1	1
327	гораздо раньше	1	1
328	со своей	1	1
329	внимания заслуживают	1	1
330	ни один	1	1
331	таковы например	1	1
332	в чем	1	1
333	из той	1	1
334	в нашем	1	1
335	бы не	1	1
336	по имени	1	1
337	говорят о	1	1
338	но на	1	1
339	в случае	1	1
340	в культурной	1	1
341	но прежде	1	1
342	по словам	2	1
343	не следует	3	1
344	но именно	1	1
345	он должен	1	1
346	к одному	1	1
347	на этом	1	1
348	когда на	1	1
349	именно это	1	1
350	одно и	2	1
351	то ни	1	1
352	то чтобы	1	1
353	об этом	1	1
354	данной традиции	1	1
355	а их	1	1
356	и иных	1	1
357	на почве	2	1
358	языковое творчество	1	1
359	лишь на	1	1
360	не соответствует	1	1
361	в жизни	1	1
362	она и	1	1
363	далеко не	2	1
364	для своего	1	1
365	со всей	1	1
366	истории русской	1	1
367	об особом	1	1
368	на первый	2	1
369	между различными	1	1
370	во второй	1	1
371	в ходе	2	1
372	сочетании с	2	1
373	в такой	1	1
374	теперь а	1	1
375	мы в	1	1
376	в прозе	1	1
377	в отличие	12	1
378	своего рода	10	1
379	всякий раз	2	1
380	в имени	1	1
381	что особенно	1	1
382	но это	3	1
383	но они	1	1
384	что этот	1	1
385	сам этот	1	1
386	а вот	1	1
387	случае мы	1	1
388	любви и	1	1
389	из нас	1	1
390	не исчерпывают	1	1
391	некоторого рода	2	1
392	мысли в	1	1
393	в центр	1	1
394	в процессе	1	1
395	субъектов и	1	1
396	каждый день	1	1
397	та или	1	1
398	это еще	2	1
399	рассматривать как	1	1
400	недостаточно для	1	1
401	дело в	2	1
402	одна из	1	1
403	его речи	1	1
404	с остальными	1	1
405	или иная	1	1
406	таким путем	1	1
407	же остается	1	1
408	как она	1	1
409	предполагать что	1	1
410	целое в	1	1
411	с достаточной	1	1
412	с таким	2	1
413	как будто	3	1
414	может и	2	1
415	что на	2	1
416	однако это	1	1
417	ср с	1	1
418	необходимость не	1	1
419	все то	1	1
420	могут быть	3	1
421	возможна только	1	1
422	различных типов	1	1
423	той или	3	1
424	указывает на	1	1
425	в самых	1	1
426	в применении	1	1
427	о событии	1	1
428	более не	1	1
429	по определению	1	1
430	от друга	1	1
431	говоря уже	1	1
432	в ее	1	1
433	из главных	1	1
434	и от	1	1
435	необходимости и	1	1
436	только то	1	1
437	в себя	2	1
438	чужой речи	1	1
439	в мысль	1	1
440	и сам	1	1
441	только через	1	1
442	по аналогии	1	1
443	для человеческого	1	1
444	она была	1	1
445	можно только	1	1
446	поэтому в	1	1
447	не будучи	1	1
448	все дело	1	1
449	движения и	1	1
450	момент в	2	1
451	жизнь которой	1	1
452	одного из	4	1
453	а также	8	1
454	аналогии с	1	1
455	времени в	4	1
456	не заключает	1	1
457	и во	1	1
458	нас в	1	1
459	самый процесс	1	1
460	часто и	1	1
461	всего на	1	1
462	во всех	1	1
463	должно было	1	1
464	в конечном	1	1
465	этом и	1	1
466	в форме	1	1
467	и только	1	1
468	для поэтики	1	1
469	еще более	1	1
470	целого а	1	1
471	и следовательно	1	1
472	он видел	1	1
473	которое было	1	1
474	следует ли	1	1
475	и одновременно	2	1
476	этого смысла	1	1
477	художественной литературе	1	1
478	субъекта в	3	1
479	к их	2	1
480	и так	1	1
481	поэтому и	1	1
482	наше время	2	1
483	имеет своим	1	1
484	соответственно и	1	1
485	с одной	4	1
486	с которыми	1	1
487	каждый из	1	1
488	литературы осуществленной	1	1
489	себя в	6	1
490	только на	1	1
491	себя и	1	1
492	здесь это	1	1
493	эта возможность	1	1
494	является не	2	1
495	не дает	1	1
496	большинстве случаев	1	1
497	как выражение	1	1
498	связывается с	1	1
499	этом в	2	1
500	для него	5	1
501	и их	1	1
502	в новом	1	1
503	могло бы	1	1
504	содержания и	1	1
505	в современном	1	1
506	не для	1	1
507	не столь	2	1
508	случаев это	1	1
509	как такового	1	1
510	к той	1	1
511	в других	1	1
512	и строго	1	1
513	же это	1	1
514	отношения но	1	1
515	одной стороны	4	1
516	пока еще	2	1
517	и тех	1	1
518	здесь в	3	1
519	доверием к	1	1
520	перед ним	1	1
521	нового времени	5	1
522	не нужна	1	1
523	в некоторых	1	1
524	в любой	1	1
525	а сам	2	1
526	более того	1	1
527	человеческой жизни	2	1
528	его как	1	1
529	слов и	1	1
530	человек в	1	1
531	и принимает	1	1
532	было ему	1	1
533	речевых жанров	3	1
534	поскольку речь	1	1
535	отнюдь не	6	1
536	не подлежит	2	1
537	и своим	1	1
538	не проявляется	1	1
539	различие между	1	1
540	в одно	1	1
541	почву для	1	1
542	к лицу	1	1
543	к его	4	1
544	вопрос этот	1	1
545	по своему	1	1
546	тенденцию к	1	1
547	лицом к	1	1
548	но тут	1	1
549	в повествовании	1	1
550	применении к	1	1
551	совершенно иными	1	1
552	самого себя	1	1
553	к настоящему	1	1
554	для человека	1	1
555	да и	1	1
556	и там	1	1
557	только о	1	1
558	его в	3	1
559	чехов не	1	1
560	является для	1	1
561	в условиях	1	1
562	своей жизни	1	1
563	который по	2	1
564	но для	1	1
565	к другим	1	1
566	при всем	1	1
567	в наше	2	1
568	искусству вообще	1	1
569	объекта и	2	1
570	вообще однако	1	1
571	которая в	2	1
572	интерес к	2	1
573	будто бы	1	1
574	если можно	1	1
575	я в	5	1
576	жизни в	3	1
577	слово в	1	1
578	же будет	1	1
579	не знает	3	1
580	сказать что	1	1
581	их с	1	1
582	одном лице	1	1
583	например и	1	1
584	сам в	1	1
585	прямо к	1	1
586	жизни и	3	1
587	также не	1	1
588	в искусстве	1	1
589	в своих	6	1
590	к этому	4	1
