N	2gram	Tiupa_Narr_2	Komedia
154	не может	8	3
155	по своему	2	3
156	одной стороны	5	3
157	в течение	2	3
158	как бы	6	3
159	с этой	3	3
160	в целом	3	3
161	не знает	1	3
162	дело с	2	3
163	все что	4	3
164	в какой	4	3
165	во всяком	1	3
166	отношения к	1	2
167	достаточно вспомнить	1	2
168	о любви	2	2
169	даже если	1	2
170	перед лицом	1	2
171	здесь и	1	2
172	из города	2	2
173	из его	1	2
174	его не	1	2
175	мы не	2	2
176	с радостью	1	2
177	время как	1	2
178	и он	2	2
179	пребывания в	3	2
180	но при	4	2
181	во всех	1	2
182	он говорит	1	2
183	конечном счете	3	2
184	отличие от	5	2
185	за пределы	1	2
186	что они	3	2
187	как в	5	2
188	стороны и	1	2
189	ней в	2	2
190	что касается	1	2
191	в результате	2	2
192	в герое	4	2
193	всего лишь	6	2
194	так или	1	2
195	бы не	1	2
196	раз в	2	2
197	после этого	1	2
198	о которой	3	2
199	состоит в	12	2
200	возвращение к	1	2
201	в силу	4	2
202	чтобы в	2	2
203	людей и	1	2
204	исходя из	1	2
205	в мире	4	2
206	не с	1	2
207	а как	3	2
208	это не	3	2
209	отца и	1	2
210	в развитии	1	2
211	не мог	1	2
212	и без	1	2
213	в котором	5	2
214	сам себя	1	2
215	в одном	1	2
216	его присутствии	1	2
217	тому что	3	2
218	она не	1	2
219	что с	2	2
220	вплоть до	1	2
221	трудно было	1	2
222	дело не	1	2
223	в основе	1	2
224	и после	1	2
225	в области	2	2
226	одним из	1	2
227	его дочь	1	2
228	он бы	1	2
229	ли не	1	2
230	если же	1	2
231	как мы	1	2
232	и о	1	2
233	в виду	1	2
234	здесь не	2	2
235	за пределами	3	2
236	то время	1	2
237	роль в	2	2
238	можно было	2	2
239	наряду с	1	2
240	по ее	1	2
241	от своей	1	2
242	а также	6	2
243	в другом	4	2
244	аналогии с	1	2
245	и во	1	2
246	в конечном	3	2
247	между тем	3	2
248	все время	1	2
249	могло быть	1	2
250	по мнению	1	2
251	в качестве	14	2
252	нового времени	2	2
253	при всей	4	2
254	этом отношении	3	2
255	к одной	1	2
256	п не	1	2
257	лет до	1	2
258	представляют собой	2	2
259	хоть и	1	2
260	или иначе	2	2
261	к человеку	1	2
262	отца в	1	2
263	в произведениях	3	2
264	пока что	1	2
265	что мы	1	2
266	сложившейся ситуации	1	2
267	и особенно	1	2
268	к своему	2	2
269	не могут	1	2
270	сравнению с	1	2
271	много лет	1	2
272	каким он	1	2
273	о его	1	2
274	видно что	2	2
275	является ли	1	2
276	ли в	1	2
277	и все	4	2
278	не владеет	1	2
279	нет никаких	1	2
280	обстоит дело	1	2
281	человека не	1	2
282	не будет	2	2
283	между ними	1	2
284	которым он	1	2
285	из этого	1	2
286	прошлом и	1	2
287	по сравнению	1	2
288	в своих	2	2
289	в таком	3	2
290	эта новая	1	1
291	например в	1	1
292	за которым	2	1
293	к другому	2	1
294	видеть в	1	1
295	в зависимости	1	1
296	и должен	1	1
297	на пороге	1	1
298	побуждает его	1	1
299	если я	1	1
300	их жизни	1	1
301	после слов	1	1
302	мы имеем	3	1
303	на душе	1	1
304	вопрос о	1	1
305	именно к	1	1
306	начинается с	1	1
307	детей хотя	1	1
308	принадлежит к	1	1
309	а для	1	1
310	я не	5	1
311	персонажа от	1	1
312	не сводится	7	1
313	ему в	2	1
314	детей не	1	1
315	если говорить	1	1
316	зависимости от	1	1
317	первого и	1	1
318	жизни это	1	1
319	это время	1	1
320	и говорить	1	1
321	имя и	1	1
322	характером и	1	1
323	сводились к	1	1
324	собой в	1	1
325	в большинстве	1	1
326	он сам	2	1
327	все эти	3	1
328	со словами	1	1
329	жизненным опытом	1	1
330	я на	1	1
331	в чем	2	1
332	но не	3	1
333	в до	1	1
334	в сторону	1	1
335	не входит	1	1
336	ответ на	5	1
337	очевидно что	1	1
338	себе и	2	1
339	человеку и	1	1
340	в е	1	1
341	относится к	1	1
342	но перед	1	1
343	в одной	1	1
344	если она	1	1
345	по содержанию	1	1
346	как к	3	1
347	это был	2	1
348	не думал	1	1
349	перед нами	4	1
350	как уже	2	1
351	и как	1	1
352	и наконец	1	1
353	может послужить	1	1
354	более или	1	1
355	в действительности	1	1
356	для которого	1	1
357	отношения между	2	1
358	отказывается от	1	1
359	в нашем	2	1
360	из этих	2	1
361	не уступает	2	1
362	о матери	1	1
363	им в	1	1
364	в случае	2	1
365	другой как	1	1
366	главное в	1	1
367	образом для	1	1
368	в разработке	1	1
369	не являются	2	1
370	не к	4	1
371	уже говорилось	4	1
372	нашего времени	1	1
373	на жизнь	1	1
374	картины мира	2	1
375	принадлежат к	1	1
376	постольку поскольку	1	1
377	на этом	1	1
378	его можно	1	1
379	так быстро	1	1
380	мне даже	1	1
381	в нее	1	1
382	что все	1	1
383	то чтобы	2	1
384	поскольку все	2	1
385	есть все	1	1
386	конечно в	1	1
387	той же	2	1
388	себя не	2	1
389	это было	1	1
390	обоих случаях	1	1
391	которого не	1	1
392	который и	1	1
393	жизнь ни	1	1
394	за другой	1	1
395	приходит в	1	1
396	и тем	5	1
397	в это	1	1
398	участие в	2	1
399	во многом	1	1
400	от которого	3	1
401	он является	3	1
402	мне то	1	1
403	соответствии с	3	1
404	со своими	2	1
405	не всегда	1	1
406	обстоятельств не	1	1
407	а потом	2	1
408	ни другой	1	1
409	участии в	1	1
410	одно из	2	1
411	и видит	1	1
412	сказать не	1	1
413	таким же	1	1
414	человек и	1	1
415	как все	1	1
416	в следующем	1	1
417	это делает	1	1
418	же именем	1	1
419	за сто	1	1
420	место в	5	1
421	не столько	5	1
422	то его	1	1
423	не от	1	1
424	в отличие	5	1
425	его отношение	1	1
426	что я	3	1
427	признать что	1	1
428	их между	1	1
429	стало быть	2	1
430	два персонажа	2	1
431	точку зрения	3	1
432	но он	2	1
433	к самоубийству	1	1
434	называет его	1	1
435	ему как	1	1
436	случае в	1	1
437	в людях	1	1
438	на рубеже	1	1
439	как можно	1	1
440	с которой	1	1
441	в обоих	2	1
442	текста и	2	1
443	и притом	1	1
444	подавляющее большинство	1	1
445	не могло	2	1
446	себе самом	2	1
447	не желая	1	1
448	не приносит	1	1
449	мира каким	1	1
450	на котором	1	1
451	находятся в	1	1
452	и лишь	1	1
453	всего на	1	1
454	и по	3	1
455	по своей	3	1
456	и теперь	1	1
457	свидетельствуют о	1	1
458	со своим	2	1
459	детьми и	3	1
460	в сознании	2	1
461	которое не	2	1
462	действия но	2	1
463	ли это	1	1
464	похожи на	1	1
465	у меня	2	1
466	следует рассматривать	1	1
467	свое собственное	1	1
468	вспоминать о	1	1
469	детей в	1	1
470	если у	1	1
471	все то	2	1
472	чтобы сделать	1	1
473	как только	1	1
474	они становятся	1	1
475	моей жизни	2	1
476	мой взгляд	1	1
477	что при	1	1
478	здесь мы	1	1
479	о них	2	1
480	с собственной	1	1
481	подобно тому	2	1
482	чувство стыда	1	1
483	меня в	1	1
484	и сами	1	1
485	и от	1	1
486	в себя	4	1
487	и когда	3	1
488	что у	2	1
489	не объясняет	2	1
490	с собой	1	1
491	те же	2	1
492	времени и	4	1
493	особенно в	1	1
494	к его	3	1
495	но поскольку	1	1
496	когда в	1	1
497	своему происхождению	1	1
498	к первому	1	1
499	ничего подобного	1	1
500	это только	1	1
501	жизнь и	1	1
502	строго говоря	3	1
503	теперь и	1	1
504	сводится к	9	1
505	высказывание в	1	1
506	то они	1	1
507	в раннем	1	1
508	никак не	3	1
509	его жизни	2	1
510	сам а	1	1
511	на что	1	1
512	основе своей	1	1
513	все его	4	1
514	звучит так	1	1
515	может не	1	1
516	главный герой	1	1
517	восходит к	2	1
518	то в	1	1
519	которой было	1	1
520	этот момент	1	1
521	но несомненно	1	1
522	этом и	1	1
523	сюжетная схема	1	1
524	вслед за	6	1
525	персонажей и	2	1
526	иначе в	1	1
527	системы персонажей	1	1
528	и она	1	1
529	своей природе	2	1
530	казалось что	2	1
531	себя с	2	1
532	всю свою	1	1
533	ли он	1	1
534	в ситуации	1	1
535	сына в	1	1
536	только в	11	1
537	течение всей	1	1
538	важный для	1	1
539	которая была	1	1
540	на мой	1	1
541	со всеми	2	1
542	события и	1	1
543	и у	4	1
544	только на	2	1
545	ни одного	1	1
546	свою жизнь	1	1
547	в нашей	1	1
548	принадлежащих к	1	1
549	является не	1	1
550	в душе	2	1
551	сходятся в	1	1
552	возникающие в	1	1
553	на своего	1	1
554	и их	1	1
555	в новом	1	1
556	на одном	2	1
557	в прошлом	1	1
558	в такое	1	1
559	может служить	2	1
560	не случайно	2	1
561	следует понимать	1	1
562	образом что	1	1
563	к столь	1	1
564	следует признать	4	1
565	уже была	1	1
566	случае с	1	1
567	внутреннего мира	1	1
568	интересующей нас	1	1
569	где в	1	1
570	в финале	1	1
571	своему характеру	2	1
572	о своей	1	1
573	как сам	1	1
574	что человек	1	1
575	них в	1	1
576	этого человека	1	1
577	а именно	1	1
578	не наделен	1	1
579	с той	1	1
580	чем он	1	1
581	действующих лиц	3	1
582	и последующих	1	1
583	а с	2	1
584	в детстве	2	1
585	из наиболее	2	1
586	говорит о	2	1
587	в соответствии	3	1
588	превращается в	2	1
589	ей не	1	1
590	это сообщение	1	1
591	чем за	1	1
592	не на	1	1
593	у его	1	1
594	от их	1	1
595	с которым	1	1
596	однако и	1	1
597	в слове	3	1
598	ярким примером	1	1
599	не видит	1	1
600	было в	1	1
601	на фоне	2	1
602	человек в	3	1
603	в далеком	1	1
604	в городе	1	1
605	суждений о	1	1
606	или на	1	1
607	он уже	1	1
608	и потому	1	1
609	намек на	1	1
610	человеческое чувство	1	1
611	о возможности	1	1
612	видит в	2	1
613	к жизни	1	1
614	такого рода	12	1
615	не удалось	1	1
616	тому как	2	1
617	в ответ	3	1
618	когда же	2	1
619	быть только	1	1
620	в мир	1	1
621	да и	3	1
622	поскольку он	1	1
623	в первой	1	1
624	ведет не	1	1
625	в кругу	1	1
626	на свете	1	1
627	приобретает в	1	1
628	еще раз	1	1
629	можно сказать	6	1
630	а то	2	1
631	прошлом году	1	1
632	ориентирован на	1	1
633	еще одна	1	1
634	и ушел	1	1
635	было ясно	2	1
636	котором он	1	1
637	или в	1	1
638	в ноги	1	1
639	в другой	1	1
640	о котором	3	1
641	своей собственной	2	1
642	а к	3	1
643	себя самого	1	1
644	на первый	1	1
645	для нас	2	1
646	могли бы	2	1
647	или менее	1	1
648	как теперь	1	1
649	ситуации а	1	1
650	в этих	1	1
651	не должен	2	1
652	мог быть	1	1
653	хотя в	1	1
654	бы на	2	1
655	жизни в	6	1
656	от ее	1	1
657	сказать что	3	1
658	жизни а	1	1
659	почему он	1	1
660	бы его	1	1
661	жизни и	4	1
662	по поводу	2	1
663	наглядным примером	1	1
664	во сне	2	1
665	можно назвать	2	1
666	как на	2	1
667	этой точки	1	1
668	они не	2	1
