N	2gram	Potebnia_M_3	Vladivir
208	который был	1	2
209	время как	1	2
210	не вполне	1	2
211	как я	1	2
212	ему в	2	2
213	есть для	5	2
214	только после	1	2
215	по своему	2	2
216	только тогда	9	2
217	а уже	1	2
218	себе и	1	2
219	в самом	8	2
220	бы с	1	2
221	еще один	1	2
222	во многих	1	2
223	как он	1	2
224	на то	2	2
225	не могла	2	2
226	человек не	2	2
227	а к	3	2
228	мысли и	2	2
229	том чтобы	2	2
230	и по	4	2
231	будем говорить	1	2
232	но все	2	2
233	это значит	1	2
234	и может	3	2
235	на все	2	2
236	заключается в	1	2
237	это не	1	2
238	кажется что	1	2
239	этого не	3	2
240	с тем	7	2
241	которой он	1	2
242	мы видели	4	2
243	мы не	9	2
244	нисколько не	1	2
245	на первый	1	2
246	и при	4	2
247	в их	2	2
248	жизни с	1	2
249	их в	2	2
250	однако в	1	2
251	даже в	2	2
252	раз и	1	2
253	с которой	1	2
254	она не	2	2
255	меня не	1	2
256	не имеет	6	2
257	на котором	2	2
258	тогда когда	9	2
259	того как	4	2
260	и притом	2	2
261	с и	3	2
262	тогда и	3	2
263	само по	3	2
264	того чтобы	3	2
265	того и	1	2
266	на меня	1	2
267	невозможно но	1	2
268	уже и	1	2
269	уже о	1	2
270	начиная с	1	2
271	относиться к	1	2
272	и цельность	2	2
273	к тому	7	2
274	которая есть	1	2
275	в виду	1	2
276	свою очередь	3	2
277	говоря уже	1	2
278	без всякого	1	2
279	данном случае	1	2
280	при большой	1	2
281	ничего не	1	2
282	со своей	2	2
283	после того	1	2
284	в чем	3	2
285	в сущности	1	2
286	нас в	1	2
287	к нему	3	2
288	состоянии в	1	2
289	разницы между	1	2
290	от нас	3	2
291	своих признаков	1	2
292	себя в	1	2
293	он сам	1	2
294	а то	1	2
295	его и	1	2
296	ни с	1	2
297	в новом	2	2
298	друг друга	3	2
299	для того	4	2
300	нельзя себе	1	2
301	себе представить	3	2
302	как у	1	2
303	тут же	2	2
304	что не	8	2
305	что для	4	2
306	стремится к	1	2
307	не на	1	2
308	с которым	1	2
309	было для	1	2
310	если не	4	2
311	прибавить еще	1	2
312	здесь можно	1	2
313	эта идея	1	2
314	и потому	4	2
315	или по	1	2
316	эти признаки	1	2
317	в более	1	2
318	и от	4	2
319	в двух	1	2
320	собственно говоря	2	2
321	же в	2	2
322	жизни в	1	2
323	о понятии	1	2
324	есть и	1	2
325	же и	3	2
326	можно назвать	1	2
327	гораздо более	1	2
328	но более	1	1
329	если б	5	1
330	что настоящее	1	1
331	не прямо	1	1
332	и т	5	1
333	одним из	1	1
334	например в	6	1
335	ничего ему	1	1
336	тех же	1	1
337	так у	2	1
338	отношения между	1	1
339	он требует	1	1
340	по преимуществу	1	1
341	а об	1	1
342	собственном смысле	2	1
343	действительности и	3	1
344	с таким	2	1
345	по его	1	1
346	сказать с	1	1
347	поэзии и	1	1
348	чего в	1	1
349	чем он	1	1
350	есть не	7	1
351	признаки но	1	1
352	отсюда видно	1	1
353	что между	1	1
354	до него	1	1
355	в первый	1	1
356	из своих	1	1
357	он как	2	1
358	теории как	1	1
359	говорить о	3	1
360	его вполне	1	1
361	но она	1	1
362	оно есть	3	1
363	которое не	2	1
364	мы здесь	1	1
365	ее первым	1	1
366	следовательно в	1	1
367	то конечно	1	1
368	стороны но	1	1
369	есть первое	1	1
370	в которых	2	1
371	бы то	1	1
372	в какие	1	1
373	не без	1	1
374	заключается не	1	1
375	самом деле	2	1
376	мысли если	2	1
377	то он	2	1
378	но как	2	1
379	а только	3	1
380	не все	4	1
381	если в	1	1
382	а через	1	1
383	жизни все	1	1
384	нет и	1	1
385	теперь не	2	1
386	что они	2	1
387	но без	2	1
388	о необходимости	2	1
389	чем же	1	1
390	независимо от	5	1
391	общего с	1	1
392	что именно	4	1
393	так называемая	1	1
394	природы и	2	1
395	некоторое время	1	1
396	следующих слов	1	1
397	о жизни	1	1
398	этой стороны	2	1
399	получает для	1	1
400	когда он	1	1
401	целый ряд	2	1
402	что по	2	1
403	и словом	1	1
404	его к	2	1
405	вследствие своей	1	1
406	себе не	4	1
407	все существует	1	1
408	идея и	1	1
409	к чему	1	1
410	та же	2	1
411	было ни	1	1
412	тоже не	1	1
413	право на	1	1
414	думать что	5	1
415	может считаться	1	1
416	о ее	1	1
417	тому же	1	1
418	так сказать	2	1
419	можно себе	1	1
420	что должна	1	1
421	что она	3	1
422	бы от	1	1
423	в первых	1	1
424	главным образом	1	1
425	т д	3	1
426	после этого	1	1
427	же именно	1	1
428	на том	1	1
429	в тот	1	1
430	к одному	5	1
431	не к	4	1
432	сердце и	1	1
433	свое время	1	1
434	необходимости или	1	1
435	но вместе	4	1
436	или вовсе	3	1
437	прежде чем	2	1
438	так например	2	1
439	находим у	1	1
440	от нее	2	1
441	мы его	1	1
442	что все	3	1
443	правда что	1	1
444	что мир	1	1
445	об этой	1	1
446	будто в	1	1
447	них не	1	1
448	лишь в	1	1
449	а как	2	1
450	будто мы	2	1
451	его личности	1	1
452	в свое	2	1
453	с вопросом	1	1
454	и свойств	1	1
455	в свой	2	1
456	всего прочего	1	1
457	прибавить что	3	1
458	в жизни	1	1
459	дети и	1	1
460	не входить	1	1
461	на которую	1	1
462	все равно	4	1
463	далеко не	4	1
464	в общей	1	1
465	между собою	6	1
466	оно имеет	3	1
467	здесь все	1	1
468	можно только	2	1
469	во время	2	1
470	но если	1	1
471	от своего	1	1
472	на степени	1	1
473	в такой	1	1
474	и без	7	1
475	с к	2	1
476	есть те	1	1
477	то для	2	1
478	место в	3	1
479	на первых	2	1
480	что до	1	1
481	его отношение	1	1
482	бы мы	2	1
483	но эта	1	1
484	может вызвать	1	1
485	выше мы	2	1
486	не будем	1	1
487	которые в	1	1
488	если бы	12	1
489	без всяких	1	1
490	есть еще	3	1
491	и относительно	1	1
492	уже сказали	1	1
493	чтобы иметь	1	1
494	что этот	1	1
495	действия не	1	1
496	она по	1	1
497	и необходимость	1	1
498	вообще но	1	1
499	к такой	1	1
500	с т	2	1
501	или что	3	1
502	что с	2	1
503	что такое	2	1
504	и сама	1	1
505	на него	3	1
506	как о	2	1
507	но только	2	1
508	не могло	1	1
509	это с	1	1
510	только не	2	1
511	каждый из	1	1
512	следовательно и	1	1
513	судя по	1	1
514	самого предмета	1	1
515	нам известно	1	1
516	связанное с	2	1
517	жизни не	3	1
518	это то	1	1
519	во всем	1	1
520	к работе	1	1
521	в сознании	15	1
522	здесь же	1	1
523	было не	1	1
524	в каком	5	1
525	ему не	2	1
526	у меня	2	1
527	и здесь	1	1
528	в порядке	1	1
529	свойство и	1	1
530	отказаться от	2	1
531	ничего общего	2	1
532	должна же	1	1
533	и которая	1	1
534	своего развития	1	1
535	не будет	3	1
536	такое что	1	1
537	и многие	1	1
538	только при	2	1
539	уже потому	1	1
540	в собственном	2	1
541	него самого	3	1
542	только то	1	1
543	в произведении	3	1
544	но мы	2	1
545	с самого	1	1
546	так в	2	1
547	признаков а	1	1
548	от того	8	1
549	на понятие	1	1
550	на нее	1	1
551	за то	1	1
552	времени и	1	1
553	ясно что	1	1
554	здесь как	3	1
555	особенно в	1	1
556	с самим	1	1
557	столько же	1	1
558	во многом	2	1
559	еще не	5	1
560	этим в	1	1
561	когда в	2	1
562	том как	3	1
563	могла быть	2	1
564	истины а	1	1
565	совершенно невозможно	1	1
566	быть может	3	1
567	для этого	1	1
568	в отдельные	1	1
569	мир явлений	1	1
570	сводится к	1	1
571	и та	2	1
572	то уже	1	1
573	не имеем	1	1
574	все его	1	1
575	и который	1	1
576	может осуществиться	1	1
577	вопросу о	1	1
578	а напротив	2	1
579	первых порах	2	1
580	в глазах	1	1
581	частью в	2	1
582	что бы	1	1
583	еще только	1	1
584	конца то	1	1
585	значит что	1	1
586	и е	1	1
587	для ребенка	2	1
588	при самом	1	1
589	что здесь	1	1
590	как из	1	1
591	признаки а	1	1
592	этих признаков	2	1
593	что только	6	1
594	в обстоятельствах	1	1
595	добрый и	1	1
596	что даже	4	1
597	в какой	2	1
598	известного рода	1	1
599	как нечто	1	1
600	которое мы	2	1
601	и ее	1	1
602	не мешает	1	1
603	и тем	5	1
604	по этому	1	1
605	человека с	1	1
606	не дало	1	1
607	этому поводу	1	1
608	с двумя	1	1
609	с нею	2	1
610	если мы	1	1
611	их понимание	1	1
612	только на	3	1
613	речи в	1	1
614	своей стороны	1	1
615	хотя в	1	1
616	слова не	2	1
617	или даже	1	1
618	при помощи	1	1
619	в душе	10	1
620	из них	6	1
621	и свойства	1	1
622	но несомненно	1	1
623	она действительно	1	1
624	никто не	3	1
625	и навсегда	1	1
626	должны судить	1	1
627	в одном	2	1
628	т п	2	1
629	в прошлом	1	1
630	признаков и	3	1
631	содержания а	1	1
632	к ним	1	1
633	заметить что	3	1
634	тем что	7	1
635	этом отношении	2	1
636	до тех	1	1
637	что сказать	1	1
638	значение только	2	1
639	есть следствие	2	1
640	теперь при	1	1
641	отче наш	1	1
642	это будет	1	1
643	заметным образом	1	1
644	нужно было	1	1
645	не были	2	1
646	даже не	1	1
647	развития а	1	1
648	до сих	3	1
649	на ее	1	1
650	что человек	2	1
651	заключающие в	1	1
652	миру и	1	1
653	бы эти	1	1
654	и быть	1	1
655	на которые	1	1
656	в природе	2	1
657	на людей	1	1
658	вещь и	1	1
659	к более	1	1
660	который однако	1	1
661	то и	6	1
662	человеческой жизни	3	1
663	также с	1	1
664	в чистой	1	1
665	с конца	1	1
666	я из	1	1
667	понятие о	2	1
668	ни о	3	1
669	его сознании	1	1
670	что мы	8	1
671	об том	1	1
672	на слово	2	1
673	если это	1	1
674	нечто такое	1	1
675	впечатлений в	1	1
676	такой степени	2	1
677	я говорю	1	1
678	все то	1	1
679	вследствие чего	1	1
680	действие которое	1	1
681	время с	1	1
682	его как	1	1
683	в разной	1	1
684	многих случаях	1	1
685	чем то	1	1
686	к своему	2	1
687	не могут	5	1
688	он говорит	2	1
689	находит в	2	1
690	в общих	1	1
691	нужно прибавить	2	1
692	она есть	1	1
693	несколько раз	1	1
694	перехода от	1	1
695	есть только	5	1
696	перед нами	2	1
697	хотя с	1	1
698	чувства и	3	1
699	для понимания	4	1
700	каждая точка	1	1
701	тех пор	1	1
702	как например	1	1
703	другого свойства	1	1
704	с любовью	2	1
705	что тогда	1	1
706	хотя что	1	1
707	сих пор	3	1
708	имеет значение	6	1
709	выше его	1	1
710	время своей	1	1
711	в смысле	4	1
712	за ним	3	1
713	сознании и	2	1
714	и сделал	1	1
715	любовь к	1	1
716	тем и	3	1
717	и другим	1	1
718	ему только	2	1
719	выделило из	1	1
720	нельзя сказать	3	1
721	до нее	1	1
722	развития и	1	1
723	время и	2	1
724	не с	1	1
725	от него	2	1
726	из себя	2	1
727	полагать что	1	1
728	и которое	1	1
729	быть этим	1	1
730	разве только	2	1
731	с определенным	1	1
732	от всего	3	1
733	по самой	1	1
734	есть уже	11	1
735	субъективное настроение	1	1
736	и поэтического	1	1
737	отношении к	2	1
738	та что	1	1
739	то вопрос	1	1
740	которая на	1	1
741	первый раз	1	1
742	между ними	1	1
743	только как	5	1
744	была бы	4	1
745	ему но	1	1
746	равно как	1	1
747	по одному	1	1
748	почему он	1	1
749	пока не	1	1
750	эти слова	2	1
751	в действительности	5	1
752	но эти	1	1
753	вообще человека	1	1
754	уже есть	1	1
755	а может	1	1
756	нужно чтобы	1	1
757	бы даже	1	1
758	в данную	1	1
759	ее в	1	1
760	можно думать	3	1
761	жизнь человека	1	1
762	с общим	2	1
