N	2gram	Ircho_Kome_2	RusskieA
333	по форме	1	1
334	в себе	1	1
335	тому же	11	1
336	не имеют	1	1
337	он не	2	1
338	в начале	4	1
339	ее своей	1	1
340	на свободу	1	1
341	в названных	1	1
342	а затем	5	1
343	по античным	1	1
344	о котором	1	1
345	в подарок	1	1
346	свадьбу с	1	1
347	его в	4	1
348	после обеда	1	1
349	исконное значение	1	1
350	по всему	3	1
351	ни в	5	1
352	к своим	1	1
353	в этой	3	1
354	на основании	5	1
355	как видно	2	1
356	со своими	1	1
357	не всегда	2	1
358	он и	1	1
359	мы видели	1	1
360	недостатка в	1	1
361	в развитии	2	1
362	себя внимание	5	1
363	но если	3	1
364	и при	1	1
365	никак не	1	1
366	слова совершенно	1	1
367	и без	1	1
368	во времена	1	1
369	место в	4	1
370	не столько	1	1
371	это подтверждается	1	1
372	они уже	1	1
373	ее на	1	1
374	того времени	3	1
375	которые в	2	1
376	начнем с	1	1
377	такую же	1	1
378	ее для	1	1
379	не могли	1	1
380	первым из	1	1
381	любви и	1	1
382	значение слова	1	1
383	наиболее яркий	1	1
384	дня и	1	1
385	и роль	1	1
386	в то	6	1
387	не о	1	1
388	для каждого	1	1
389	что их	2	1
390	здесь на	1	1
391	не по	4	1
392	в основе	1	1
393	от жизни	1	1
394	ставили на	1	1
395	иметь в	1	1
396	вытекает из	1	1
397	примерно в	1	1
398	место во	2	1
399	по привычке	1	1
400	как богатый	1	1
401	же после	1	1
402	iv в	34	1
403	и его	12	1
404	и теперь	1	1
405	о случае	1	1
406	обращает на	5	1
407	весь этот	1	1
408	с другом	2	1
409	ни о	1	1
410	пишет для	1	1
411	в духе	2	1
412	содержанию и	2	1
413	мало чем	1	1
414	сомнение в	1	1
415	чтобы сделать	1	1
416	и всех	1	1
417	пользуясь для	1	1
418	и г	1	1
419	обращение к	1	1
420	для себя	1	1
421	и это	2	1
422	из их	1	1
423	в виду	2	1
424	только при	1	1
425	из окна	1	1
426	которые как	1	1
427	большей частью	1	1
428	были у	1	1
429	в собственном	1	1
430	в народном	2	1
431	тех случаях	1	1
432	то время	3	1
433	на свой	1	1
434	если они	1	1
435	и сам	3	1
436	могут помочь	1	1
437	можно было	4	1
438	видно из	2	1
439	было в	1	1
440	каждого из	1	1
441	и мы	1	1
442	связанных с	2	1
443	своему происхождению	1	1
444	не имели	1	1
445	во второй	1	1
446	имеется в	1	1
447	разного рода	1	1
448	жизнь и	1	1
449	но иногда	1	1
450	если бы	9	1
451	быту и	2	1
452	из других	1	1
453	свидетельствует о	1	1
454	внимание на	1	1
455	и та	1	1
456	второй половине	1	1
457	общей форме	2	1
458	но мы	1	1
459	ли не	7	1
460	чтобы с	1	1
461	важный материал	1	1
462	даже у	1	1
463	нас в	1	1
464	к нему	3	1
465	комедии и	4	1
466	и во	2	1
467	говорить об	1	1
468	во всей	1	1
469	является по	1	1
470	наконец в	2	1
471	и следовательно	1	1
472	было забыто	1	1
473	дома в	1	1
474	было бы	8	1
475	не так	1	1
476	же все	1	1
477	землю и	1	1
478	сразу же	4	1
479	обе эти	1	1
480	тот же	2	1
481	взывает к	1	1
482	что он	5	1
483	к их	3	1
484	даже если	1	1
485	очень много	1	1
486	до нас	4	1
487	это слово	4	1
488	в область	1	1
489	или его	2	1
490	одежды и	1	1
491	том чтобы	1	1
492	с которыми	2	1
493	сведений о	1	1
494	и детей	1	1
495	уже в	4	1
496	же от	2	1
497	же в	4	1
498	земли и	1	1
499	всяком случае	2	1
500	нуждается в	1	1
501	изображается в	1	1
502	т п	2	1
503	на аналогичные	1	1
504	может служить	1	1
505	разницей что	1	1
506	люди не	1	1
507	от того	2	1
508	перед ними	1	1
509	следует признать	2	1
510	известно о	1	1
511	в очень	1	1
512	в любовных	2	1
513	возможно что	3	1
514	не имеющей	1	1
515	тем у	1	1
516	к которому	1	1
517	с той	2	1
518	по всей	1	1
519	что не	1	1
520	что для	4	1
521	говорит о	1	1
522	не засвидетельствовано	1	1
523	в любой	1	1
524	этому времени	2	1
525	у других	2	1
526	и самый	1	1
527	однако и	1	1
528	с которым	2	1
529	жизнь в	1	1
530	в руках	4	1
531	xv в	1	1
532	возвращаясь к	2	1
533	нашего века	3	1
534	которой он	1	1
535	одна и	1	1
536	становится ясным	1	1
537	в одно	1	1
538	мы знаем	3	1
539	если не	2	1
540	и служит	1	1
541	себя на	1	1
542	так называемых	2	1
543	этой же	1	1
544	представления о	2	1
545	его по	1	1
546	представить себе	3	1
547	или по	1	1
548	надо было	3	1
549	из которых	3	1
550	в пределах	1	1
551	по своему	2	1
552	их то	1	1
553	по поводу	3	1
554	видя в	1	1
555	других многочисленных	1	1
556	наряду с	6	1
557	в той	2	1
558	первое место	1	1
559	же можно	2	1
560	ко всему	1	1
561	сослаться на	1	1
562	друг с	2	1
563	в бывшем	1	1
564	исходя из	1	1
565	быть не	1	1
566	в так	2	1
567	совсем другие	1	1
568	это как	1	1
569	содержится в	1	1
570	ближе к	1	1
571	под названием	2	1
572	не является	2	1
573	случаях когда	1	1
574	при таком	1	1
575	№ в	1	1
576	в ноги	1	1
577	в двух	6	1
578	и все	2	1
579	ст в	2	1
580	не более	2	1
581	№ но	1	1
582	и стало	1	1
583	сделать вывод	1	1
584	дает основание	1	1
585	в они	1	1
586	иначе чем	1	1
587	нам не	1	1
588	в период	3	1
589	между ними	1	1
590	не знает	1	1
591	сказать что	1	1
592	только как	1	1
593	отношению к	3	1
594	этим объясняется	2	1
595	жизни и	3	1
596	которому в	1	1
597	не поддаваться	1	1
598	по свидетельству	1	1
599	как на	1	1
600	точно так	1	1
601	во всяком	2	1
602	все что	1	1
603	наши сведения	1	1
