N	2gram	Bakhtin_fo_1	Problema
105	есть именно	2	5
106	и сам	1	5
107	точки зрения	5	5
108	в своей	2	5
109	нас не	1	5
110	является только	1	5
111	как о	1	5
112	и его	16	5
113	которое мы	1	5
114	в ней	4	5
115	и здесь	1	5
116	только на	3	5
117	то и	1	5
118	гораздо более	1	5
119	или даже	1	5
120	в конце	9	5
121	не было	7	5
122	этом случае	1	5
123	так же	6	5
124	как в	6	5
125	да и	3	5
126	этого слова	1	5
127	все это	4	5
128	а в	3	5
129	с ней	1	5
130	в таком	3	5
131	не имеют	3	4
132	мы уже	11	4
133	время как	5	4
134	он сам	1	4
135	в чем	2	4
136	но как	1	4
137	тут же	1	4
138	могли бы	1	4
139	для которой	1	4
140	то время	4	4
141	при этом	3	4
142	на первый	1	4
143	раз и	2	4
144	нет никакого	1	4
145	дело в	2	4
146	и является	2	4
147	есть только	2	4
148	отличается от	1	4
149	в ее	6	4
150	всякого рода	2	4
151	что даже	1	4
152	же и	2	4
153	об его	1	4
154	ни с	2	4
155	тем что	2	4
156	это будет	1	4
157	нас в	3	4
158	мы говорим	1	4
159	дело здесь	1	4
160	или в	3	4
161	или другой	1	4
162	а также	2	4
163	совершенно не	2	4
164	сколько угодно	2	4
165	в каком	2	4
166	в искусстве	1	4
167	отношения к	3	3
168	же как	2	3
169	здесь и	2	3
170	и ее	3	3
171	из того	1	3
172	но не	5	3
173	кроме того	4	3
174	и как	10	3
175	в самом	8	3
176	что это	1	3
177	в этой	1	3
178	на то	1	3
179	как оно	2	3
180	одно и	3	3
181	но все	5	3
182	значение в	5	3
183	об этом	2	3
184	его в	3	3
185	с другими	3	3
186	но уже	1	3
187	о которых	1	3
188	этого произведения	2	3
189	и тогда	1	3
190	в которых	2	3
191	но эта	3	3
192	и очень	1	3
193	в таких	1	3
194	человека но	1	3
195	иной раз	1	3
196	на себе	1	3
197	чем не	3	3
198	та или	1	3
199	ничего не	9	3
200	находятся в	1	3
201	или иная	1	3
202	и такие	1	3
203	как только	1	3
204	для его	1	3
205	свое значение	1	3
206	она не	1	3
207	с самим	5	3
208	с собой	1	3
209	если бы	5	3
210	в порядке	3	3
211	или как	4	3
212	во всей	3	3
213	может иметь	1	3
214	быть и	2	3
215	этот вопрос	1	3
216	в качестве	3	3
217	самом деле	1	3
218	есть в	2	3
219	уже в	2	3
220	для него	2	3
221	могло бы	1	3
222	отличие от	2	3
223	говорим о	1	3
224	здесь в	2	3
225	очень много	1	3
226	являются только	1	3
227	прежде всего	15	3
228	жизнь в	2	3
229	если не	1	3
230	но оно	2	3
231	в той	4	3
232	в тех	1	3
233	самого себя	1	3
234	образ и	1	3
235	слова и	2	3
236	в условиях	7	3
237	это уже	1	3
238	формы и	3	3
239	и все	6	3
240	из себя	1	3
241	и ни	1	3
242	тем более	1	3
243	ни к	3	3
244	хотя бы	2	3
245	находим в	1	3
246	же в	3	3
247	и другие	5	3
248	к тому	3	3
249	того же	8	2
250	и до	5	2
251	поэтому и	3	2
252	значение но	2	2
253	мы имеем	1	2
254	только благодаря	1	2
255	его только	1	2
256	мы и	4	2
257	не был	1	2
258	во всех	6	2
259	совсем не	2	2
260	то он	1	2
261	мы будем	2	2
262	с этим	6	2
263	и нет	2	2
264	не являются	2	2
265	даже просто	1	2
266	тем же	1	2
267	при сопоставлении	1	2
268	себе не	1	2
269	нет здесь	3	2
270	с нею	1	2
271	в которой	2	2
272	с их	2	2
273	нами в	1	2
274	когда это	1	2
275	всей его	2	2
276	а вовсе	1	2
277	сравнению с	2	2
278	с чем	1	2
279	вернуться к	1	2
280	время и	4	2
281	на одну	1	2
282	всех этих	5	2
283	широком смысле	2	2
284	такого же	1	2
285	что все	2	2
286	и может	2	2
287	в другом	1	2
288	зрения на	1	2
289	а как	3	2
290	ведь в	1	2
291	для них	3	2
292	между собою	1	2
293	жизни но	5	2
294	в этих	3	2
295	и при	1	2
296	первый план	1	2
297	в котором	4	2
298	с точки	2	2
299	по сравнению	2	2
300	в их	6	2
301	мы говорили	3	2
302	не столько	1	2
303	в отличие	2	2
304	образом и	1	2
305	и более	1	2
306	для нее	1	2
307	в отношении	3	2
308	с которой	1	2
309	и художественной	1	2
310	дело не	1	2
311	и сама	1	2
312	в процессе	4	2
313	в основе	5	2
314	в самой	2	2
315	есть некоторого	1	2
316	что их	1	2
317	и по	2	2
318	как она	2	2
319	ровно ничего	1	2
320	и после	1	2
321	и искусства	1	2
322	а мы	2	2
323	могут быть	5	2
324	всегда есть	1	2
325	что оно	1	2
326	и за	1	2
327	для себя	7	2
328	с ее	6	2
329	и образ	3	2
330	и сами	1	2
331	в буквальном	2	2
332	она может	1	2
333	что дело	1	2
334	разного рода	2	2
335	жизнь и	4	2
336	очень резко	1	2
337	на одно	1	2
338	это было	1	2
339	является здесь	1	2
340	на отдельные	1	2
341	и во	7	2
342	переходит в	1	2
343	природы и	2	2
344	человеческую жизнь	2	2
345	и следовательно	4	2
346	образа в	1	2
347	с одной	3	2
348	себя в	1	2
349	и у	5	2
350	нас и	1	2
351	в начале	3	2
352	является не	1	2
353	из них	1	2
354	никто не	2	2
355	произведения и	1	2
356	друг друга	3	2
357	между прочим	1	2
358	само собой	2	2
359	были бы	1	2
360	даже не	2	2
361	до сих	3	2
362	на ее	1	2
363	не обязательно	2	2
364	именно в	3	2
365	только к	3	2
366	это повторяем	1	2
367	и своего	1	2
368	он только	2	2
369	человеческой жизни	6	2
370	о чем	1	2
371	с людьми	1	2
372	в частности	6	2
373	вместе с	3	2
374	происходит в	2	2
375	из которых	1	2
376	по своему	1	2
377	этим мы	2	2
378	и всей	2	2
379	по существу	12	2
380	сих пор	3	2
381	и для	4	2
382	в результате	6	2
383	своей собственной	3	2
384	но когда	1	2
385	от него	1	2
386	у них	2	2
387	бы в	1	2
388	все они	1	2
389	не употребляется	1	2
390	героя в	1	2
391	и шире	1	1
392	одним из	1	1
393	жизни поэтому	3	1
394	он может	1	1
395	особенностями и	1	1
396	идет о	1	1
397	и гораздо	1	1
398	оно было	1	1
399	или ее	1	1
400	той же	2	1
401	из всех	1	1
402	например в	6	1
403	и само	1	1
404	и ничего	1	1
405	его под	1	1
406	вопрос о	2	1
407	этот смысл	1	1
408	нам в	1	1
409	не чисто	1	1
410	именно к	1	1
411	почти все	1	1
412	для раскрытия	2	1
413	который был	1	1
414	как под	1	1
415	не вполне	1	1
416	для нашей	1	1
417	конечно и	4	1
418	же что	2	1
419	и он	1	1
420	и на	8	1
421	между собой	4	1
422	мы наблюдали	1	1
423	без которой	1	1
424	бы не	1	1
425	своего рода	1	1
426	друг к	2	1
427	эти точки	1	1
428	жить и	1	1
429	в противоречии	1	1
430	есть по	1	1
431	себе и	3	1
432	и речи	5	1
433	сказать как	1	1
434	в истории	2	1
435	независимо от	1	1
436	его на	2	1
437	вот эта	1	1
438	а было	1	1
439	однако не	1	1
440	по пути	1	1
441	имеет в	2	1
442	эту проблему	1	1
443	от этого	2	1
444	в этот	2	1
445	сливается с	1	1
446	из жизни	1	1
447	из этих	1	1
448	собой в	1	1
449	такое значение	1	1
450	типа то	1	1
451	вообще а	1	1
452	и тот	1	1
453	но его	1	1
454	тому же	2	1
455	как он	2	1
456	количество этих	1	1
457	но на	4	1
458	вообще не	3	1
459	к выводу	1	1
460	например такие	1	1
461	в определенном	3	1
462	связанные с	1	1
463	наш анализ	1	1
464	о которой	1	1
465	уже видели	1	1
466	в понимании	1	1
467	категорий в	1	1
468	функции и	1	1
469	не к	2	1
470	новое и	2	1
471	целом а	1	1
472	здесь для	1	1
473	его от	2	1
474	в образе	5	1
475	но дело	2	1
476	не должно	1	1
477	здесь мы	1	1
478	как они	1	1
479	конечно в	1	1
480	определенном направлении	1	1
481	них не	1	1
482	для своей	1	1
483	очень важны	1	1
484	лишь в	6	1
485	входит в	3	1
486	в него	1	1
487	и соответствующие	1	1
488	время у	1	1
489	и дает	3	1
490	мы сказали	1	1
491	в жизни	6	1
492	ее особенностями	1	1
493	бы совершенно	2	1
494	в них	4	1
495	на второй	1	1
496	далеко не	2	1
497	значение может	1	1
498	в своих	1	1
499	которой он	1	1
500	тождество их	1	1
501	строгом смысле	2	1
502	бальзака в	1	1
503	автора и	2	1
504	ничего для	1	1
505	в один	1	1
506	и того	6	1
507	во время	1	1
508	выступает на	1	1
509	наших дней	1	1
510	это делает	1	1
511	страсти и	1	1
512	на месте	1	1
513	имеется и	2	1
514	но сами	1	1
515	говорил о	1	1
516	оказывается что	2	1
517	не как	2	1
518	обходится без	1	1
519	оно стало	1	1
520	и другого	1	1
521	как другие	1	1
522	точку зрения	2	1
523	но он	2	1
524	и совсем	1	1
525	но они	3	1
526	речи в	2	1
527	вещей и	1	1
528	встречаем например	1	1
529	необходимо чтобы	2	1
530	вместе со	1	1
531	имел в	1	1
532	же мы	1	1
533	в одно	3	1
534	начиная от	2	1
535	вплоть до	1	1
536	ничего нового	1	1
537	понимаем как	1	1
538	тогда когда	2	1
539	правда в	1	1
540	и вместо	1	1
541	слова но	1	1
542	например что	1	1
543	и имеет	1	1
544	во всякой	2	1
545	того чтобы	5	1
546	того и	2	1
547	бы происходить	1	1
548	это именно	1	1
549	к ней	2	1
550	в другую	2	1
551	во всем	2	1
552	это слово	1	1
553	не создают	1	1
554	богини с	1	1
555	исторического процесса	2	1
556	не столь	2	1
557	моментов это	1	1
558	такие же	1	1
559	от их	1	1
560	то более	1	1
561	мы встречаем	2	1
562	не могут	3	1
563	героев и	3	1
564	еще яснее	1	1
565	к другу	2	1
566	этого и	1	1
567	бы он	1	1
568	она же	2	1
569	оно не	2	1
570	здесь еще	2	1
571	где этот	1	1
572	времени но	1	1
573	ни даже	1	1
574	из всего	1	1
575	факт что	1	1
576	внимание на	1	1
577	это само	1	1
578	всего этого	2	1
579	как самого	1	1
580	самим собою	3	1
581	нет например	1	1
582	и получает	1	1
583	нет никакой	1	1
584	в пределах	5	1
585	в дальнейшем	6	1
586	на том	1	1
587	если они	2	1
588	особенно в	1	1
589	глубоко и	1	1
590	можно только	2	1
591	поэтому нет	1	1
592	понятно что	4	1
593	значит в	1	1
594	разумеется что	2	1
595	в эпоху	1	1
596	своего образа	1	1
597	выводу что	1	1
598	образом в	1	1
599	или это	1	1
600	часто и	2	1
601	но к	1	1
602	и поэтому	1	1
603	все прочие	1	1
604	в глаза	2	1
605	все его	3	1
606	мы понимаем	1	1
607	сила или	1	1
608	все в	1	1
609	в данных	1	1
610	будем называть	1	1
611	связь между	2	1
612	нем не	3	1
613	которой мы	1	1
614	во втором	2	1
615	по разным	1	1
616	бы и	1	1
617	тот момент	1	1
618	в античной	1	1
619	резко отличается	1	1
620	в теории	1	1
621	в ту	1	1
622	углубляться в	2	1
623	второй план	1	1
624	в литературе	16	1
625	довлеет себе	2	1
626	наконец и	2	1
627	целого и	1	1
628	не имеющих	1	1
629	и кончая	2	1
630	их жизни	1	1
631	всех его	1	1
632	море но	1	1
633	xix и	1	1
634	от них	1	1
635	точка зрения	1	1
636	со всеми	3	1
637	для всех	2	1
638	обо всем	1	1
639	и они	1	1
640	или не	2	1
641	и обратно	1	1
642	и других	3	1
643	по всему	1	1
644	и понимание	1	1
645	был бы	3	1
646	совершенно безразлично	2	1
647	цели и	1	1
648	в одном	3	1
649	с указанием	1	1
650	как его	1	1
651	у него	6	1
652	в средневековом	1	1
653	которые могут	1	1
654	дальше в	1	1
655	что им	1	1
656	явления природы	1	1
657	ее на	1	1
658	деле и	1	1
659	не обладает	1	1
660	но за	1	1
661	подходом к	2	1
662	для того	5	1
663	момент в	2	1
664	проявлений и	1	1
665	связан с	1	1
666	мы это	1	1
667	не изображается	1	1
668	собой разумеется	2	1
669	мы еще	3	1
670	себя и	3	1
671	что не	3	1
672	точно не	1	1
673	месте и	1	1
674	которой нет	1	1
675	них и	1	1
676	и стал	2	1
677	есть такого	1	1
678	даже на	1	1
679	которых мы	1	1
680	а наоборот	1	1
681	стремится к	1	1
682	до конца	4	1
683	не на	1	1
684	она имеет	1	1
685	с которым	1	1
686	была бы	2	1
687	там где	2	1
688	особенностей и	1	1
689	для этой	1	1
690	уже давно	1	1
691	начиная с	1	1
692	нет в	2	1
693	здесь является	1	1
694	тот факт	1	1
695	к своему	2	1
696	в брак	1	1
697	другу и	1	1
698	одной стороны	2	1
699	однако эти	1	1
700	смысле этого	1	1
701	нашего анализа	1	1
702	говоря об	1	1
703	во все	2	1
704	типа как	1	1
705	быть только	3	1
706	все наше	1	1
707	нам еще	1	1
708	действительность в	1	1
709	идеологическим содержанием	2	1
710	ведь и	1	1
711	неразрывно связаны	1	1
712	но для	2	1
713	например у	3	1
714	отличный от	1	1
715	в более	2	1
716	этот образ	2	1
717	тех случаях	1	1
718	одного и	5	1
719	случаях когда	1	1
720	указать на	1	1
721	не существует	1	1
722	не говорится	1	1
723	но отнюдь	1	1
724	в те	1	1
725	в отдельных	1	1
726	себя самого	1	1
727	но эти	1	1
728	у которого	1	1
729	от всего	1	1
730	и резко	1	1
731	узком смысле	1	1
732	бросается в	1	1
733	здесь даже	1	1
734	в реальное	1	1
735	существенного значения	2	1
736	глубочайшее отличие	1	1
737	равно как	2	1
738	является и	1	1
739	на дорогу	1	1
740	это просто	1	1
741	бы его	1	1
742	к другим	1	1
743	к этой	1	1
744	вполне понятно	4	1
745	значение мы	1	1
746	есть развертывание	1	1
747	ее в	2	1
748	того если	1	1
749	к этому	3	1
750	можно назвать	2	1
751	они не	3	1
