N	2gram	Voloshinov_1	Problema
111	без всякой	1	5
112	тот или	1	5
113	с одной	1	5
114	же это	1	5
115	одной стороны	1	5
116	или иной	1	5
117	так же	1	5
118	и все	4	5
119	самом деле	7	4
120	на самом	2	4
121	и есть	2	4
122	этой теории	1	4
123	и значение	1	4
124	и самого	1	4
125	не был	1	4
126	но не	5	4
127	не все	1	4
128	в общем	1	4
129	в своем	2	4
130	и той	1	4
131	и как	1	4
132	вообще не	1	4
133	что она	2	4
134	но именно	1	4
135	всех этих	5	4
136	их в	2	4
137	таким образом	21	4
138	заключается в	1	4
139	и тем	1	4
140	далеко не	4	4
141	которой он	2	4
142	между собою	1	4
143	на первый	1	4
144	в этих	2	4
145	но если	2	4
146	не будем	2	4
147	же такое	2	4
148	в отношении	2	4
149	есть прежде	1	4
150	до сих	3	4
151	что на	1	4
152	в каком	3	4
153	значения или	1	4
154	не могут	3	4
155	что при	2	4
156	и о	3	4
157	без всякого	1	4
158	если бы	3	4
159	и здесь	1	4
160	и только	4	4
161	значение в	3	4
162	тот же	5	4
163	что он	8	4
164	не можем	3	4
165	то и	1	4
166	ведь если	2	4
167	как же	1	4
168	тем что	1	4
169	и самый	1	4
170	и следовательно	1	4
171	эта теория	1	4
172	мы говорим	1	4
173	или по	1	4
174	как бы	11	4
175	слова и	2	4
176	сих пор	3	4
177	все это	5	4
178	а в	6	4
179	не говоря	1	4
180	гораздо более	1	4
181	это и	1	3
182	и должны	3	3
183	и этот	1	3
184	мы уже	5	3
185	вопрос о	1	3
186	каком случае	1	3
187	то это	1	3
188	мы еще	1	3
189	в нашем	3	3
190	нет и	1	3
191	что они	1	3
192	в истории	3	3
193	хотя и	1	3
194	не было	4	3
195	и к	7	3
196	только то	3	3
197	в целом	2	3
198	бы не	1	3
199	из этих	4	3
200	и тот	2	3
201	теории и	1	3
202	при этом	7	3
203	и по	5	3
204	здесь мы	1	3
205	то ни	1	3
206	его в	8	3
207	для них	3	3
208	о которых	1	3
209	и тоже	1	3
210	и того	1	3
211	оказывается что	1	3
212	является только	1	3
213	но эта	1	3
214	тому что	3	3
215	этой области	3	3
216	иной раз	1	3
217	в таких	3	3
218	тогда когда	1	3
219	одна из	3	3
220	в науке	1	3
221	и притом	1	3
222	в основе	3	3
223	мы все	1	3
224	только не	1	3
225	и является	1	3
226	не знаем	1	3
227	не знает	3	3
228	анализа и	1	3
229	оно не	2	3
230	если же	1	3
231	она не	2	3
232	ничего общего	2	3
233	то или	2	3
234	с самого	7	3
235	это только	2	3
236	мы в	1	3
237	он сам	4	3
238	для этого	4	3
239	но мы	2	3
240	нас в	2	3
241	которые мы	2	3
242	и наконец	10	3
243	предмета и	2	3
244	один из	4	3
245	ли он	1	3
246	никак нельзя	1	3
247	по этому	1	3
248	уже в	1	3
249	в нашей	1	3
250	уже и	1	3
251	для того	1	3
252	даже не	1	3
253	только его	1	3
254	к тому	4	3
255	и от	1	3
256	всем этим	1	3
257	бы в	2	3
258	и ни	1	3
259	мы должны	7	3
260	только как	1	3
261	в своих	4	3
262	все что	9	3
263	тоже еще	1	2
264	является для	1	2
265	чтобы не	2	2
266	нам кажется	1	2
267	ведь и	2	2
268	в зависимости	2	2
269	той же	2	2
270	большую роль	2	2
271	нам в	2	2
272	зависимости от	2	2
273	в ней	5	2
274	но при	1	2
275	бы то	1	2
276	во всех	8	2
277	впасть в	1	2
278	не то	1	2
279	мы тоже	1	2
280	себе и	1	2
281	ведь мы	2	2
282	или иное	2	2
283	и свои	1	2
284	учение о	2	2
285	один и	2	2
286	которые не	1	2
287	нашего сознания	3	2
288	независимо от	1	2
289	общего с	1	2
290	перед нами	1	2
291	и хотя	1	2
292	близкого к	1	2
293	необходимо для	1	2
294	наше сознание	1	2
295	роль в	6	2
296	во многих	1	2
297	человек не	2	2
298	и совсем	1	2
299	области и	1	2
300	он не	4	2
301	в корне	1	2
302	одной и	1	2
303	в нее	1	2
304	и ее	3	2
305	но все	2	2
306	как они	1	2
307	на всю	1	2
308	сознание и	4	2
309	об этом	4	2
310	на этой	2	2
311	входит в	1	2
312	это вовсе	1	2
313	а скорее	1	2
314	или хотя	1	2
315	должно быть	2	2
316	точки зрения	13	2
317	и при	3	2
318	и мышления	1	2
319	в такой	1	2
320	мы конечно	2	2
321	в условиях	3	2
322	мысли и	4	2
323	существует но	1	2
324	которые в	1	2
325	не в	4	2
326	войти в	3	2
327	возможно только	2	2
328	даже в	1	2
329	же мы	1	2
330	является чем-то	1	2
331	человека но	1	2
332	что с	1	2
333	самого начала	5	2
334	правда в	2	2
335	на него	4	2
336	того чтобы	2	2
337	отношений то	1	2
338	или как	3	2
339	как на	3	2
340	только одним	1	2
341	ли это	1	2
342	ведь все	2	2
343	этой работе	1	2
344	что оно	2	2
345	это содержание	2	2
346	что может	3	2
347	на это	1	2
348	о них	2	2
349	мысль о	1	2
350	без того	1	2
351	отождествляется с	1	2
352	во все	1	2
353	еще в	1	2
354	можно только	1	2
355	совершенно невозможна	1	2
356	сводится к	3	2
357	о нем	1	2
358	и поэтому	1	2
359	а также	1	2
360	это было	1	2
361	к нему	7	2
362	свести все	1	2
363	мы ни	1	2
364	что и	2	2
365	тотчас же	1	2
366	и всякое	1	2
367	если это	1	2
368	может иметь	1	2
369	или может	2	2
370	в него	2	2
371	быть и	2	2
372	оказалось что	1	2
373	или в	1	2
374	в качестве	2	2
375	для всех	2	2
376	конечно не	3	2
377	с нею	1	2
378	об его	3	2
379	уже с	1	2
380	не так	1	2
381	вне и	1	2
382	в состоянии	2	2
383	с нашим	1	2
384	и прежде	5	2
385	и др	8	2
386	совершенно не	2	2
387	нет ничего	1	2
388	вместе с	4	2
389	и особенно	1	2
390	это за	1	2
391	самого себя	2	2
392	этим мы	1	2
393	при таком	1	2
394	нашей книги	2	2
395	сознания и	5	2
396	еще более	2	2
397	или не	1	2
398	по поводу	2	2
399	слово в	1	2
400	но можно	1	2
401	мы считаем	1	2
402	из этого	2	2
403	в заключение	3	2
404	в голову	3	2
405	а может	1	2
406	говоря о	1	1
407	отношения к	2	1
408	не должны	1	1
409	одним из	3	1
410	же как	1	1
411	в движение	1	1
412	грубой форме	1	1
413	сам по	2	1
414	связи между	1	1
415	многих отношениях	1	1
416	сразу и	1	1
417	тем же	1	1
418	конечно с	2	1
419	и до	3	1
420	она все	1	1
421	к учению	1	1
422	от которых	1	1
423	должна быть	1	1
424	собственном смысле	1	1
425	и больше	1	1
426	когда это	1	1
427	с таким	1	1
428	их и	1	1
429	мы займемся	1	1
430	его внешнего	1	1
431	на тех	1	1
432	мы имеем	1	1
433	и входит	1	1
434	что между	1	1
435	которую мы	1	1
436	относится и	1	1
437	мир не	1	1
438	что самый	1	1
439	уже его	1	1
440	время как	1	1
441	требует от	1	1
442	оно есть	1	1
443	на себя	2	1
444	я не	3	1
445	ему в	1	1
446	конечно и	3	1
447	и заставляет	1	1
448	все виды	1	1
449	чем-то вполне	1	1
450	как ему	1	1
451	он был	3	1
452	на них	1	1
453	ни одно	1	1
454	время в	2	1
455	что его	1	1
456	с его	8	1
457	сознания а	1	1
458	то мы	1	1
459	а следовательно	2	1
460	мы надеемся	1	1
461	мы будем	1	1
462	на язык	2	1
463	заметим что	1	1
464	к которой	1	1
465	не входит	1	1
466	отношение к	7	1
467	ни стало	1	1
468	мы сейчас	1	1
469	науки о	1	1
470	большое значение	2	1
471	в настоящем	1	1
472	из таких	1	1
473	его развития	1	1
474	во что	1	1
475	ведь кроме	1	1
476	первый взгляд	1	1
477	как в	3	1
478	дает нам	2	1
479	последнее время	1	1
480	с их	3	1
481	первых двух	1	1
482	случае уже	1	1
483	утверждают что	1	1
484	не поддающееся	1	1
485	то нет	1	1
486	не приходится	1	1
487	что это	3	1
488	думать что	2	1
489	то обстоятельство	1	1
490	часто даже	1	1
491	мы им	1	1
492	остановиться на	1	1
493	не стали	2	1
494	этот вывод	1	1
495	если он	5	1
496	в наших	1	1
497	отвечает требованиям	1	1
498	так сказать	3	1
499	не следует	2	1
500	только потому	1	1
501	что было	1	1
502	в первых	1	1
503	в нем	4	1
504	материи и	1	1
505	все тот	2	1
506	все те	4	1
507	о которой	2	1
508	есть та	1	1
509	из виду	1	1
510	для понимания	1	1
511	свое время	1	1
512	или вовсе	1	1
513	на этом	5	1
514	всех своих	1	1
515	людей и	1	1
516	всех отношениях	1	1
517	какое же	2	1
518	пусть и	1	1
519	что такой	1	1
520	в другом	1	1
521	в глубине	2	1
522	а его	1	1
523	теории к	1	1
524	г в	1	1
525	который и	1	1
526	это не	2	1
527	на почве	2	1
528	но их	1	1
529	ни разу	1	1
530	должен был	1	1
531	не соответствует	1	1
532	кажется что	1	1
533	не чем	1	1
534	реальности и	2	1
535	само собою	1	1
536	он действительно	1	1
537	осуществляется в	1	1
538	место и	1	1
539	бы для	1	1
540	очень важный	3	1
541	потому и	3	1
542	и тогда	1	1
543	особенно для	1	1
544	их перед	1	1
545	из сферы	1	1
546	в следующем	1	1
547	в узком	2	1
548	область в	1	1
549	мы говорили	1	1
550	до последнего	2	1
551	неожиданным а	1	1
552	единство и	3	1
553	образом и	1	1
554	иным как	1	1
555	особенно бурно	1	1
556	так называемое	1	1
557	важный момент	1	1
558	тому чтобы	3	1
559	и почти	1	1
560	что поэтому	1	1
561	нас к	1	1
562	и очень	2	1
563	в психике	3	1
564	нет никакого	2	1
565	случае в	2	1
566	из тех	1	1
567	только из	1	1
568	на себе	1	1
569	но вместе	2	1
570	и отдельных	1	1
571	иметь в	1	1
572	чем не	2	1
573	теперь необходимо	1	1
574	следовательно и	2	1
575	никогда не	7	1
576	мира и	1	1
577	учения о	1	1
578	этих двух	2	1
579	а во	1	1
580	во всей	1	1
581	и его	15	1
582	и теперь	1	1
583	со своим	1	1
584	помимо воли	1	1
585	эти три	1	1
586	целом и	2	1
587	этом отношении	2	1
588	за ними	1	1
589	и об	1	1
590	такие же	1	1
591	обстоятельство что	1	1
592	гораздо сложнее	1	1
593	человека с	2	1
594	в момент	1	1
595	если его	1	1
596	в основу	2	1
597	такого же	1	1
598	только еще	1	1
599	должны быть	3	1
600	и неожиданным	1	1
601	бы он	3	1
602	уже на	1	1
603	в работах	1	1
604	то она	1	1
605	с ее	3	1
606	нам о	2	1
607	мы ничего	1	1
608	всего этого	1	1
609	к нам	1	1
610	совершенно ясно	1	1
611	эта часть	2	1
612	в собственном	2	1
613	характер и	2	1
614	все наше	1	1
615	говорили что	1	1
616	то время	1	1
617	в дальнейшем	2	1
618	и находится	1	1
619	от того	3	1
620	до самого	1	1
621	и когда	1	1
622	поэтому мы	1	1
623	с собой	1	1
624	переход к	1	1
625	особенно в	1	1
626	каждого из	1	1
627	и каждый	1	1
628	во многом	2	1
629	о связи	1	1
630	формы то	1	1
631	поэтому в	1	1
632	с ним	12	1
633	точности и	1	1
634	образом в	1	1
635	находится в	3	1
636	повторяем в	1	1
637	общей форме	1	1
638	и являются	2	1
639	находятся в	1	1
640	как ее	1	1
641	одного из	1	1
642	и во	1	1
643	нельзя ни	1	1
644	между тем	2	1
645	теперь уже	2	1
646	основано на	1	1
647	это нужно	1	1
648	быть даже	1	1
649	что бы	1	1
650	уже во	1	1
651	и она	2	1
652	о своих	3	1
653	все больше	1	1
654	слов или	1	1
655	оно и	6	1
656	вся область	1	1
657	одной из	1	1
658	этот вопрос	1	1
659	именно о	1	1
660	в какой	1	1
661	в вопросе	1	1
662	то в	1	1
663	и так	1	1
664	всего через	1	1
665	что нам	1	1
666	признать ее	1	1
667	все они	2	1
668	но во	1	1
669	чтобы он	1	1
670	оно в	1	1
671	и сознания	1	1
672	который как	1	1
673	совокупность всех	1	1
674	слова в	1	1
675	в одном	3	1
676	и со	2	1
677	с применением	1	1
678	новое качество	1	1
679	образом что	1	1
680	не обладает	1	1
681	и строго	1	1
682	со стороны	2	1
683	и чем	1	1
684	именно в	3	1
685	здесь в	1	1
686	в каких	1	1
687	являются только	2	1
688	а с	1	1
689	себя и	3	1
690	для такой	1	1
691	больше и	1	1
692	говорит о	1	1
693	превращается в	1	1
694	от этого	1	1
695	как часть	1	1
696	это прежде	1	1
697	и хотим	1	1
698	существует еще	1	1
699	до конца	5	1
700	не на	1	1
701	и осуществляется	1	1
702	однако и	2	1
703	слов и	1	1
704	все время	4	1
705	и уже	1	1
706	из области	1	1
707	мира в	1	1
708	но оно	1	1
709	ни на	2	1
710	с первого	1	1
711	к его	1	1
712	и потому	8	1
713	как это	1	1
714	его содержание	1	1
715	вопросе о	1	1
716	знаем о	1	1
717	в предыдущей	1	1
718	только эта	1	1
719	к своему	1	1
720	мыслим и	1	1
721	чем в	1	1
722	совсем другой	1	1
723	это есть	1	1
724	даже с	1	1
725	основе этих	1	1
726	таких условиях	1	1
727	у животных	1	1
728	чувства и	1	1
729	и другой	1	1
730	к следующему	1	1
731	говорим в	1	1
732	сказать не	1	1
733	и нет	1	1
734	мыслей по	1	1
735	и таким	2	1
736	при построении	1	1
737	в смысле	1	1
738	это последнее	1	1
739	к другим	2	1
740	в более	3	1
741	в следующей	5	1
742	которых она	1	1
743	но повторяем	1	1
744	теряет свое	1	1
745	какие-нибудь другие	1	1
746	мы пытаемся	1	1
747	узком смысле	2	1
748	которая в	1	1
749	есть область	1	1
750	особого рода	1	1
751	у них	1	1
752	возникает вопрос	1	1
753	и смысл	1	1
754	разве только	1	1
755	же к	1	1
756	наука о	2	1
757	во время	5	1
758	большого числа	1	1
759	еще очень	1	1
760	но всегда	1	1
761	процессы в	1	1
762	или при	1	1
763	сведения о	1	1
764	или другими	2	1
765	была бы	1	1
766	речи и	1	1
767	работы и	1	1
768	того нового	1	1
769	они при	1	1
770	этом мы	3	1
771	чем иным	1	1
772	никакого отношения	1	1
773	есть и	2	1
774	в свое	1	1
775	это та	1	1
776	к этой	1	1
777	ее в	2	1
778	то оно	1	1
779	и эта	1	1
780	который не	1	1
781	к этому	7	1
782	как результат	1	1
783	они не	2	1
784	ведь нельзя	1	1
