N	2gram	Losev_Prob_5	KulturaY
344	а самый	1	1
345	с этим	1	1
346	это был	1	1
347	что касается	3	1
348	перед нами	1	1
349	однако на	2	1
350	в противоположность	3	1
351	или иную	1	1
352	оттого что	1	1
353	в которой	5	1
354	под ним	1	1
355	формы в	1	1
356	чуть ли	1	1
357	в главе	1	1
358	может считаться	1	1
359	все силы	1	1
360	раз в	2	1
361	за кого	1	1
362	поэтому вполне	1	1
363	этот анализ	1	1
364	имеем в	1	1
365	и те	1	1
366	если он	2	1
367	а вовсе	1	1
368	не ошибаюсь	1	1
369	а скорее	2	1
370	он все	2	1
371	от которого	1	1
372	всех этих	1	1
373	ведь не	1	1
374	не к	2	1
375	мало того	1	1
376	так например	1	1
377	или иных	2	1
378	члены этой	1	1
379	удивительно что	1	1
380	дать сводку	1	1
381	здесь мы	1	1
382	думал что	1	1
383	не будет	2	1
384	в другом	3	1
385	входит в	1	1
386	те или	1	1
387	образом если	1	1
388	искусства в	1	1
389	с неба	3	1
390	некоторые основные	1	1
391	этом смысле	3	1
392	именно что	1	1
393	после этого	1	1
394	не ясно	1	1
395	одному тому	1	1
396	но лишь	1	1
397	не всегда	3	1
398	не место	1	1
399	рода и	2	1
400	спокойно и	1	1
401	для своих	1	1
402	не мог	4	1
403	самого последнего	1	1
404	в г	1	1
405	таким же	1	1
406	и ее	1	1
407	в следующем	1	1
408	в такой	1	1
409	уже к	1	1
410	всяком случае	2	1
411	на месте	2	1
412	не находит	1	1
413	представление о	2	1
414	оказывается что	4	1
415	что я	1	1
416	не удивительно	1	1
417	нельзя было	1	1
418	творчества и	1	1
419	по крайней	4	1
420	того кто	1	1
421	даже в	1	1
422	дня и	1	1
423	культурной жизни	1	1
424	в русской	3	1
425	весь смысл	1	1
426	правда в	1	1
427	и остается	1	1
428	виду не	1	1
429	чем не	1	1
430	он мог	1	1
431	для всего	1	1
432	работы но	1	1
433	чтобы научить	1	1
434	возможно и	1	1
435	в самой	3	1
436	именно с	1	1
437	же время	1	1
438	должны сказать	1	1
439	не стоило	1	1
440	по своей	2	1
441	во всем	1	1
442	и звуки	1	1
443	и его	6	1
444	которые делают	1	1
445	знают что	1	1
446	как будто	3	1
447	за ними	2	1
448	если только	2	1
449	сделать в	1	1
450	ни о	1	1
451	требуют от	1	1
452	в материалах	1	1
453	и другой	2	1
454	как для	1	1
455	не самую	1	1
456	ли в	2	1
457	свое значение	1	1
458	без разбора	1	1
459	на это	1	1
460	от которой	1	1
461	то ни	2	1
462	пишет у	2	1
463	но только	3	1
464	но по	1	1
465	без всякого	2	1
466	на основе	1	1
467	то уже	1	1
468	получает для	1	1
469	нет никакой	3	1
470	до самого	1	1
471	никогда не	7	1
472	все свое	1	1
473	по аналогии	1	1
474	по природе	1	1
475	и каждый	1	1
476	чем у	1	1
477	это только	1	1
478	имеется в	1	1
479	силу того	1	1
480	о котором	3	1
481	нас и	2	1
482	сводится к	1	1
483	искусства и	1	1
484	на этой	1	1
485	противоположного характера	1	1
486	и просто	2	1
487	о пользе	1	1
488	по этому	2	1
489	к нему	3	1
490	дать общую	1	1
491	на пользу	1	1
492	но он	5	1
493	ее от	1	1
494	этому поводу	2	1
495	тем как	2	1
496	во втором	2	1
497	нуждается в	1	1
498	говорит он	1	1
499	есть с	1	1
500	крайней мере	4	1
501	котором он	1	1
502	вслед за	2	1
503	в гущу	1	1
504	что бы	1	1
505	все время	3	1
506	в него	1	1
507	дать в	1	1
508	судить по	1	1
509	что здесь	2	1
510	но с	1	1
511	а если	1	1
512	гораздо важнее	1	1
513	время когда	1	1
514	речи о	1	1
515	одной из	1	1
516	с ними	1	1
517	мы увидим	1	1
518	кстати сказать	1	1
519	в себе	4	1
520	в стороне	1	1
521	и так	1	1
522	до нас	7	1
523	поэтому и	2	1
524	и после	3	1
525	наше время	1	1
526	самые разнообразные	1	1
527	всей жизни	1	1
528	который в	9	1
529	от них	2	1
530	же и	1	1
531	однако гораздо	1	1
532	и др	1	1
533	тех или	2	1
534	говорить об	1	1
535	стоит на	1	1
536	в виде	10	1
537	в начале	3	1
538	свидетельствует о	2	1
539	здесь же	1	1
540	то только	1	1
541	при помощи	6	1
542	за ним	1	1
543	ту или	1	1
544	котором можно	1	1
545	и их	5	1
546	их также	1	1
547	является именно	1	1
548	никто не	1	1
549	не для	1	1
550	то время	3	1
551	противоречии с	1	1
552	другому и	1	1
553	и делает	2	1
554	указание на	1	1
555	именно как	1	1
556	со стороны	1	1
557	только путем	1	1
558	представляет собою	2	1
559	следовало бы	1	1
560	что для	1	1
561	этот на	1	1
562	обратить внимание	3	1
563	превращается в	1	1
564	смысла и	1	1
565	а на	1	1
566	зависит от	1	1
567	мы и	2	1
568	его по	1	1
569	а по	1	1
570	а так	1	1
571	на эту	1	1
572	когда же	1	1
573	если не	4	1
574	как именно	4	1
575	так называемых	1	1
576	не видит	1	1
577	нет никаких	1	1
578	входить в	1	1
579	считать не	1	1
580	и потому	1	1
581	отсюда и	1	1
582	дана в	1	1
583	не сразу	1	1
584	из которых	1	1
585	его развитие	1	1
586	который мы	1	1
587	той и	1	1
588	наряду с	2	1
589	какого-нибудь одного	1	1
590	также как	1	1
591	это возможно	1	1
592	нас уже	1	1
593	думается что	1	1
594	в первой	2	1
595	то на	1	1
596	получает свое	1	1
597	том смысле	1	1
598	дело здесь	1	1
599	ли не	2	1
600	от прочих	1	1
601	имеет значение	1	1
602	что выше	1	1
603	в смысле	4	1
604	же значение	1	1
605	фигуры и	1	1
606	с большой	1	1
607	и для	6	1
608	которых он	1	1
609	и от	1	1
610	только у	1	1
611	в те	2	1
612	речи с	1	1
613	от него	1	1
614	собственно говоря	1	1
615	у них	1	1
616	имеют свои	1	1
617	или нет	1	1
618	не должен	1	1
619	у которого	2	1
620	отношении не	1	1
621	будто бы	5	1
622	находим в	2	1
623	же в	3	1
624	есть уже	1	1
625	знает все	1	1
626	и другие	3	1
627	но вот	1	1
628	от всякого	1	1
629	в целях	2	1
630	несмотря на	6	1
631	в период	4	1
632	а о	1	1
633	в свою	2	1
634	работы и	1	1
635	состоит из	1	1
636	автор хочет	1	1
637	именно о	2	1
638	сказали бы	1	1
639	по одному	1	1
640	можно привести	1	1
641	что об	1	1
642	к этому	2	1
643	и вместе	1	1
644	об этих	1	1
645	заметить что	1	1
646	все что	2	1
647	этой точки	1	1
648	смысле что	1	1
