N	2gram	Propp_Isto_2	Hudozhes
189	одной из	4	2
190	в иной	5	2
191	из этого	1	2
192	только о	1	2
193	же как	5	1
194	именно эта	1	1
195	и мальчик	1	1
196	и есть	5	1
197	можно говорить	1	1
198	из его	1	1
199	едва ли	1	1
200	смерти после	1	1
201	в зависимости	1	1
202	общественных отношений	1	1
203	которыми он	1	1
204	той же	2	1
205	есть не	1	1
206	диаметрально противоположные	1	1
207	превратилась в	1	1
208	из своих	1	1
209	из дальнейшего	1	1
210	в сущности	2	1
211	это всегда	1	1
212	дай мне	1	1
213	что иное	2	1
214	но чтобы	1	1
215	и со	1	1
216	никогда не	15	1
217	не знают	2	1
218	зависимости от	1	1
219	не что	2	1
220	который может	1	1
221	иное как	2	1
222	время в	1	1
223	что его	1	1
224	тем как	1	1
225	а тем	1	1
226	друг от	1	1
227	говорилось выше	1	1
228	что они	10	1
229	на колени	1	1
230	на основе	1	1
231	отнюдь не	1	1
232	в истории	1	1
233	в центре	1	1
234	от друга	1	1
235	перед нами	2	1
236	встрече с	1	1
237	что по	1	1
238	в герое	1	1
239	от этого	1	1
240	к чему	2	1
241	говорят о	2	1
242	привести к	3	1
243	что это	6	1
244	не упоминается	1	1
245	а говорит	1	1
246	из этих	3	1
247	одном случае	2	1
248	животного в	1	1
249	говорит не	1	1
250	имеем в	5	1
251	на стадии	3	1
252	после чего	1	1
253	на то	3	1
254	не могла	2	1
255	жизнью и	1	1
256	на его	2	1
257	что она	5	1
258	в мир	2	1
259	хотят и	1	1
260	эта деталь	1	1
261	к миру	1	1
262	эта система	1	1
263	все это	3	1
264	ключ к	2	1
265	свою собственную	1	1
266	с нашим	1	1
267	к одному	1	1
268	на земле	1	1
269	других типов	1	1
270	подобно тому	3	1
271	является не	2	1
272	пальцы на	1	1
273	по его	1	1
274	а затем	2	1
275	свое имя	1	1
276	в совершенно	1	1
277	и внутренняя	1	1
278	бы быть	1	1
279	а по	1	1
280	для своей	1	1
281	а как	1	1
282	это было	1	1
283	и иных	1	1
284	было бы	5	1
285	и где	1	1
286	но их	1	1
287	и дает	2	1
288	по этому	1	1
289	в жизни	2	1
290	на второй	1	1
291	соответствии с	1	1
292	не узнает	1	1
293	как видно	1	1
294	он и	3	1
295	перейдем к	2	1
296	обратимся к	2	1
297	становится его	1	1
298	в котором	5	1
299	еще нет	1	1
300	себе а	1	1
301	от его	1	1
302	всякий раз	1	1
303	слова могут	1	1
304	в прошлом	1	1
305	с такими	1	1
306	особенность и	1	1
307	говорит ему	1	1
308	случае мы	2	1
309	нас к	1	1
310	на один	2	1
311	и одной	2	1
312	однако между	1	1
313	таких случаях	2	1
314	в таких	2	1
315	с которой	2	1
316	виду что	1	1
317	на котором	2	1
318	на многих	1	1
319	что такое	1	1
320	к этим	1	1
321	которого он	1	1
322	иметь в	2	1
323	которых и	1	1
324	действующие лица	2	1
325	он мог	1	1
326	каждый из	1	1
327	казалось бы	1	1
328	эта сторона	1	1
329	при наличии	1	1
330	ему и	1	1
331	этих случаях	10	1
332	связи с	8	1
333	своей цели	2	1
334	входят в	1	1
335	как будто	3	1
336	в каком	1	1
337	только мы	1	1
338	наиболее ранних	1	1
339	знанием или	1	1
340	и здесь	9	1
341	приводящего к	1	1
342	когда мы	2	1
343	он еще	1	1
344	его за	1	1
345	вокруг него	1	1
346	в поле	1	1
347	на это	1	1
348	здесь мы	3	1
349	должен быть	1	1
350	из всего	1	1
351	как мы	1	1
352	точно так	6	1
353	ни одно	1	1
354	только при	1	1
355	в особенности	2	1
356	и совершенно	1	1
357	на нее	2	1
358	живет в	2	1
359	которому принадлежит	1	1
360	мире в	1	1
361	мы рассмотрим	2	1
362	именно потому	1	1
363	о хозяине	2	1
364	в лес	27	1
365	после того	3	1
366	людей как	1	1
367	восходит к	1	1
368	путь к	1	1
369	нуждается в	1	1
370	хотя по	1	1
371	в другой	4	1
372	вслед за	1	1
373	иначе в	1	1
374	если он	1	1
375	может иметь	1	1
376	в него	2	1
377	что этому	2	1
378	на которой	2	1
379	один из	8	1
380	но с	2	1
381	мы видим	8	1
382	тот же	1	1
383	самому герою	1	1
384	в какой	1	1
385	вступление в	2	1
386	такое же	1	1
387	не происходит	3	1
388	или его	2	1
389	на мир	1	1
390	тот что	1	1
391	с которыми	1	1
392	так что	6	1
393	же и	3	1
394	для всех	1	1
395	к какому-нибудь	1	1
396	если мы	1	1
397	ничего нельзя	1	1
398	иной форме	1	1
399	свидетельствует о	1	1
400	дает ему	2	1
401	из них	2	1
402	за ним	1	1
403	характерно что	1	1
404	себе в	1	1
405	страны мертвых	1	1
406	до того	1	1
407	представлений о	1	1
408	у нее	4	1
409	так как	14	1
410	тому же	2	1
411	должен был	3	1
412	не просто	2	1
413	представляют собой	3	1
414	не было	2	1
415	он же	1	1
416	разница в	1	1
417	связаны с	1	1
418	принципиальная разница	1	1
419	в бою	1	1
420	что не	1	1
421	и пр	7	1
422	зависит от	2	1
423	жизнь в	1	1
424	которой герой	2	1
425	не всегда	1	1
426	за свою	1	1
427	этим и	1	1
428	мы встречаем	1	1
429	стороны в	1	1
430	в одно	1	1
431	то она	1	1
432	в связи	5	1
433	в лесу	15	1
434	вместе с	7	1
435	но кто	1	1
436	в одной	4	1
437	и приобретает	1	1
438	одну из	1	1
439	требует от	1	1
440	не могут	1	1
441	и пусть	2	1
442	он говорит	1	1
443	в область	4	1
444	после его	1	1
445	этот круг	1	1
446	этого слова	1	1
447	не формы	1	1
448	тому как	3	1
449	и вполне	2	1
450	да и	2	1
451	отдельности и	1	1
452	в состоянии	3	1
453	она названа	1	1
454	мыслится как	1	1
455	быть не	1	1
456	в это	1	1
457	с этой	1	1
458	к понятию	1	1
459	этом случае	5	1
460	только для	1	1
461	между прочим	3	1
462	лес но	1	1
463	все же	9	1
464	от нас	1	1
465	себе еще	1	1
466	в более	1	1
467	в следующей	1	1
468	еще одна	1	1
469	совершается в	2	1
470	не подлежит	1	1
471	в результате	1	1
472	о котором	1	1
473	чем является	1	1
474	для нас	4	1
475	от него	1	1
476	это может	1	1
477	из своего	1	1
478	как явление	1	1
479	за него	2	1
480	все они	1	1
481	же в	1	1
482	можно признать	1	1
483	но если	3	1
484	на части	1	1
485	но всегда	1	1
486	быть и	1	1
487	не обладает	3	1
488	к самому	1	1
489	со мной	2	1
490	в системе	2	1
491	не сами	1	1
492	что мальчик	2	1
493	в отдельности	1	1
494	собой некоторую	1	1
495	который в	1	1
496	героя в	1	1
497	также может	1	1
498	ее в	2	1
499	видим в	1	1
500	и другие	4	1
501	можно назвать	1	1
502	они не	4	1
