N	2gram	Tiupa_Anal_2	Narrotol
225	входит в	1	2
226	это было	2	2
227	я в	3	2
228	все равно	1	2
229	этого не	1	2
230	он и	2	2
231	жизни но	2	2
232	и тогда	1	2
233	в этих	2	2
234	рассказа о	1	2
235	самого рассказывания	2	2
236	в отличие	2	2
237	открывается что	1	2
238	обмен репликами	1	2
239	речь самого	2	2
240	она не	2	2
241	в обоих	2	2
242	не имеет	2	2
243	и сама	1	2
244	дело не	2	2
245	казалось бы	3	2
246	ничего не	9	2
247	такова что	1	2
248	этих двух	1	2
249	как она	1	2
250	конструктивная основа	1	2
251	и является	4	2
252	и после	1	2
253	связи с	1	2
254	ни о	3	2
255	т.п и	1	2
256	ли не	2	2
257	же самое	1	2
258	в своего	1	2
259	речь повествователя	1	2
260	как мы	3	2
261	значения и	1	2
262	с ее	2	2
263	свою очередь	1	2
264	другой стороны	2	2
265	классического реализма	2	2
266	в произведении	2	2
267	в пределах	9	2
268	что может	1	2
269	особенно в	7	2
270	она была	1	2
271	этом месте	1	2
272	с ним	2	2
273	семантических единиц	1	2
274	имеем дело	3	2
275	за пределами	2	2
276	своей истории	1	2
277	никак не	2	2
278	внутреннего зрения	12	2
279	один голос	2	2
280	с другой	6	2
281	другого сознания	1	2
282	времени в	4	2
283	это была	1	2
284	свидетеля и	1	2
285	событие самого	1	2
286	глядя на	1	2
287	же в	1	2
288	известном смысле	1	2
289	с ними	3	2
290	дело с	1	2
291	они могут	1	2
292	который в	1	2
293	значимость и	1	2
294	себя в	2	2
295	только на	3	2
296	в равной	1	2
297	его и	1	2
298	сами по	1	2
299	в конце	4	2
300	к ним	1	2
301	не о	2	2
302	каждый из	1	2
303	где в	1	2
304	и даже	9	2
305	о своей	2	2
306	в результате	3	2
307	как у	1	2
308	в кадры	2	2
309	на ее	1	2
310	героя и	1	2
311	и стал	2	2
312	зависит от	1	2
313	если не	1	2
314	вместе с	2	2
315	к его	2	2
316	в присутствии	1	2
317	установкой на	1	2
318	да и	1	2
319	в первой	3	2
320	встречи с	2	2
321	текста как	2	2
322	для повествователя	1	2
323	человека который	1	2
324	о его	4	2
325	и действия	1	2
326	членится на	1	2
327	единиц текста	1	2
328	нести в	1	2
329	о событии	1	2
330	в связи	1	2
331	две недели	1	2
332	тот кто	2	2
333	с установкой	1	2
334	сливаются в	1	2
335	хотя бы	1	2
336	только что	1	2
337	к ее	1	2
338	персонажа и	1	2
339	в романе	1	2
340	сказать что	2	2
341	в свою	1	2
342	все что	2	2
343	в таком	2	2
344	в роли	2	2
345	может или	1	1
346	всей первой	1	1
347	заслоняется крупным	1	1
348	искусства слова	1	1
349	и наиболее	1	1
350	и т	1	1
351	в следующем	1	1
352	в концовке	1	1
353	получает в	1	1
354	крупным планом	1	1
355	значении этого	1	1
356	зеркала души	1	1
357	так у	4	1
358	говорилось выше	1	1
359	в самостоятельный	1	1
360	в приведенном	1	1
361	белую шею	1	1
362	в нарративном	1	1
363	ходе чтения	1	1
364	вдруг заслоняется	1	1
365	и до	2	1
366	сам автор	1	1
367	читателю ракурс	1	1
368	по его	1	1
369	мы уже	1	1
370	он ничего	1	1
371	полагает что	1	1
372	что соответствует	1	1
373	не приходится	1	1
374	христианской культуры	1	1
375	место лишь	1	1
376	цепочки при	1	1
377	организации текста	3	1
378	то и	1	1
379	в каждый	1	1
380	привести к	1	1
381	зрения читателя	2	1
382	что иное	1	1
383	жизненной позиции	3	1
384	из того	1	1
385	слова о	1	1
386	событий и	1	1
387	но даже	1	1
388	подобно многим	1	1
389	жизни столь	1	1
390	этого зеркала	1	1
391	и сами	1	1
392	вводятся автором	1	1
393	он был	2	1
394	на втором	1	1
395	бы себе	1	1
396	иное как	1	1
397	быть в	1	1
398	композиция и	1	1
399	в последних	1	1
400	текста с	1	1
401	на своих	1	1
402	единства фразы	1	1
403	тем как	1	1
404	сказать и	1	1
405	от лица	1	1
406	концентрирует внимание	1	1
407	роль принадлежит	1	1
408	тех же	1	1
409	не все	1	1
410	взглядом очень	1	1
411	ответ на	3	1
412	что крупный	1	1
413	тут же	1	1
414	такого кадра	1	1
415	героев для	1	1
416	образ смерти	1	1
417	и я	2	1
418	очередь членится	1	1
419	подробности и	1	1
420	кадрового единства	1	1
421	и полагает	1	1
422	за голову	1	1
423	о жизни	2	1
424	мотивов в	1	1
425	еще и	1	1
426	в полном	1	1
427	которая состоит	1	1
428	когда он	1	1
429	и наконец	1	1
430	литературной практике	1	1
431	движется один	1	1
432	мягкую белую	1	1
433	а непосредственно	1	1
434	и к	5	1
435	самом начале	3	1
436	выделенный в	1	1
437	в действительности	3	1
438	следующим образом	1	1
439	замечания которому	1	1
440	частности специфика	1	1
441	эстетический субъект	1	1
442	читателя находится	1	1
443	в противоположность	2	1
444	со своей	1	1
445	или пожелает	1	1
446	выступающего в	1	1
447	в которой	1	1
448	в литературном	1	1
449	об этих	2	1
450	бы не	1	1
451	его индивидуальную	1	1
452	чужих слов	1	1
453	речь персонажа	1	1
454	и усиленная	1	1
455	ни одна	1	1
456	что автор	1	1
457	приводит к	3	1
458	не рассказывает	1	1
459	и тот	1	1
460	особое место	1	1
461	что даже	1	1
462	но ведь	1	1
463	как он	1	1
464	но на	1	1
465	образ жизни	1	1
466	дословная передача	1	1
467	кадры читательского	1	1
468	что она	2	1
469	как единого	1	1
470	всё это	1	1
471	в лирике	1	1
472	таком гипотетическом	1	1
473	имело бы	1	1
474	оно в	1	1
475	пожелает представить	1	1
476	не как	1	1
477	в силу	1	1
478	бы постепенно	1	1
479	уже говорилось	4	1
480	евгения онегина	1	1
481	содержит в	3	1
482	друг с	1	1
483	контексте художественного	1	1
484	в творческом	1	1
485	опыта присутствия	1	1
486	не гарантирует	1	1
487	его от	3	1
488	целом как	1	1
489	на практику	1	1
490	и по	1	1
491	так например	2	1
492	таким образом	2	1
493	значительной степени	2	1
494	может остаться	1	1
495	в одну	2	1
496	правило не	2	1
497	во внешнем	1	1
498	деталей в	1	1
499	тоже могут	1	1
500	значение в	1	1
501	голос но	1	1
502	той же	2	1
503	жалостливая барышня	1	1
504	них не	2	1
505	однако такая	1	1
506	нашем случае	1	1
507	планом заключительного	1	1
508	его в	2	1
509	восприятия в	1	1
510	в суде	1	1
511	самая тривиальная	1	1
512	в молчание	1	1
513	лишь на	1	1
514	уходом из	1	1
515	в речевом	2	1
516	например с	1	1
517	взгляда этого	1	1
518	видения в	1	1
519	местоположением семантических	1	1
520	была страшная	1	1
521	следующим кадром	1	1
522	далеко не	1	1
523	фокусирующих восприятие	1	1
524	зрения или	1	1
525	в ее	1	1
526	результате чего	2	1
527	кадра входит	1	1
528	читательское впечатление	1	1
529	этой цепочки	1	1
530	ровным счетом	1	1
531	поименованное в	1	1
532	ведет к	1	1
533	автора и	3	1
534	в один	4	1
535	нисколько не	1	1
536	определений таков	1	1
537	диалог в	2	1
538	бы место	1	1
539	или менее	1	1
540	которому казалось	1	1
541	кадр повествования	1	1
542	иронически дискредитирует	1	1
543	или точнее	2	1
544	этой связи	1	1
545	и третий	1	1
546	не становится	1	1
547	все подробности	1	1
548	в котором	2	1
549	с точки	2	1
550	в их	3	1
551	больше не	1	1
552	следующем эпизоде	1	1
553	композиционных форм	2	1
554	что я	1	1
555	ключевая роль	2	1
556	и уж	1	1
557	как глазами	1	1
558	национальной и	1	1
559	родинкой и	1	1
560	что термин	1	1
561	теми же	2	1
562	обращение к	1	1
563	реальности в	2	1
564	рода ключ	1	1
565	по крайней	3	1
566	всякий другой	1	1
567	внимание и	1	1
568	не слишком	1	1
569	и наоборот	2	1
570	которые к	1	1
571	что этот	1	1
572	для нее	2	1
573	реплики и	1	1
574	бы но	1	1
575	даже в	2	1
576	от повествования	1	1
577	нас к	2	1
578	тому что	1	1
579	раз и	1	1
580	адресата не	1	1
581	так как	1	1
582	присутствия во	1	1
583	до известной	1	1
584	человеческого я	1	1
585	собственному признанию	1	1
586	с настоящим	1	1
587	коммуникативное событие	1	1
588	хотелось бы	1	1
589	текста и	2	1
590	системы голосов	1	1
591	было не	1	1
592	текста но	2	1
593	речи повествователя	1	1
594	состав такого	1	1
595	полные розовые	1	1
596	специфика кадропорождающих	1	1
597	коммуникативного события	4	1
598	это еще	1	1
599	характеристика душечки	1	1
600	иное дело	1	1
601	вся его	1	1
602	для всех	2	1
603	жизни не	1	1
604	кто видит	1	1
605	слова как	1	1
606	обратим внимание	1	1
607	сколь и	1	1
608	розовые щеки	1	1
609	по своей	1	1
610	за исключением	1	1
611	такой строй	1	1
612	в изложении	2	1
613	людей не	1	1
614	последовательно вводятся	1	1
615	возможностей речи	1	1
616	постепенно снята	1	1
617	даже самая	1	1
618	только с	1	1
619	снята а	1	1
620	образом не	1	1
621	фабулы на	1	1
622	с другом	1	1
623	всех прочих	1	1
624	повествования фиксирующего	1	1
625	что душевная	1	1
626	крупный план	1	1
627	в специальном	1	1
628	в мировой	1	1
629	встречается в	1	1
630	мы узнаем	2	1
631	позволил бы	1	1
632	могут быть	10	1
633	и героев	1	1
634	душечки постепенно	1	1
635	еще одна	2	1
636	этой причине	1	1
637	далеко за	1	1
638	однако для	1	1
639	а далее	2	1
640	отличается от	1	1
641	а читателем	1	1
642	узнаем о	1	1
643	указывает на	1	1
644	предшествующих характеристик	1	1
645	объект и	1	1
646	если же	1	1
647	рецептивного сознания	1	1
648	было для	1	1
649	слова однако	1	1
650	на мягкую	1	1
651	текстуальной данности	1	1
652	в ситуации	3	1
653	нарратологии это	1	1
654	с темной	1	1
655	читателя он	1	1
656	есть одновременно	1	1
657	словами в	1	1
658	в виду	1	1
659	здесь также	1	1
660	для читателя	2	1
661	для всего	1	1
662	текста всё	1	1
663	в организации	3	1
664	а когда	1	1
665	речи такова	1	1
666	ее полные	1	1
667	только то	1	1
668	счетом ничего	1	1
669	при соотнесении	1	1
670	по способу	1	1
671	восприятие определений	1	1
672	однако эта	1	1
673	слова а	1	1
674	разговора с	1	1
675	и сам	3	1
676	по этой	1	1
677	в другом	1	1
678	в образе	1	1
679	щеки на	1	1
680	не с	4	1
681	она подхваченная	1	1
682	каждого из	1	1
683	на которую	2	1
684	с собой	1	1
685	во второй	4	1
686	наше внимание	1	1
687	референтной событийности	1	1
688	с героем	1	1
689	усиленная следующим	1	1
690	до взгляда	1	1
691	поэтому в	1	1
692	соотнесении с	1	1
693	из одного	1	1
694	повествователя в	2	1
695	и смерть	2	1
696	и вся	1	1
697	в общеязыковом	1	1
698	повествователь не	1	1
699	даже из	1	1
700	произведения как	2	1
701	и здесь	1	1
702	не выступает	1	1
703	определенным образом	1	1
704	разумеется в	1	1
705	ракурс видения	1	1
706	одна деталь	1	1
707	тихая добродушная	1	1
708	появляется в	2	1
709	второй главы	1	1
710	для нас	1	1
711	первого эпизода	1	1
712	в значительной	2	1
713	художественного смысла	3	1
714	личности героя	1	1
715	фразы устанавливает	1	1
716	во всех	4	1
717	задаваемый читателю	1	1
718	будто он	1	1
719	аналогичным образом	2	1
720	теперь уже	1	1
721	гипотетическом порядке	1	1
722	организации кадров	1	1
723	рассуждение о	1	1
724	нуждается в	1	1
725	пределах кадрового	1	1
726	что и	3	1
727	целая система	1	1
728	крайней мере	3	1
729	чем и	2	1
730	вслед за	2	1
731	насыщенный деталями	1	1
732	способу своего	1	1
733	в художественной	1	1
734	здесь выступает	1	1
735	не тот	1	1
736	дважды встречается	2	1
737	равнодушии к	1	1
738	этой ситуации	1	1
739	текста на	2	1
740	звучит как	1	1
741	с той	2	1
742	находится или	1	1
743	очень здоровая	1	1
744	поле зрения	2	1
745	конце фразы	1	1
746	оно и	1	1
747	сразу же	1	1
748	в двух	2	1
749	тот же	1	1
750	одной из	3	1
751	что один	1	1
752	одного сознания	1	1
753	перемещается в	1	1
754	зрения в	1	1
755	ли он	1	1
756	заключительного телесного	1	1
757	читается как	1	1
758	кадры повествования	1	1
759	персонажей а	1	1
760	между этими	1	1
761	повествования а	1	1
762	самое следует	1	1
763	с одной	5	1
764	к одному	1	1
765	узнает о	2	1
766	входит лишь	2	1
767	того же	4	1
768	внимание что	1	1
769	но о	1	1
770	на всем	1	1
771	второй и	1	1
772	уже в	1	1
773	вопроса о	1	1
774	героя с	1	1
775	первого лица	1	1
776	различия в	1	1
777	свидетельствует о	2	1
778	не обладают	1	1
779	расположение деталей	1	1
780	с кротким	1	1
781	подхваченная и	1	1
782	конечном счете	2	1
783	этой реальности	2	1
784	и сознания	1	1
785	этот раз	1	1
786	собой своего	1	1
787	только одно	1	1
788	внутренней жизни	1	1
789	а то	2	1
790	постепенно углубляемая	1	1
791	ситуации вследствие	1	1
792	автор как	1	1
793	или даже	2	1
794	представить себе	1	1
795	душевная характеристика	1	1
796	устанавливает задаваемый	1	1
797	тексту в	1	1
798	конструктивную основу	1	1
799	здоровая порядок	1	1
800	богу не	1	1
801	или движется	1	1
802	однако эпизод	1	1
803	не случайно	8	1
804	которые могут	1	1
805	не понимал	1	1
806	в карты	1	1
807	тем что	3	1
808	не возникнет	1	1
809	и всякий	1	1
810	кадропорождающих возможностей	1	1
811	указание на	1	1
812	случае с	1	1
813	речевыми характеристиками	1	1
814	текста здесь	1	1
815	была тихая	1	1
816	не оказывается	2	1
817	по смыслу	1	1
818	но неразрывное	1	1
819	на уровне	9	1
820	даже не	1	1
821	смысла произведения	1	1
822	который не	1	1
823	таков что	3	1
824	вследствие этой	1	1
825	до этого	1	1
826	очевидным образом	2	1
827	автором в	1	1
828	общеязыковом отношении	1	1
829	смысл высказывания	1	1
830	нового времени	1	1
831	каждый малый	1	1
832	говорит о	5	1
833	одной стороны	4	1
834	первом эпизоде	1	1
835	на этот	2	1
836	и нередко	1	1
837	а главное	1	1
838	его как	2	1
839	возвращаясь к	1	1
840	одну из	2	1
841	а так	1	1
842	темной родинкой	1	1
843	души вдруг	1	1
844	потока на	2	1
845	видит не	1	1
846	уровне сюжета	1	1
847	со своими	1	1
848	деталями кадр	1	1
849	добродушная жалостливая	1	1
850	которой он	1	1
851	и слово	2	1
852	ближе к	1	1
853	художественного целого	7	1
854	чеховского студента	1	1
855	и гляди	2	1
856	один отдельный	1	1
857	на фоне	3	1
858	о себе	2	1
859	так же	2	1
860	тривиальная в	1	1
861	границы между	1	1
862	что легко	1	1
863	субъекта и	1	1
864	его внутренней	1	1
865	и потому	1	1
866	в рамках	3	1
867	объединены в	1	1
868	порядке его	1	1
869	его собственному	1	1
870	себя за	1	1
871	не становясь	1	1
872	этих случаях	2	1
873	сильно билось	1	1
874	есть на	1	1
875	в ответ	2	1
876	в тех	1	1
877	и всей	1	1
878	начале этой	1	1
879	читаем это	1	1
880	рамках одного	1	1
881	кадр внутреннего	1	1
882	минуты он	1	1
883	не обретает	1	1
884	текста так	2	1
885	материал для	1	1
886	и смерти	4	1
887	в контексте	5	1
888	слова и	1	1
889	облекается в	1	1
890	под собой	1	1
891	как один	1	1
892	присутствия человеческого	1	1
893	но это	1	1
894	развернута в	1	1
895	при условии	1	1
896	все это	4	1
897	на следующем	1	1
898	говоря это	1	1
899	слышит и	1	1
900	фигуры и	1	1
901	это явление	1	1
902	случае он	1	1
903	кротким мягким	1	1
904	что позволяет	3	1
905	душечка читаем	1	1
906	известной степени	1	1
907	которых он	1	1
908	случаях когда	1	1
909	создается местоположением	1	1
910	не имея	1	1
911	т.д иронически	1	1
912	не речевой	1	1
913	при таком	2	1
914	шею с	1	1
915	лишь поименованное	1	1
916	человек и	1	1
917	же словами	1	1
918	утрачивает свою	1	1
919	собственно говоря	2	1
920	мягким взглядом	1	1
921	так она	1	1
922	отдельный кадр	1	1
923	еще более	2	1
924	тем более	1	1
925	телесного замечания	1	1
926	повествовательного дискурса	1	1
927	будто бы	1	1
928	все они	1	1
929	отношении к	1	1
930	и общечеловеческой	1	1
931	порядок фокусирующих	1	1
932	читательского восприятия	1	1
933	хотя как	1	1
934	от первого	1	1
935	оказывается и	1	1
936	не знает	3	1
937	а со	1	1
938	была бы	2	1
939	речи и	2	1
940	кадров внутреннего	7	1
941	совершенно не	1	1
942	самой своей	1	1
943	остается на	1	1
944	углубляемая вплоть	1	1
945	не сами	1	1
946	композиционная форма	4	1
947	двух наиболее	1	1
948	в свое	1	1
949	барышня с	1	1
950	более или	1	1
951	рассказе чехова	1	1
952	тексте а	1	1
953	автора тогда	1	1
954	частности в	2	1
955	и б	1	1
956	жизни без	1	1
957	оделся и	1	1
958	собой лишь	1	1
959	к этой	1	1
960	по поводу	3	1
961	отмежевывается от	1	1
962	малый отрезок	1	1
963	следует сказать	1	1
964	к этому	2	1
965	точно так	1	1
966	взаимодействия персонажей	1	1
