N	2gram	Bakhtin_Fr_8	Hudozhes
181	автора и	1	2
182	состоит в	1	2
183	если можно	1	2
184	прибегает к	2	2
185	сих пор	8	2
186	все это	8	2
187	они не	5	2
188	не раз	1	2
189	не имеет	1	2
190	одна из	4	2
191	личности к	1	2
192	слова как	1	2
193	со своим	1	2
194	вторая глава	1	2
195	что на	2	2
196	представляется нам	1	2
197	этой книги	1	2
198	с ее	5	2
199	здесь не	1	2
200	в землю	1	2
201	при котором	1	2
202	характер и	3	2
203	в себя	1	2
204	в речи	2	2
205	на вопрос	1	2
206	и что	1	2
207	его жизни	2	2
208	до сих	8	2
209	там же	1	2
210	в значительной	2	2
211	действительности же	1	2
212	со своею	1	2
213	в форме	3	2
214	но с	2	2
215	о двух	1	2
216	и потому	4	2
217	и так	1	2
218	впрочем и	1	2
219	так что	3	2
220	слова в	1	2
221	в начале	1	2
222	участие в	1	2
223	за ним	1	2
224	мы знаем	1	2
225	обращался к	1	2
226	на том	1	2
227	в зеркале	1	2
228	влияние на	1	2
229	действующих лиц	2	2
230	а с	1	2
231	также в	1	2
232	до конца	11	2
233	в третьей	4	2
234	на фоне	1	2
235	эти слова	1	2
236	в изображении	4	2
237	в тот	1	2
238	дело здесь	1	2
239	и не	9	2
240	с этой	2	2
241	еще раз	1	2
242	нет ничего	1	2
243	в результате	5	2
244	о котором	1	2
245	в системе	1	2
246	всего мира	1	2
247	не знает	1	2
248	этот момент	2	2
249	но еще	1	2
250	смысле слова	1	1
251	как известно	1	1
252	человека и	2	1
253	и то	2	1
254	смеха и	2	1
255	и четвертой	3	1
256	и др	8	1
257	всего это	1	1
258	и местечки	1	1
259	за собой	1	1
260	характерное для	1	1
261	и до	10	1
262	на две	2	1
263	он всегда	1	1
264	войну и	2	1
265	века в	1	1
266	также и	2	1
267	не во	1	1
268	в сущности	8	1
269	узнаем что	1	1
270	определение жанра	1	1
271	ему в	1	1
272	целого в	1	1
273	как впрочем	1	1
274	и быта	3	1
275	литературы и	1	1
276	на них	3	1
277	время в	3	1
278	взгляде на	2	1
279	что его	1	1
280	в чем	1	1
281	различия между	1	1
282	рассказ про	1	1
283	значительное влияние	1	1
284	мы еще	1	1
285	чем это	1	1
286	совсем не	2	1
287	бы в	3	1
288	главы о	1	1
289	в четвертой	3	1
290	с совершенно	1	1
291	это были	5	1
292	связи и	3	1
293	чем же	1	1
294	формы выражения	1	1
295	вот как	2	1
296	стороны и	1	1
297	на человека	1	1
298	и точность	1	1
299	понять и	1	1
300	и как	2	1
301	это тоже	1	1
302	и какой	1	1
303	прямо как	1	1
304	и хотя	2	1
305	в этот	1	1
306	есть на	1	1
307	да еще	1	1
308	и конечно	2	1
309	в которой	4	1
310	точку зрения	1	1
311	подлинный смысл	1	1
312	он в	1	1
313	из этих	1	1
314	еще далеко	1	1
315	мы привыкли	1	1
316	эпохи и	6	1
317	во многих	1	1
318	но ведь	1	1
319	претендовать на	1	1
320	но на	1	1
321	современной ему	1	1
322	вообще не	1	1
323	в определенном	1	1
324	главным образом	3	1
325	большой и	1	1
326	в рамки	1	1
327	всех этих	3	1
328	в узком	2	1
329	его самого	1	1
330	к одному	1	1
331	не как	2	1
332	понятий и	1	1
333	мы полагаем	1	1
334	и вот	1	1
335	не исчерпывает	1	1
336	свое время	1	1
337	что ни	1	1
338	в нее	1	1
339	например мы	1	1
340	правило не	1	1
341	то ни	2	1
342	что все	4	1
343	их и	2	1
344	из самой	1	1
345	на этой	1	1
346	или даже	1	1
347	первая глава	1	1
348	а как	1	1
349	этом смысле	1	1
350	роль в	5	1
351	характер не	1	1
352	и тем	1	1
353	но мы	1	1
354	к своим	1	1
355	далеко не	2	1
356	мира где	1	1
357	с тем	2	1
358	в слове	2	1
359	со своими	1	1
360	которой он	1	1
361	он и	2	1
362	между собою	2	1
363	такою же	1	1
364	литературное явление	1	1
365	смысл и	1	1
366	когда в	2	1
367	в саду	1	1
368	или менее	2	1
369	еще недостаточно	2	1
370	во времена	3	1
371	характер это	2	1
372	место в	1	1
373	в отличие	1	1
374	в которых	2	1
375	мысли и	1	1
376	не исчерпывается	1	1
377	нельзя было	1	1
378	в одном	2	1
379	не будем	1	1
380	в пространстве	1	1
381	друг другу	2	1
382	это сознание	1	1
383	по ее	1	1
384	и более	4	1
385	в прошлом	1	1
386	их в	4	1
387	во времени	1	1
388	не любит	1	1
389	этой работы	1	1
390	иной раз	1	1
391	вовсе не	6	1
392	в отношении	5	1
393	между людьми	2	1
394	на рубеже	3	1
395	так как	4	1
396	но они	1	1
397	до известной	1	1
398	что эта	1	1
399	самого начала	1	1
400	этими двумя	1	1
401	дело в	2	1
402	в науке	1	1
403	в основе	4	1
404	взглянуть на	1	1
405	к жанру	1	1
406	только не	2	1
407	каждый из	1	1
408	мотивы в	1	1
409	и всегда	1	1
410	народной жизни	1	1
411	в самой	1	1
412	и весь	1	1
413	и речевой	1	1
414	определенности и	1	1
415	уже говорили	7	1
416	был и	2	1
417	где-нибудь в	1	1
418	к живой	1	1
419	особое значение	2	1
420	ничто не	2	1
421	когда ему	1	1
422	ведь все	1	1
423	не потому	2	1
424	с другом	1	1
425	не могут	1	1
426	могут быть	1	1
427	же самое	1	1
428	всего в	1	1
429	что оно	1	1
430	как для	1	1
431	для его	1	1
432	если же	1	1
433	о них	2	1
434	говорит о	2	1
435	он поступает	1	1
436	в психологический	1	1
437	теперь на	1	1
438	из всего	1	1
439	это вполне	1	1
440	по определению	1	1
441	в виду	1	1
442	он вовсе	1	1
443	того времени	4	1
444	но при	1	1
445	и служит	1	1
446	же не	1	1
447	данном случае	2	1
448	таит в	1	1
449	характер впервые	1	1
450	реальной действительности	1	1
451	с самого	1	1
452	говорили что	5	1
453	на свой	1	1
454	так можно	1	1
455	в образе	3	1
456	здесь нет	3	1
457	мог бы	1	1
458	во многом	2	1
459	с другою	1	1
460	вспоминает о	1	1
461	и пародии	1	1
462	и внешней	1	1
463	он вспоминает	1	1
464	находится в	1	1
465	автора к	1	1
466	как ошибочно	1	1
467	и т.д	3	1
468	и т.п	11	1
469	все его	3	1
470	для нас	1	1
471	с другой	2	1
472	была его	1	1
473	как у	1	1
474	и своей	1	1
475	и мыслей	1	1
476	все в	1	1
477	в которую	1	1
478	во всех	8	1
479	творчества в	1	1
480	индивидуальная форма	1	1
481	на одном	2	1
482	и только	1	1
483	непосредственно в	1	1
484	наконец в	4	1
485	нем и	2	1
486	к концу	2	1
487	новый момент	1	1
488	и она	1	1
489	как например	3	1
490	романа и	1	1
491	тот же	1	1
492	речь о	1	1
493	это очень	2	1
494	времени и	4	1
495	напоминает нам	1	1
496	между этими	1	1
497	и ее	4	1
498	приобщает к	1	1
499	и обновления	1	1
500	времени как	1	1
501	с одной	4	1
502	именно на	1	1
503	более или	2	1
504	и у	1	1
505	уже в	2	1
506	и они	1	1
507	действующего лица	1	1
508	не одного	1	1
509	него и	1	1
510	не из	1	1
511	или где	1	1
512	его и	1	1
513	их как	1	1
514	характерно что	2	1
515	ни с	5	1
516	одно из	1	1
517	и та	1	1
518	из нее	2	1
519	отличие от	1	1
520	что они	2	1
521	где в	1	1
522	рядом с	3	1
523	из стихии	1	1
524	появилось новое	1	1
525	в особенности	4	1
526	были правы	1	1
527	и из	1	1
528	не один	1	1
529	говорить и	1	1
530	человека а	1	1
531	еще и	3	1
532	в античной	1	1
533	в романе	21	1
534	что для	3	1
535	в исконном	1	1
536	которой нет	1	1
537	них и	2	1
538	одной стороны	2	1
539	мир от	1	1
540	не на	3	1
541	о каком-то	1	1
542	и исторической	2	1
543	там где	3	1
544	жизнь в	1	1
545	люди в	2	1
546	этих моментов	1	1
547	о себе	2	1
548	подхода к	1	1
549	речь не	1	1
550	например когда	1	1
551	из которых	2	1
552	xix века	1	1
553	в столь	1	1
554	в данном	2	1
555	если оно	1	1
556	и там	1	1
557	и всей	3	1
558	быть только	1	1
559	происходит в	1	1
560	века и	1	1
561	культуре и	1	1
562	в ряду	1	1
563	присутствует в	1	1
564	друг с	1	1
565	на свете	1	1
566	в контексте	1	1
567	было ни	1	1
568	него в	1	1
569	самом же	1	1
570	и вторая	1	1
571	но это	2	1
572	это был	1	1
573	не мог	3	1
574	время это	1	1
575	под названием	1	1
576	известной степени	1	1
577	он видел	3	1
578	пор еще	4	1
579	лицо и	1	1
580	где по	1	1
581	в пределе	1	1
582	себя на	2	1
583	его нет	1	1
584	узком смысле	2	1
585	когда он	2	1
586	в отдельных	1	1
587	но когда	1	1
588	тем более	1	1
589	у которого	1	1
590	обычно как	1	1
591	слов и	3	1
592	по традиции	3	1
593	же деле	1	1
594	это касается	1	1
595	сказать что	3	1
596	их с	1	1
597	к его	3	1
598	какая же	1	1
599	культуры в	2	1
600	из этого	1	1
601	в свое	1	1
602	время не	1	1
603	они достаточно	2	1
604	его творчестве	2	1
605	к другим	1	1
606	и другие	5	1
607	и эта	2	1
608	воспитанного на	1	1
609	например его	1	1
