N	2gram	Bakhtin_sl_1	Analitik
182	от которого	1	2
183	одному из	2	2
184	не к	1	2
185	какой бы	1	2
186	и по	2	2
187	на этом	2	2
188	или иных	1	2
189	ни чисто	1	2
190	и с	4	2
191	на все	2	2
192	из них	3	2
193	вовсе не	7	2
194	так как	3	2
195	несмотря на	1	2
196	жизни но	2	2
197	для него	3	2
198	от своего	1	2
199	к предмету	4	2
200	не столько	1	2
201	для данного	1	2
202	которые в	3	2
203	том и	2	2
204	для этого	1	2
205	как язык	1	2
206	национального языка	5	2
207	свое время	1	2
208	в процессе	4	2
209	только не	1	2
210	в творческом	1	2
211	никогда не	3	2
212	потому что	2	2
213	в сознании	2	2
214	отличается от	1	2
215	как мы	8	2
216	роль в	2	2
217	и о	2	2
218	здесь не	2	2
219	в пределах	14	2
220	и сам	3	2
221	особенно в	1	2
222	одного из	2	2
223	должно быть	2	2
224	за пределами	2	2
225	можно сказать	2	2
226	романа в	3	2
227	целого как	1	2
228	может иметь	1	2
229	один из	4	2
230	в двух	1	2
231	ли он	4	2
232	текст в	1	2
233	бы ни	3	2
234	сколько бы	1	2
235	в начале	1	2
236	его и	3	2
237	автора или	2	2
238	в новом	1	2
239	случае не	1	2
240	каждый из	1	2
241	этом отношении	1	2
242	со стороны	1	2
243	было бы	3	2
244	мира в	1	2
245	на фоне	7	2
246	и потому	4	2
247	установкой на	1	2
248	в данном	3	2
249	первом случае	2	2
250	не предполагает	2	2
251	максим максимыч	1	2
252	произведение в	1	2
253	тех или	1	2
254	не является	2	2
255	не исключают	1	2
256	тем более	1	2
257	нет ничего	1	2
258	другой стороны	4	2
259	в свое	3	2
260	в какой	1	2
261	как единого	1	2
262	себя как	1	1
263	например в	2	1
264	и фактически	1	1
265	смысле слова	2	1
266	быть восприняты	1	1
267	тех же	1	1
268	в чужой	1	1
269	в самостоятельный	2	1
270	самый предмет	1	1
271	явления и	1	1
272	по преимуществу	4	1
273	не имеют	1	1
274	в зависимости	3	1
275	исключают друг	1	1
276	материале но	1	1
277	мы уже	2	1
278	целого но	1	1
279	мы не	2	1
280	язык как	3	1
281	высказывания в	1	1
282	слово о	1	1
283	равно как	1	1
284	этой специфической	1	1
285	зависимости от	3	1
286	здесь как	1	1
287	героев в	1	1
288	в ней	4	1
289	свою очередь	2	1
290	меньшей степени	4	1
291	дает им	2	1
292	произведение и	1	1
293	он был	1	1
294	основная особенность	1	1
295	оно ни	1	1
296	в различных	1	1
297	во всех	17	1
298	или во	2	1
299	в ее	2	1
300	внутренняя речь	1	1
301	но как	1	1
302	а только	1	1
303	в сторону	1	1
304	не входит	1	1
305	смыслу и	1	1
306	или иное	1	1
307	связи и	1	1
308	же деле	1	1
309	граничит с	2	1
310	ответ и	1	1
311	его на	1	1
312	как в	8	1
313	ответ в	1	1
314	данный момент	4	1
315	это единство	1	1
316	есть в	1	1
317	в противном	1	1
318	и той	2	1
319	и наконец	4	1
320	произведения так	2	1
321	более или	3	1
322	все возможные	1	1
323	к конкретным	1	1
324	о самом	1	1
325	не дано	1	1
326	именно эта	2	1
327	та же	1	1
328	он в	5	1
329	в известном	2	1
330	проблемы литературного	1	1
331	романа но	2	1
332	и тот	1	1
333	только один	1	1
334	имеем в	1	1
335	и те	2	1
336	а вовсе	2	1
337	рассказе и	1	1
338	языковой реальности	1	1
339	противном случае	1	1
340	вернуться к	1	1
341	к миру	1	1
342	в рамки	2	1
343	и внешне	1	1
344	которые обычно	1	1
345	всех этих	4	1
346	не значит	1	1
347	в виде	2	1
348	не как	4	1
349	язык он	2	1
350	языком и	1	1
351	из него	2	1
352	всех своих	2	1
353	его можно	1	1
354	без исключения	1	1
355	не бывает	1	1
356	ни был	1	1
357	в основу	1	1
358	а затем	1	1
359	что все	2	1
360	же не	1	1
361	в состоянии	1	1
362	и может	3	1
363	вещи и	1	1
364	высказывания и	2	1
365	высказывание в	1	1
366	его в	3	1
367	заключается в	1	1
368	произведения от	1	1
369	своим кругозором	1	1
370	и тем	2	1
371	активную и	1	1
372	смерть и	1	1
373	в ином	1	1
374	произведения не	2	1
375	от процесса	1	1
376	для них	2	1
377	произведение как	1	1
378	в них	6	1
379	исходили из	1	1
380	в многообразных	1	1
381	оно действительно	1	1
382	единого и	4	1
383	и уже	1	1
384	он и	1	1
385	как сказано	3	1
386	действительно не	2	1
387	чужих слов	7	1
388	и становится	1	1
389	или менее	3	1
390	в этих	2	1
391	автором и	2	1
392	может лишь	2	1
393	поэтического творчества	1	1
394	и ее	3	1
395	том же	4	1
396	жанра например	1	1
397	в отношении	6	1
398	к истории	1	1
399	произведения поскольку	1	1
400	однако этот	2	1
401	не от	1	1
402	что говорит	1	1
403	в которых	1	1
404	бы мы	1	1
405	двух и	1	1
406	в авторскую	3	1
407	одном из	1	1
408	размежевания и	1	1
409	есть его	1	1
410	точку зрения	3	1
411	но он	2	1
412	мире все	1	1
413	общего языка	13	1
414	не его	2	1
415	уже между	1	1
416	по крайней	1	1
417	и эти	2	1
418	в диалоге	1	1
419	речи в	4	1
420	лишь одним	1	1
421	не должно	3	1
422	ним в	1	1
423	зрения и	2	1
424	например и	1	1
425	тому что	2	1
426	не менее	1	1
427	авторских интенций	9	1
428	включен в	2	1
429	оба эти	1	1
430	одна из	2	1
431	единого смысла	1	1
432	виду не	1	1
433	в самых	2	1
434	одной и	1	1
435	может только	1	1
436	на котором	1	1
437	последние десятилетия	1	1
438	ничего не	4	1
439	к концу	1	1
440	такая же	2	1
441	во всем	1	1
442	рождается в	1	1
443	но это	1	1
444	входят в	1	1
445	мы и	2	1
446	целое это	1	1
447	в каком	1	1
448	дистанции между	4	1
449	с другом	2	1
450	xx века	2	1
451	одно и	2	1
452	в специальном	1	1
453	формой которой	1	1
454	всего в	1	1
455	того о	1	1
456	его с	1	1
457	различных форм	3	1
458	оно не	6	1
459	на это	1	1
460	но сама	1	1
461	при анализе	1	1
462	языка ведь	1	1
463	и художественное	1	1
464	слова многие	1	1
465	но по	2	1
466	в виду	1	1
467	а язык	1	1
468	подходе к	1	1
469	в в	1	1
470	языка и	12	1
471	то или	1	1
472	культуры и	1	1
473	сознания с	1	1
474	с языком	2	1
475	на свой	1	1
476	фоне которых	1	1
477	и исторически	1	1
478	на том	2	1
479	что может	1	1
480	понимание и	1	1
481	по аналогии	1	1
482	те же	2	1
483	оно как	2	1
484	к действительности	1	1
485	в отдельных	1	1
486	является в	1	1
487	в диалог	1	1
488	в разных	3	1
489	образом в	3	1
490	в самой	1	1
491	и делается	1	1
492	слова как	6	1
493	и что	1	1
494	его жизни	1	1
495	конструктивную роль	1	1
496	может не	8	1
497	аналогии с	1	1
498	и во	3	1
499	от автора	3	1
500	и вследствие	1	1
501	на всех	1	1
502	той реальности	1	1
503	в драме	1	1
504	поставить в	1	1
505	однако с	1	1
506	сказать на	1	1
507	творчества в	1	1
508	эти два	1	1
509	или напротив	2	1
510	только такие	1	1
511	этом как	1	1
512	и только	1	1
513	крайней мере	1	1
514	наконец в	2	1
515	а его	1	1
516	слов и	2	1
517	и иных	2	1
518	все время	3	1
519	в него	3	1
520	и последовательного	1	1
521	предмета и	2	1
522	быть и	4	1
523	оно и	4	1
524	тот же	1	1
525	языка на	3	1
526	зрения в	1	1
527	друг друга	3	1
528	входит в	4	1
529	романа как	2	1
530	этих слов	1	1
531	все они	7	1
532	одни и	1	1
533	так что	2	1
534	элементов не	1	1
535	со своим	5	1
536	связи с	2	1
537	акт и	2	1
538	языка а	3	1
539	то и	1	1
540	понимать и	1	1
541	выделения и	1	1
542	языком а	2	1
543	языка как	4	1
544	от других	2	1
545	чужого языка	1	1
546	слова не	1	1
547	во втором	1	1
548	или даже	2	1
549	его текст	1	1
550	в душе	1	1
551	языка но	4	1
552	к своим	1	1
553	только одно	1	1
554	ибо он	2	1
555	и художественно	1	1
556	всяком случае	5	1
557	слова в	8	1
558	в одном	2	1
559	может пользоваться	1	1
560	анализ произведения	1	1
561	это язык	1	1
562	ее смысла	1	1
563	эти понятия	1	1
564	у него	3	1
565	ничего что	1	1
566	реальности на	1	1
567	как раз	2	1
568	как индивидуальное	1	1
569	в последние	2	1
570	только на	2	1
571	в особенности	8	1
572	и даже	6	1
573	выходит за	3	1
574	между которыми	1	1
575	до сих	2	1
576	влияние на	1	1
577	или иначе	1	1
578	введенного в	1	1
579	здесь в	4	1
580	всякое высказывание	1	1
581	строится в	1	1
582	один и	1	1
583	и др	14	1
584	что для	1	1
585	его из	1	1
586	не было	3	1
587	однако и	1	1
588	сколько в	1	1
589	его как	2	1
590	его по	1	1
591	долгое время	1	1
592	о чем	1	1
593	всего своего	1	1
594	целого из	1	1
595	речи и	1	1
596	связь с	2	1
597	исходить из	1	1
598	о себе	1	1
599	принадлежит одному	1	1
600	ко всем	1	1
601	новом свете	1	1
602	каждое высказывание	1	1
603	к своему	6	1
604	по своему	2	1
605	в течение	1	1
606	не умел	1	1
607	быть как	1	1
608	да и	1	1
609	друг с	2	1
610	своего языка	3	1
611	рассказ в	2	1
612	с этой	3	1
613	столько в	1	1
614	самом же	1	1
615	известном смысле	2	1
616	первых двух	1	1
617	сих пор	2	1
618	вокруг него	2	1
619	входящее в	1	1
620	перед нами	4	1
621	о мире	1	1
622	тому или	1	1
623	при всем	3	1
624	и для	4	1
625	говорящего и	2	1
626	образом с	1	1
627	всего произведения	2	1
628	войти в	2	1
629	и от	4	1
630	все что	1	1
631	или в	8	1
632	имеет дело	2	1
633	в результате	3	1
634	между ними	2	1
635	о котором	1	1
636	хотя и	2	1
637	для нас	2	1
638	от него	1	1
639	только с	1	1
640	в большей	3	1
641	же в	1	1
642	есть уже	1	1
643	есть без	1	1
644	личности и	1	1
645	слова еще	1	1
646	бы оно	1	1
647	среди других	2	1
648	себя один	1	1
649	в свою	3	1
650	в романе	21	1
651	не знает	1	1
652	отношением к	1	1
653	единство двух	1	1
654	связей и	1	1
655	совершенно не	2	1
656	сознания на	1	1
657	из этого	3	1
658	таким же	1	1
659	в действительности	1	1
660	время он	1	1
661	включает в	1	1
662	жизни и	1	1
663	героя как	1	1
664	и эта	2	1
665	они не	1	1
666	прямой речи	1	1
667	который не	1	1
668	языка является	1	1
669	во всяком	7	1
670	этой точки	1	1
