N	2gram	Potebnia_M_4	Psycholo
105	же самое	4	5
106	как мы	2	5
107	но в	8	5
108	один из	2	5
109	в двух	2	5
110	дело с	1	5
111	только в	15	5
112	именно на	2	5
113	до сих	4	5
114	а с	1	5
115	и потому	10	5
116	чувства и	1	5
117	художественное произведение	2	5
118	бы в	2	5
119	другой стороны	1	5
120	в своих	2	5
121	то это	8	4
122	в виду	3	4
123	в ней	2	4
124	друг к	1	4
125	как говорит	1	4
126	могли бы	4	4
127	и к	6	4
128	что всякое	1	4
129	сил в	1	4
130	к другу	1	4
131	есть не	4	4
132	в них	3	4
133	в своей	1	4
134	что шекспир	1	4
135	что эта	1	4
136	из которых	2	4
137	казалось бы	1	4
138	как она	2	4
139	заключает в	8	4
140	у нас	2	4
141	мы найдем	1	4
142	указывает на	2	4
143	мысль о	6	4
144	и совершенно	1	4
145	мы могли	2	4
146	внимание на	5	4
147	в его	5	4
148	на одном	1	4
149	только что	3	4
150	этот вопрос	3	4
151	не можем	5	4
152	только на	4	4
153	чувств и	1	4
154	должен был	1	4
155	от того	4	4
156	прежде всего	1	4
157	как ни	2	4
158	там где	3	4
159	в частности	1	4
160	от него	2	4
161	и все	4	4
162	а в	5	4
163	не есть	9	4
164	художественного произведения	1	3
165	сам по	4	3
166	тем же	1	3
167	в их	1	3
168	той же	3	3
169	полагает что	1	3
170	мы не	8	3
171	и о	4	3
172	в каждой	1	3
173	и на	3	3
174	в ее	2	3
175	он говорит	1	3
176	как в	7	3
177	в которой	6	3
178	чем больше	2	3
179	из этих	2	3
180	на его	3	3
181	он не	2	3
182	состоит в	2	3
183	не как	2	3
184	в силу	7	3
185	что ни	1	3
186	можно было	2	3
187	человека в	2	3
188	в другом	1	3
189	об этом	2	3
190	это не	7	3
191	т д	3	3
192	меньше всего	1	3
193	показывает что	1	3
194	мы с	1	3
195	в этих	3	3
196	одним и	1	3
197	бы мы	1	3
198	вопрос о	2	3
199	но он	1	3
200	вовсе не	7	3
201	есть нечто	5	3
202	самого начала	2	3
203	иметь в	2	3
204	находятся в	1	3
205	этом отношении	1	3
206	в каком	4	3
207	не могут	2	3
208	образом что	2	3
209	что при	1	3
210	данном случае	2	3
211	с самого	1	3
212	так в	3	3
213	котором мы	1	3
214	что у	3	3
215	так и	6	3
216	времени и	1	3
217	это только	1	3
218	и поэтому	1	3
219	образом мы	3	3
220	что и	7	3
221	и только	3	3
222	формой и	1	3
223	видим что	1	3
224	с здесь	1	3
225	что здесь	1	3
226	тот же	2	3
227	что нам	1	3
228	так что	5	3
229	и насколько	1	3
230	для него	5	3
231	т п	4	3
232	в состоянии	2	3
233	у него	1	3
234	уже совершенно	1	3
235	из двух	1	3
236	что на	2	3
237	со стороны	3	3
238	на этот	2	3
239	была бы	1	3
240	с которым	2	3
241	под влиянием	1	3
242	в строении	1	3
243	в данном	4	3
244	в той	4	3
245	это есть	3	3
246	действие и	1	3
247	как из	1	3
248	заставляет нас	1	3
249	при таком	1	3
250	не существует	2	3
251	для нас	14	3
252	мы должны	2	3
253	хотя бы	4	3
254	в свою	2	3
255	по поводу	4	3
256	это в	1	3
257	в таком	4	3
258	искусство есть	1	2
259	ли мы	1	2
260	ту же	3	2
261	того же	1	2
262	бы для	1	2
263	к другому	1	2
264	отношения между	2	2
265	и до	3	2
266	что эти	3	2
267	должна быть	1	2
268	а как	2	2
269	если я	1	2
270	это совершенно	1	2
271	что между	3	2
272	которую мы	1	2
273	оба эти	1	2
274	что иное	2	2
275	почти на	1	2
276	иное как	2	2
277	в последних	1	2
278	во всех	1	2
279	действующее лицо	1	2
280	различия между	1	2
281	предположить что	4	2
282	на самом	3	2
283	по отношению	10	2
284	очевидно что	7	2
285	отличие от	1	2
286	друг от	1	2
287	связи которая	2	2
288	от друга	1	2
289	его на	1	2
290	с этим	7	2
291	перед нами	1	2
292	нам кажется	2	2
293	что по	2	2
294	следующим образом	1	2
295	и хотя	3	2
296	стороны мы	1	2
297	он в	1	2
298	все эти	3	2
299	в нашем	2	2
300	к самому	1	2
301	еще один	1	2
302	два ряда	1	2
303	есть одна	2	2
304	экономия сил	1	2
305	в нашей	1	2
306	образом и	1	2
307	том чтобы	1	2
308	одной и	1	2
309	что от	2	2
310	действительно так	1	2
311	в нее	3	2
312	и следовательно	3	2
313	но все	1	2
314	в каждом	3	2
315	каком отношении	1	2
316	и с	4	2
317	образом если	1	2
318	в глазах	2	2
319	из них	1	2
320	только о	2	2
321	все равно	3	2
322	к которым	3	2
323	или наоборот	1	2
324	говорится о	2	2
325	чем в	2	2
326	должно быть	5	2
327	и того	1	2
328	одного и	1	2
329	на первый	1	2
330	бы на	1	2
331	и при	2	2
332	в котором	4	2
333	с точки	3	2
334	мы называем	1	2
335	в которых	3	2
336	несомненно что	1	2
337	страх и	1	2
338	и той	1	2
339	сами по	2	2
340	влечет за	1	2
341	том и	2	2
342	в словах	1	2
343	что есть	3	2
344	в отношении	1	2
345	с которой	1	2
346	от нас	1	2
347	и другое	2	2
348	в то	4	2
349	дело в	1	2
350	того как	6	2
351	что их	1	2
352	к этим	1	2
353	во всякой	1	2
354	совершенно правильно	1	2
355	и так	3	2
356	во всем	1	2
357	большее количество	1	2
358	со своим	4	2
359	поэтому совершенно	1	2
360	эти три	1	2
361	все то	1	2
362	есть только	5	2
363	если же	4	2
364	такое что	1	2
365	в себя	1	2
366	на том	2	2
367	мы только	1	2
368	не с	2	2
369	является в	1	2
370	и даже	2	2
371	ничего не	1	2
372	находится в	5	2
373	и та	4	2
374	но мы	2	2
375	можно сказать	4	2
376	пор пока	2	2
377	связь между	3	2
378	от одного	3	2
379	в форме	1	2
380	и можно	1	2
381	мы хотим	2	2
382	тех пор	6	2
383	быть и	2	2
384	обе эти	1	2
385	образом все	1	2
386	что даже	2	2
387	их не	1	2
388	в качестве	1	2
389	связи с	3	2
390	никогда еще	2	2
391	мы получим	1	2
392	его с	1	2
393	каким образом	2	2
394	в душе	1	2
395	представить себе	2	2
396	в одном	4	2
397	само по	5	2
398	нет в	1	2
399	даже и	3	2
400	с той	1	2
401	с это	1	2
402	в воображении	1	2
403	обратить внимание	2	2
404	другому и	1	2
405	мы станем	1	2
406	и эта	1	2
407	на противоречие	1	2
408	нечто такое	2	2
409	это значит	1	2
410	в течение	2	2
411	в положении	1	2
412	эту мысль	2	2
413	исходя из	1	2
414	этом случае	5	2
415	все это	5	2
416	и таким	3	2
417	когда пушкин	1	2
418	той или	1	2
419	к внешнему	1	2
420	видим в	1	2
421	же в	1	2
422	давно уже	3	2
423	до тех	6	2
424	есть то	4	2
425	между ними	4	2
426	не знает	1	2
427	не что	2	2
428	из этого	2	2
429	но еще	1	2
430	чувственных восприятий	2	1
431	речь идет	1	1
432	и самым	1	1
433	одним из	1	1
434	например в	3	1
435	в сфере	1	1
436	с с	1	1
437	связана с	1	1
438	в такой	1	1
439	языку и	2	1
440	все остальное	1	1
441	образуется не	1	1
442	он может	1	1
443	только потому	4	1
444	идет о	1	1
445	быть оставлен	1	1
446	говорит так	1	1
447	когда человек	4	1
448	как черная	1	1
449	выражается в	1	1
450	др в	1	1
451	то самое	1	1
452	и за	1	1
453	воображении и	1	1
454	чего в	1	1
455	и посмотрим	1	1
456	одной его	1	1
457	для своего	1	1
458	который играет	1	1
459	наблюдение что	1	1
460	больше и	1	1
461	поэзии не	1	1
462	мы и	2	1
463	с нашими	1	1
464	частный случай	1	1
465	себе что	1	1
466	и говорить	2	1
467	на них	1	1
468	искусства имеет	1	1
469	или от	3	1
470	столь же	2	1
471	в чем	1	1
472	основано на	1	1
473	ними в	1	1
474	не составит	1	1
475	то мы	3	1
476	видели что	1	1
477	могло быть	1	1
478	но как	1	1
479	было указано	1	1
480	что язык	7	1
481	не все	1	1
482	эта особенность	1	1
483	искусство в	1	1
484	с психологической	2	1
485	отношение к	2	1
486	может произойти	1	1
487	отличаются от	1	1
488	души ее	1	1
489	один и	5	1
490	относится к	1	1
491	которые не	2	1
492	некоторое сходство	1	1
493	значит если	1	1
494	общего с	1	1
495	дает нам	1	1
496	и нет	1	1
497	как нам	1	1
498	что нет	1	1
499	хотя и	5	1
500	мы различаем	2	1
501	неизмеримо более	1	1
502	имеет в	2	1
503	в действительности	3	1
504	это их	1	1
505	можно сделать	1	1
506	и отчасти	1	1
507	о силе	1	1
508	котором она	2	1
509	что слово	10	1
510	себе как	1	1
511	та же	1	1
512	внешней природы	6	1
513	мы при	1	1
514	жизнь как	1	1
515	что так	2	1
516	хотя эти	1	1
517	в известном	1	1
518	и тот	3	1
519	не годится	1	1
520	имеем в	1	1
521	во многих	2	1
522	в ухе	1	1
523	в наших	2	1
524	слово это	1	1
525	то этим	2	1
526	так сказать	5	1
527	этот процесс	1	1
528	форму не	1	1
529	широкое и	1	1
530	главным образом	1	1
531	время и	1	1
532	всех остальных	4	1
533	образом для	1	1
534	только материал	1	1
535	и вообще	2	1
536	состоит именно	1	1
537	понятно если	2	1
538	привести в	1	1
539	человеческого тела	1	1
540	из виду	2	1
541	по своему	2	1
542	что называется	1	1
543	но вместе	1	1
544	языком и	3	1
545	гораздо большее	1	1
546	которым не	1	1
547	образа и	3	1
548	всему целому	1	1
549	и наоборот	1	1
550	от нее	1	1
551	этим самым	1	1
552	не из	5	1
553	смысле в	1	1
554	мы его	3	1
555	и может	4	1
556	произведения с	1	1
557	том случае	3	1
558	из самой	1	1
559	его находится	1	1
560	за собою	2	1
561	что например	3	1
562	всякого внимания	1	1
563	окажется что	1	1
564	он есть	1	1
565	выше на	1	1
566	раз когда	1	1
567	бы совершенно	1	1
568	слово имеет	1	1
569	но уже	3	1
570	этого слова	7	1
571	это положение	1	1
572	его частей	1	1
573	быть выражены	1	1
574	далеко не	1	1
575	бы было	1	1
576	явление с	1	1
577	с пути	1	1
578	это до	1	1
579	в научном	1	1
580	и значения	1	1
581	связь представлений	1	1
582	собою и	2	1
583	что содержание	1	1
584	что те	1	1
585	видим как	1	1
586	за ним	2	1
587	проявляется в	2	1
588	части но	1	1
589	не мог	1	1
590	исчезает и	2	1
591	мысли что	2	1
592	в эту	1	1
593	что значит	2	1
594	передается и	1	1
595	мысль и	1	1
596	и гармонию	1	1
597	что такое	7	1
598	мы зная	1	1
599	благодаря этому	1	1
600	мы замечаем	1	1
601	в следующем	1	1
602	не подозревает	1	1
603	бы к	1	1
604	всю эстетическую	1	1
605	то для	1	1
606	пример в	1	1
607	от себя	1	1
608	и значит	1	1
609	признать что	2	1
610	не менее	5	1
611	поэтического произведения	5	1
612	принимают в	1	1
613	одном из	2	1
614	где она	1	1
615	эта мысль	2	1
616	но эта	2	1
617	тесно ассоциировались	1	1
618	выше мы	2	1
619	которые в	1	1
620	по крайней	5	1
621	то когда	1	1
622	более сложные	1	1
623	есть еще	1	1
624	их в	3	1
625	тому чтобы	1	1
626	бы быть	1	1
627	даже в	2	1
628	есть всегда	3	1
629	в степени	1	1
630	же мы	2	1
631	и форма	1	1
632	не напоминает	1	1
633	что чем	2	1
634	могут достигнуть	1	1
635	если и	2	1
636	но они	1	1
637	до известной	2	1
638	она не	2	1
639	что сущность	1	1
640	имеет свое	1	1
641	на котором	4	1
642	тогда когда	8	1
643	только из	1	1
644	них идет	1	1
645	ее с	1	1
646	идеального и	1	1
647	в процессе	3	1
648	в самых	1	1
649	не могло	1	1
650	вытекает из	1	1
651	не имеет	5	1
652	того и	1	1
653	в разных	3	1
654	под этим	1	1
655	действительности но	1	1
656	нее нет	1	1
657	к ней	2	1
658	связь и	2	1
659	а является	1	1
660	мы бы	2	1
661	не принадлежит	1	1
662	картины но	1	1
663	что речь	1	1
664	по первому	1	1
665	не выражается	1	1
666	только с	1	1
667	доказать что	1	1
668	каждый раз	4	1
669	в области	2	1
670	если только	1	1
671	тесной связи	1	1
672	факта что	1	1
673	перед ним	1	1
674	к таким	1	1
675	мысли так	1	1
676	убеждения что	1	1
677	чтобы играть	1	1
678	самое в	1	1
679	в остальных	2	1
680	и другой	1	1
681	лежит в	1	1
682	в других	2	1
683	должны быть	3	1
684	одну и	1	1
685	как человек	3	1
686	всегда есть	1	1
687	отказаться от	1	1
688	говоря словами	2	1
689	всегда в	1	1
690	в применении	1	1
691	на наших	1	1
692	самую мысль	1	1
693	разные стороны	1	1
694	нас от	1	1
695	как не	1	1
696	свою очередь	1	1
697	как один	1	1
698	без всякого	1	1
699	в собственном	1	1
700	в произведении	1	1
701	на той	2	1
702	то время	1	1
703	что оба	1	1
704	значение в	1	1
705	убеждение в	1	1
706	с первым	1	1
707	что чувственный	3	1
708	сказано выше	1	1
709	по тому	2	1
710	в которые	1	1
711	представлений и	2	1
712	и трудно	1	1
713	по признаку	2	1
714	основана на	1	1
715	силу того	1	1
716	в некоторой	1	1
717	быть может	4	1
718	своего происхождения	2	1
719	сама она	2	1
720	только до	1	1
721	действительность и	2	1
722	ее цвета	1	1
723	о нем	1	1
724	незаметно для	1	1
725	имеем дело	2	1
726	другими словами	8	1
727	что перед	1	1
728	высшие процессы	1	1
729	же чем	1	1
730	что существуют	1	1
731	к действительности	1	1
732	и поменялись	1	1
733	после того	2	1
734	этом заключается	1	1
735	применить это	1	1
736	наш глаз	1	1
737	там же	3	1
738	других искусств	1	1
739	и во	1	1
740	чувства но	1	1
741	нас в	2	1
742	о действии	1	1
743	к нему	5	1
744	остальных частях	1	1
745	нужно перенести	1	1
746	восприятий и	1	1
747	между тем	9	1
748	которые мы	2	1
749	но несомненно	1	1
750	человека из	2	1
751	заботясь о	1	1
752	его мысль	1	1
753	крайней мере	5	1
754	вслед за	1	1
755	вообще и	3	1
756	может стать	1	1
757	отдельного слова	2	1
758	в теории	1	1
759	найти и	1	1
760	который бы	2	1
761	вытекают из	2	1
762	такая противоположность	1	1
763	не так	2	1
764	и другую	1	1
765	эти последние	1	1
766	показывают что	1	1
767	но так	2	1
768	на которой	1	1
769	что только	2	1
770	если скажем	1	1
771	которым мы	1	1
772	одной из	1	1
773	в вопросе	1	1
774	пор не	3	1
775	то в	3	1
776	или же	1	1
777	между этими	1	1
778	тот что	1	1
779	и напряженность	1	1
780	его жизнь	1	1
781	на всем	1	1
782	обстановки в	1	1
783	можно выразить	1	1
784	уже не	3	1
785	возможно для	1	1
786	составить себе	1	1
787	еще одно	1	1
788	отнести к	1	1
789	в поэзии	3	1
790	в виде	2	1
791	в сознании	4	1
792	в понятие	2	1
793	при помощи	3	1
794	по выражению	1	1
795	но совершенно	1	1
796	к содержанию	1	1
797	только одно	1	1
798	и их	3	1
799	никто не	2	1
800	могло бы	1	1
801	слова в	3	1
802	смерть но	1	1
803	тем как	2	1
804	но что	2	1
805	как при	1	1
806	заметить что	6	1
807	что слова	1	1
808	были бы	1	1
809	которые как	1	1
810	нет и	1	1
811	не были	2	1
812	имеет целью	1	1
813	деле есть	1	1
814	с объективной	1	1
815	как у	1	1
816	следовательно так	1	1
817	высокой степени	2	1
818	в экономии	1	1
819	существует в	1	1
820	скажем что	1	1
821	в сознание	2	1
822	как же	4	1
823	на чем	1	1
824	и др	2	1
825	что не	6	1
826	этом слове	4	1
827	превращается в	2	1
828	не было	12	1
829	три элемента	1	1
830	стало быть	8	1
831	целым рядом	1	1
832	так это	1	1
833	дойти до	1	1
834	их друг	1	1
835	есть лишь	2	1
836	мысль как	1	1
837	его как	1	1
838	увидим в	1	1
839	искусств в	1	1
840	понятие о	1	1
841	не то	5	1
842	ее на	1	1
843	что хотя	3	1
844	в одно	1	1
845	если не	1	1
846	в речи	3	1
847	мы видели	1	1
848	между собою	4	1
849	все более	3	1
850	что раньше	1	1
851	как есть	1	1
852	ко всем	3	1
853	что каждый	1	1
854	мы говорим	7	1
855	высшего порядка	1	1
856	только начинается	1	1
857	дополнение к	1	1
858	конечно не	2	1
859	смысле этого	1	1
860	тому как	2	1
861	что же	5	1
862	это напоминает	1	1
863	да и	4	1
864	в первой	1	1
865	для понимания	2	1
866	сам не	1	1
867	том смысле	2	1
868	это к	1	1
869	можем видеть	1	1
870	останавливаться на	1	1
871	человеческая природа	1	1
872	и средством	1	1
873	только для	2	1
874	но это	3	1
875	всякое движение	1	1
876	но для	1	1
877	в смысле	3	1
878	это последнее	4	1
879	вещь а	1	1
880	противоречие и	1	1
881	здесь в	1	1
882	это явление	1	1
883	и выражение	1	1
884	что то	3	1
885	себя с	1	1
886	ее можно	1	1
887	она берет	1	1
888	в следующей	1	1
889	известной степени	3	1
890	последних словах	1	1
891	совершается в	1	1
892	и другим	3	1
893	не прямо	1	1
894	с которого	1	1
895	от мысли	2	1
896	том виде	1	1
897	внутренней связи	1	1
898	различны но	2	1
899	которая в	1	1
900	чтобы понять	2	1
901	который дает	1	1
902	как эта	1	1
903	но когда	1	1
904	от всех	1	1
905	у них	1	1
906	еще более	2	1
907	тем более	5	1
908	с не	1	1
909	и смысл	1	1
910	мыслей в	1	1
911	ни к	2	1
912	во время	2	1
913	я в	2	1
914	отношению ко	1	1
915	мы в	3	1
916	ее развития	1	1
917	нет ничего	3	1
918	с ними	3	1
919	и прямо	1	1
920	или другими	1	1
921	и одно	1	1
922	состоит из	1	1
923	в поэтическом	1	1
924	равно как	2	1
925	к его	2	1
926	почему он	1	1
927	нашей мысли	3	1
928	отношению к	8	1
929	приблизительно в	1	1
930	чтобы он	1	1
931	колебаться в	1	1
932	что под	1	1
933	то оно	1	1
934	а нечто	2	1
935	каждое слово	1	1
936	можно назвать	2	1
937	во всяком	5	1
938	все что	2	1
939	ничего общего	1	1
