N	2gram	Propp_Isto_2	Problema
202	связи с	8	2
203	так называемый	2	2
204	у нас	1	2
205	к себе	2	2
206	не могут	1	2
207	должен быть	1	2
208	отношения и	1	2
209	только при	1	2
210	можно сделать	1	2
211	в себя	3	2
212	особенно в	1	2
213	и которые	1	2
214	здесь нет	2	2
215	том как	1	2
216	и здесь	9	2
217	в другом	9	2
218	другими словами	4	2
219	и что	6	2
220	и во	1	2
221	этот момент	1	2
222	в него	2	2
223	в каких	3	2
224	того что	3	2
225	в двух	1	2
226	нуждается в	1	2
227	что он	24	2
228	в какой	1	2
229	и ее	2	2
230	на мир	1	2
231	не можем	1	2
232	в нашей	2	2
233	ни с	1	2
234	что и	6	2
235	вовсе не	1	2
236	в некоторых	2	2
237	тем что	4	2
238	в особенности	2	2
239	чем в	1	2
240	связаны с	1	2
241	здесь в	2	2
242	миру и	1	2
243	следовательно не	2	2
244	и пр	7	2
245	не было	2	2
246	но можно	1	2
247	в связи	5	2
248	в частности	1	2
249	как это	3	2
250	характера и	1	2
251	к своему	1	2
252	по существу	2	2
253	или в	2	2
254	о котором	1	2
255	чтобы его	1	2
256	как явление	1	2
257	мы должны	4	2
258	ни к	1	2
259	в этих	11	2
260	всего человека	1	2
261	в свою	1	2
262	материал и	1	2
263	и другие	4	2
264	и эта	1	2
265	к этому	1	2
266	это и	1	1
267	из его	1	1
268	то самое	1	1
269	и за	1	1
270	и могут	1	1
271	который в	1	1
272	и ничего	2	1
273	связан с	5	1
274	бы что	1	1
275	вопрос о	4	1
276	бы возразить	1	1
277	так чтобы	1	1
278	что иное	2	1
279	на себя	1	1
280	с ее	2	1
281	такое же	1	1
282	форм в	1	1
283	подробное изучение	1	1
284	более подробное	1	1
285	иное как	2	1
286	время в	1	1
287	на своих	1	1
288	по своему	1	1
289	в свои	1	1
290	конечно совершенно	1	1
291	в подобных	1	1
292	пути в	2	1
293	им в	1	1
294	и где	1	1
295	вопросом о	1	1
296	что по	1	1
297	было только	1	1
298	вот несколько	4	1
299	есть ли	2	1
300	именно эта	1	1
301	говорится в	2	1
302	другом случае	1	1
303	это чисто	1	1
304	лежит на	1	1
305	очень многих	1	1
306	ни один	2	1
307	которые в	1	1
308	самым и	1	1
309	в специальной	1	1
310	в главе	1	1
311	следующей главе	1	1
312	в этой	4	1
313	но он	4	1
314	музыкальные инструменты	1	1
315	и переход	1	1
316	как он	3	1
317	если он	1	1
318	не могла	2	1
319	она все	1	1
320	и если	2	1
321	они слишком	1	1
322	как оно	1	1
323	т д	18	1
324	всем что	1	1
325	всех этих	3	1
326	и социальной	2	1
327	значение которого	1	1
328	не связан	1	1
329	этого вопроса	1	1
330	которому она	1	1
331	душу и	1	1
332	подобно тому	3	1
333	так например	1	1
334	в нее	2	1
335	которое как	1	1
336	могла бы	2	1
337	человек а	1	1
338	они должны	4	1
339	в совершенно	1	1
340	мы уже	6	1
341	бы быть	1	1
342	и религиозной	1	1
343	это было	1	1
344	материала к	1	1
345	и иных	1	1
346	без нее	1	1
347	для них	1	1
348	он является	2	1
349	это положение	1	1
350	точнее и	1	1
351	она и	2	1
352	в общей	1	1
353	этого не	5	1
354	с тем	9	1
355	должен приобщиться	1	1
356	формы при	1	1
357	социальной и	1	1
358	обратимся к	2	1
359	нисколько не	2	1
360	был бы	2	1
361	здесь она	2	1
362	но я	1	1
363	особым образом	1	1
364	конечно все	1	1
365	можно найти	5	1
366	на ступени	1	1
367	еще нет	1	1
368	к одному	1	1
369	установить что	3	1
370	себе а	1	1
371	в которых	2	1
372	как одна	1	1
373	его мы	1	1
374	силу и	3	1
375	даже к	1	1
376	и эти	2	1
377	что никакой	1	1
378	или если	1	1
379	по себе	1	1
380	же мы	2	1
381	связи все	1	1
382	и необходимость	1	1
383	на один	2	1
384	некоторых случаях	2	1
385	таких случаях	2	1
386	вплоть до	1	1
387	как можно	1	1
388	виду что	1	1
389	быть признан	1	1
390	как о	1	1
391	правда в	1	1
392	что их	1	1
393	здесь на	2	1
394	и два	1	1
395	в самых	1	1
396	и снова	1	1
397	иметь в	2	1
398	представления и	2	1
399	найти в	1	1
400	эта сторона	1	1
401	под этим	1	1
402	этих двух	1	1
403	отрицательное отношение	1	1
404	нам важно	2	1
405	в процессе	1	1
406	до того	1	1
407	так то	1	1
408	и со	1	1
409	и соображения	1	1
410	и сохраняет	1	1
411	и нисколько	1	1
412	очень часто	4	1
413	что можно	1	1
414	и дух	1	1
415	находит она	1	1
416	его с	1	1
417	эти явления	1	1
418	приходит к	1	1
419	из всего	1	1
420	подобных случаях	1	1
421	связи со	1	1
422	должны здесь	1	1
423	всего этого	1	1
424	без всякого	1	1
425	можно показать	1	1
426	характер и	1	1
427	она начинает	1	1
428	идет речь	1	1
429	что у	2	1
430	на нее	2	1
431	мог бы	3	1
432	иногда в	1	1
433	в одном	5	1
434	не были	1	1
435	это только	2	1
436	имеется в	2	1
437	в которое	1	1
438	что под	2	1
439	это как	1	1
440	никакому сомнению	1	1
441	мире в	1	1
442	случаях мы	1	1
443	образом в	1	1
444	чем является	1	1
445	мы это	1	1
446	его тело	1	1
447	для нас	4	1
448	а также	2	1
449	говорится а	2	1
450	ее находит	1	1
451	вся эта	1	1
452	в науку	1	1
453	уже только	1	1
454	руки по	1	1
455	слова для	1	1
456	и следовательно	1	1
457	что здесь	4	1
458	быть и	1	1
459	на которой	2	1
460	формы а	1	1
461	к которой	1	1
462	этот вопрос	1	1
463	к их	1	1
464	и действительно	1	1
465	не происходит	3	1
466	здесь с	1	1
467	именно на	1	1
468	для всех	1	1
469	где-то в	1	1
470	уже не	1	1
471	только на	1	1
472	не чувствует	1	1
473	приобщиться к	1	1
474	из них	2	1
475	его и	4	1
476	этом в	1	1
477	друг друга	1	1
478	или это	1	1
479	но что	1	1
480	только с	2	1
481	природы а	1	1
482	не просто	2	1
483	которые как	1	1
484	наконец третья	1	1
485	именно как	1	1
486	тела и	1	1
487	если под	1	1
488	он живет	1	1
489	есть момент	1	1
490	до сих	6	1
491	непосредственно в	1	1
492	или иначе	1	1
493	именно в	2	1
494	оно будет	1	1
495	человека а	1	1
496	и между	1	1
497	мы еще	1	1
498	становятся предметом	1	1
499	а на	1	1
500	она является	1	1
501	до конца	1	1
502	только момент	1	1
503	не совсем	3	1
504	одну из	1	1
505	о чем	1	1
506	что мы	3	1
507	и ему	1	1
508	нигде не	2	1
509	и вне	1	1
510	стороны в	1	1
511	входить в	1	1
512	вместе с	7	1
513	так же	13	1
514	происходит в	2	1
515	теперь к	1	1
516	но никогда	1	1
517	видит в	2	1
518	в той	1	1
519	смысле этого	2	1
520	тому как	3	1
521	его работе	1	1
522	образ и	1	1
523	в тот	2	1
524	человека или	1	1
525	быть не	1	1
526	есть и	2	1
527	этого слова	1	1
528	есть то	1	1
529	сих пор	7	1
530	но едва	1	1
531	же значение	1	1
532	в следующей	1	1
533	и часто	2	1
534	хотя они	1	1
535	и может	2	1
536	касаться не	1	1
537	к тому	5	1
538	не подлежит	1	1
539	в результате	1	1
540	мира и	1	1
541	пр в	1	1
542	ее и	1	1
543	это может	1	1
544	еще более	1	1
545	переносится в	1	1
546	его уже	2	1
547	хотя в	3	1
548	в мифе	2	1
549	но всегда	1	1
550	как человек	1	1
551	но эта	1	1
552	но если	3	1
553	но чем	1	1
554	в иной	5	1
555	слагается из	1	1
556	не что	2	1
557	из этого	1	1
558	формы его	1	1
559	в которой	2	1
560	к этой	4	1
