N	2gram	Tiupa_Narr_1	formyVre
146	не могут	1	3
147	к тому	7	3
148	нас в	1	3
149	нем не	1	3
150	что и	1	3
151	во всей	2	3
152	в форме	5	3
153	один из	3	3
154	одной из	4	3
155	поэтому и	1	3
156	во времени	8	3
157	и ее	2	3
158	с одной	7	3
159	со всеми	1	3
160	в качестве	21	3
161	здесь это	1	3
162	же в	4	3
163	в начале	1	3
164	одно из	2	3
165	до сих	1	3
166	связаны с	1	3
167	именно в	6	3
168	себя и	2	3
169	что не	4	3
170	более того	1	3
171	быть только	1	3
172	а не	12	3
173	мира в	5	3
174	на фоне	1	3
175	и потому	2	3
176	подхода к	1	3
177	да и	4	3
178	сих пор	1	3
179	и времени	1	3
180	место для	1	3
181	или в	2	3
182	совершенно иной	2	3
183	а в	11	3
184	не знает	1	3
185	сказать что	4	3
186	имеет место	4	3
187	они не	2	3
188	в таком	2	3
189	также и	1	2
190	же как	3	2
191	здесь и	2	2
192	к другому	2	2
193	др в	1	2
194	но она	1	2
195	на себя	3	2
196	и определяется	1	2
197	на них	1	2
198	в различных	1	2
199	в чем	1	2
200	существенного значения	1	2
201	эпизоды в	2	2
202	на другой	2	2
203	оно уже	1	2
204	совсем не	1	2
205	мы будем	1	2
206	не входит	1	2
207	нет и	2	2
208	определяется не	1	2
209	того не	1	2
210	не являются	2	2
211	и к	1	2
212	от этого	1	2
213	третий в	1	2
214	ряд не	1	2
215	в целом	1	2
216	тому же	5	2
217	как бы	4	2
218	всей его	2	2
219	биография и	1	2
220	не как	2	2
221	новое и	1	2
222	уже не	5	2
223	его от	1	2
224	и по	1	2
225	что все	1	2
226	об этом	1	2
227	было бы	4	2
228	из нее	1	2
229	жизни то	1	2
230	мир в	1	2
231	для него	2	2
232	с точки	2	2
233	место в	1	2
234	в отличие	5	2
235	в которых	1	2
236	точку зрения	4	2
237	но он	1	2
238	том же	1	2
239	по себе	5	2
240	дело в	1	2
241	никогда не	3	2
242	биографического и	1	2
243	это то	1	2
244	в самой	1	2
245	к ней	1	2
246	весьма существенную	1	2
247	и является	1	2
248	мире и	1	2
249	все то	2	2
250	здесь совершенно	2	2
251	числе и	4	2
252	той или	4	2
253	для восприятия	1	2
254	оно не	2	2
255	элементы в	1	2
256	но по	1	2
257	здесь также	1	2
258	те же	4	2
259	здесь как	1	2
260	и вообще	1	2
261	с ним	1	2
262	или иной	5	2
263	а также	7	2
264	в значительной	2	2
265	во втором	4	2
266	ничто в	1	2
267	того что	1	2
268	довлеет себе	1	2
269	быть и	1	2
270	до наших	1	2
271	есть в	2	2
272	уже в	3	2
273	его и	1	2
274	ни с	1	2
275	никто не	1	2
276	отношение к	2	2
277	не о	3	2
278	отличие от	5	2
279	жизни на	1	2
280	тем что	3	2
281	существенную роль	1	2
282	и даже	3	2
283	даже не	3	2
284	о своей	2	2
285	с другой	8	2
286	не обязательно	3	2
287	и тех	1	2
288	далеко не	5	2
289	и прежде	1	2
290	соответствии с	1	2
291	в соответствии	1	2
292	процесс в	1	2
293	одной стороны	7	2
294	что мы	2	2
295	здесь только	1	2
296	другой день	2	2
297	этого момента	1	2
298	неотделимо от	1	2
299	к своему	1	2
300	в данном	5	2
301	к жизни	1	2
302	в это	1	2
303	здесь в	1	2
304	не является	8	2
305	одна из	3	2
306	и может	1	2
307	человек и	1	2
308	для нас	1	2
309	и события	1	2
310	хотя бы	4	2
311	совершенно не	2	2
312	в свою	3	2
313	этой проблемы	1	2
314	и эта	1	2
315	можно назвать	1	2
316	под вечер	1	1
317	с природой	1	1
318	одним из	2	1
319	и через	1	1
320	он может	1	1
321	пространстве его	1	1
322	их между	1	1
323	идет о	2	1
324	слова эта	1	1
325	и есть	1	1
326	далее и	1	1
327	самих событий	1	1
328	ему что	1	1
329	которое мы	1	1
330	развернуто в	1	1
331	и за	1	1
332	по его	1	1
333	мы имеем	2	1
334	при анализе	1	1
335	и ничего	1	1
336	эпоса и	1	1
337	только благодаря	1	1
338	сюжета от	2	1
339	статичен в	1	1
340	не происходит	1	1
341	не знают	1	1
342	и он	3	1
343	он сам	2	1
344	быть развернуто	1	1
345	или до	1	1
346	события в	2	1
347	служит для	1	1
348	самом деле	2	1
349	данном случае	4	1
350	но как	2	1
351	в спальню	1	1
352	свою жизнь	1	1
353	эта особенность	1	1
354	типов но	1	1
355	форме и	1	1
356	независимо от	2	1
357	данный момент	1	1
358	человеческого бытия	1	1
359	различных сферах	1	1
360	о жизни	1	1
361	мотивов в	1	1
362	что касается	2	1
363	перед нами	4	1
364	в полном	2	1
365	его специфической	1	1
366	могли бы	1	1
367	и наконец	1	1
368	и сам	1	1
369	к сыну	1	1
370	себе не	2	1
371	человеческая жизнь	1	1
372	та же	2	1
373	из жизни	1	1
374	что это	3	1
375	ни один	1	1
376	к месту	1	1
377	бы не	2	1
378	из этих	3	1
379	тоже не	1	1
380	но без	2	1
381	в этой	5	1
382	и тот	2	1
383	мира но	1	1
384	не могла	1	1
385	день все	1	1
386	человек не	1	1
387	силу и	1	1
388	он ни	1	1
389	стремится к	1	1
390	различные формы	1	1
391	же здесь	1	1
392	в понимании	1	1
393	в плане	1	1
394	этого жанра	1	1
395	с чем	2	1
396	встречаются в	1	1
397	без исключения	2	1
398	не бывает	1	1
399	значительной степени	2	1
400	здесь мы	1	1
401	как они	1	1
402	в совершенно	1	1
403	в мире	9	1
404	мире не	1	1
405	для своей	2	1
406	зрения на	2	1
407	это было	1	1
408	на протяжении	6	1
409	особенно в	3	1
410	вместе со	1	1
411	отца к	1	1
412	ко второму	1	1
413	в мифологическую	1	1
414	целостности и	1	1
415	от отца	1	1
416	характерные образцы	1	1
417	жизни героя	1	1
418	в самую	2	1
419	и определяет	1	1
420	в один	1	1
421	и тогда	1	1
422	и при	1	1
423	таким же	1	1
424	частности само	1	1
425	наших дней	1	1
426	не становится	1	1
427	не столько	4	1
428	в первый	1	1
429	есть к	1	1
430	своего рода	12	1
431	и другого	1	1
432	для изучения	1	1
433	образом и	1	1
434	другом и	2	1
435	теми же	1	1
436	вдруг на	1	1
437	приобретает в	1	1
438	и более	1	1
439	что этот	1	1
440	времени а	1	1
441	не простая	1	1
442	так называемого	1	1
443	в историческом	1	1
444	литературу в	1	1
445	из которых	4	1
446	вплоть до	2	1
447	человека есть	1	1
448	до известной	1	1
449	она не	2	1
450	в людях	1	1
451	как о	1	1
452	дело не	1	1
453	ними не	1	1
454	события как	2	1
455	и сама	1	1
456	которых и	2	1
457	все без	1	1
458	бы между	1	1
459	из древнейших	1	1
460	своей природе	1	1
461	всякое событие	2	1
462	по своей	3	1
463	как таковых	1	1
464	на природу	1	1
465	и после	2	1
466	жизни как	3	1
467	с другом	1	1
468	иного мира	1	1
469	и со	1	1
470	у нас	1	1
471	бытия как	1	1
472	ни был	1	1
473	всего они	1	1
474	жанров в	1	1
475	как только	1	1
476	отличается от	4	1
477	всего в	1	1
478	что оно	1	1
479	бы он	1	1
480	они и	1	1
481	переходя к	1	1
482	приходит к	2	1
483	свою очередь	3	1
484	и сами	1	1
485	напротив они	1	1
486	процесса исторического	1	1
487	в организации	2	1
488	в себя	6	1
489	приводит к	2	1
490	обычно предполагают	1	1
491	на том	3	1
492	и совершенно	1	1
493	в другом	1	1
494	было в	2	1
495	живет в	1	1
496	ориентировано на	1	1
497	в последующих	1	1
498	событие как	1	1
499	в новом	1	1
500	неразрывное единство	1	1
501	с человеком	2	1
502	и здесь	1	1
503	в состав	1	1
504	тех кто	1	1
505	и т.д	7	1
506	то они	2	1
507	о том	6	1
508	оставляет места	1	1
509	внимание на	1	1
510	в новелле	1	1
511	от классического	1	1
512	на ее	1	1
513	и три	1	1
514	в ряд	1	1
515	на одном	1	1
516	и только	2	1
517	тотчас же	1	1
518	этом ряду	2	1
519	наконец в	2	1
520	циклического времени	2	1
521	каков бы	1	1
522	у всех	1	1
523	человека как	1	1
524	может иметь	1	1
525	в него	1	1
526	герой в	1	1
527	тот же	1	1
528	самому герою	1	1
529	и представляет	2	1
530	что он	6	1
531	мы увидим	1	1
532	особенности его	1	1
533	иной степени	1	1
534	всех его	2	1
535	на мир	1	1
536	точка зрения	6	1
537	и испытаний	1	1
538	судьба или	1	1
539	бы один	1	1
540	человека с	1	1
541	себя в	5	1
542	указать на	1	1
543	с нею	1	1
544	случаях когда	1	1
545	ни одного	1	1
546	этого понятия	2	1
547	за пределами	1	1
548	этот момент	1	1
549	от других	1	1
550	или даже	2	1
551	эта категория	1	1
552	из них	3	1
553	смерти и	2	1
554	где бы	1	1
555	к содержанию	3	1
556	с совершенно	1	1
557	цели и	1	1
558	форм но	1	1
559	сами по	2	1
560	подобный вопрос	1	1
561	при всей	4	1
562	далек от	1	1
563	мы можем	1	1
564	из существенных	1	1
565	бытия и	1	1
566	и жанровые	1	1
567	но уже	1	1
568	на некоторые	1	1
569	и оценки	1	1
570	события эти	1	1
571	протяжении всего	1	1
572	событие в	2	1
573	в данный	1	1
574	себе они	1	1
575	характерно для	1	1
576	действующих лиц	1	1
577	резко отличается	1	1
578	говорит о	2	1
579	то и	1	1
580	ей не	2	1
581	а на	1	1
582	не на	2	1
583	для романа	1	1
584	с которым	1	1
585	как ни	2	1
586	одну из	2	1
587	о чем	2	1
588	разных местах	1	1
589	если не	4	1
590	что жанр	1	1
591	дней часов	1	1
592	начиная с	1	1
593	единого слова	1	1
594	возможно лишь	1	1
595	по своему	1	1
596	когда мы	2	1
597	однако эти	1	1
598	объединены в	1	1
599	в тех	1	1
600	друг с	1	1
601	человек с	1	1
602	распадается на	1	1
603	дело здесь	1	1
604	или хотя	1	1
605	этого слова	2	1
606	и формы	1	1
607	опыт изучения	1	1
608	не предполагает	5	1
609	и оно	1	1
610	этом и	1	1
611	они есть	1	1
612	же люди	2	1
613	перед смертью	1	1
614	процесс не	1	1
615	с иными	1	1
616	при всем	2	1
617	и позволяет	1	1
618	известной степени	1	1
619	могло не	1	1
620	как своего	1	1
621	не существует	3	1
622	и от	1	1
623	жениха и	1	1
624	она может	2	1
625	не подлежит	1	1
626	явления как	1	1
627	каким он	2	1
628	и пространстве	5	1
629	и перед	1	1
630	в другое	1	1
631	жанр в	1	1
632	на первый	2	1
633	от него	1	1
634	внутреннее содержание	1	1
635	в собственно	1	1
636	тем более	2	1
637	ни единого	1	1
638	но зато	1	1
639	от всего	1	1
640	но всегда	1	1
641	здесь даже	1	1
642	некоторой более	1	1
643	он видит	1	1
644	смыкается с	1	1
645	становления и	1	1
646	с ними	1	1
647	литературе нового	1	1
648	первый раз	1	1
649	не быть	1	1
650	от всех	2	1
651	и случайных	1	1
652	культуры в	1	1
653	героя в	8	1
654	на свет	1	1
655	этого второго	1	1
656	включает в	2	1
657	где он	1	1
658	качестве одной	1	1
659	все основные	1	1
