N	2gram	Bakhtin_Fr_3	Narrotol
121	тем что	3	3
122	одна из	3	3
123	никогда не	1	3
124	по своей	1	3
125	этом отношении	2	3
126	как мы	10	3
127	свою очередь	1	3
128	в произведении	1	3
129	и самого	1	3
130	на том	1	3
131	не с	1	3
132	между тем	3	3
133	а именно	1	3
134	один из	4	3
135	из них	4	3
136	в прошлом	1	3
137	и даже	4	3
138	в свою	1	3
139	как будто	1	3
140	что в	12	3
141	будто бы	1	3
142	ни было	1	3
143	жизни и	4	3
144	как известно	2	2
145	отношения к	1	2
146	одним из	2	2
147	например в	2	2
148	и потому	4	2
149	самом деле	3	2
150	здесь и	5	2
151	и до	8	2
152	оно может	1	2
153	который в	2	2
154	мы имеем	1	2
155	со смертью	2	2
156	между собой	1	2
157	иное как	1	2
158	во внешнем	1	2
159	но как	2	2
160	существенным образом	1	2
161	отношение к	8	2
162	нет и	1	2
163	в своем	7	2
164	не являются	1	2
165	все эти	8	2
166	в известном	1	2
167	и тот	1	2
168	роль в	4	2
169	жизнью и	4	2
170	не как	1	2
171	за рамки	1	2
172	подобно тому	1	2
173	значительной степени	2	2
174	и ей	1	2
175	его в	1	2
176	это не	2	2
177	истории и	1	2
178	в общей	2	2
179	несмотря на	1	2
180	на первый	1	2
181	с точки	1	2
182	даже в	4	2
183	вплоть до	3	2
184	что иное	1	2
185	не имеет	1	2
186	ничего не	1	2
187	как раз	5	2
188	что на	1	2
189	без исключения	1	2
190	здесь совершенно	1	2
191	языка и	1	2
192	в собственном	1	2
193	в пределах	1	2
194	можно было	3	2
195	или в	1	2
196	было в	1	2
197	и лег	1	2
198	только бы	1	2
199	в значительной	3	2
200	во всей	3	2
201	и только	1	2
202	эпизоды в	1	2
203	в литературе	5	2
204	и одновременно	1	2
205	дело с	1	2
206	и ее	2	2
207	каждый из	1	2
208	одно из	3	2
209	для него	5	2
210	не понимал	1	2
211	смерти и	1	2
212	после смерти	1	2
213	была и	2	2
214	и др	7	2
215	нового времени	2	2
216	говорит о	1	2
217	не было	5	2
218	ей не	1	2
219	не на	1	2
220	точек зрения	1	2
221	наконец в	1	2
222	о чем	2	2
223	приобщение к	1	2
224	не всегда	1	2
225	главного героя	1	2
226	на чем	1	2
227	тому как	1	2
228	в любом	1	2
229	в культуре	4	2
230	вокруг него	1	2
231	и для	5	2
232	краткий эпизод	1	2
233	в связи	5	2
234	в результате	1	2
235	мира и	1	2
236	каждый год	1	2
237	и все	9	2
238	хотя в	2	2
239	все то	2	2
240	к самому	1	2
241	этот способ	1	2
242	между ними	3	2
243	первом случае	1	2
244	не что	1	2
245	этого слова	2	2
246	себе не	1	2
247	включает в	2	2
248	так же	1	2
249	в таком	1	2
250	они не	3	2
251	глава вторая	1	1
252	широкое распространение	1	1
253	также и	4	1
254	к их	1	1
255	рода ключом	1	1
256	переходит к	1	1
257	наших дней	2	1
258	того же	2	1
259	на самом	3	1
260	и есть	3	1
261	от самого	1	1
262	жеста и	1	1
263	др в	1	1
264	с таким	1	1
265	в году	5	1
266	элементы в	1	1
267	есть не	1	1
268	им самим	1	1
269	при анализе	2	1
270	ни единого	1	1
271	одновременно в	1	1
272	роман с	1	1
273	есть нечто	1	1
274	больше всего	1	1
275	в целом	2	1
276	не сразу	1	1
277	меньшей степени	2	1
278	перед их	1	1
279	к своему	1	1
280	на другом	1	1
281	во всех	6	1
282	о смерти	1	1
283	не входит	1	1
284	для обозначения	1	1
285	свою жизнь	1	1
286	в церковь	1	1
287	другому не	1	1
288	от содержания	1	1
289	в художественном	1	1
290	не сливаются	1	1
291	и где	1	1
292	изменений в	1	1
293	его смерти	1	1
294	сознания в	1	1
295	этот ряд	2	1
296	и наконец	3	1
297	и к	3	1
298	называть в	1	1
299	от этого	1	1
300	поэтому и	3	1
301	характер как	1	1
302	в самом	6	1
303	шире и	3	1
304	и придает	1	1
305	лег в	1	1
306	речи но	1	1
307	данном контексте	1	1
308	самым существенным	1	1
309	иной форме	1	1
310	из его	1	1
311	претендует на	1	1
312	и играла	1	1
313	но на	1	1
314	так сказать	5	1
315	на его	2	1
316	всем своем	1	1
317	однако он	1	1
318	том чтобы	1	1
319	свое время	1	1
320	в плане	2	1
321	какой бы	2	1
322	что ни	1	1
323	и по	1	1
324	на этом	2	1
325	или иных	1	1
326	таким образом	10	1
327	здесь мы	2	1
328	внешней а	1	1
329	для характеристики	2	1
330	в совершенно	1	1
331	этом свидетельствует	1	1
332	в другом	3	1
333	чего он	1	1
334	об этом	3	1
335	мы уже	13	1
336	была в	1	1
337	это весьма	1	1
338	вклад в	2	1
339	с другими	1	1
340	который и	1	1
341	только там	1	1
342	ко второму	1	1
343	с начала	4	1
344	но именно	3	1
345	придает ему	1	1
346	особое отношение	1	1
347	смерть и	1	1
348	в них	9	1
349	в историческом	1	1
350	также не	1	1
351	церковь и	2	1
352	все равно	1	1
353	как об	1	1
354	жизни то	1	1
355	он и	7	1
356	мы видели	3	1
357	с такой	1	1
358	мы не	2	1
359	в развитии	1	1
360	мировой истории	2	1
361	в один	2	1
362	с еще	1	1
363	и конец	1	1
364	отрыве от	1	1
365	таким же	1	1
366	в котором	2	1
367	в их	4	1
368	к одному	1	1
369	мысли и	1	1
370	жизни с	2	1
371	от его	1	1
372	всякий раз	1	1
373	мы касаемся	1	1
374	слова в	2	1
375	для изучения	1	1
376	не понимает	3	1
377	образом и	1	1
378	тонах и	2	1
379	но он	2	1
380	что было	2	1
381	и более	1	1
382	их в	3	1
383	не могли	1	1
384	в конце	3	1
385	том же	2	1
386	что этот	1	1
387	необходимо учитывать	1	1
388	отметить что	1	1
389	дело не	3	1
390	дело в	2	1
391	между жизнью	3	1
392	и сама	2	1
393	речевыми жанрами	1	1
394	и молитвы	1	1
395	не нуждается	1	1
396	смертью в	2	1
397	именно с	1	1
398	эпизоды связаны	1	1
399	из древнейших	1	1
400	к концу	1	1
401	связь и	2	1
402	лишь в	2	1
403	точнее всего	1	1
404	мире и	1	1
405	потому что	2	1
406	в книге	2	1
407	было не	1	1
408	в области	4	1
409	ему не	2	1
410	а как	1	1
411	у нас	4	1
412	представляется нам	2	1
413	очень часто	2	1
414	начиная с	3	1
415	не могут	1	1
416	мы узнаем	1	1
417	т.п то	1	1
418	этой истории	1	1
419	случае его	1	1
420	положений и	1	1
421	далее по	1	1
422	и смертью	4	1
423	жить в	1	1
424	что оно	1	1
425	как для	1	1
426	но также	1	1
427	они и	2	1
428	всегда в	1	1
429	как они	1	1
430	в виду	7	1
431	и от	3	1
432	только то	1	1
433	это жизнь	1	1
434	например о	1	1
435	и сам	2	1
436	здесь как	1	1
437	прошлом но	1	1
438	начала и	5	1
439	в последующих	1	1
440	на них	2	1
441	если бы	3	1
442	и вообще	1	1
443	с ним	1	1
444	эпизод в	1	1
445	и смерть	1	1
446	местах и	1	1
447	он здесь	1	1
448	и здесь	4	1
449	уже отмечали	1	1
450	тех кто	1	1
451	возможна только	1	1
452	внимание на	1	1
453	в ритуале	1	1
454	таящая в	1	1
455	на что	1	1
456	там же	1	1
457	в толпе	1	1
458	и во	4	1
459	подлежит сомнению	1	1
460	нас в	2	1
461	которых в	1	1
462	этот момент	1	1
463	на одном	1	1
464	что и	3	1
465	существенную роль	1	1
466	это лишь	1	1
467	если за	1	1
468	слов и	1	1
469	все время	1	1
470	которой в	1	1
471	в него	1	1
472	того что	1	1
473	в современной	1	1
474	в отрыве	1	1
475	с ними	1	1
476	мы увидим	2	1
477	которое мы	1	1
478	до нас	7	1
479	иной степени	1	1
480	или же	2	1
481	на мир	1	1
482	временем и	2	1
483	со всеми	5	1
484	до наших	2	1
485	умирающего и	1	1
486	мира это	1	1
487	с нею	2	1
488	и у	2	1
489	и внутреннего	1	1
490	она здесь	1	1
491	в нашей	2	1
492	за пределами	1	1
493	в начале	3	1
494	свидетельствует о	2	1
495	слова не	1	1
496	характерно что	1	1
497	ни с	1	1
498	и небо	1	1
499	не так	3	1
500	форм но	1	1
501	него под	1	1
502	вовсе не	12	1
503	далек от	1	1
504	само по	1	1
505	бы все	1	1
506	и оценки	1	1
507	перед ними	1	1
508	конца в	1	1
509	нем не	1	1
510	именно как	1	1
511	до сих	4	1
512	связаны с	5	1
513	здесь в	4	1
514	и прежде	3	1
515	чем он	2	1
516	как же	1	1
517	его из	1	1
518	уж и	1	1
519	ничем не	1	1
520	более того	1	1
521	однако и	1	1
522	не подлежит	3	1
523	как о	2	1
524	и уже	1	1
525	характерно для	2	1
526	связь с	6	1
527	границы между	1	1
528	некоторые из	1	1
529	в восьми	1	1
530	после его	1	1
531	к жизни	2	1
532	в тех	1	1
533	быть только	1	1
534	в состоянии	2	1
535	мыслится как	1	1
536	дело здесь	1	1
537	в это	1	1
538	низа и	1	1
539	здесь имеют	1	1
540	быть и	1	1
541	будет утверждать	1	1
542	сих пор	4	1
543	своей жизни	2	1
544	к двум	1	1
545	от нас	1	1
546	в смысле	1	1
547	всего в	1	1
548	под названием	1	1
549	тех или	1	1
550	культурной жизни	2	1
551	в следующей	1	1
552	убеждения в	1	1
553	ко второй	1	1
554	и брани	4	1
555	в ноги	1	1
556	людьми и	1	1
557	о котором	1	1
558	и перед	2	1
559	это может	1	1
560	бы он	1	1
561	напомнить что	1	1
562	в литературной	1	1
563	и существенно	1	1
564	ключом к	1	1
565	но это	3	1
566	вот этот	2	1
567	вызывающего смех	1	1
568	в системе	2	1
569	в общем	1	1
570	здесь только	2	1
571	все еще	1	1
572	две стороны	1	1
573	не знает	1	1
574	и при	1	1
575	речи и	1	1
576	не поверят	1	1
577	культуры в	1	1
578	не могла	1	1
579	в свое	1	1
580	который не	1	1
581	где он	1	1
582	каждый такой	1	1
583	это было	1	1
584	от которой	1	1
585	от страха	3	1
