N	2gram	Bakhtin_Pr_1	Problemy
102	бы уже	1	4
103	во внутреннем	1	4
104	так чтобы	1	4
105	в мире	3	4
106	в чем	2	4
107	нет и	3	4
108	что это	2	4
109	и вот	1	4
110	его в	9	4
111	все и	2	4
112	переходим к	2	4
113	в них	5	4
114	рядом с	5	4
115	в своей	7	4
116	его отношение	1	4
117	нему и	2	4
118	но он	1	4
119	по себе	1	4
120	никогда не	5	4
121	и без	1	4
122	во всем	2	4
123	протяжении всего	1	4
124	той или	2	4
125	между тем	7	4
126	все время	1	4
127	и у	2	4
128	только на	1	4
129	не принимает	1	4
130	не о	1	4
131	тем что	2	4
132	или иной	2	4
133	с другой	7	4
134	и прежде	5	4
135	что не	4	4
136	до конца	1	4
137	а не	5	4
138	с которым	1	4
139	но как	2	4
140	в творчестве	1	4
141	по своему	1	4
142	в той	1	4
143	бы в	1	4
144	но зато	2	4
145	я в	1	4
146	о другом	1	4
147	себя как	5	3
148	а между	1	3
149	как его	3	3
150	это и	1	3
151	высшей степени	5	3
152	обойтись без	1	3
153	говорить о	3	3
154	и со	1	3
155	в виду	4	3
156	бы то	3	3
157	во всех	11	3
158	в общем	1	3
159	за пределы	12	3
160	нет здесь	1	3
161	в целом	3	3
162	все эти	5	3
163	то ни	3	3
164	было бы	8	3
165	этом смысле	3	3
166	нет в	1	3
167	в высшей	5	3
168	этого не	1	3
169	с тем	1	3
170	в котором	2	3
171	к одному	1	3
172	не как	1	3
173	раз и	2	3
174	с миром	4	3
175	ничего не	6	3
176	или как	3	3
177	к концу	1	3
178	им и	1	3
179	только с	1	3
180	с ее	1	3
181	всего этого	1	3
182	в ее	4	3
183	с человеком	1	3
184	и во	2	3
185	что и	2	3
186	это не	5	3
187	в форме	4	3
188	в него	2	3
189	того что	2	3
190	нуждается в	2	3
191	со всеми	3	3
192	человека с	1	3
193	уже не	1	3
194	из них	1	3
195	его и	1	3
196	даже и	1	3
197	слова которое	1	3
198	со словом	5	3
199	слов в	1	3
200	должно быть	5	3
201	дело идет	2	3
202	в начале	2	3
203	и от	3	3
204	это как	1	3
205	может войти	1	3
206	мы должны	2	3
207	ибо в	2	3
208	только что	1	3
209	ни было	3	3
210	том что	3	3
211	отношением к	1	3
212	сказать что	4	3
213	другой стороны	4	3
214	например в	3	2
215	зависимость от	1	2
216	показать что	2	2
217	в первом	1	2
218	его же	1	2
219	из его	1	2
220	проникает в	2	2
221	а как	3	2
222	до крайности	1	2
223	другом направлении	1	2
224	время как	1	2
225	свой предмет	1	2
226	в каждой	1	2
227	него он	1	2
228	в ней	4	2
229	и происходит	1	2
230	в которых	1	2
231	столь же	2	2
232	со словами	2	2
233	бы не	2	2
234	но конечно	4	2
235	отличие от	5	2
236	не просто	1	2
237	однако в	1	2
238	в своем	5	2
239	им в	1	2
240	мы можем	6	2
241	хотя и	3	2
242	и как	8	2
243	в которой	1	2
244	бы и	1	2
245	его целом	5	2
246	всего романа	1	2
247	момент его	2	2
248	всегда с	1	2
249	но ведь	1	2
250	как он	1	2
251	вообще не	7	2
252	при этом	5	2
253	но именно	1	2
254	всех этих	1	2
255	внутреннего и	1	2
256	на этом	2	2
257	бы они	1	2
258	что все	2	2
259	это было	1	2
260	было в	1	2
261	с другими	3	2
262	ни в	11	2
263	все равно	1	2
264	глаза и	1	2
265	но я	1	2
266	в этих	2	2
267	места в	1	2
268	с точки	6	2
269	в отличие	5	2
270	но эта	1	2
271	войти в	2	2
272	как можно	1	2
273	можем сказать	2	2
274	тому что	1	2
275	вопрос о	1	2
276	что с	1	2
277	слова мы	1	2
278	не менее	4	2
279	но что	1	2
280	слово и	2	2
281	подобно тому	1	2
282	этих двух	1	2
283	и лишь	1	2
284	и внешнего	2	2
285	мире и	1	2
286	слова его	1	2
287	ли это	1	2
288	очень часто	1	2
289	есть только	2	2
290	этого и	1	2
291	для его	1	2
292	слова с	2	2
293	и он	2	2
294	без всякого	1	2
295	характер и	1	2
296	приводит к	3	2
297	в дальнейшем	3	2
298	можно было	4	2
299	на нее	1	2
300	особенно в	2	2
301	мог бы	1	2
302	благодаря этому	1	2
303	и вообще	2	2
304	о том	4	2
305	всем в	1	2
306	ибо и	1	2
307	и мир	2	2
308	в самый	1	2
309	быть и	1	2
310	на которой	1	2
311	вне себя	4	2
312	одной из	3	2
313	мы увидим	3	2
314	то в	1	2
315	в произведении	4	2
316	себя в	2	2
317	ибо его	1	2
318	со своим	1	2
319	конечно не	5	2
320	в большинстве	5	2
321	к слову	1	2
322	большинстве случаев	5	2
323	в душе	1	2
324	чего бы	1	2
325	друг друга	1	2
326	уже и	1	2
327	связан с	1	2
328	здесь в	2	2
329	совпадает с	2	2
330	такое же	1	2
331	на этот	1	2
332	слова не	3	2
333	точек зрения	1	2
334	человека как	2	2
335	вместе с	1	2
336	смысле этого	1	2
337	тому как	1	2
338	из этого	1	2
339	здесь есть	1	2
340	но для	1	2
341	это уже	1	2
342	или в	2	2
343	что оно	2	2
344	и события	2	2
345	хотя бы	4	2
346	слово в	2	2
347	но эти	1	2
348	того времени	1	2
349	это в	1	2
350	не иначе	1	1
351	именно как	1	1
352	нем нет	1	1
353	мы здесь	4	1
354	жизненной установки	1	1
355	он может	2	1
356	в напряженном	1	1
357	своей основной	1	1
358	нем но	1	1
359	же собственным	1	1
360	в нашу	1	1
361	уже указывали	1	1
362	все те	1	1
363	отношения к	6	1
364	в их	10	1
365	этом направлении	1	1
366	есть не	2	1
367	со всех	2	1
368	и ничего	1	1
369	которую мы	3	1
370	что уже	1	1
371	почти все	1	1
372	себя свою	2	1
373	овладевает своим	1	1
374	и понять	2	1
375	хотя конечно	1	1
376	как впрочем	1	1
377	слово он	1	1
378	здесь с	1	1
379	всех сторон	2	1
380	собою и	1	1
381	свою очередь	1	1
382	меньшей степени	1	1
383	и самого	1	1
384	оценок и	2	1
385	оглядки на	2	1
386	на своих	1	1
387	не довлеет	2	1
388	формальное значение	1	1
389	его так	1	1
390	сказать и	3	1
391	отказ от	1	1
392	то он	1	1
393	к которой	1	1
394	тех же	1	1
395	не все	2	1
396	с совершенно	2	1
397	менее всего	3	1
398	вступают в	1	1
399	что так	1	1
400	оно является	1	1
401	в главе	1	1
402	отнюдь не	19	1
403	независимо от	13	1
404	есть они	1	1
405	может обойтись	1	1
406	и положений	1	1
407	ней в	1	1
408	словом в	1	1
409	и пр	2	1
410	кроме того	3	1
411	по внешним	1	1
412	могли бы	1	1
413	что по	1	1
414	и внутреннюю	1	1
415	это определение	1	1
416	именно эта	1	1
417	переходит и	1	1
418	всем последующем	1	1
419	нему с	1	1
420	к чему	2	1
421	мы это	1	1
422	ни один	1	1
423	формализма и	1	1
424	есть как	1	1
425	в этой	1	1
426	нами в	2	1
427	бы только	1	1
428	не могла	1	1
429	вследствие этого	3	1
430	не следует	2	1
431	в первых	1	1
432	к миру	3	1
433	а вовсе	1	1
434	он должен	2	1
435	они служат	1	1
436	и если	1	1
437	ни были	1	1
438	характер в	1	1
439	свое время	1	1
440	его можно	1	1
441	решении вопроса	1	1
442	так например	1	1
443	в нее	1	1
444	именно это	1	1
445	которое как	1	1
446	человека в	2	1
447	всех отношениях	1	1
448	здесь мы	2	1
449	момент и	2	1
450	себя не	1	1
451	независимость от	1	1
452	входит в	8	1
453	понять его	4	1
454	может стать	3	1
455	и мы	1	1
456	отражение в	1	1
457	не чем	1	1
458	она и	1	1
459	ни одной	1	1
460	далеко не	5	1
461	разобранные нами	1	1
462	понята и	1	1
463	основное утверждение	1	1
464	нами особенность	1	1
465	правильного понимания	2	1
466	нигде не	1	1
467	их лишь	1	1
468	строгом смысле	2	1
469	действительно не	1	1
470	как таковой	2	1
471	в один	1	1
472	нисколько не	1	1
473	ибо не	1	1
474	которую он	1	1
475	том как	2	1
476	или точнее	2	1
477	получается впечатление	1	1
478	и ее	2	1
479	можно найти	1	1
480	еще нет	1	1
481	мысли и	1	1
482	выглядит и	1	1
483	где на	2	1
484	на первой	1	1
485	нем он	1	1
486	которые в	1	1
487	иным как	1	1
488	тем не	3	1
489	и эти	1	1
490	есть именно	1	1
491	что никакой	1	1
492	и более	2	1
493	том и	1	1
494	том же	2	1
495	бы быть	1	1
496	для нее	8	1
497	время был	1	1
498	всех их	1	1
499	собою но	1	1
500	оно занимает	1	1
501	но они	4	1
502	в таких	2	1
503	она не	2	1
504	иной раз	1	1
505	правда в	1	1
506	дело в	2	1
507	одна из	2	1
508	что их	1	1
509	в процессе	1	1
510	в основе	5	1
511	материала в	10	1
512	и именно	2	1
513	к такому	1	1
514	того чтобы	2	1
515	чем не	2	1
516	и всегда	1	1
517	в самой	2	1
518	именно с	1	1
519	слова как	1	1
520	и весь	2	1
521	в форму	2	1
522	того в	1	1
523	а лишь	2	1
524	его он	1	1
525	связи с	2	1
526	здесь же	2	1
527	и при	2	1
528	своей оценки	1	1
529	входят в	3	1
530	этом отношении	2	1
531	уверенного и	1	1
532	от их	1	1
533	материала но	1	1
534	как мысль	1	1
535	не могут	2	1
536	сравнительно с	1	1
537	самостоятельности и	1	1
538	или слово	1	1
539	отличается от	2	1
540	же самое	2	1
541	все не	1	1
542	значительной степени	1	1
543	первом и	1	1
544	а ее	2	1
545	для того	2	1
546	оно не	3	1
547	него как	1	1
548	в применении	3	1
549	оно может	2	1
550	приходит к	1	1
551	можно и	2	1
552	не совсем	1	1
553	как не	1	1
554	на нем	1	1
555	в некоторых	2	1
556	здесь не	4	1
557	данном случае	4	1
558	они ни	1	1
559	вовлекаются в	1	1
560	в особенности	2	1
561	первого же	1	1
562	в себя	2	1
563	то время	1	1
564	она только	2	1
565	и может	1	1
566	мы наблюдаем	1	1
567	дано в	3	1
568	собственно не	2	1
569	найти в	1	1
570	что дело	1	1
571	по сравнению	1	1
572	поэтому в	2	1
573	даны в	1	1
574	если бы	3	1
575	и отчетливостью	1	1
576	в содержании	1	1
577	смысле и	1	1
578	но здесь	3	1
579	каждый раз	1	1
580	и должно	3	1
581	его художественной	1	1
582	зрения на	1	1
583	этом произведении	1	1
584	пр в	1	1
585	образом в	1	1
586	его тело	1	1
587	ли она	1	1
588	в значительной	2	1
589	событие именно	1	1
590	не выходит	1	1
591	нас в	1	1
592	не вмешивается	1	1
593	это может	1	1
594	от них	2	1
595	вся эта	1	1
596	лишь путем	1	1
597	во втором	1	1
598	ними в	1	1
599	во всей	1	1
600	и только	4	1
601	выше в	2	1
602	но она	2	1
603	происходит в	1	1
604	уходит в	1	1
605	что здесь	1	1
606	как например	1	1
607	но с	3	1
608	его уже	1	1
609	значение в	1	1
610	этот вопрос	1	1
611	направлена на	1	1
612	нем не	1	1
613	и часто	1	1
614	и действительно	1	1
615	всех его	4	1
616	между этими	1	1
617	бы ни	1	1
618	не происходит	1	1
619	на мир	2	1
620	с одной	3	1
621	есть ни	1	1
622	материал как	2	1
623	определения и	1	1
624	для всех	1	1
625	есть в	1	1
626	не входит	10	1
627	все многообразие	1	1
628	есть уже	1	1
629	этот момент	2	1
630	или даже	1	1
631	и других	2	1
632	или просто	1	1
633	самого слова	1	1
634	и навсегда	1	1
635	не для	1	1
636	бы просто	2	1
637	мир человека	1	1
638	дело и	5	1
639	случае не	2	1
640	идет в	1	1
641	отметить что	7	1
642	а впервые	1	1
643	деле и	1	1
644	в других	4	1
645	героя его	1	1
646	предмету но	1	1
647	момент в	1	1
648	оно способно	1	1
649	не были	1	1
650	без всякой	2	1
651	до сих	1	1
652	и суждения	1	1
653	и нельзя	1	1
654	человека а	1	1
655	форме и	2	1
656	к которому	4	1
657	а наоборот	1	1
658	и быть	1	1
659	и между	1	1
660	впервые становится	1	1
661	мы еще	1	1
662	к его	2	1
663	должно отметить	6	1
664	резко отличается	1	1
665	предмет и	1	1
666	обратиться к	1	1
667	возможно лишь	1	1
668	самому к	1	1
669	не на	5	1
670	власти и	1	1
671	есть лишь	3	1
672	которой есть	1	1
673	о чем	1	1
674	произведение в	6	1
675	суждением и	1	1
676	именно поэтому	2	1
677	но оно	1	1
678	человек в	2	1
679	с первого	1	1
680	и особенно	1	1
681	и потому	4	1
682	в строгом	2	1
683	внутреннего человека	1	1
684	из которых	2	1
685	без труда	1	1
686	если так	1	1
687	в данном	4	1
688	если оно	1	1
689	лицом к	1	1
690	находятся в	1	1
691	вне этой	1	1
692	и всей	1	1
693	со всею	1	1
694	образ и	1	1
695	в тот	1	1
696	конечно и	4	1
697	мы сказали	1	1
698	или хотя	1	1
699	всего то	1	1
700	тенденцию к	2	1
701	более и	1	1
702	воли но	1	1
703	художественное произведение	8	1
704	можно сказать	2	1
705	сих пор	1	1
706	форму рассказа	1	1
707	не является	3	1
708	поступка в	1	1
709	совсем другим	1	1
710	в результате	1	1
711	может но	1	1
712	между ними	4	1
713	и душевной	1	1
714	которая в	1	1
715	в двух	2	1
716	нельзя созерцать	1	1
717	лишь как	4	1
718	в романе	4	1
719	еще более	1	1
720	необходимое для	1	1
721	целом в	2	1
722	нем и	2	1
723	реально не	1	1
724	к лицу	1	1
725	нет что	1	1
726	все только	1	1
727	на фоне	3	1
728	может и	4	1
729	в свою	2	1
730	алеши и	1	1
731	но этот	1	1
732	чем иным	1	1
733	в свое	1	1
734	в непосредственной	1	1
735	себе не	2	1
736	особенно отчетливо	1	1
737	того или	2	1
738	как слово	1	1
739	и другие	2	1
740	в своих	2	1
741	и эта	2	1
742	к этому	2	1
743	людьми с	1	1
