N	2gram	Vygotskiy__4	Literetu
261	к которой	3	1
262	в сторону	3	1
263	в зеркале	1	1
264	и будет	1	1
265	не просто	4	1
266	я только	1	1
267	что они	6	1
268	в настоящем	1	1
269	первый взгляд	1	1
270	в одной	2	1
271	как к	1	1
272	о жизни	1	1
273	однако не	2	1
274	перед нами	6	1
275	мы можем	5	1
276	психологическую проблему	1	1
277	могли бы	2	1
278	и как	5	1
279	на нас	4	1
280	и логически	1	1
281	когда наконец	1	1
282	неизмеримо более	1	1
283	имеет в	1	1
284	такой связи	1	1
285	ход мысли	1	1
286	со своей	1	1
287	в которой	4	1
288	в гамлете	11	1
289	в нашем	1	1
290	если мы	12	1
291	мы чувствуем	1	1
292	говорят о	1	1
293	на то	10	1
294	так сказать	1	1
295	действительную жизнь	2	1
296	по словам	2	1
297	в поэтике	1	1
298	все тот	2	1
299	он не	11	1
300	на платформе	1	1
301	эту тему	1	1
302	едва ли	2	1
303	и вот	6	1
304	у читателя	1	1
305	и более	1	1
306	в плане	1	1
307	какой бы	3	1
308	так например	4	1
309	но все	2	1
310	в одну	1	1
311	то ни	1	1
312	а то	1	1
313	как автор	2	1
314	об этой	1	1
315	и с	2	1
316	бы быть	1	1
317	материала и	2	1
318	знает что	2	1
319	это было	4	1
320	искусства в	1	1
321	и мы	15	1
322	одной фразы	1	1
323	смерть и	1	1
324	в них	2	1
325	он же	1	1
326	творческий акт	2	1
327	в ее	2	1
328	мы имеем	2	1
329	с тем	4	1
330	всю жизнь	2	1
331	глазами и	1	1
332	и уже	4	1
333	поэтому было	1	1
334	с такой	2	1
335	должно быть	3	1
336	иначе говоря	2	1
337	и некоторые	1	1
338	такой же	2	1
339	в один	1	1
340	со всей	2	1
341	перед собой	1	1
342	на первый	1	1
343	в эту	1	1
344	в этих	1	1
345	во второй	1	1
346	этой связи	1	1
347	это делает	2	1
348	в отношении	1	1
349	которого является	1	1
350	что от	1	1
351	со своего	1	1
352	лишает его	1	1
353	в условиях	1	1
354	не от	1	1
355	в которых	3	1
356	жизненный путь	1	1
357	сама собой	1	1
358	этого в	1	1
359	быть он	1	1
360	однако он	1	1
361	одном из	1	1
362	если бы	10	1
363	ни было	1	1
364	не могли	1	1
365	быть не	2	1
366	тому чтобы	3	1
367	вовсе не	5	1
368	что есть	1	1
369	она не	3	1
370	не имеет	2	1
371	самого начала	5	1
372	тогда когда	1	1
373	ее с	4	1
374	во время	6	1
375	на него	4	1
376	от жизни	1	1
377	говорить о	3	1
378	о них	2	1
379	но только	1	1
380	в день	1	1
381	это мы	1	1
382	и всегда	1	1
383	что сами	1	1
384	из четырех	1	1
385	показывает нам	2	1
386	к концу	1	1
387	другой стороны	2	1
388	для нас	7	1
389	о нем	4	1
390	с автором	1	1
391	самой этой	1	1
392	только с	2	1
393	на коллизии	1	1
394	в каком	8	1
395	с другом	4	1
396	перед ним	2	1
397	вот в	1	1
398	чем энергично	1	1
399	искусства что	1	1
400	уже о	1	1
401	все то	12	1
402	и времени	1	1
403	мы узнаем	4	1
404	отличается от	1	1
405	и другим	2	1
406	узнаем о	2	1
407	и говорит	3	1
408	признается что	1	1
409	так просто	1	1
410	день и	1	1
411	что при	2	1
412	не единственный	1	1
413	ничего общего	1	1
414	следует отнести	1	1
415	как мы	4	1
416	но по	1	1
417	свою очередь	1	1
418	служит только	1	1
419	превращает в	1	1
420	и от	2	1
421	так в	1	1
422	мысль о	1	1
423	мы никогда	3	1
424	с самого	5	1
425	в дальнейшем	1	1
426	его эстетическую	1	1
427	как с	1	1
428	решающую роль	1	1
429	что может	3	1
430	на нее	2	1
431	или в	1	1
432	он говорит	3	1
433	жизнь а	1	1
434	каждого из	1	1
435	в словах	2	1
436	но может	2	1
437	и здесь	3	1
438	не был	2	1
439	разумеется в	1	1
440	никак не	6	1
441	и что	25	1
442	очевидно что	1	1
443	с литературной	1	1
444	можно сказать	2	1
445	пор пока	2	1
446	и который	1	1
447	как форма	1	1
448	как наиболее	1	1
449	других людей	1	1
450	к истине	1	1
451	все в	1	1
452	к нему	1	1
453	в евгении	1	1
454	во всех	2	1
455	том или	1	1
456	ее от	1	1
457	и во	1	1
458	толстой в	1	1
459	своего романа	1	1
460	на одном	1	1
461	во всей	3	1
462	и других	4	1
463	непосредственно в	1	1
464	вслед за	3	1
465	который бы	1	1
466	это всегда	1	1
467	в жизнь	1	1
468	и другую	3	1
469	в заключительной	1	1
470	но следует	1	1
471	что яд	1	1
472	тот же	3	1
473	одной из	1	1
474	что даже	1	1
475	в какой	5	1
476	как я	3	1
477	гораздо более	1	1
478	бы ни	1	1
479	этого рассказа	12	1
480	с какой	1	1
481	не можем	3	1
482	и у	1	1
483	мы получим	3	1
484	в виде	3	1
485	он эту	1	1
486	кажется что	2	1
487	от других	1	1
488	за ним	1	1
489	не так	1	1
490	слова в	1	1
491	в котором	2	1
492	в одном	3	1
493	никто не	4	1
494	не для	3	1
495	произведения и	1	1
496	начала жизни	1	1
497	так как	12	1
498	надежду на	1	1
499	до тех	2	1
500	это речь	1	1
501	художник не	1	1
502	или ином	1	1
503	бы это	3	1
504	перейти к	2	1
505	не достаточно	1	1
506	представляют собой	1	1
507	нужно было	1	1
508	во власти	1	1
509	со всем	1	1
510	что и	3	1
511	до сих	3	1
512	в обращении	1	1
513	именно в	2	1
514	стороны он	2	1
515	с той	2	1
516	может показаться	1	1
517	играет с	1	1
518	а с	2	1
519	с героями	1	1
520	в воображении	1	1
521	себя и	1	1
522	в некоторых	1	1
523	послушай как	2	1
524	а на	2	1
525	рассказа о	1	1
526	до конца	7	1
527	в рассказе	8	1
528	однако и	1	1
529	только от	1	1
530	и ты	1	1
531	душевной жизни	1	1
532	мы знаем	2	1
533	я говорю	1	1
534	и если	9	1
535	в последней	2	1
536	него в	1	1
537	эти слова	3	1
538	ни на	2	1
539	в особенности	1	1
540	целом ряде	1	1
541	искусства но	1	1
542	в той	3	1
543	и на	5	1
544	на эту	1	1
545	все той	1	1
546	эту мысль	1	1
547	в обратном	2	1
548	по существу	2	1
549	ней не	1	1
550	сам не	1	1
551	евгении онегине	1	1
552	тех пор	2	1
553	в это	2	1
554	с ее	3	1
555	казалось что	1	1
556	и о	4	1
557	сих пор	3	1
558	только для	1	1
559	о его	1	1
560	имел в	1	1
561	но для	1	1
562	перед смертью	1	1
563	видят в	2	1
564	себя с	1	1
565	трагедии шекспира	2	1
566	из которых	3	1
567	и искусства	1	1
568	не имея	1	1
569	для автора	1	1
570	совершается в	2	1
571	и состоит	1	1
572	при таком	3	1
573	говоря о	1	1
574	от него	1	1
575	и все	12	1
576	и однако	1	1
577	у которого	1	1
578	на языке	1	1
579	только что	15	1
580	или не	1	1
581	и вдруг	3	1
582	в общем	1	1
583	целый ряд	5	1
584	жизни в	1	1
585	и формой	1	1
586	есть от	1	1
587	в свою	1	1
588	в моем	1	1
589	героя и	2	1
590	с ней	1	1
591	сказать что	13	1
592	была бы	2	1
593	прямо противоположное	1	1
594	совершенно не	4	1
595	из этого	5	1
596	время не	1	1
597	в трех	1	1
598	самое и	2	1
599	в действительности	2	1
600	к этой	3	1
601	к действительности	1	1
602	однако мы	2	1
603	вместе с	8	1
604	событий в	3	1
605	к этому	4	1
