N	2gram	Trubetskoy_1	FransuaR
415	сам он	1	1
416	тому что	2	1
417	точно и	1	1
418	между людьми	2	1
419	человечество не	1	1
420	все три	1	1
421	что с	5	1
422	этого тела	1	1
423	наконец и	1	1
424	тогда когда	3	1
425	принадлежат к	1	1
426	того как	1	1
427	одна из	2	1
428	ее с	1	1
429	к этим	1	1
430	в процессе	2	1
431	не вызывает	1	1
432	мы все	2	1
433	такие условия	1	1
434	особый характер	1	1
435	из него	2	1
436	следовательно и	1	1
437	никогда не	4	1
438	этих двух	2	1
439	с нами	1	1
440	очень мало	2	1
441	сущность его	1	1
442	на природу	1	1
443	это слово	1	1
444	его он	1	1
445	со своим	1	1
446	не по	1	1
447	как будто	5	1
448	образом здесь	2	1
449	в области	4	1
450	может показаться	1	1
451	к той	2	1
452	у нас	3	1
453	все то	2	1
454	выход из	1	1
455	тогда и	1	1
456	этой истории	3	1
457	это конечно	2	1
458	является одним	1	1
459	бы он	1	1
460	целом в	1	1
461	что при	6	1
462	и потому	3	1
463	часть с	1	1
464	и со	1	1
465	правда не	1	1
466	разные стороны	1	1
467	нога в	2	1
468	и художественное	1	1
469	от друга	6	1
470	собою и	1	1
471	свою очередь	2	1
472	и последовательной	1	1
473	без всякого	1	1
474	некоторые другие	1	1
475	чтобы быть	2	1
476	никак не	1	1
477	приводит к	1	1
478	в дальнейшем	2	1
479	к жизни	1	1
480	этого явления	2	1
481	и сам	2	1
482	что у	2	1
483	те же	2	1
484	еще не	5	1
485	не были	1	1
486	что от	1	1
487	вся его	2	1
488	если бы	8	1
489	собой и	1	1
490	для этого	7	1
491	стремление к	1	1
492	будет уже	1	1
493	образом в	3	1
494	находится в	1	1
495	говорят что	1	1
496	именно потому	2	1
497	в состав	1	1
498	тех кто	5	1
499	на вопрос	4	1
500	и поэтому	2	1
501	другими словами	2	1
502	что каждый	1	1
503	то не	1	1
504	все его	2	1
505	ее и	3	1
506	можно встретить	2	1
507	подлежит сомнению	3	1
508	связь между	1	1
509	и всю	1	1
510	которой мы	2	1
511	от них	1	1
512	вся эта	1	1
513	этому поводу	1	1
514	у другого	1	1
515	во всей	1	1
516	тем более	3	1
517	исторического развития	2	1
518	у всех	1	1
519	и всякое	1	1
520	сохраняли свою	1	1
521	крайними пределами	1	1
522	быть и	5	1
523	и история	1	1
524	образом как	2	1
525	но с	2	1
526	и народа	1	1
527	выше и	4	1
528	тот же	3	1
529	с ними	2	1
530	через которую	1	1
531	пор не	2	1
532	в разные	1	1
533	между этими	2	1
534	и ее	2	1
535	по этому	2	1
536	ему надо	1	1
537	причем в	1	1
538	и из	2	1
539	не будет	5	1
540	сохраняют и	1	1
541	и политической	1	1
542	на такой	1	1
543	эти черты	2	1
544	же явления	1	1
545	только тогда	2	1
546	свидетельствует о	1	1
547	на этих	1	1
548	может случиться	1	1
549	из них	5	1
550	мы знаем	10	1
551	для меня	4	1
552	к ним	2	1
553	друг друга	2	1
554	не случайно	1	1
555	вперед в	1	1
556	случае не	1	1
557	много и	1	1
558	же образом	2	1
559	и будет	2	1
560	тем что	1	1
561	смешным и	1	1
562	то ведь	1	1
563	в других	1	1
564	в целях	1	1
565	огнем и	1	1
566	на стороне	1	1
567	а потому	5	1
568	иное как	1	1
569	самые отдаленные	1	1
570	ней и	1	1
571	основанной на	1	1
572	или иной	1	1
573	за ними	3	1
574	как у	3	1
575	к которому	1	1
576	из таких	2	1
577	месте в	1	1
578	русской истории	1	1
579	в настоящей	1	1
580	что для	4	1
581	всеми другими	1	1
582	и люди	1	1
583	и пр	1	1
584	не знает	2	1
585	а сам	1	1
586	на которых	1	1
587	до конца	1	1
588	народа а	18	1
589	проникнут и	1	1
590	когда она	1	1
591	со своими	2	1
592	сейчас же	3	1
593	за нею	1	1
594	мира в	1	1
595	должна была	1	1
596	для этой	1	1
597	себя на	1	1
598	вступил на	1	1
599	культуры он	2	1
600	именно поэтому	1	1
601	в частности	2	1
602	ко всем	3	1
603	из трех	1	1
604	надо было	1	1
605	поэтому если	1	1
606	к своему	1	1
607	что за	2	1
608	реальные исторические	1	1
609	которые по	2	1
610	да и	1	1
611	и условности	1	1
612	этого слова	2	1
613	из русской	1	1
614	и некоторые	2	1
615	человеком хотя	1	1
616	в так	1	1
617	и таким	1	1
618	с элементами	1	1
619	говорить что	3	1
620	которого она	1	1
621	в более	1	1
622	на самой	1	1
623	многие из	5	1
624	одного и	3	1
625	всегда будет	3	1
626	этому и	1	1
627	и другими	1	1
628	и самому	1	1
629	которого они	1	1
630	развития и	1	1
631	всего можно	1	1
632	от него	3	1
633	из себя	10	1
634	еще более	1	1
635	вполне понятно	1	1
636	а из	1	1
637	основе их	1	1
638	своих мыслей	1	1
639	условий и	1	1
640	всех тех	2	1
641	же всегда	1	1
642	в свою	2	1
643	две стороны	1	1
644	и эта	1	1
645	и при	6	1
646	больше всего	1	1
647	в зрелом	1	1
648	отношению к	9	1
649	культуры в	10	1
650	что под	2	1
651	из этого	6	1
652	в виде	4	1
653	пути к	1	1
654	но еще	1	1
655	ее в	1	1
656	можно назвать	3	1
657	в таком	4	1
658	стороны одного	1	1
659	этой цели	1	1
660	во всяком	2	1
661	они не	2	1
662	ничего общего	3	1
