N	2gram	Losev_Prob_4	Psycholo
610	начала и	1	1
611	и каждый	2	1
612	об этой	1	1
613	который я	1	1
614	но никак	2	1
615	ничего подобного	1	1
616	это только	1	1
617	что дело	1	1
618	и вообще	6	1
619	стремление к	1	1
620	выводу что	1	1
621	из другой	1	1
622	действительность и	1	1
623	изобразить в	1	1
624	даже больше	1	1
625	другими словами	3	1
626	разумеется в	1	1
627	как ее	1	1
628	красоты в	1	1
629	к действительности	1	1
630	как вечный	1	1
631	а также	6	1
632	может не	1	1
633	с где	1	1
634	и во	4	1
635	все в	3	1
636	к изображению	1	1
637	в которую	1	1
638	к нему	3	1
639	вот эта	1	1
640	мы вовсе	1	1
641	вся эта	2	1
642	которые мы	1	1
643	толстой в	1	1
644	на одном	1	1
645	ним и	1	1
646	и содержания	1	1
647	от нее	1	1
648	уже во	1	1
649	который бы	1	1
650	спросим себя	1	1
651	за этой	1	1
652	всякий художественный	1	1
653	но так	2	1
654	здесь вовсе	1	1
655	этой точки	1	1
656	совсем не	1	1
657	и остро	1	1
658	одной из	4	1
659	на другие	1	1
660	или иные	4	1
661	что даже	1	1
662	поэтому и	1	1
663	деле здесь	1	1
664	но под	1	1
665	тургенева и	1	1
666	таком понимании	1	1
667	других писателей	1	1
668	же и	3	1
669	есть в	7	1
670	и событий	1	1
671	и у	1	1
672	только на	2	1
673	ни было	2	1
674	как показывает	2	1
675	по законам	1	1
676	а то	2	1
677	но от	1	1
678	эти два	1	1
679	будто к	1	1
680	для развертывания	1	1
681	не так	3	1
682	себе в	3	1
683	он весь	1	1
684	от тех	1	1
685	с этими	1	1
686	вне и	1	1
687	надежду на	1	1
688	жизни на	1	1
689	окончательном виде	1	1
690	и вместе	1	1
691	он один	1	1
692	существуют только	1	1
693	это будет	2	1
694	рядом с	1	1
695	были бы	3	1
696	раз о	1	1
697	к его	3	1
698	отца гамлета	1	1
699	со всем	1	1
700	ней и	1	1
701	и даже	9	1
702	на русский	1	1
703	с другим	1	1
704	все пронизано	1	1
705	связаны с	1	1
706	здесь вообще	1	1
707	если только	1	1
708	по своим	1	1
709	в предисловии	1	1
710	и между	1	1
711	мы еще	1	1
712	и др	1	1
713	виде и	2	1
714	этот термин	1	1
715	превращается в	1	1
716	здесь дело	1	1
717	и самый	1	1
718	однако и	1	1
719	нашей современной	1	1
720	ни о	4	1
721	однако было	1	1
722	ребенка и	1	1
723	прозаических и	1	1
724	и об	1	1
725	она говорит	1	1
726	уже давно	4	1
727	за тем	1	1
728	чем то	1	1
729	предисловии к	1	1
730	искусства но	1	1
731	следя за	1	1
732	на эту	1	1
733	что весь	1	1
734	это есть	3	1
735	и искусства	1	1
736	самого себя	1	1
737	выше здесь	1	1
738	чувства и	1	1
739	ней не	1	1
740	это значит	10	1
741	и едва	2	1
742	есть тот	1	1
743	дело здесь	1	1
744	много такого	1	1
745	художественное произведение	1	1
746	идеи с	1	1
747	в условиях	3	1
748	только для	3	1
749	но это	6	1
750	отличается от	4	1
751	в чем	2	1
752	своей поэме	1	1
753	им в	1	1
754	но для	1	1
755	в смысле	5	1
756	к другим	1	1
757	художественный ряд	1	1
758	за его	1	1
759	не станет	1	1
760	и времени	1	1
761	ли в	1	1
762	в связи	3	1
763	взятый в	1	1
764	это можно	2	1
765	или в	5	1
766	мы только	2	1
767	во-первых то	1	1
768	думает что	1	1
769	которого нет	1	1
770	чтобы понять	1	1
771	человек и	1	1
772	которые на	1	1
773	из себя	2	1
774	бы в	1	1
775	и ни	5	1
776	бы если	1	1
777	будто бы	2	1
778	по самой	1	1
779	целое с	1	1
780	же в	4	1
781	есть уже	1	1
782	и другие	1	1
783	помощи этого	1	1
784	от всякого	1	1
785	в нечто	1	1
786	жизни в	2	1
787	только можно	1	1
788	нет ничего	3	1
789	в свою	1	1
790	это все	2	1
791	в моем	1	1
792	с ней	2	1
793	из тех	1	1
794	том или	3	1
795	мы начинаем	1	1
796	равно как	1	1
797	их с	1	1
798	в глаза	1	1
799	самой своей	1	1
800	по одному	2	1
801	в сравнении	2	1
802	не что	2	1
803	в отдельности	1	1
804	что под	1	1
805	уже достаточно	1	1
806	такие художественные	1	1
807	в заключение	1	1
808	всем этом	1	1
809	не какую-нибудь	1	1
810	другом случае	2	1
811	указывают на	1	1
812	а может	2	1
813	это понятие	1	1
814	во сне	1	1
815	исключительно и	1	1
816	ничего общего	5	1
817	гораздо более	1	1
