N	2gram	Vygotskiy__5	Tvorches
382	мышления и	4	1
383	не имеет	4	1
384	развитию как	1	1
385	эти связи	2	1
386	к ней	1	1
387	эта функция	1	1
388	и является	3	1
389	уже говорили	1	1
390	в центр	3	1
391	в сознании	1	1
392	событий и	1	1
393	и потом	2	1
394	как будто	2	1
395	именно потому	2	1
396	в области	12	1
397	факта что	2	1
398	перед ним	1	1
399	и пытаются	1	1
400	представляется нам	1	1
401	в момент	2	1
402	стороны и	2	1
403	не могут	4	1
404	лежит в	2	1
405	как только	1	1
406	для развития	6	1
407	только еще	1	1
408	числе и	1	1
409	является одним	1	1
410	анализа и	1	1
411	к тому	6	1
412	что оно	6	1
413	той или	1	1
414	ли что	1	1
415	указывает на	2	1
416	если же	1	1
417	ничего общего	3	1
418	в применении	1	1
419	для себя	1	1
420	представляют собой	2	1
421	своего развития	6	1
422	как мы	10	1
423	но при	2	1
424	в структуре	1	1
425	на основе	2	1
426	мысль о	1	1
427	что само	2	1
428	только то	1	1
429	в себя	3	1
430	с самого	5	1
431	то время	4	1
432	в пределах	4	1
433	по способу	1	1
434	в анализе	1	1
435	этот период	2	1
436	и давно	1	1
437	мере уже	1	1
438	учит нас	1	1
439	не с	2	1
440	ясно что	1	1
441	связан с	1	1
442	собой в	1	1
443	к самой	2	1
444	считалось что	2	1
445	еще в	3	1
446	развития в	6	1
447	во второй	2	1
448	том как	2	1
449	содержатся в	1	1
450	образом в	2	1
451	произвольное и	1	1
452	в виду	2	1
453	чтобы иметь	1	1
454	же необходимо	1	1
455	и здесь	2	1
456	другом месте	4	1
457	это происходит	2	1
458	в другом	6	1
459	нам представляется	1	1
460	всем протяжении	2	1
461	на вопрос	5	1
462	столь же	2	1
463	одного из	1	1
464	с одной	3	1
465	и ставит	1	1
466	к особому	1	1
467	лишь в	1	1
468	может не	1	1
469	происходит не	1	1
470	от него	1	1
471	и требует	2	1
472	этот момент	1	1
473	раньше чем	3	1
474	а потому	3	1
475	то мы	1	1
476	как она	3	1
477	если взять	1	1
478	в сферу	1	1
479	в меру	4	1
480	значит что	5	1
481	он пытался	1	1
482	нас интересует	2	1
483	известном смысле	7	1
484	образом как	1	1
485	что всегда	1	1
486	нуждается в	1	1
487	ли он	1	1
488	до уровня	1	1
489	то в	3	1
490	может оказаться	1	1
491	такое же	2	1
492	который в	1	1
493	приходит в	1	1
494	он действует	1	1
495	том чтобы	1	1
496	не то	4	1
497	без этого	1	1
498	прямо не	1	1
499	связи с	3	1
500	не можем	1	1
501	и исследования	1	1
502	положение что	1	1
503	сознание как	1	1
504	сделать и	2	1
505	является не	2	1
506	же у	1	1
507	не дает	2	1
508	письмо и	1	1
509	который по	1	1
510	и их	4	1
511	в письме	1	1
512	жизни таким	1	1
513	дает и	1	1
514	и никогда	1	1
515	как раз	1	1
516	в изолированном	1	1
517	на деле	1	1
518	это положение	1	1
519	нас до	1	1
520	же это	1	1
521	в какой-то	1	1
522	что и	3	1
523	со стороны	1	1
524	или иной	1	1
525	даже не	1	1
526	говорим о	2	1
527	в высшей	2	1
528	влияние на	1	1
529	напоминают о	1	1
530	и эту	1	1
531	и прежде	1	1
532	не прав	1	1
533	и между	2	1
534	он обнаруживает	1	1
535	что для	2	1
536	его из	1	1
537	а главное	1	1
538	сам себе	1	1
539	одну из	1	1
540	на глазах	1	1
541	когда же	1	1
542	самого начала	5	1
543	всегда и	1	1
544	в различных	2	1
545	под влиянием	1	1
546	всецело и	1	1
547	в связи	1	1
548	есть одно	1	1
549	действия в	2	1
550	в речи	1	1
551	нет никаких	1	1
552	нее как	1	1
553	с первого	1	1
554	как это	8	1
555	только его	1	1
556	требует от	3	1
557	предположить что	2	1
558	он говорит	1	1
559	что за	1	1
560	применении к	1	1
561	осталась не	1	1
562	что же	1	1
563	более широкое	1	1
564	тем меньше	1	1
565	том смысле	1	1
566	с необходимостью	5	1
567	этого слова	1	1
568	к решению	1	1
569	его умение	1	1
570	отличается от	1	1
571	ничего кроме	1	1
572	и для	1	1
573	нам более	1	1
574	на улице	1	1
575	развивается на	2	1
576	необходимым для	1	1
577	для ее	1	1
578	этот принцип	1	1
579	представляется что	1	1
580	об отношении	2	1
581	мы только	1	1
582	узнаем что	1	1
583	в результате	4	1
584	это как	1	1
585	своей собственной	1	1
586	для нас	1	1
587	или нет	1	1
588	еще более	5	1
589	вообще в	1	1
590	ребенка который	1	1
591	тот же	5	1
592	так выразиться	1	1
593	отношении к	1	1
594	не есть	4	1
595	в целях	1	1
596	по поводу	2	1
597	я говорю	1	1
598	в свою	4	1
599	и множество	1	1
600	между ними	1	1
601	с ней	1	1
602	не знает	5	1
603	сказать что	13	1
604	мере своего	1	1
605	была бы	1	1
606	совершенно не	2	1
607	вопрос так	1	1
608	но этот	2	1
609	или иного	1	1
610	огромное значение	1	1
611	к действию	1	1
612	к другим	1	1
613	и другие	2	1
614	это понятие	2	1
615	по сей	1	1
616	как на	3	1
617	том числе	1	1
618	смысле что	1	1
