N	2gram	Propp_Isto_7	Myslijsy
360	с его	3	1
361	как если	1	1
362	на другой	1	1
363	что этого	1	1
364	легко может	1	1
365	нет не	1	1
366	друг на	1	1
367	если в	2	1
368	некоторые черты	2	1
369	себе и	3	1
370	что они	3	1
371	они увидели	1	1
372	во что	1	1
373	же видит	1	1
374	дает нам	1	1
375	некоторое время	1	1
376	можно предположить	2	1
377	и нет	2	1
378	этой стороны	3	1
379	перед нами	2	1
380	когда он	3	1
381	может получить	1	1
382	что этим	1	1
383	самом начале	1	1
384	более или	1	1
385	следующим образом	3	1
386	от этого	1	1
387	и хотя	1	1
388	то ли	2	1
389	та же	2	1
390	которую они	1	1
391	бы с	1	1
392	он в	2	1
393	все эти	2	1
394	так в	4	1
395	тоже не	3	1
396	в известном	1	1
397	нами в	2	1
398	как он	6	1
399	если он	3	1
400	его но	1	1
401	на его	2	1
402	связанные с	2	1
403	она еще	1	1
404	от которого	1	1
405	не исчерпывают	1	1
406	с кровью	1	1
407	его от	1	1
408	что ни	1	1
409	что она	5	1
410	в нее	1	1
411	же не	1	1
412	имеют в	1	1
413	его в	3	1
414	входит в	1	1
415	всех народов	1	1
416	от одного	1	1
417	только там	2	1
418	чтобы дать	1	1
419	если при	1	1
420	совершенно ясно	4	1
421	и основные	1	1
422	должен был	2	1
423	нам по	2	1
424	еще одно	1	1
425	его форм	1	1
426	он на	2	1
427	в предмете	1	1
428	рядом с	1	1
429	далеко не	1	1
430	на друга	1	1
431	со своими	1	1
432	не всегда	4	1
433	и уже	1	1
434	одна и	1	1
435	нам не	1	1
436	только во	1	1
437	же следует	1	1
438	можно считать	1	1
439	он от	1	1
440	обратимся к	1	1
441	их на	2	1
442	что собственно	2	1
443	или менее	1	1
444	во время	6	1
445	и другие	9	1
446	от своего	1	1
447	что такое	2	1
448	в котором	2	1
449	в которых	1	1
450	что я	1	1
451	должны были	3	1
452	выше мы	3	1
453	не понимает	1	1
454	такую же	1	1
455	не его	2	1
456	есть еще	2	1
457	что этот	2	1
458	мы рассматривали	1	1
459	вместе со	2	1
460	как можно	1	1
461	задачи и	3	1
462	то с	1	1
463	а на	1	1
464	в науке	1	1
465	которого он	1	1
466	отличное от	1	1
467	для всего	1	1
468	ничего не	5	1
469	и весь	1	1
470	так все	1	1
471	или когда	3	1
472	до того	1	1
473	доказать что	1	1
474	и делает	1	1
475	§ и	1	1
476	а здесь	1	1
477	лежит в	2	1
478	как только	2	1
479	еще яснее	2	1
480	дух в	1	1
481	и другим	1	1
482	а что	1	1
483	указывает на	1	1
484	где он	1	1
485	ниже мы	1	1
486	им в	2	1
487	из всего	2	1
488	как не	1	1
489	эти представления	1	1
490	здесь не	2	1
491	в ее	2	1
492	и говорит	4	1
493	то время	2	1
494	на том	2	1
495	если они	1	1
496	что у	4	1
497	продолжает жить	1	1
498	в образе	3	1
499	можно было	1	1
500	на нее	1	1
501	те же	1	1
502	не с	1	1
503	здесь нет	3	1
504	если по	1	1
505	нас к	2	1
506	связанная с	1	1
507	может видеть	1	1
508	и живой	1	1
509	в другом	1	1
510	другие и	1	1
511	на вопрос	4	1
512	как ее	1	1
513	в которое	1	1
514	после того	4	1
515	божеством и	1	1
516	все его	2	1
517	отличаются от	1	1
518	один момент	1	1
519	к нему	7	1
520	образом мы	2	1
521	должно было	2	1
522	во всей	1	1
523	которые он	1	1
524	вслед за	1	1
525	свои личные	2	1
526	знания и	1	1
527	который бы	1	1
528	в лице	1	1
529	сохранить его	1	1
530	значит что	1	1
531	развития но	1	1
532	тех пор	1	1
533	и история	1	1
534	но так	1	1
535	на которой	1	1
536	один из	7	1
537	д и	1	1
538	ее к	1	1
539	видели что	1	1
540	с ними	1	1
541	дело с	1	1
542	что он	21	1
543	пришел к	1	1
544	в какой	1	1
545	такое же	2	1
546	и ее	2	1
547	от них	1	1
548	это самая	1	1
549	но впоследствии	1	1
550	уже в	3	1
551	в виде	1	1
552	ответ на	6	1
553	мышления и	1	1
554	из них	2	1
555	же объясняется	1	1
556	к нашему	1	1
557	него нет	1	1
558	нее в	1	1
559	возможна и	1	1
560	к области	1	1
561	не находит	2	1
562	ни в	2	1
563	не для	1	1
564	как его	1	1
565	но что	1	1
566	у него	10	1
567	тех которые	1	1
568	явлением и	1	1
569	не говорит	1	1
570	до сих	2	1
571	не один	1	1
572	именно в	1	1
573	в каких	2	1
574	случаев в	1	1
575	по всей	1	1
576	уже известно	1	1
577	на ней	3	1
578	но есть	3	1
579	быть понят	2	1
580	д то	1	1
581	не лишены	1	1
582	выше и	2	1
583	их не	2	1
584	превращается в	3	1
585	принимается в	1	1
586	три пары	1	1
587	ничем не	2	1
588	именно так	1	1
589	его как	1	1
590	человек в	1	1
591	и оно	2	1
592	ее на	4	1
593	новые формы	1	1
594	для выражения	1	1
595	в связи	2	1
596	и отношение	1	1
597	начиная с	1	1
598	нее как	1	1
599	можно будет	1	1
600	в одной	2	1
601	д в	2	1
602	места где	1	1
603	то можно	1	1
604	предположить что	3	1
605	он говорит	2	1
606	в данном	4	1
607	видит в	2	1
608	что за	3	1
609	всех других	2	1
610	в ответ	3	1
611	в тех	5	1
612	и там	2	1
613	с тех	2	1
614	по которому	2	1
615	раньше и	1	1
616	многих других	1	1
617	это значит	2	1
618	все наше	1	1
619	их было	1	1
620	и формы	1	1
621	что из	2	1
622	происходит с	1	1
623	сих пор	3	1
624	все это	8	1
625	но для	2	1
626	или по	1	1
627	ибо он	1	1
628	при всем	1	1
629	задолго до	1	1
630	к пониманию	1	1
631	тем и	1	1
632	на небе	2	1
633	не объясняет	1	1
634	не представляет	1	1
635	ее и	1	1
636	как эта	1	1
637	пища в	1	1
638	в эту	1	1
639	именно он	1	1
640	потом он	1	1
641	пришла к	1	1
642	есть дар	1	1
643	он находит	1	1
644	где как	1	1
645	только о	2	1
646	всем этом	1	1
647	нас не	2	1
648	к этому	2	1
649	от огня	2	1
650	становится чем-то	1	1
651	этой точки	3	1
652	они не	2	1
