N	2gram	Vinokur_St_1	Vladivir
373	бы она	1	1
374	по отношению	3	1
375	факты из	2	1
376	не хотел	1	1
377	большое значение	2	1
378	на вопрос	4	1
379	знакомства с	1	1
380	смотрел на	1	1
381	в настоящем	1	1
382	ему не	1	1
383	и вовсе	1	1
384	материалом для	1	1
385	что во	2	1
386	что как	2	1
387	в одних	1	1
388	академии наук	2	1
389	что по	1	1
390	писал что	1	1
391	кажется в	2	1
392	считаться с	2	1
393	не приходится	1	1
394	ни один	2	1
395	вообще я	1	1
396	момент его	1	1
397	так или	2	1
398	то я	1	1
399	им в	1	1
400	вообще а	1	1
401	всем его	1	1
402	для которых	2	1
403	и те	2	1
404	на две	1	1
405	действительно было	1	1
406	если он	1	1
407	по мнению	3	1
408	грубо так	1	1
409	не могла	2	1
410	выходя за	1	1
411	строгой и	1	1
412	методов в	1	1
413	этом издании	4	1
414	пушкина и	13	1
415	свою собственную	2	1
416	чем у	2	1
417	по душе	1	1
418	содержит в	1	1
419	и философской	1	1
420	чтобы в	1	1
421	никому не	1	1
422	разбирался в	1	1
423	все с	1	1
424	но все	4	1
425	такого же	1	1
426	том же	1	1
427	для всей	1	1
428	было время	1	1
429	факт что	1	1
430	находилась в	1	1
431	вызвать у	1	1
432	карамзина а	1	1
433	поэзии и	1	1
434	их и	1	1
435	причем все	2	1
436	с целью	1	1
437	заключается в	4	1
438	на протяжении	1	1
439	его личности	1	1
440	это не	8	1
441	и тем	3	1
442	по всему	1	1
443	только одно	1	1
444	что лучше	1	1
445	для них	1	1
446	о которых	1	1
447	ни одной	2	1
448	если я	1	1
449	мы имеем	2	1
450	тому что	3	1
451	место и	1	1
452	и уже	2	1
453	чем в	3	1
454	только во	1	1
455	мы не	2	1
456	и тогда	2	1
457	сближению с	1	1
458	в этих	2	1
459	в г	3	1
460	бы на	1	1
461	а главное	1	1
462	работы в	3	1
463	в №	1	1
464	и без	3	1
465	но у	1	1
466	пушкина с	3	1
467	время своего	1	1
468	еще с	1	1
469	важнее всего	1	1
470	представление о	4	1
471	этого вопроса	2	1
472	бы мы	2	1
473	вопрос о	4	1
474	мы теперь	1	1
475	вплоть до	5	1
476	но эта	1	1
477	без всяких	2	1
478	их в	2	1
479	том и	1	1
480	с такими	1	1
481	слов о	1	1
482	не для	2	1
483	она не	2	1
484	таких случаях	1	1
485	в таких	1	1
486	вполне естественно	1	1
487	как о	2	1
488	что их	1	1
489	была по	1	1
490	к биографии	2	1
491	он еще	1	1
492	случае не	2	1
493	о них	2	1
494	не могло	1	1
495	судя по	2	1
496	она ни	1	1
497	правда в	1	1
498	одна из	1	1
499	вывод который	1	1
500	имеем дело	2	1
501	этих двух	3	1
502	целый день	1	1
503	совершенно неправильно	1	1
504	с этих	1	1
505	общественные идеалы	1	1
506	не выходя	1	1
507	за исключением	1	1
508	то у	1	1
509	и после	1	1
510	убедиться в	2	1
511	вернее сказать	1	1
512	утверждать только	1	1
513	только с	2	1
514	этом отношении	7	1
515	в области	14	1
516	больше того	1	1
517	не потому	1	1
518	и далее	1	1
519	очень часто	3	1
520	уже о	5	1
521	нет ни	2	1
522	не могут	1	1
523	относиться к	1	1
524	есть только	2	1
525	него по	1	1
526	за что	4	1
527	слова с	1	1
528	в каждом	3	1
529	ознакомление с	1	1
530	правда не	1	1
531	то ни	1	1
532	очень не	1	1
533	например он	1	1
534	на нем	1	1
535	говоря уже	1	1
536	к нам	1	1
537	ли с	1	1
538	только то	1	1
539	с самого	1	1
540	так в	1	1
541	что вызвало	1	1
542	то нужно	1	1
543	и когда	1	1
544	пророк и	1	1
545	почти каждый	1	1
546	за то	3	1
547	эти факты	1	1
548	было в	1	1
549	которая была	2	1
550	можно только	1	1
551	во второй	9	1
552	ли и	1	1
553	поэтому в	3	1
554	он к	1	1
555	если бы	9	1
556	в эпоху	2	1
557	в настоящее	1	1
558	он говорил	1	1
559	он жил	1	1
560	в разных	1	1
561	против этого	1	1
562	о ней	1	1
563	потому чтобы	1	1
564	далекими и	1	1
565	до последних	1	1
566	было не	2	1
567	другом месте	2	1
568	но к	1	1
569	внимание на	3	1
570	настоящее время	1	1
571	отметить также	1	1
572	ответы на	1	1
573	в харькове	1	1
574	а во	3	1
575	все в	2	1
576	в приведенных	1	1
577	для изучения	4	1
578	и всю	1	1
579	которые мы	1	1
580	и во	2	1
581	поводу того	1	1
582	для той	1	1
583	во всей	1	1
584	в другой	1	1
585	которая должна	1	1
586	что бы	1	1
587	стихи и	1	1
588	совсем в	1	1
589	не знаю	2	1
590	если это	3	1
591	верил в	1	1
592	в недостаточной	1	1
593	говорит в	2	1
594	еще несколько	1	1
595	на которой	2	1
596	но с	3	1
597	сразу же	1	1
598	целое в	1	1
599	не как	1	1
600	приведенных выше	1	1
601	убежден что	1	1
602	мне кажется	5	1
603	и критика	2	1
604	время когда	1	1
605	как нечто	1	1
606	который в	1	1
607	самые разнообразные	1	1
608	с одной	3	1
609	со всеми	2	1
610	самом деле	11	1
611	этому поводу	2	1
612	в сторону	2	1
613	раз в	2	1
614	я имею	1	1
615	ни одного	2	1
616	только совсем	1	1
617	с удовольствием	1	1
618	поэтому заслуживает	1	1
619	что не	3	1
620	целого ряда	2	1
621	право и	2	1
622	слова не	1	1
623	а то	2	1
624	говорить в	1	1
625	который как	2	1
626	одно из	2	1
627	вообще в	1	1
628	в одном	1	1
629	он именует	1	1
630	почему это	1	1
631	сказать еще	2	1
632	не просто	1	1
633	от того	1	1
634	в других	2	1
635	и только	3	1
636	самого же	2	1
637	это человек	4	1
638	без того	1	1
639	не хочет	2	1
640	только у	2	1
641	также имеют	1	1
642	или иначе	2	1
643	с известным	1	1
644	вообще так	1	1
645	не один	1	1
646	и против	1	1
647	именно в	6	1
648	и насколько	1	1
649	которых мы	1	1
650	что тот	1	1
651	с той	1	1
652	далеко не	1	1
653	виде так	1	1
654	он считал	1	1
655	говорит о	3	1
656	прежде всего	7	1
657	притом не	1	1
658	по тем	1	1
659	нужно сказать	5	1
660	настаивать на	1	1
661	одной стороны	2	1
662	кто знает	2	1
663	о слиянии	2	1
664	до конца	1	1
665	а не	16	1
666	однако и	2	1
667	и своим	1	1
668	в руках	1	1
669	подобного рода	1	1
670	вопросе о	1	1
671	о чем	1	1
672	только несколько	1	1
673	бы по	1	1
674	на эту	4	1
675	о значении	3	1
676	дела и	2	1
677	где уже	1	1
678	долго и	1	1
679	уже давно	1	1
680	нет никаких	2	1
681	не много	1	1
682	на который	2	1
683	можно утверждать	1	1
684	так же	5	1
685	приводит в	1	1
686	в одной	1	1
687	д в	1	1
688	и гораздо	1	1
689	из которых	1	1
690	без труда	1	1
691	в данном	14	1
692	иначе но	1	1
693	с некоторыми	1	1
694	смысле этого	2	1
695	это его	1	1
696	и вполне	3	1
697	я с	2	1
698	этих случаев	1	1
699	никем не	2	1
700	и цитаты	1	1
701	и более	2	1
702	быть не	1	1
703	этого слова	2	1
704	с этой	3	1
705	что здесь	2	1
706	времени вполне	1	1
707	и была	1	1
708	писал и	1	1
709	самого и	1	1
710	протяжении всей	1	1
711	писал в	1	1
712	поводу с	1	1
713	не существует	3	1
714	ответов на	1	1
715	котором он	1	1
716	или в	1	1
717	и самому	1	1
718	которая в	1	1
719	и перед	2	1
720	мысль о	1	1
721	у них	1	1
722	по одной	1	1
723	бы в	1	1
724	до меня	1	1
725	я в	1	1
726	петра i	1	1
727	еще очень	1	1
728	хотя в	2	1
729	г и	2	1
730	но вот	1	1
731	всеми его	1	1
732	гораздо больше	2	1
733	того большого	1	1
734	но если	4	1
735	с ней	1	1
736	не говоря	1	1
737	от своего	1	1
738	то здесь	1	1
739	дело с	2	1
740	которым он	1	1
741	для большинства	1	1
742	время не	1	1
743	со всей	1	1
744	великих и	1	1
745	и другие	1	1
746	которые в	2	1
747	уже после	1	1
748	в таком	3	1
749	очень и	1	1
