N	2gram	Savitsky_E_1	Istorich
135	вспомним что	1	2
136	есть ли	2	2
137	но его	1	2
138	тому же	1	2
139	на его	1	2
140	главным образом	2	2
141	состоит в	1	2
142	в силу	2	2
143	и если	2	2
144	и по	5	2
145	а затем	1	2
146	из них	3	2
147	той же	1	2
148	с другими	2	2
149	в жизни	1	2
150	она и	1	2
151	как и	7	2
152	мы видели	3	2
153	такой же	2	2
154	в эту	2	2
155	и ее	1	2
156	в южной	1	2
157	представление о	2	2
158	и более	2	2
159	на историческую	1	2
160	некоторых случаях	1	2
161	тем самым	5	2
162	почти никогда	1	2
163	одна из	1	2
164	здесь на	1	2
165	можно усмотреть	1	2
166	в русском	1	2
167	другой стороны	2	2
168	вместо того	1	2
169	так называемый	1	2
170	кроме того	1	2
171	был бы	1	2
172	других случаях	1	2
173	когда мы	1	2
174	могут быть	2	2
175	того чтобы	6	2
176	с ее	1	2
177	производится в	1	2
178	вступлении в	1	2
179	мнение что	1	2
180	и когда	1	2
181	имеется в	1	2
182	одно из	1	2
183	в разных	1	2
184	на вопрос	1	2
185	с другой	7	2
186	а также	7	2
187	что эта	1	2
188	также в	2	2
189	к ней	4	2
190	на острове	1	2
191	но с	2	2
192	в новой	1	2
193	с ними	1	2
194	уже в	1	2
195	при помощи	2	2
196	и их	1	2
197	заметить что	2	2
198	и только	3	2
199	не было	1	2
200	именно в	4	2
201	в некоторых	2	2
202	зависит от	1	2
203	становится ясным	1	2
204	нет ничего	1	2
205	смысле этого	1	2
206	в тех	1	2
207	происходит в	2	2
208	более поздние	2	2
209	или в	2	2
210	то не	2	2
211	все еще	1	2
212	сказать что	4	2
213	это так	3	2
214	ее в	3	2
215	в северной	2	2
216	себя как	1	1
217	и наиболее	2	1
218	находятся на	1	1
219	отметим что	1	1
220	в стороне	3	1
221	ко всем	1	1
222	перед лицом	1	1
223	или по	2	1
224	права и	1	1
225	можно в	2	1
226	и этот	2	1
227	есть не	2	1
228	и о	1	1
229	большую роль	1	1
230	говорить о	1	1
231	на себя	3	1
232	также о	1	1
233	в отличие	1	1
234	он сам	2	1
235	что его	1	1
236	с его	1	1
237	тем как	1	1
238	краткими указаниями	1	1
239	чем это	1	1
240	а тем	2	1
241	на основе	2	1
242	через некоторое	1	1
243	но как	2	1
244	у других	1	1
245	к которой	1	1
246	в сторону	2	1
247	может она	1	1
248	отличие от	1	1
249	в свои	2	1
250	явление которое	1	1
251	отнюдь не	9	1
252	в истории	2	1
253	в центре	1	1
254	в течение	5	1
255	как нам	5	1
256	однако не	1	1
257	и где	1	1
258	и как	2	1
259	что по	1	1
260	было только	1	1
261	и тот	1	1
262	говорит об	1	1
263	и к	3	1
264	на своем	3	1
265	себе не	3	1
266	он на	1	1
267	от этого	5	1
268	в этот	1	1
269	мы но	1	1
270	как то	1	1
271	что к	2	1
272	сказать чтобы	1	1
273	друг от	2	1
274	но на	3	1
275	жизнью и	1	1
276	как оно	2	1
277	но хотя	1	1
278	она принята	1	1
279	войти в	1	1
280	на земле	1	1
281	несколько ниже	1	1
282	это один	1	1
283	с собой	1	1
284	такой момент	1	1
285	не будет	3	1
286	в совершенно	1	1
287	входит в	1	1
288	нам кажется	7	1
289	дать ей	1	1
290	если при	1	1
291	северной америки	13	1
292	для них	2	1
293	в них	3	1
294	точнее и	1	1
295	них то	1	1
296	соответствии с	1	1
297	далеко не	2	1
298	можем сказать	2	1
299	несмотря на	4	1
300	значение как	1	1
301	и некоторые	3	1
302	не будут	1	1
303	к лесному	1	1
304	бы на	1	1
305	напоминает собой	1	1
306	в своей	8	1
307	которые в	1	1
308	в стране	2	1
309	при рассмотрении	1	1
310	с такими	1	1
311	или это	1	1
312	по себе	4	1
313	даже в	4	1
314	освободиться от	1	1
315	нас к	2	1
316	других народов	1	1
317	и необходимость	1	1
318	не менее	1	1
319	вплоть до	1	1
320	играть в	1	1
321	понимать буквально	1	1
322	как те	1	1
323	этого же	1	1
324	в обоих	1	1
325	в то	16	1
326	он мог	1	1
327	казалось бы	1	1
328	или почти	1	1
329	правда в	1	1
330	и отражает	1	1
331	во всем	1	1
332	мы бы	1	1
333	в процессе	4	1
334	уходит с	1	1
335	так то	1	1
336	именно потому	2	1
337	что на	2	1
338	вопрос не	2	1
339	в каком	4	1
340	тех случаях	1	1
341	с другом	3	1
342	и со	3	1
343	у нас	1	1
344	такие же	1	1
345	со стороны	5	1
346	не могут	2	1
347	относиться к	1	1
348	во все	3	1
349	можно судить	1	1
350	южной америке	1	1
351	приходит к	1	1
352	из всего	1	1
353	как мы	5	1
354	не делает	1	1
355	то она	1	1
356	от друга	2	1
357	населения и	2	1
358	всего этого	1	1
359	тогда как	1	1
360	в пределах	25	1
361	то станет	1	1
362	одного из	1	1
363	в распоряжение	1	1
364	когда его	1	1
365	в австралии	1	1
366	к тем	1	1
367	по ее	1	1
368	мира и	3	1
369	является в	1	1
370	был не	1	1
371	о котором	1	1
372	это может	1	1
373	с ним	1	1
374	мире в	1	1
375	связанное с	1	1
376	в якутской	1	1
377	сводится к	1	1
378	и русской	1	1
379	время в	3	1
380	ее и	1	1
381	связанной с	1	1
382	и во	2	1
383	связь между	1	1
384	или иначе	1	1
385	высокой и	2	1
386	которые мы	1	1
387	отметить что	3	1
388	вслед за	6	1
389	оно будет	1	1
390	и иных	1	1
391	ли здесь	2	1
392	и следовательно	1	1
393	значит что	1	1
394	в частности	5	1
395	быть и	1	1
396	но так	1	1
397	что наряду	1	1
398	в двух	1	1
399	тот же	1	1
400	этот вопрос	2	1
401	в какой	2	1
402	этих народов	3	1
403	одних и	1	1
404	случаи когда	1	1
405	который в	1	1
406	по этому	1	1
407	тот что	1	1
408	с которыми	1	1
409	для всех	1	1
410	переходит в	1	1
411	уже не	1	1
412	не можем	2	1
413	если мы	1	1
414	и ценой	1	1
415	при вступлении	2	1
416	как кажется	1	1
417	от других	1	1
418	и других	2	1
419	себе в	3	1
420	как их	2	1
421	быть установлены	1	1
422	в прошлом	3	1
423	вовсе не	6	1
424	следует понимать	1	1
425	которые как	1	1
426	поскольку это	1	1
427	в исторической	1	1
428	есть то	1	1
429	меняется а	1	1
430	и можно	2	1
431	нельзя сказать	1	1
432	будет ли	2	1
433	в явлениях	1	1
434	и прежде	3	1
435	что не	1	1
436	но все-таки	1	1
437	их можно	1	1
438	а на	1	1
439	она является	1	1
440	на которых	1	1
441	понимать как	1	1
442	если этот	2	1
443	происходило и	1	1
444	мы поймем	1	1
445	следовало бы	2	1
446	входить в	1	1
447	видели в	1	1
448	центральную и	1	1
449	и потому	5	1
450	в европе	1	1
451	поскольку они	2	1
452	их к	1	1
453	должен относиться	1	1
454	по своему	7	1
455	к жизни	1	1
456	что за	1	1
457	а если	1	1
458	чем в	4	1
459	в той	5	1
460	друг с	3	1
461	в крови	1	1
462	что же	2	1
463	там где	3	1
464	действительно ли	1	1
465	это значит	2	1
466	мыслится как	1	1
467	сам в	1	1
468	этого слова	1	1
469	с этой	6	1
470	на пути	1	1
471	можно назвать	1	1
472	в более	1	1
473	только одна	1	1
474	случаях когда	2	1
475	указать на	1	1
476	при таком	1	1
477	то можно	1	1
478	в точном	1	1
479	не получит	1	1
480	в результате	3	1
481	своем пути	1	1
482	бы сделать	1	1
483	но когда	1	1
484	особого рода	1	1
485	существенную черту	1	1
486	еще более	2	1
487	стороны в	2	1
488	же в	2	1
489	в обстановке	1	1
490	помощи этого	1	1
491	его к	1	1
492	к какому	1	1
493	в свою	3	1
494	в самом	4	1
495	но еще	2	1
496	и эта	2	1
497	в таком	3	1
