N	2gram	Bakhtin_Fr_1	Myslijsy
135	и вообще	3	3
136	со стороны	1	3
137	искусства и	6	3
138	время в	2	3
139	можно сказать	2	3
140	это было	2	3
141	к нему	3	3
142	и следовательно	1	3
143	мысли не	1	3
144	и такое	1	3
145	же и	1	3
146	есть в	5	3
147	только на	2	3
148	в начале	1	3
149	за ним	1	3
150	прежде всего	11	3
151	друг друга	3	3
152	до сих	4	3
153	именно в	1	3
154	одной стороны	2	3
155	человеческой жизни	1	3
156	там где	1	3
157	связь с	5	3
158	в ряду	3	3
159	сих пор	4	3
160	все остальные	1	3
161	от нас	1	3
162	тем и	1	3
163	это можно	2	3
164	и все	5	3
165	от всего	2	3
166	здесь только	2	3
167	не знает	6	3
168	в которой	1	3
169	в искусстве	3	3
170	то оно	1	3
171	к этому	1	3
172	в таком	2	3
173	а между	1	2
174	самом деле	3	2
175	этого последнего	1	2
176	это и	1	2
177	так у	1	2
178	смотрит на	1	2
179	в приведенном	1	2
180	нам кажется	2	2
181	и до	4	2
182	собственном смысле	1	2
183	входящих в	1	2
184	в их	4	2
185	мы уже	12	2
186	не столько	1	2
187	именно эти	2	2
188	и человеческой	2	2
189	остаются в	1	2
190	отношение к	4	2
191	мы назвали	1	2
192	за пределы	8	2
193	о необходимости	2	2
194	все же	6	2
195	и получает	1	2
196	далее и	1	2
197	что по	1	2
198	его к	2	2
199	в этой	4	2
200	на то	1	2
201	не могла	1	2
202	так сказать	4	2
203	и если	1	2
204	на его	2	2
205	из него	1	2
206	есть понятие	1	2
207	людей и	1	2
208	но все	3	2
209	могла бы	1	2
210	бы быть	2	2
211	на все	2	2
212	входит в	4	2
213	несмотря на	2	2
214	многие другие	1	2
215	во время	4	2
216	точки зрения	7	2
217	в своей	5	2
218	что такое	1	2
219	а как	1	2
220	между людьми	5	2
221	в которых	1	2
222	мысли и	4	2
223	их в	2	2
224	даже в	3	2
225	она не	1	2
226	что с	1	2
227	на котором	3	2
228	в разных	1	2
229	природы в	1	2
230	этом отношении	3	2
231	ему не	1	2
232	в живой	1	2
233	от этого	1	2
234	в области	7	2
235	так например	2	2
236	то или	1	2
237	в ее	3	2
238	в собственном	1	2
239	так в	1	2
240	во многом	2	2
241	котором мы	1	2
242	можно только	4	2
243	и с	3	2
244	об этом	1	2
245	о том	2	2
246	и та	1	2
247	его жизни	1	2
248	должно было	1	2
249	от него	2	2
250	от них	1	2
251	в форме	3	2
252	может стать	1	2
253	как ее	1	2
254	мы видим	2	2
255	одной из	1	2
256	в какой	1	2
257	но как	3	2
258	на мир	5	2
259	связи с	4	2
260	с нею	1	2
261	ряду других	1	2
262	был бы	1	2
263	в одном	5	2
264	у него	1	2
265	в других	3	2
266	на стороне	1	2
267	не были	3	2
268	и даже	8	2
269	развития в	1	2
270	по своему	8	2
271	следует однако	1	2
272	он говорит	1	2
273	что как	1	2
274	еще раз	2	2
275	уже на	1	2
276	не подлежит	2	2
277	бы в	1	2
278	грамматических категорий	1	2
279	в большей	5	2
280	и наконец	2	2
281	образов и	2	2
282	же в	2	2
283	отношении к	1	2
284	в системе	3	2
285	в свой	2	2
286	но этот	1	2
287	в свое	2	2
288	жизни и	7	2
289	это в	4	2
290	народ в	1	1
291	отношения к	2	1
292	одним из	2	1
293	мы здесь	2	1
294	не остается	1	1
295	не имел	1	1
296	есть форма	1	1
297	на самом	6	1
298	вне связи	1	1
299	тех же	1	1
300	на суждения	1	1
301	в данную	1	1
302	и должны	1	1
303	когда человек	1	1
304	он требует	2	1
305	человеческой души	1	1
306	по преимуществу	1	1
307	оно было	1	1
308	его связь	2	1
309	значение но	1	1
310	и возможность	1	1
311	по его	3	1
312	же образ	1	1
313	их и	1	1
314	если я	1	1
315	на первом	1	1
316	мы называем	1	1
317	оно с	1	1
318	который был	2	1
319	в сущности	16	1
320	не вполне	2	1
321	и заставляет	1	1
322	и он	2	1
323	образов это	1	1
324	начало и	2	1
325	он был	2	1
326	на них	2	1
327	здесь не	1	1
328	без всякого	1	1
329	с его	5	1
330	есть по	1	1
331	отличие от	5	1
332	друг от	1	1
333	нет и	2	1
334	и чем	1	1
335	только путем	1	1
336	в настоящем	1	1
337	которые не	1	1
338	чем же	1	1
339	это одно	1	1
340	его на	2	1
341	так называемая	1	1
342	из уст	1	1
343	как условие	1	1
344	значение его	1	1
345	и целого	1	1
346	это был	1	1
347	что касается	1	1
348	еще и	5	1
349	хотя и	2	1
350	имеет в	1	1
351	это определение	2	1
352	но в	14	1
353	этим языком	1	1
354	роль играет	1	1
355	но эта	2	1
356	и конечно	1	1
357	явления и	1	1
358	эту идею	1	1
359	все эти	10	1
360	притом такое	1	1
361	действительности а	1	1
362	тому же	1	1
363	во многих	2	1
364	как он	1	1
365	но на	3	1
366	в единстве	1	1
367	не получили	1	1
368	главным образом	6	1
369	к миру	1	1
370	но именно	1	1
371	всем своем	1	1
372	первым и	1	1
373	и вот	2	1
374	свое время	2	1
375	что без	1	1
376	языков и	1	1
377	здесь мы	1	1
378	на самое	1	1
379	касается до	1	1
380	тем в	1	1
381	друг в	2	1
382	где нет	1	1
383	в совершенно	1	1
384	конечно в	2	1
385	слова или	1	1
386	них не	1	1
387	лишь в	1	1
388	это не	3	1
389	его душу	1	1
390	в жизни	4	1
391	своего осуществления	1	1
392	в тот	1	1
393	от полноты	1	1
394	она и	1	1
395	в общей	1	1
396	по объему	1	1
397	нигде не	1	1
398	ни с	2	1
399	на таких	1	1
400	в этих	2	1
401	места в	1	1
402	от своего	2	1
403	образности и	3	1
404	с точки	3	1
405	жизни с	1	1
406	может вызвать	1	1
407	которые в	1	1
408	но он	1	1
409	есть именно	1	1
410	без всяких	1	1
411	и более	1	1
412	в современном	1	1
413	уже сказали	3	1
414	от многих	1	1
415	между прочим	2	1
416	был уже	1	1
417	в таких	2	1
418	в процессе	2	1
419	которого он	1	1
420	дает только	1	1
421	и именно	2	1
422	принадлежит к	1	1
423	не могло	1	1
424	теперь можно	1	1
425	следовательно и	1	1
426	все свои	1	1
427	принадлежат к	1	1
428	на язык	1	1
429	ничего не	3	1
430	сложившиеся в	1	1
431	вопросом об	1	1
432	своей природе	1	1
433	и другая	1	1
434	во всем	2	1
435	даже во	1	1
436	не находим	1	1
437	в более	3	1
438	здесь же	1	1
439	на людей	1	1
440	людьми не	1	1
441	и искусства	4	1
442	что на	1	1
443	этих образов	2	1
444	с другом	1	1
445	с которой	1	1
446	настоящего времени	1	1
447	которую не	1	1
448	начиная с	2	1
449	отличается от	1	1
450	глубокое и	1	1
451	о происхождении	1	1
452	он видит	1	1
453	объем и	2	1
454	и которая	1	1
455	своего развития	1	1
456	и художественное	1	1
457	значения и	1	1
458	от друга	1	1
459	в виду	3	1
460	и многие	2	1
461	но самое	1	1
462	и говорит	1	1
463	и образа	1	1
464	выражения и	2	1
465	темных людей	1	1
466	жизни это	1	1
467	времени и	6	1
468	было в	1	1
469	особенно в	2	1
470	с самим	1	1
471	хотя этот	1	1
472	в результате	1	1
473	это только	1	1
474	жизнь и	1	1
475	понятно что	2	1
476	из одного	1	1
477	вышел в	1	1
478	остановимся на	1	1
479	нас и	1	1
480	но здесь	1	1
481	находится в	1	1
482	мы всегда	2	1
483	сводится к	1	1
484	именно потому	1	1
485	и здесь	3	1
486	и т.п	17	1
487	и изменчивых	1	1
488	в глаза	1	1
489	ее нельзя	1	1
490	все его	1	1
491	единства и	1	1
492	нас в	1	1
493	мы понимаем	1	1
494	души в	1	1
495	раз и	2	1
496	в которую	1	1
497	и чуждый	1	1
498	во всех	9	1
499	которые мы	1	1
500	с миром	3	1
501	но нет	1	1
502	стоит и	1	1
503	смысле может	1	1
504	человечества но	1	1
505	бросается в	1	1
506	ее то	1	1
507	поздние периоды	1	1
508	который в	1	1
509	и ее	1	1
510	без этого	1	1
511	и мыслью	1	1
512	человека с	1	1
513	эти образы	1	1
514	лежащие в	2	1
515	конечно не	1	1
516	носит в	1	1
517	и чисто	2	1
518	еще одну	1	1
519	или даже	2	1
520	языка но	1	1
521	его и	1	1
522	смерти и	2	1
523	где бы	1	1
524	не находит	1	1
525	в известной	3	1
526	сами по	1	1
527	к ним	1	1
528	при всей	2	1
529	существовать в	1	1
530	языка для	1	1
531	была только	2	1
532	в очень	1	1
533	не является	3	1
534	отче наш	1	1
535	чтобы показать	1	1
536	жизни в	5	1
537	одном месте	1	1
538	что тем	1	1
539	точек зрения	1	1
540	и человека	2	1
541	и произведения	1	1
542	на ее	1	1
543	них в	1	1
544	следовательно не	1	1
545	и образов	1	1
546	труд и	1	1
547	не входит	2	1
548	и люди	1	1
549	чувством и	1	1
550	потому он	1	1
551	превращается в	5	1
552	с нашей	1	1
553	на этот	2	1
554	стремится к	1	1
555	не на	1	1
556	оно представляет	1	1
557	необходимость в	1	1
558	от мира	1	1
559	его как	1	1
560	с конца	2	1
561	было для	1	1
562	и вещь	1	1
563	эта природа	2	1
564	его собственной	1	1
565	еще только	2	1
566	более глубокое	1	1
567	под влиянием	1	1
568	людьми и	2	1
569	как именно	1	1
570	почти ничего	1	1
571	из мира	3	1
572	эта идея	1	1
573	и приобретает	1	1
574	оно само	1	1
575	понимаем слово	1	1
576	себя из	1	1
577	в область	1	1
578	если оно	1	1
579	да и	2	1
580	друг с	1	1
581	многих других	1	1
582	здесь так	1	1
583	как например	1	1
584	с первой	1	1
585	только для	1	1
586	в разной	2	1
587	пор еще	3	1
588	ко второй	1	1
589	формы и	7	1
590	на время	3	1
591	развития и	1	1
592	на первый	1	1
593	художественное творчество	1	1
594	к ряду	1	1
595	в эту	1	1
596	по одной	1	1
597	вовсе нет	2	1
598	во французском	1	1
599	к сколько-нибудь	1	1
600	имея в	1	1
601	все то	1	1
602	самому и	1	1
603	от ее	1	1
604	в народной	2	1
605	между ними	4	1
606	формы одни	1	1
607	и резкие	1	1
608	с ними	1	1
609	возможным только	1	1
610	они еще	1	1
611	есть и	1	1
612	мысль и	1	1
613	было быть	1	1
614	это так	1	1
615	и эта	3	1
616	во всяком	1	1
