N	2gram	Propp_Isto_4	Problemy
299	себя за	1	2
300	не знал	1	2
301	смысле этого	2	2
302	тому как	1	2
303	когда она	1	2
304	с этой	2	2
305	но для	2	2
306	это уже	2	2
307	или в	3	2
308	обращается к	1	2
309	и ни	1	2
310	его нельзя	1	2
311	хотя бы	2	2
312	будто бы	1	2
313	на одно	1	2
314	меня в	1	2
315	но эти	1	2
316	это в	1	2
317	путь к	1	1
318	одним из	1	1
319	начинается с	2	1
320	мы здесь	2	1
321	с кем	1	1
322	он может	2	1
323	силы и	1	1
324	своей основной	1	1
325	что эти	1	1
326	все те	1	1
327	в доме	4	1
328	входящих в	1	1
329	по его	2	1
330	есть не	1	1
331	человеком и	2	1
332	основной функции	1	1
333	мы не	1	1
334	есть нечто	1	1
335	когда герой	4	1
336	они были	1	1
337	но даже	1	1
338	ему в	2	1
339	то это	5	1
340	и заставляет	1	1
341	есть второй	1	1
342	зависимости от	1	1
343	себе что	1	1
344	меньшей степени	1	1
345	и самого	1	1
346	собой в	2	1
347	он был	1	1
348	а еще	1	1
349	суждение о	1	1
350	их так	1	1
351	его так	1	1
352	сказать и	1	1
353	все будет	1	1
354	в юности	1	1
355	то он	1	1
356	к которой	1	1
357	тех же	2	1
358	не говорят	1	1
359	к богу	1	1
360	не все	1	1
361	в качестве	7	1
362	вступают в	2	1
363	что так	1	1
364	тут же	2	1
365	хочет убить	2	1
366	в главе	2	1
367	нельзя дать	1	1
368	тебе и	1	1
369	заставить его	2	1
370	в центре	1	1
371	независимо от	1	1
372	тем более	1	1
373	в различные	1	1
374	и пр	11	1
375	всей этой	1	1
376	перед нами	3	1
377	говорит что	2	1
378	что по	1	1
379	часть этого	1	1
380	считает ее	1	1
381	чтобы заставить	1	1
382	нему с	1	1
383	к чему	1	1
384	оттого что	1	1
385	в ответ	1	1
386	тут и	2	1
387	у каждого	1	1
388	в этой	2	1
389	эти новые	2	1
390	нами в	1	1
391	много примеров	1	1
392	особое место	1	1
393	роль в	1	1
394	люди а	1	1
395	не могла	1	1
396	очень велико	1	1
397	тот случай	1	1
398	не следует	1	1
399	к миру	1	1
400	одному из	1	1
401	первоначально как	1	1
402	он должен	3	1
403	на тот	1	1
404	был и	1	1
405	и если	3	1
406	отца а	1	1
407	чтобы на	1	1
408	из него	1	1
409	никому не	1	1
410	так например	2	1
411	выражение его	1	1
412	в нее	1	1
413	человека в	1	1
414	количество их	1	1
415	здесь мы	2	1
416	совпадают с	1	1
417	что этот	4	1
418	об этом	7	1
419	них не	1	1
420	а его	1	1
421	на все	1	1
422	себя не	1	1
423	с целью	2	1
424	может стать	1	1
425	и мы	1	1
426	стоит на	2	1
427	по всему	1	1
428	с водой	4	1
429	она и	1	1
430	ни одной	2	1
431	очень любят	1	1
432	все было	1	1
433	случайно он	1	1
434	для чего	1	1
435	фигурирует в	1	1
436	здесь можно	2	1
437	домой и	3	1
438	действительно не	1	1
439	как таковой	1	1
440	он бросает	3	1
441	герой по	1	1
442	и видит	1	1
443	бы на	1	1
444	дошли до	1	1
445	том как	2	1
446	или точнее	1	1
447	таким же	6	1
448	можно найти	2	1
449	же это	2	1
450	раз к	1	1
451	все знают	1	1
452	свой смысл	1	1
453	отцом и	1	1
454	тем не	2	1
455	и эти	1	1
456	такого отношения	1	1
457	и более	3	1
458	выражением этого	1	1
459	нас к	7	1
460	и очень	1	1
461	приводят к	1	1
462	мир он	1	1
463	так он	1	1
464	власть в	1	1
465	место занимает	1	1
466	в таких	2	1
467	она не	3	1
468	от нас	1	1
469	которых он	1	1
470	на котором	3	1
471	одна из	2	1
472	на два	1	1
473	а ты	1	1
474	в основе	1	1
475	на того	1	1
476	миром он	1	1
477	не лучше	1	1
478	водой как	1	1
479	именно с	1	1
480	сам герой	1	1
481	и весь	1	1
482	это сделать	1	1
483	на дороге	1	1
484	на уме	1	1
485	не говорит	2	1
486	этом рассказе	1	1
487	его он	1	1
488	связи с	3	1
489	мы бы	1	1
490	здесь же	1	1
491	эти три	1	1
492	и при	3	1
493	почти не	1	1
494	доказать что	1	1
495	еще резче	2	1
496	вот в	1	1
497	и указал	1	1
498	не могут	2	1
499	когда мы	1	1
500	случаях когда	3	1
501	взять да	1	1
502	сравнительно с	1	1
503	и другой	1	1
504	же самое	2	1
505	только еще	1	1
506	и мне	1	1
507	которых каждый	1	1
508	приведем еще	1	1
509	чудо и	1	1
510	я тебя	2	1
511	тогда я	1	1
512	можно и	1	1
513	не совсем	1	1
514	как не	1	1
515	на нем	5	1
516	в некоторых	5	1
517	здесь не	4	1
518	говорит и	1	1
519	данном случае	3	1
520	затем его	1	1
521	в особенности	2	1
522	но мы	3	1
523	то время	1	1
524	и может	1	1
525	на свой	1	1
526	чтобы дать	1	1
527	за то	1	1
528	найти в	1	1
529	что дело	1	1
530	по сравнению	3	1
531	в последней	1	1
532	является в	1	1
533	если бы	2	1
534	должны признать	1	1
535	смысле и	1	1
536	но здесь	1	1
537	можно бы	1	1
538	характер этого	1	1
539	или на	2	1
540	вообще имеет	1	1
541	его тело	1	1
542	после того	2	1
543	нас в	1	1
544	нет у	1	1
545	связь между	2	1
546	о ты	2	1
547	а у	2	1
548	от них	2	1
549	функций в	1	1
550	ним и	1	1
551	его герой	1	1
552	ними в	1	1
553	героя он	2	1
554	и только	5	1
555	средство а	1	1
556	в середине	1	1
557	глаза на	1	1
558	достигает вершины	1	1
559	но она	1	1
560	врывается в	1	1
561	и она	1	1
562	пусть ты	1	1
563	происходит в	2	1
564	героя от	1	1
565	перед тобой	1	1
566	известно что	2	1
567	уходит в	1	1
568	что здесь	7	1
569	один из	1	1
570	в большей	1	1
571	но с	1	1
572	что только	1	1
573	видели что	3	1
574	этот вопрос	2	1
575	ночам и	1	1
576	меня и	2	1
577	нем не	1	1
578	и действительно	3	1
579	очень много	1	1
580	у тебя	2	1
581	теснейшая связь	1	1
582	же он	4	1
583	нее он	1	1
584	из которого	1	1
585	есть в	2	1
586	эти черты	1	1
587	то и	1	1
588	или не	1	1
589	чтобы он	2	1
590	этот момент	2	1
591	и других	3	1
592	или просто	2	1
593	руки и	1	1
594	другую сторону	1	1
595	не для	1	1
596	среди которых	1	1
597	власти над	3	1
598	и показывает	1	1
599	выдает себя	1	1
600	почему не	1	1
601	отвечают на	1	1
602	к той	1	1
603	и вместе	1	1
604	в других	2	1
605	они становятся	1	1
606	разработан в	1	1
607	в очень	1	1
608	момент в	1	1
609	без всякой	1	1
610	до сих	5	1
611	мы скажем	1	1
612	по своим	1	1
613	а именно	3	1
614	к которому	1	1
615	при всей	1	1
616	мы еще	1	1
617	к его	1	1
618	предмет и	1	1
619	обратиться к	1	1
620	уже почти	1	1
621	и их	2	1
622	превращается в	7	1
623	первоначально это	1	1
624	у других	1	1
625	не на	3	1
626	власти и	1	1
627	он просит	2	1
628	о чем	3	1
629	лучше к	1	1
630	которые будут	1	1
631	велико что	1	1
632	их с	1	1
633	человек в	1	1
634	на который	1	1
635	я тебе	7	1
636	или право	1	1
637	из которых	5	1
638	категорию и	1	1
639	над ним	1	1
640	он говорит	2	1
641	в данном	3	1
642	находятся в	1	1
643	и всей	1	1
644	это его	1	1
645	в мир	1	1
646	образом на	1	1
647	или другого	1	1
648	его из	1	1
649	этом случае	3	1
650	человека который	1	1
651	можно сказать	1	1
652	сих пор	5	1
653	в основном	1	1
654	в который	2	1
655	его имя	1	1
656	в самые	1	1
657	в результате	1	1
658	между ними	3	1
659	в другой	3	1
660	которая в	1	1
661	уже совсем	1	1
662	себе герой	1	1
663	еще более	1	1
664	главным образом	2	1
665	вот этот	2	1
666	уже давно	1	1
667	же в	3	1
668	это ничего	1	1
669	здесь только	1	1
670	ты не	1	1
671	это все	1	1
672	но этот	2	1
673	является и	3	1
674	и другие	3	1
675	в своих	1	1
676	который не	1	1
677	к этому	5	1
678	как на	1	1
679	и вновь	1	1
