N	2gram	Ircho_Kome_2	Myshleni
145	во всяком	2	4
146	как известно	2	3
147	в котором	3	3
148	если в	2	3
149	с которыми	2	3
150	по отношению	3	3
151	когда он	1	3
152	в самом	4	3
153	то обстоятельство	1	3
154	остановиться на	1	3
155	что эти	1	3
156	как он	3	3
157	и сам	3	3
158	на этом	2	3
159	его в	4	3
160	пути развития	1	3
161	в жизни	1	3
162	или менее	1	3
163	которые в	2	3
164	их в	1	3
165	не могли	1	3
166	того как	3	3
167	та или	1	3
168	внешней и	1	3
169	обстоятельство что	1	3
170	отличается от	1	3
171	дополняющих друг	1	3
172	были бы	1	3
173	в себя	1	3
174	когда в	2	3
175	является в	1	3
176	вслед за	2	3
177	обе эти	1	3
178	мы видим	1	3
179	с ними	2	3
180	дело с	3	3
181	между тем	4	3
182	по этому	1	3
183	если мы	1	3
184	и их	3	3
185	или иной	1	3
186	к которому	1	3
187	а с	1	3
188	связь с	1	3
189	ближе всего	1	3
190	сравнению с	1	3
191	наряду с	6	3
192	с этой	3	3
193	пути к	2	3
194	в результате	1	3
195	между ними	1	3
196	другой стороны	1	3
197	в свою	1	3
198	к этому	5	3
199	в следующем	2	2
200	только потому	2	2
201	в чисто	1	2
202	едва ли	14	2
203	то же	3	2
204	первый план	1	2
205	в чем	1	2
206	с его	5	2
207	только после	1	2
208	бы в	2	2
209	хотя и	4	2
210	что по	2	2
211	один ряд	1	2
212	с нею	1	2
213	но все	3	2
214	с их	4	2
215	по форме	1	2
216	в себе	1	2
217	не приводит	1	2
218	на его	1	2
219	к выводу	1	2
220	связей между	1	2
221	в нем	6	2
222	главным образом	1	2
223	в мире	2	2
224	об этом	2	2
225	а по	1	2
226	зрения на	1	2
227	того или	1	2
228	в них	4	2
229	в один	2	2
230	со всей	1	2
231	на первый	1	2
232	в эту	1	2
233	в этих	4	2
234	в своей	3	2
235	таким же	1	2
236	место в	4	2
237	однако в	2	2
238	бы быть	1	2
239	тому что	4	2
240	но они	1	2
241	тем самым	1	2
242	одна из	2	2
243	вытекает из	1	2
244	имеем дело	1	2
245	на себя	7	2
246	и его	12	2
247	из того	1	2
248	без слов	1	2
249	в каком	1	2
250	той или	1	2
251	все еще	1	2
252	свою очередь	1	2
253	только при	1	2
254	ясно что	8	2
255	еще в	4	2
256	отрицать что	2	2
257	в построении	2	2
258	и здесь	6	2
259	внимание на	1	2
260	одного из	1	2
261	а также	1	2
262	или иначе	3	2
263	и во	2	2
264	представления о	2	2
265	все время	2	2
266	людей с	1	2
267	этом смысле	2	2
268	не происходит	1	2
269	так что	5	2
270	ни было	2	2
271	в начале	4	2
272	является не	2	2
273	речь в	1	2
274	он имеет	1	2
275	как их	1	2
276	в одном	2	2
277	само по	1	2
278	к той	1	2
279	этого периода	1	2
280	стороны он	1	2
281	с той	2	2
282	на которые	1	2
283	на этот	4	2
284	и эта	1	2
285	от всех	2	2
286	вперед по	1	2
287	все более	1	2
288	и особенно	3	2
289	в течение	2	2
290	такого рода	1	2
291	в тех	3	2
292	в реальном	1	2
293	на пути	2	2
294	вообще говоря	2	2
295	и для	4	2
296	и от	4	2
297	к внешней	1	2
298	или в	3	2
299	о котором	1	2
300	для нас	3	2
301	же в	4	2
302	тот же	2	2
303	но всегда	1	2
304	или иного	1	2
305	отношению к	3	2
306	отношении является	1	2
307	как на	1	2
308	все что	1	2
309	необходимые для	1	1
310	говоря о	1	1
311	отношения к	1	1
312	должен быть	1	1
313	по отдельным	2	1
314	включаются в	1	1
315	такую же	1	1
316	этого последнего	1	1
317	или к	1	1
318	даже если	1	1
319	ли то	1	1
320	и чрезвычайно	1	1
321	по которым	2	1
322	на две	1	1
323	из его	2	1
324	видеть в	1	1
325	и этот	1	1
326	по его	1	1
327	например в	3	1
328	по мнению	1	1
329	хотя сам	1	1
330	повседневной жизни	1	1
331	себе как	1	1
332	между его	1	1
333	принадлежали к	1	1
334	вопрос о	3	1
335	практике где	1	1
336	привести к	1	1
337	все известные	2	1
338	от друга	1	1
339	они были	1	1
340	ему в	1	1
341	был несомненно	1	1
342	же что	1	1
343	собой в	1	1
344	не приходит	2	1
345	бы то	2	1
346	служит для	1	1
347	во всех	3	1
348	это свойство	1	1
349	достаточно для	1	1
350	тех же	3	1
351	отношение к	2	1
352	в наиболее	4	1
353	не просто	1	1
354	которые все	1	1
355	друг от	1	1
356	значение для	1	1
357	опирается на	1	1
358	общего с	1	1
359	за этим	1	1
360	по которому	1	1
361	однако не	1	1
362	или плохо	1	1
363	этом же	2	1
364	в очень	1	1
365	целый ряд	2	1
366	не являются	1	1
367	собой никакой	1	1
368	имеет в	2	1
369	более или	1	1
370	в действительности	2	1
371	следующим образом	1	1
372	же слов	2	1
373	этой цели	1	1
374	и хотя	2	1
375	следует остановиться	1	1
376	роль играет	1	1
377	за собой	2	1
378	с на	1	1
379	для которого	1	1
380	не приходится	1	1
381	действия и	1	1
382	та же	1	1
383	в которой	5	1
384	бы и	2	1
385	выражение в	1	1
386	думать что	1	1
387	ни одна	2	1
388	к достижению	1	1
389	самым существенным	1	1
390	тому же	11	1
391	случае можно	1	1
392	от его	1	1
393	всех остальных	2	1
394	ожидать что	1	1
395	отказа от	1	1
396	до самого	1	1
397	по существу	1	1
398	совпадающее с	1	1
399	до конца	1	1
400	том чтобы	1	1
401	огромный шаг	1	1
402	что ни	2	1
403	а вместе	1	1
404	то ни	2	1
405	могла бы	3	1
406	а затем	5	1
407	в состоянии	1	1
408	и с	5	1
409	и опирается	1	1
410	служит средством	1	1
411	приходит в	1	1
412	поведения и	1	1
413	с последующим	1	1
414	же образом	1	1
415	о которых	1	1
416	шаг вперед	1	1
417	которой он	1	1
418	несмотря на	1	1
419	попытка найти	1	1
420	с такой	1	1
421	чем в	2	1
422	поводом для	2	1
423	элемента в	1	1
424	которую он	1	1
425	чтобы подойти	1	1
426	и при	1	1
427	изменился и	1	1
428	нас не	1	1
429	между людьми	1	1
430	не находит	1	1
431	в решающем	1	1
432	никакому сомнению	1	1
433	представление о	2	1
434	а представляет	1	1
435	которые лежат	1	1
436	сих пор	2	1
437	в памяти	1	1
438	и первые	1	1
439	и более	1	1
440	том же	1	1
441	ним в	1	1
442	он выступает	2	1
443	даже в	2	1
444	не для	2	1
445	содержание и	1	1
446	и очень	1	1
447	этой области	1	1
448	с точки	1	1
449	случае в	1	1
450	три типа	1	1
451	на рубеже	1	1
452	не имеет	3	1
453	в сущности	1	1
454	говорят и	1	1
455	не по	4	1
456	впоследствии к	1	1
457	существенным отличием	1	1
458	показывает нам	1	1
459	что их	2	1
460	она с	1	1
461	или об	1	1
462	и является	1	1
463	с достаточной	2	1
464	так называемый	1	1
465	эти три	1	1
466	и оказывается	1	1
467	между детьми	1	1
468	их точки	2	1
469	человеком а	1	1
470	больше того	4	1
471	у нас	1	1
472	связывает с	1	1
473	и другой	1	1
474	числе и	1	1
475	для его	1	1
476	для себя	1	1
477	в виду	2	1
478	в ней	3	1
479	всего этого	1	1
480	же не	2	1
481	в ее	2	1
482	было сделать	1	1
483	в пределах	1	1
484	роль в	2	1
485	что у	4	1
486	iii в	6	1
487	в другом	1	1
488	за то	4	1
489	характеризуется как	1	1
490	здесь нет	1	1
491	до сих	2	1
492	вокруг этого	1	1
493	является средством	1	1
494	при необходимости	1	1
495	интересующих нас	1	1
496	в эпоху	1	1
497	означает что	1	1
498	в последнем	1	1
499	средством для	1	1
500	то мы	1	1
501	детьми и	1	1
502	сводится к	1	1
503	является по	1	1
504	в состав	2	1
505	за пределами	1	1
506	но мы	1	1
507	как ее	1	1
508	или на	2	1
509	все его	1	1
510	в возникновении	1	1
511	был сделан	1	1
512	что эта	1	1
513	но столь	1	1
514	в которую	1	1
515	если принять	1	1
516	за основу	1	1
517	для той	1	1
518	во всей	1	1
519	в другой	2	1
520	если это	1	1
521	связей к	1	1
522	в это	2	1
523	не так	1	1
524	с отдельными	1	1
525	счет в	1	1
526	образов и	1	1
527	мне кажется	1	1
528	нуждается в	1	1
529	которым оно	1	1
530	не идет	1	1
531	можем представить	1	1
532	может привести	1	1
533	они могут	1	1
534	тот или	1	1
535	ведущие к	1	1
536	человека с	1	1
537	для всех	3	1
538	внимание что	1	1
539	и детей	1	1
540	собой этот	1	1
541	или через	1	1
542	как например	1	1
543	их речи	1	1
544	целого ряда	1	1
545	в ситуацию	1	1
546	за ним	1	1
547	к каким	1	1
548	одно из	2	1
549	представить себе	3	1
550	в известной	1	1
551	содержания и	1	1
552	мы находим	2	1
553	в конце	2	1
554	вовсе не	2	1
555	слово как	1	1
556	не о	1	1
557	как его	1	1
558	у него	4	1
559	как носитель	1	1
560	связи в	1	1
561	основе его	1	1
562	общения и	1	1
563	самый характер	1	1
564	значение только	1	1
565	ведь мы	2	1
566	еще речь	1	1
567	и даже	1	1
568	почему только	1	1
569	не обязательно	1	1
570	здесь в	3	1
571	находящегося в	1	1
572	в большинстве	1	1
573	выставить на	1	1
574	но о	1	1
575	и затем	1	1
576	что не	1	1
577	ребенка за	1	1
578	что для	4	1
579	оно шло	1	1
580	говорит о	1	1
581	в значительно	1	1
582	противоречие между	1	1
583	и самый	1	1
584	не на	1	1
585	а не	1	1
586	с которым	2	1
587	без которых	1	1
588	его помощью	1	1
589	так называемой	3	1
590	из трех	1	1
591	со словом	1	1
592	некий общий	1	1
593	в область	1	1
594	так или	3	1
595	в той	2	1
596	ведет к	1	1
597	одновременно с	2	1
598	что же	1	1
599	и там	1	1
600	в тот	1	1
601	да и	3	1
602	из отдельных	1	1
603	других авторов	2	1
604	быть не	1	1
605	в одних	1	1
606	в так	2	1
607	даже те	1	1
608	стоит только	1	1
609	или по	1	1
610	как раз	1	1
611	нечто подобное	1	1
612	из реальных	1	1
613	а находит	1	1
614	виде а	1	1
615	этот образ	1	1
616	его лежит	1	1
617	и слова	1	1
618	это как	1	1
619	полагать что	1	1
620	хотя бы	2	1
621	относящихся к	1	1
622	этот раз	4	1
623	общественную жизнь	1	1
624	соединяется с	1	1
625	сделать вывод	1	1
626	к ее	1	1
627	но если	3	1
628	реальных и	1	1
629	него в	1	1
630	бы его	1	1
631	самом начале	2	1
632	по поводу	3	1
633	но в	3	1
634	точно так	1	1
635	том числе	3	1
