N	2gram	Vygotskiy__4	formyVre
310	его с	1	1
311	могло быть	1	1
312	в использовании	1	1
313	и чистое	1	1
314	для своего	1	1
315	больше чем	2	1
316	то время	2	1
317	в один	1	1
318	на которые	1	1
319	он всегда	1	1
320	себе в	1	1
321	самое это	2	1
322	это есть	1	1
323	они как	1	1
324	время как	2	1
325	которая в	1	1
326	и является	2	1
327	смерти о	2	1
328	в настоящем	1	1
329	это время	2	1
330	это как	1	1
331	эпизод с	3	1
332	и действительно	1	1
333	не до	1	1
334	страшное и	1	1
335	мы найдем	1	1
336	на ее	2	1
337	бы он	1	1
338	есть в	1	1
339	и вместе	1	1
340	или просто	1	1
341	связей в	1	1
342	в виде	3	1
343	романа мы	1	1
344	не по	2	1
345	себе место	1	1
346	рассказывает о	1	1
347	этого сделать	1	1
348	в рассказе	8	1
349	и вдруг	3	1
350	всего этого	1	1
351	ним в	2	1
352	первый взгляд	1	1
353	что должно	1	1
354	и вообще	1	1
355	некоторой степени	1	1
356	но мы	2	1
357	другом случае	1	1
358	что всякий	2	1
359	в европейской	1	1
360	всех сторон	1	1
361	в тех	2	1
362	в условиях	1	1
363	в рассказ	1	1
364	этой точки	1	1
365	бы не	2	1
366	и простым	1	1
367	от анализа	1	1
368	самая эта	1	1
369	если угодно	1	1
370	но нам	1	1
371	его жизнь	1	1
372	нисколько не	5	1
373	рассматривать как	1	1
374	здесь эта	1	1
375	какая же	1	1
376	в своей	4	1
377	в руках	2	1
378	и смысла	1	1
379	и те	1	1
380	об этом	4	1
381	бы ни	1	1
382	бы и	2	1
383	он действует	1	1
384	смысл и	4	1
385	тем как	1	1
386	длинный ряд	1	1
387	и преодоления	1	1
388	событие в	2	1
389	что действие	4	1
390	острием шпаги	1	1
391	к самому	2	1
392	нет никакого	1	1
393	виде очень	1	1
394	бы в	1	1
395	и дальше	1	1
396	не можем	3	1
397	он сам	1	1
398	может жить	1	1
399	борьбу с	3	1
400	но все	2	1
401	словами и	1	1
402	им в	1	1
403	сводится к	2	1
404	вещи в	1	1
405	он один	1	1
406	для поэзии	1	1
407	этому вопросу	1	1
408	тому что	6	1
409	в естественном	1	1
410	толпы народа	3	1
411	есть не	1	1
412	но только	1	1
413	вокруг него	1	1
414	в трагедии	10	1
415	в ее	2	1
416	в самом	12	1
417	и связи	1	1
418	например в	3	1
419	совершенно не	4	1
420	из него	1	1
421	только чтобы	1	1
422	в свою	1	1
423	своем рассказе	1	1
424	дело с	3	1
425	он выбрал	1	1
426	действия и	2	1
427	как не	1	1
428	за порядком	1	1
429	мы не	5	1
430	в таком	4	1
431	фразе в	1	1
432	него не	1	1
433	что даже	1	1
434	истории литературы	1	1
435	на самом	6	1
436	точном смысле	2	1
437	ряда в	1	1
438	между тем	1	1
439	не имеют	1	1
440	действий и	1	1
441	времени и	2	1
442	во всем	2	1
443	все их	1	1
444	в несколько	1	1
445	ничем не	2	1
446	за пределы	1	1
447	так называемые	1	1
448	и трагедии	2	1
449	материала в	3	1
450	без всяких	1	1
451	на него	4	1
452	и ее	2	1
453	которые в	1	1
454	не имеет	2	1
455	другом и	2	1
456	в порядке	4	1
457	роль играет	1	1
458	идет о	3	1
459	которых мы	1	1
460	и каждый	1	1
461	день и	1	1
462	к созданию	1	1
463	как все	4	1
464	всех событий	1	1
465	новеллы в	2	1
466	с ее	3	1
467	мы увидим	2	1
468	о жизни	1	1
469	со всех	1	1
470	какие бы	1	1
471	следовало бы	1	1
472	это и	5	1
473	именно на	1	1
474	что если	3	1
475	романа и	1	1
476	и речи	1	1
477	что не	4	1
478	них не	1	1
479	что от	1	1
480	дело здесь	1	1
481	идет об	1	1
482	говоря о	1	1
483	на одном	1	1
484	нашем анализе	1	1
485	не решается	1	1
486	до некоторой	1	1
487	короля и	3	1
488	мы можем	5	1
489	есть как	2	1
490	только с	2	1
491	в чем	1	1
492	как она	10	1
493	поэтому и	1	1
494	что весь	1	1
495	свою очередь	1	1
496	дело в	1	1
497	мы вовсе	1	1
498	и действия	1	1
499	обработки в	1	1
500	с собой	1	1
501	самое замечательное	3	1
502	да и	3	1
503	без него	1	1
504	и ни	1	1
505	и сам	1	1
506	останавливаться на	1	1
507	в глаза	1	1
508	вообще нет	1	1
509	сказать что	13	1
510	что до	1	1
511	мы в	3	1
512	этого как	1	1
513	ни в	3	1
514	так в	1	1
515	и еще	1	1
516	сразу с	1	1
517	того почему	1	1
518	формы и	1	1
519	нечего и	1	1
520	как только	2	1
521	времени мы	1	1
522	и уйти	1	1
523	что ему	2	1
524	с чем	2	1
525	самом деле	12	1
526	романа как	1	1
527	характер и	1	1
528	вся эта	1	1
529	формы в	1	1
530	не столько	1	1
531	шекспира в	3	1
532	романа это	1	1
533	порядке как	1	1
534	физическая природа	1	1
535	это было	4	1
536	любви и	1	1
537	но что	1	1
538	который должен	1	1
539	вступить в	1	1
540	по поводу	4	1
541	местах своей	1	1
542	это вдруг	1	1
543	части и	2	1
544	чтобы понять	1	1
545	этой жизни	4	1
546	для своей	1	1
547	он как	1	1
548	истинный смысл	2	1
549	лишь бы	1	1
550	понятия и	1	1
551	другой стороны	2	1
552	которой все	2	1
553	но как	1	1
554	здесь на	1	1
555	внимание на	2	1
556	со всем	1	1
557	этого слова	3	1
558	точку зрения	1	1
559	действительности и	1	1
560	ее на	2	1
561	и об	1	1
562	которых не	1	1
563	когда он	7	1
564	они должны	1	1
565	в обычном	1	1
566	такой же	2	1
567	и которое	1	1
568	из того	1	1
569	в любви	1	1
570	столько сколько	1	1
571	для всякого	1	1
572	и смерти	1	1
573	никому не	2	1
574	то они	1	1
575	а он	1	1
576	в природе	1	1
577	похожа на	1	1
578	себя как	1	1
579	и что	25	1
580	однако не	2	1
581	в результате	2	1
582	вперед по	1	1
583	смертей мы	1	1
584	раз он	1	1
585	менее всего	1	1
586	бы как	1	1
587	все дело	2	1
588	в основу	3	1
589	он весь	1	1
590	является конечно	1	1
591	его части	1	1
592	в точном	1	1
593	должен был	3	1
594	у шекспира	2	1
595	им по	1	1
596	чтобы найти	1	1
597	несмотря на	1	1
598	ли он	2	1
599	непосредственно в	1	1
600	пределах каждой	1	1
601	этот новый	1	1
602	с его	2	1
603	новый смысл	3	1
604	он же	1	1
605	в нашем	1	1
606	что есть	1	1
607	народа и	1	1
608	в гамлете	11	1
609	так вот	2	1
610	на одной	2	1
611	иначе он	1	1
612	впечатление от	2	1
613	трагедии в	2	1
614	в общем	1	1
615	и эти	2	1
616	самого начала	5	1
617	которую мы	1	1
618	с самого	5	1
619	правда в	1	1
620	ряд других	1	1
621	он для	1	1
622	если же	1	1
623	рассказанный в	1	1
624	и развития	1	1
625	о браке	2	1
626	это делают	1	1
627	у стерна	1	1
628	оформления материала	1	1
629	и уже	4	1
630	на этот	3	1
631	начиная с	1	1
632	слова как	3	1
633	нам не	1	1
634	может показаться	1	1
635	вместо того	2	1
636	ему нужно	2	1
637	конечно с	1	1
638	себя в	4	1
639	в какой-то	1	1
640	он хочет	1	1
641	что конец	1	1
642	ребенка и	1	1
643	или как	1	1
644	и целый	1	1
645	должен быть	1	1
646	его физическая	1	1
647	был бы	3	1
648	от нее	1	1
649	прямой и	1	1
650	как момент	1	1
651	мы как	1	1
652	безразлична для	1	1
653	а как	2	1
654	и то	2	1
655	и силы	1	1
656	здесь же	1	1
657	и каким	1	1
658	в макбете	1	1
659	всем его	1	1
660	никак не	6	1
661	границе между	1	1
662	было показать	1	1
663	когда наконец	1	1
664	будем говорить	1	1
665	это уже	1	1
666	так например	4	1
667	начинается с	1	1
668	себе и	2	1
669	имел в	1	1
670	такая же	1	1
671	если бы	10	1
672	от его	1	1
673	в ней	6	1
674	что во	1	1
675	все остальные	1	1
676	смертей и	2	1
677	и смысл	2	1
678	приехал в	1	1
679	тех пор	2	1
680	она была	1	1
681	вообще не	1	1
682	с гениальной	2	1
683	как говорит	2	1
684	эту борьбу	2	1
