N	2gram	Vinokur_Ku_1	Dialekti
180	не всегда	2	3
181	в данном	4	3
182	смысл и	2	3
183	можно только	1	3
184	в своей	2	3
185	в их	3	3
186	если угодно	1	3
187	только для	1	3
188	иной раз	2	3
189	и притом	1	3
190	мы можем	1	3
191	та или	1	3
192	как формы	1	3
193	есть только	1	3
194	могут быть	1	3
195	вы не	1	3
196	более не	1	3
197	говоря уже	1	3
198	в собственном	2	3
199	к жизни	2	3
200	слово есть	1	3
201	имеется в	1	3
202	в словах	1	3
203	и следовательно	1	3
204	д и	2	3
205	тотчас же	1	3
206	как таковом	1	3
207	даже и	3	3
208	в области	7	3
209	в природе	1	3
210	себя и	1	3
211	что не	5	3
212	говорит о	1	3
213	у нас	10	3
214	когда она	1	3
215	я называю	1	3
216	я уже	1	3
217	и потому	4	3
218	что здесь	1	3
219	так хорошо	1	3
220	же есть	2	3
221	е о	2	3
222	или нет	1	3
223	или вообще	1	3
224	с ним	5	3
225	в свою	3	3
226	не говоря	2	3
227	совершенно не	1	3
228	есть и	1	3
229	только о	1	3
230	только не	1	3
231	это понятие	1	3
232	тем самым	4	3
233	к этому	1	3
234	можно говорить	2	2
235	и без	1	2
236	тех же	1	2
237	очень много	2	2
238	мы говорим	2	2
239	ведь и	1	2
240	и ничего	1	2
241	вопрос о	2	2
242	есть нечто	1	2
243	думаю что	2	2
244	на нем	1	2
245	не нужно	1	2
246	во всех	1	2
247	бы не	1	2
248	но как	1	2
249	себе и	2	2
250	это или	1	2
251	данный момент	1	2
252	е она	1	2
253	все же	12	2
254	кроме того	1	2
255	в самом	10	2
256	в которой	6	2
257	ни один	1	2
258	мы получаем	1	2
259	из этих	4	2
260	и действительное	1	2
261	думать что	1	2
262	что даже	1	2
263	при этом	6	2
264	тем не	4	2
265	собственном смысле	1	2
266	действии и	1	2
267	собственно говоря	1	2
268	с этой	2	2
269	а это	3	2
270	но все	2	2
271	есть все	1	2
272	на все	1	2
273	лишь в	2	2
274	это было	2	2
275	заключается в	2	2
276	истории и	1	2
277	но именно	1	2
278	в них	7	2
279	все равно	2	2
280	показывает что	1	2
281	не мешает	1	2
282	между собою	2	2
283	должно быть	3	2
284	нисколько не	3	2
285	со всей	1	2
286	том как	3	2
287	которая имеет	1	2
288	в котором	3	2
289	по сравнению	1	2
290	представление о	3	2
291	от себя	2	2
292	что было	2	2
293	однако в	1	2
294	мимо цели	1	2
295	что с	2	2
296	не менее	7	2
297	не раз	2	2
298	но они	1	2
299	как о	2	2
300	того как	4	2
301	и именно	2	2
302	иметь в	1	2
303	никогда не	2	2
304	или иная	1	2
305	и по	1	2
306	как не	1	2
307	е не	2	2
308	как будто	1	2
309	может и	1	2
310	что на	1	2
311	не могут	2	2
312	всегда есть	1	2
313	можно и	1	2
314	и тогда	4	2
315	свою очередь	3	2
316	без всякого	1	2
317	в ее	1	2
318	совершенно ясно	1	2
319	и может	3	2
320	и когда	1	2
321	не значит	1	2
322	мог бы	1	2
323	д все	1	2
324	именно этот	1	2
325	для этого	3	2
326	даже не	1	2
327	в разных	2	2
328	находится в	1	2
329	о нем	2	2
330	часто и	1	2
331	ее в	2	2
332	никак не	2	2
333	и во	1	2
334	по типу	1	2
335	и только	1	2
336	совершенно невозможно	1	2
337	в анализе	1	2
338	и так	1	2
339	в качестве	7	2
340	себя в	1	2
341	же и	2	2
342	конечно не	2	2
343	то и	2	2
344	в нашей	1	2
345	по законам	1	2
346	не дает	1	2
347	из них	4	2
348	был бы	2	2
349	и их	1	2
350	мы находим	1	2
351	отличие от	1	2
352	тем что	8	2
353	от того	1	2
354	не было	3	2
355	в данный	1	2
356	или иначе	2	2
357	разумеется это	1	2
358	и тех	1	2
359	другой стороны	6	2
360	именно так	2	2
361	его как	1	2
362	е в	2	2
363	я говорю	1	2
364	в частности	4	2
365	вместе с	7	2
366	как это	3	2
367	как одно	1	2
368	никогда нельзя	1	2
369	к своему	2	2
370	тогда нет	1	2
371	что же	6	2
372	факты и	2	2
373	да и	1	2
374	этой точки	2	2
375	нашего анализа	1	2
376	где это	1	2
377	или другого	1	2
378	время есть	1	2
379	но для	1	2
380	не мог	2	2
381	только мы	1	2
382	прежде чем	1	2
383	такое понимание	1	2
384	это как	1	2
385	невозможна без	1	2
386	у достоевского	1	2
387	главным образом	1	2
388	только что	1	2
389	тут мы	1	2
390	отношении к	1	2
391	что этот	1	2
392	это все	1	2
393	возможно лишь	1	2
394	и при	2	2
395	оно не	3	2
396	и идеи	1	2
397	в свое	2	2
398	того или	4	2
399	я могу	1	2
400	точно так	1	2
401	во всяком	5	2
402	все что	1	2
403	смысле слова	1	1
404	речь идет	2	1
405	говоря о	1	1
406	же как	1	1
407	предполагает что	1	1
408	е как	4	1
409	утверждение что	1	1
410	а из	1	1
411	но тогда	1	1
412	на самом	2	1
413	переход от	4	1
414	по моему	1	1
415	но тем	1	1
416	и должны	1	1
417	идет о	2	1
418	же будет	1	1
419	и исторические	1	1
420	разительный пример	1	1
421	дело не	2	1
422	исходит из	1	1
423	все те	2	1
424	и больше	1	1
425	действительности и	1	1
426	устранить и	2	1
427	в зависимости	5	1
428	и этот	1	1
429	и индивидуального	1	1
430	его не	1	1
431	бы уже	2	1
432	для своего	1	1
433	как должно	1	1
434	из своих	1	1
435	и фактически	1	1
436	от друга	1	1
437	из того	1	1
438	видели уже	1	1
439	то это	3	1
440	конечно и	1	1
441	и он	3	1
442	это время	1	1
443	и иначе	1	1
444	и спорить	1	1
445	когда есть	1	1
446	что люди	1	1
447	заключается не	1	1
448	науку и	1	1
449	не то	1	1
450	значение и	2	1
451	силу этого	1	1
452	в общем	3	1
453	очевидно что	3	1
454	в новом	1	1
455	отношение к	1	1
456	можно прямо	1	1
457	друг от	1	1
458	как говорит	1	1
459	и вовсе	5	1
460	в одной	1	1
461	как к	1	1
462	что законы	2	1
463	мы также	1	1
464	что нет	1	1
465	помнить что	1	1
466	категории в	1	1
467	целый ряд	5	1
468	тот же	2	1
469	что творится	1	1
470	бьют мимо	1	1
471	не приходится	1	1
472	говорят о	1	1
473	как то	2	1
474	в нашем	1	1
475	что так	3	1
476	достоевского в	1	1
477	дать картину	1	1
478	роль в	4	1
479	имеем в	1	1
480	но ведь	2	1
481	лет тому	1	1
482	в наших	1	1
483	может уже	1	1
484	чтобы установить	1	1
485	но прежде	1	1
486	вообще не	1	1
487	как он	1	1
488	я мог	1	1
489	он не	2	1
490	раз навсегда	1	1
491	всех этих	1	1
492	момента в	1	1
493	и еще	2	1
494	в первую	4	1
495	д это	1	1
496	что нужно	2	1
497	возвращение к	1	1
498	и беспомощного	1	1
499	и более	2	1
500	это по-видимому	1	1
501	чтобы в	2	1
502	ее эмпирическим	1	1
503	чем собственно	1	1
504	но дело	1	1
505	или иных	1	1
506	для науки	1	1
507	чтобы дать	2	1
508	одно и	1	1
509	а вместе	1	1
510	же не	1	1
511	связанные с	1	1
512	быть как	1	1
513	так рассуждает	1	1
514	их подлинный	1	1
515	конечно в	1	1
516	том случае	1	1
517	что мне	1	1
518	а его	1	1
519	на ту	1	1
520	его в	1	1
521	который уже	1	1
522	здесь идет	1	1
523	делается в	1	1
524	зрения законов	1	1
525	чаще всего	1	1
526	чтобы была	1	1
527	о характере	1	1
528	он является	1	1
529	в абстракции	1	1
530	бытие и	1	1
531	уже быть	1	1
532	пользуется ими	1	1
533	их как	1	1
534	бы было	1	1
535	для чего	1	1
536	мы видели	1	1
537	мы с	1	1
538	можно считать	1	1
539	сейчас мы	1	1
540	действительно не	1	1
541	этом в	1	1
542	об основной	2	1
543	одного и	2	1
544	смысла когда	1	1
545	и становится	2	1
546	рассматривать с	1	1
547	бы на	2	1
548	а главное	1	1
549	этого необходимо	1	1
550	самих этих	1	1
551	он должен	1	1
552	на месте	2	1
553	своим особенностям	1	1
554	в отличие	1	1
555	в которых	6	1
556	бы что	1	1
557	в имени	1	1
558	история одной	1	1
559	подлинный смысл	1	1
560	которые в	1	1
561	но он	1	1
562	друг другу	1	1
563	тому чтобы	1	1
564	том же	2	1
565	даже в	3	1
566	народов и	1	1
567	сам он	1	1
568	истории по	1	1
569	и науки	1	1
570	заинтересован в	1	1
571	в научных	1	1
572	своего существования	1	1
573	в процессе	1	1
574	слова но	2	1
575	из предыдущего	2	1
576	можно ли	2	1
577	его временном	1	1
578	их значение	1	1
579	одна из	1	1
580	говорить как	1	1
581	относиться к	1	1
582	говорить лишь	1	1
583	есть это	1	1
584	возникает необходимость	1	1
585	и теперь	1	1
586	связи с	7	1
587	всего то	1	1
588	прямо в	1	1
589	тысячу раз	1	1
590	это уже	1	1
591	доказать что	2	1
592	в некотором	1	1
593	только одним	1	1
594	когда ему	1	1
595	однако это	1	1
596	такие же	1	1
597	а в	5	1
598	обстоятельство что	8	1
599	необходимость не	1	1
600	а во-вторых	2	1
601	является то	1	1
602	именно это	1	1
603	если его	2	1
604	к себе	4	1
605	в духе	3	1
606	когда мы	2	1
607	просто на	1	1
608	ли не	3	1
609	зависимости от	6	1
610	и надо	1	1
611	образом есть	1	1
612	можно сравнивать	1	1
613	они и	1	1
614	всегда так	1	1
615	и свое	1	1
616	и возникает	1	1
617	которое принадлежит	1	1
618	как они	2	1
619	как мы	1	1
620	иначе например	1	1
621	е все	1	1
622	созданного и	1	1
623	чтобы быть	2	1
624	последнем основании	1	1
625	только то	1	1
626	в пределах	4	1
627	в дальнейшем	1	1
628	мы наблюдаем	2	1
629	материи и	1	1
630	учением о	1	1
631	уяснить себе	1	1
632	на том	3	1
633	можно было	6	1
634	было в	2	1
635	здесь как	2	1
636	которую можно	2	1
637	к тем	1	1
638	это только	3	1
639	мы в	1	1
640	в последней	1	1
641	силу того	2	1
642	о котором	2	1
643	оно стоит	1	1
644	перед собою	1	1
645	будет идти	1	1
646	ними как	1	1
647	образом в	1	1
648	и здесь	3	1
649	реальное бытие	1	1
650	и должно	2	1
651	возможна только	1	1
652	есть объект	1	1
653	свое изложение	1	1
654	не содержит	1	1
655	с одной	1	1
656	были бы	2	1
657	после того	1	1
658	учения о	1	1
659	должно было	1	1
660	в греческой	2	1
661	и иной	1	1
662	не могло	1	1
663	чтобы получить	2	1
664	во втором	2	1
665	когда оно	2	1
666	и хорошо	1	1
667	в языке	8	1
668	не будучи	1	1
669	этих последних	1	1
670	все время	1	1
671	европейского ученого	1	1
672	не знаю	2	1
673	в него	1	1
674	наконец и	1	1
675	раз то	1	1
676	одного из	1	1
677	но с	2	1
678	что только	1	1
679	он стал	1	1
680	этот вопрос	1	1
681	не сказано	1	1
682	знать в	1	1
683	будто бы	1	1
684	субъекта в	1	1
685	и основные	1	1
686	было и	1	1
687	есть фикция	1	1
688	есть чисто	1	1
689	и у	1	1
690	уже в	3	1
691	ничего нельзя	1	1
692	мы получим	1	1
693	и всякая	1	1
694	историческом развитии	1	1
695	ее из	1	1
696	еще одну	1	1
697	рано или	2	1
698	диалектически то	1	1
699	а то	2	1
700	речь в	4	1
701	и других	1	1
702	его и	1	1
703	что всякие	1	1
704	одно из	2	1
705	совсем другое	1	1
706	не так	1	1
707	можно конечно	1	1
708	себе в	3	1
709	проще всего	1	1
710	наука о	2	1
711	в конце	1	1
712	не для	1	1
713	как его	1	1
714	поэтому и	1	1
715	во-первых мы	1	1
716	она имеет	1	1
717	от всякого	1	1
718	не из	1	1
719	же невозможно	1	1
720	и вместе	1	1
721	науки в	1	1
722	уже до	1	1
723	именно как	1	1
724	или поздно	2	1
725	она и	1	1
726	или иной	3	1
727	говорим о	1	1
728	с другой	7	1
729	фактов и	1	1
730	дело в	1	1
731	на которые	1	1
732	к ее	1	1
733	только к	2	1
734	что для	1	1
735	превращается в	2	1
736	в подлинном	1	1
737	на этот	2	1
738	до конца	2	1
739	этих терминов	1	1
740	как невозможно	1	1
741	и далее	1	1
742	своем месте	1	1
743	в эмпирической	1	1
744	однако и	1	1
745	жизнь в	1	1
746	самый факт	1	1
747	далеко еще	1	1
748	него не	1	1
749	то она	1	1
750	в связи	3	1
751	если это	1	1
752	я хочу	1	1
753	человек в	1	1
754	раз на	2	1
755	эта идея	1	1
756	чтобы мы	1	1
757	в москве	2	1
758	то обстоятельство	8	1
759	в область	1	1
760	это делается	1	1
761	и никакого	1	1
762	наряду с	1	1
763	в той	5	1
764	этой последней	1	1
765	уже без	1	1
766	себя то	1	1
767	подлинном смысле	1	1
768	ни то	1	1
769	быть только	1	1
770	ни другое	1	1
771	возможность и	2	1
772	по существу	4	1
773	и наглядно	2	1
774	как нельзя	1	1
775	в состоянии	2	1
776	мы сказали	1	1
777	в это	2	1
778	в контексте	2	1
779	ему все	1	1
780	этом случае	2	1
781	несколько слов	3	1
782	нечто совершенно	1	1
783	смысле есть	1	1
784	своей жизни	1	1
785	поэтому что	2	1
786	улице и	1	1
787	в недрах	1	1
788	при всем	1	1
789	в наше	1	1
790	не является	2	1
791	отношениях к	1	1
792	указать на	4	1
793	могло не	1	1
794	объекта и	1	1
795	уже на	2	1
796	выражена и	1	1
797	и от	1	1
798	так или	2	1
799	в известном	1	1
800	это можно	1	1
801	которая в	1	1
802	в силах	2	1
803	и философы	1	1
804	но также	2	1
805	себя самого	2	1
806	на первый	1	1
807	я хотел	1	1
808	вовсе нет	1	1
809	поэтому все	1	1
810	разве только	1	1
811	е чтобы	1	1
812	есть уже	1	1
813	но вот	2	1
814	давно уже	1	1
815	даже при	1	1
816	находятся в	1	1
817	гораздо больше	1	1
818	жизни в	1	1
819	не знает	1	1
820	поскольку речь	1	1
821	себе следы	1	1
822	есть наука	2	1
823	явления в	1	1
824	на своем	1	1
825	я и	1	1
826	в современной	2	1
827	как на	3	1
828	чтобы эти	1	1
829	случае если	1	1
830	в своих	1	1
831	значат то	1	1
832	как результат	1	1
833	гораздо более	3	1
