N	2gram	Potebnia_M_4	Istorich
136	не как	2	3
137	и по	3	3
138	на этом	1	3
139	в другом	1	3
140	из них	1	3
141	не с	2	3
142	показывает что	1	3
143	и тогда	1	3
144	во время	2	3
145	в котором	4	3
146	в их	1	3
147	выше мы	2	3
148	тесно связаны	1	3
149	бы быть	1	3
150	что например	3	3
151	по себе	11	3
152	эта мысль	2	3
153	в то	4	3
154	на котором	4	3
155	дело в	1	3
156	этого явления	1	3
157	того как	6	3
158	у меня	1	3
159	есть только	5	3
160	же самое	4	3
161	утверждать что	1	3
162	как мы	2	3
163	в образе	2	3
164	связь между	3	3
165	во всем	1	3
166	должен был	1	3
167	и его	2	3
168	уже не	3	3
169	не можем	5	3
170	если мы	2	3
171	следовало бы	1	3
172	силы природы	1	3
173	и их	3	3
174	то время	1	3
175	которые могут	1	3
176	тем что	10	3
177	в форме	1	3
178	именно в	3	3
179	на эту	1	3
180	как это	1	3
181	из которых	2	3
182	что же	5	3
183	отношению к	8	3
184	точно так	2	3
185	одним из	1	2
186	и потому	10	2
187	вопрос мы	1	2
188	что если	6	2
189	большую роль	1	2
190	меньшей мере	1	2
191	а для	1	2
192	не вполне	2	2
193	в некотором	1	2
194	когда мы	6	2
195	зависимости от	1	2
196	это время	1	2
197	к своему	1	2
198	стороны его	1	2
199	на них	1	2
200	столь же	2	2
201	во всех	1	2
202	предположим что	1	2
203	то он	2	2
204	значение и	2	2
205	отличие от	1	2
206	когда например	2	2
207	тесно связан	1	2
208	относится к	1	2
209	первый взгляд	1	2
210	как в	7	2
211	однако не	1	2
212	как уже	1	2
213	и как	2	2
214	в действительности	3	2
215	так тесно	1	2
216	вопрос почему	2	2
217	он в	1	2
218	которые в	1	2
219	не более	1	2
220	и тот	3	2
221	в себе	14	2
222	во многих	2	2
223	и если	3	2
224	как оно	2	2
225	в нем	7	2
226	он не	2	2
227	том чтобы	1	2
228	мы получим	1	2
229	а по	1	2
230	при помощи	3	2
231	и мы	5	2
232	и тем	4	2
233	стоит на	1	2
234	но уже	3	2
235	нет в	1	2
236	это положение	1	2
237	мы видели	1	2
238	здесь можно	1	2
239	ведет к	3	2
240	должно быть	5	2
241	на первый	1	2
242	для него	5	2
243	но если	1	2
244	что такое	7	2
245	в такой	1	2
246	на ступени	2	2
247	бы мы	1	2
248	только для	2	2
249	есть еще	1	2
250	что этот	1	2
251	роль играют	1	2
252	по мере	7	2
253	еще один	1	2
254	но они	1	2
255	в таких	2	2
256	как о	1	2
257	и другое	2	2
258	самого начала	2	2
259	тогда когда	8	2
260	только из	1	2
261	что их	1	2
262	можно видеть	2	2
263	не по	1	2
264	только с	1	2
265	не могут	2	2
266	в высокой	2	2
267	в области	2	2
268	это происходит	1	2
269	указывает на	2	2
270	не есть	9	2
271	отказаться от	1	2
272	быть назван	3	2
273	на вопрос	4	2
274	в ее	2	2
275	мысль о	6	2
276	с самого	1	2
277	и когда	2	2
278	на нее	3	2
279	ясно что	1	2
280	том как	1	2
281	что от	2	2
282	мы в	3	2
283	с ним	5	2
284	ничего не	1	2
285	о нем	1	2
286	но мы	2	2
287	этой мысли	1	2
288	там же	3	2
289	нас в	2	2
290	образом мы	3	2
291	между тем	9	2
292	есть производное	1	2
293	и только	3	2
294	непосредственно в	1	2
295	бывает и	1	2
296	здесь в	1	2
297	в ту	2	2
298	мы хотим	2	2
299	с той	1	2
300	но так	2	2
301	тот же	2	2
302	к делу	1	2
303	одной из	1	2
304	дело с	1	2
305	их не	1	2
306	по этому	1	2
307	именно на	2	2
308	то и	4	2
309	это значение	2	2
310	в понятие	2	2
311	не так	2	2
312	никто не	2	2
313	пока не	2	2
314	вовсе не	7	2
315	само по	5	2
316	были бы	1	2
317	со стороны	3	2
318	даже не	2	2
319	а с	1	2
320	один и	5	2
321	что не	6	2
322	на этот	2	2
323	его как	1	2
324	что нельзя	1	2
325	каждое такое	1	2
326	xix века	1	2
327	конечно не	2	2
328	этих случаях	2	2
329	как бы	5	2
330	именно так	1	2
331	не знаем	2	2
332	мере того	4	2
333	это явление	1	2
334	не существует	2	2
335	от степени	1	2
336	бы в	2	2
337	ни к	2	2
338	две формы	1	2
339	между ними	4	2
340	была бы	1	2
341	из этого	2	2
342	самое что	1	2
343	в виде	2	2
344	в частности	1	2
345	это было	2	2
346	можно назвать	2	2
347	это однако	1	1
348	можно говорить	1	1
349	также что	1	1
350	речь идет	1	1
351	обращается в	1	1
352	относится и	1	1
353	этой связи	1	1
354	художественного произведения	1	1
355	связана с	1	1
356	все остальное	1	1
357	и то	5	1
358	на самом	3	1
359	он может	1	1
360	нас может	1	1
361	о различии	1	1
362	к своей	1	1
363	но тем	2	1
364	по этим	1	1
365	и есть	3	1
366	тем же	1	1
367	в первом	3	1
368	ту же	3	1
369	те же	3	1
370	уже по	2	1
371	мы уже	3	1
372	его не	1	1
373	освобождает нас	1	1
374	а как	2	1
375	и посмотрим	1	1
376	есть не	4	1
377	их мысли	1	1
378	отсюда видно	1	1
379	образы и	3	1
380	обратимся к	1	1
381	себе как	1	1
382	которую мы	1	1
383	та же	1	1
384	ответить на	3	1
385	имеет свою	2	1
386	есть нечто	5	1
387	говорить о	5	1
388	что характер	1	1
389	но даже	2	1
390	исследования но	1	1
391	же что	2	1
392	меньшей степени	1	1
393	и иначе	1	1
394	от представления	2	1
395	иное как	2	1
396	и связь	1	1
397	есть изучение	1	1
398	ними в	1	1
399	значило бы	1	1
400	в народную	1	1
401	но как	1	1
402	было указано	1	1
403	чтобы определить	1	1
404	только тогда	5	1
405	не считаем	1	1
406	понято и	1	1
407	более как	1	1
408	иногда и	1	1
409	и я	2	1
410	к какой	1	1
411	что хотя	3	1
412	приблизительно так	1	1
413	в истории	4	1
414	если она	1	1
415	независимо от	6	1
416	дает нам	1	1
417	заключаются в	1	1
418	что как	4	1
419	словом в	1	1
420	как нам	1	1
421	помнить что	1	1
422	от изучения	1	1
423	связь эта	1	1
424	и к	6	1
425	имеет в	2	1
426	и хотя	3	1
427	то в	3	1
428	в которой	6	1
429	ступени развития	1	1
430	и у	2	1
431	образом и	1	1
432	в нашем	2	1
433	бы не	3	1
434	из этих	2	1
435	многое в	1	1
436	может считаться	1	1
437	вообще а	1	1
438	но он	1	1
439	говорят о	1	1
440	от необходимости	1	1
441	это потому	2	1
442	мнение что	1	1
443	в наших	2	1
444	дальше и	1	1
445	собой что	1	1
446	своем развитии	2	1
447	так сказать	5	1
448	и легко	1	1
449	на одну	1	1
450	они в	1	1
451	и еще	1	1
452	невозможно и	1	1
453	он пользуется	1	1
454	пить и	1	1
455	более сложные	1	1
456	что одно	1	1
457	каком отношении	1	1
458	с представлением	1	1
459	какой бы	1	1
460	подобно тому	2	1
461	и говорить	2	1
462	мы например	1	1
463	проявления ее	1	1
464	значительной степени	2	1
465	на всю	1	1
466	главным образом	1	1
467	же касается	1	1
468	том случае	3	1
469	взятый из	1	1
470	них не	1	1
471	времени и	1	1
472	с целью	1	1
473	гораздо труднее	1	1
474	легко заметить	1	1
475	понимания слова	1	1
476	действительности в	1	1
477	окажется что	1	1
478	известно что	6	1
479	подчинить ее	1	1
480	лучше чем	1	1
481	необходимо сделать	1	1
482	если один	1	1
483	еще одно	1	1
484	из первых	1	1
485	есть средство	4	1
486	люди не	1	1
487	в них	3	1
488	на основании	4	1
489	между собою	4	1
490	был этот	1	1
491	уже раньше	1	1
492	чем в	2	1
493	одно целое	1	1
494	многие другие	1	1
495	не мог	1	1
496	а произведения	1	1
497	перед собой	1	1
498	не значит	2	1
499	в эту	1	1
500	в своей	1	1
501	еще менее	1	1
502	бы к	1	1
503	в которых	3	1
504	от себя	1	1
505	с уверенностью	1	1
506	от его	2	1
507	природы но	1	1
508	одном из	2	1
509	из своей	1	1
510	силу того	1	1
511	а есть	1	1
512	ли тогда	1	1
513	нам в	1	1
514	друг другу	1	1
515	в прямом	1	1
516	предприятии и	1	1
517	ее так	1	1
518	влечет за	1	1
519	и наоборот	1	1
520	быть не	2	1
521	тому чтобы	1	1
522	случае мы	1	1
523	тому что	2	1
524	из связи	1	1
525	в отношении	1	1
526	что происходит	2	1
527	нечто вроде	1	1
528	всякое явление	1	1
529	можно с	1	1
530	дело когда	1	1
531	что эта	1	1
532	с которой	1	1
533	она не	2	1
534	и притом	2	1
535	ее с	1	1
536	весь этот	1	1
537	можно указать	1	1
538	в самых	1	1
539	к другим	2	1
540	иметь в	2	1
541	что иное	2	1
542	того чтобы	4	1
543	можно получить	1	1
544	вытекает из	1	1
545	если ему	1	1
546	о природе	1	1
547	почему в	1	1
548	отнестись к	1	1
549	на наш	1	1
550	имеем дело	2	1
551	о ней	1	1
552	объяснение этого	1	1
553	с одним	1	1
554	к ней	2	1
555	не выходя	1	1
556	на себе	3	1
557	связь и	2	1
558	заметить что	6	1
559	одного лица	1	1
560	этот способ	1	1
561	что речь	1	1
562	более позднее	2	1
563	кроме того	3	1
564	одну сторону	1	1
565	в каком	4	1
566	течением времени	2	1
567	у нас	2	1
568	известной степени	3	1
569	от их	1	1
570	например что	2	1
571	а во-вторых	1	1
572	радикальные изменения	1	1
573	такими словами	1	1
574	основные черты	1	1
575	относиться к	1	1
576	есть признак	1	1
577	одно только	1	1
578	нет мы	1	1
579	уже было	2	1
580	коровы в	1	1
581	а что	2	1
582	по возможности	1	1
583	от нее	1	1
584	бы он	1	1
585	никакого сомнения	1	1
586	оно не	2	1
587	которой она	1	1
588	в греческом	2	1
589	значение это	1	1
590	и это	2	1
591	нас от	1	1
592	должно бы	1	1
593	в виду	3	1
594	меня в	1	1
595	как один	1	1
596	и многие	2	1
597	так это	1	1
598	ты мы	1	1
599	в себя	1	1
600	или для	1	1
601	словом и	1	1
602	нечто другое	1	1
603	с течением	2	1
604	слова а	1	1
605	как с	1	1
606	на том	2	1
607	что у	3	1
608	слово есть	5	1
609	находятся и	1	1
610	и сделал	1	1
611	себя что	1	1
612	можно только	2	1
613	к тем	1	1
614	основана на	1	1
615	всегда имеет	1	1
616	из самой	1	1
617	средство или	1	1
618	образом в	5	1
619	а также	1	1
620	мы могли	2	1
621	который ему	1	1
622	в самой	2	1
623	части которая	1	1
624	внимание на	5	1
625	и та	4	1
626	при котором	1	1
627	более высокой	1	1
628	яснее когда	1	1
629	надо было	1	1
630	в глаза	1	1
631	же чем	1	1
632	что существуют	1	1
633	развития на	1	1
634	происходит именно	1	1
635	после того	2	1
636	может не	1	1
637	с соответствующими	1	1
638	других признаков	2	1
639	второй половины	1	1
640	на следующее	1	1
641	все в	2	1
642	один момент	1	1
643	а у	1	1
644	которого оно	1	1
645	и требует	1	1
646	в языке	16	1
647	природы и	2	1
648	в другой	2	1
649	них в	1	1
650	века и	1	1
651	и об	1	1
652	и другую	1	1
653	происходит в	2	1
654	как из	1	1
655	и история	1	1
656	на которой	1	1
657	но с	1	1
658	мысли не	3	1
659	другого не	1	1
660	можно ограничиться	1	1
661	до ее	1	1
662	скажем что	1	1
663	и так	3	1
664	позднее явление	2	1
665	самые разнообразные	1	1
666	или же	1	1
667	сказанного видно	1	1
668	основная форма	2	1
669	объяснить почему	1	1
670	целого на	1	1
671	как мифы	1	1
672	своего рода	1	1
673	только на	4	1
674	и они	2	1
675	не из	5	1
676	за ним	2	1
677	одно из	1	1
678	не будут	1	1
679	слова в	3	1
680	иначе как	1	1
681	сами по	2	1
682	т п	4	1
683	случае когда	2	1
684	более это	1	1
685	открывает нам	1	1
686	друг друга	2	1
687	меня то	2	1
688	мы можем	10	1
689	но что	2	1
690	у него	1	1
691	представления которые	1	1
692	такая задача	1	1
693	так то	3	1
694	этом отношении	1	1
695	ее на	1	1
696	степени это	1	1
697	но из	1	1
698	для того	6	1
699	ее себе	1	1
700	нужно было	1	1
701	мы это	1	1
702	исходят из	1	1
703	до известной	2	1
704	превратится в	1	1
705	что связь	1	1
706	том чем	1	1
707	было и	2	1
708	не годится	1	1
709	и затем	1	1
710	но есть	4	1
711	д то	1	1
712	быть названо	4	1
713	не было	12	1
714	может ли	1	1
715	буйные ветры	1	1
716	быть только	1	1
717	здесь видим	1	1
718	состоит из	1	1
719	его по	1	1
720	сомнения не	1	1
721	мысль также	1	1
722	стоящих на	1	1
723	тому как	2	1
724	если это	1	1
725	что эти	3	1
726	может иметь	2	1
727	на который	2	1
728	не дается	1	1
729	быть объяснено	1	1
730	вопрос можно	1	1
731	эта связь	2	1
732	например когда	1	1
733	этих предметов	1	1
734	власть над	1	1
735	куда же	1	1
736	с внутренней	1	1
737	а если	2	1
738	найдем и	1	1
739	этим мы	1	1
740	смысле этого	1	1
741	истории не	1	1
742	о человеке	3	1
743	да и	4	1
744	где не	1	1
745	связь образа	1	1
746	два раза	1	1
747	я с	1	1
748	как нельзя	1	1
749	тех пор	6	1
750	и более	4	1
751	в изучении	1	1
752	в это	2	1
753	этого слова	7	1
754	нельзя точно	1	1
755	на пути	1	1
756	же мысль	1	1
757	этом случае	5	1
758	нет ничего	3	1
759	того она	1	1
760	к двум	1	1
761	из ряда	1	1
762	в более	2	1
763	поэтому совершенно	1	1
764	такое изучение	1	1
765	но менее	1	1
766	при таком	1	1
767	основаны на	1	1
768	об отношении	2	1
769	это можно	2	1
770	а все	1	1
771	которая в	1	1
772	чтобы понять	2	1
773	хотя и	5	1
774	то не	1	1
775	и все	4	1
776	со второй	1	1
777	у них	1	1
778	или нет	1	1
779	и смысл	1	1
780	или за	1	1
781	видим в	1	1
782	туда по	1	1
783	или не	1	1
784	хотя в	2	1
785	лежит в	1	1
786	быть очень	1	1
787	все более	3	1
788	всегда есть	1	1
789	здесь только	1	1
790	не своего	1	1
791	требует чтобы	2	1
792	до тех	6	1
793	новый и	1	1
794	или другими	1	1
795	только как	4	1
796	что этим	1	1
797	лишь тогда	3	1
798	но можно	1	1
799	равно как	2	1
800	их с	1	1
801	не сами	1	1
802	уже довольно	1	1
803	не что	2	1
804	при изучении	1	1
805	только о	2	1
806	эти слова	1	1
807	таким же	5	1
808	себе но	1	1
809	уже есть	2	1
810	указывают на	1	1
811	а может	2	1
812	во всяком	5	1
813	лес не	1	1
