N	2gram	Potebnia_M_1	Dialekti
203	только что	2	3
204	была бы	2	3
205	жизни и	2	3
206	думать что	3	3
207	говоря о	1	2
208	же как	1	2
209	чтобы не	2	2
210	разных степеней	1	2
211	деле же	1	2
212	или наоборот	1	2
213	что если	3	2
214	вопрос о	4	2
215	в полной	1	2
216	божественного творчества	1	2
217	есть для	2	2
218	то мы	2	2
219	из этих	4	2
220	но как	3	2
221	себе и	1	2
222	это или	1	2
223	относится к	3	2
224	что именно	2	2
225	с этим	7	2
226	на деле	4	2
227	что как	3	2
228	этой стороны	1	2
229	что касается	1	2
230	помнить что	3	2
231	он на	1	2
232	образом и	2	2
233	все эти	1	2
234	тоже не	1	2
235	мифа и	1	2
236	связанные с	1	2
237	в виде	1	2
238	не как	1	2
239	на этом	1	2
240	которое как	1	2
241	в каждом	4	2
242	могла бы	2	2
243	и может	2	2
244	в мире	3	2
245	это было	1	2
246	с другими	1	2
247	ничего такого	1	2
248	но уже	2	2
249	другими более	1	2
250	мы имеем	1	2
251	с этой	2	2
252	как и	9	2
253	одна и	1	2
254	между собою	6	2
255	до сих	1	2
256	и при	3	2
257	в своей	3	2
258	то он	2	2
259	нас не	1	2
260	всяком случае	1	2
261	себе а	1	2
262	во всем	4	2
263	в которых	1	2
264	для всякого	2	2
265	и от	3	2
266	ко всему	1	2
267	ни было	2	2
268	же может	1	2
269	для нее	2	2
270	если и	2	2
271	не менее	6	2
272	или что	1	2
273	как можно	1	2
274	и другое	3	2
275	мысли в	9	2
276	к ним	2	2
277	отличное от	1	2
278	себе самом	1	2
279	заметить что	2	2
280	из того	2	2
281	сами не	2	2
282	отвлеченное понятие	1	2
283	этом отношении	1	2
284	которое в	1	2
285	как только	1	2
286	и это	3	2
287	о которых	2	2
288	как не	1	2
289	и совершенно	1	2
290	в другом	1	2
291	мог бы	2	2
292	для этого	2	2
293	по мере	6	2
294	построена на	1	2
295	его самого	2	2
296	на что	2	2
297	же путем	1	2
298	каждом из	1	2
299	для того	3	2
300	вслед за	1	2
301	есть тоже	1	2
302	и следовательно	2	2
303	не зная	2	2
304	того что	8	2
305	эти последние	1	2
306	д и	1	2
307	ничего нового	1	2
308	большею частью	1	2
309	с ними	1	2
310	мы увидим	3	2
311	поэтому и	1	2
312	с одной	3	2
313	уже не	2	2
314	если мы	3	2
315	то и	7	2
316	только тогда	5	2
317	из них	1	2
318	но есть	1	2
319	для него	4	2
320	и их	3	2
321	никто не	3	2
322	т п	4	2
323	ее на	1	2
324	были бы	3	2
325	именно как	1	2
326	со стороны	8	2
327	что человек	5	2
328	именно в	1	2
329	стороны в	1	2
330	или по	1	2
331	как в	10	2
332	одной стороны	3	2
333	в образ	2	2
334	ни от	1	2
335	зрения так	1	2
336	еще не	6	2
337	как например	2	2
338	сих пор	1	2
339	но так	1	2
340	говорить что	1	2
341	и для	5	2
342	объективно и	1	2
343	то не	3	2
344	тем более	2	2
345	не будучи	1	2
346	и стало	1	2
347	свет и	1	2
348	нужно для	1	2
349	или других	1	2
350	он находит	1	2
351	они были	1	2
352	что даже	2	2
353	точно так	11	2
354	я могу	1	2
355	к этому	1	2
356	этой точки	1	2
357	а между	3	1
358	природы есть	2	1
359	не иначе	3	1
360	говорят только	1	1
361	скажет что	1	1
362	например в	1	1
363	будем иметь	1	1
364	и неудовольствия	4	1
365	и без	3	1
366	д в	1	1
367	выражения в	1	1
368	силы и	1	1
369	бы для	1	1
370	показать что	1	1
371	тем же	2	1
372	чего не	1	1
373	явления и	1	1
374	что эти	1	1
375	в основании	3	1
376	и этот	1	1
377	уже по	1	1
378	и могут	1	1
379	той же	3	1
380	а как	2	1
381	может даже	1	1
382	и образования	1	1
383	мы не	10	1
384	из этого	2	1
385	великое дело	1	1
386	его только	2	1
387	не впасть	1	1
388	и бытия	1	1
389	что иное	2	1
390	тоже можно	1	1
391	на себя	1	1
392	в самих	1	1
393	так а	1	1
394	ничего в	1	1
395	проявляется в	2	1
396	и самого	1	1
397	столько же	3	1
398	иное как	2	1
399	что по	3	1
400	себя а	2	1
401	на их	1	1
402	столь же	3	1
403	в различных	1	1
404	бы мы	1	1
405	действует и	1	1
406	во всех	5	1
407	вкуса и	1	1
408	в создании	3	1
409	в ее	1	1
410	других источников	1	1
411	механизм и	1	1
412	проявление внутреннего	1	1
413	мы будем	2	1
414	явлений и	3	1
415	всякую возможность	1	1
416	следовательно только	1	1
417	друг от	2	1
418	друга и	1	1
419	впасть в	1	1
420	при известных	3	1
421	его на	2	1
422	каждая из	1	1
423	которая хотя	1	1
424	природы как	1	1
425	не нуждаясь	1	1
426	дает нам	1	1
427	только ее	1	1
428	в связи	1	1
429	что первое	1	1
430	отношении его	1	1
431	как мифические	1	1
432	мысль о	2	1
433	когда он	1	1
434	сознания в	2	1
435	могли бы	2	1
436	к идее	1	1
437	его к	2	1
438	следующим образом	1	1
439	понятие которое	2	1
440	этой теории	4	1
441	и говорит	1	1
442	не более	4	1
443	только отвлеченное	1	1
444	еще на	1	1
445	такая связь	1	1
446	в которой	2	1
447	формы в	1	1
448	бы не	6	1
449	так в	1	1
450	что ничего	1	1
451	с их	1	1
452	что логически	1	1
453	но его	1	1
454	проникает в	1	1
455	если он	1	1
456	не могла	2	1
457	и если	2	1
458	его если	1	1
459	что каждая	1	1
460	теории и	2	1
461	при этом	6	1
462	после этого	2	1
463	и эти	1	1
464	к одному	2	1
465	понятий и	1	1
466	существует и	1	1
467	в отвлеченном	1	1
468	чувства в	1	1
469	одной и	3	1
470	и по	6	1
471	так например	3	1
472	таким образом	13	1
473	по его	7	1
474	бы они	2	1
475	по которому	1	1
476	не будет	2	1
477	что все	3	1
478	же не	1	1
479	в состоянии	3	1
480	тем в	1	1
481	друг в	1	1
482	то всякий	1	1
483	сознание и	1	1
484	них не	2	1
485	то есть	42	1
486	зрения на	1	1
487	когда уже	2	1
488	его в	1	1
489	за собою	1	1
490	как две	1	1
491	мы на	1	1
492	от одного	1	1
493	и отдельные	2	1
494	то все	2	1
495	не вся	1	1
496	весь мир	1	1
497	и тем	3	1
498	еще одно	1	1
499	в жизни	3	1
500	из нее	1	1
501	в предмете	1	1
502	далеко не	1	1
503	показывает что	3	1
504	в этой	3	1
505	например к	1	1
506	место и	1	1
507	все стихии	1	1
508	со своими	1	1
509	не всегда	1	1
510	на другое	1	1
511	жизни но	1	1
512	оно имеет	1	1
513	с такой	1	1
514	в развитии	1	1
515	себе все	1	1
516	быть одна	1	1
517	только тем	2	1
518	имеет место	2	1
519	именно он	1	1
520	привело к	1	1
521	не зависит	1	1
522	могут не	2	1
523	взгляд на	2	1
524	в такой	1	1
525	как произведение	1	1
526	и стихии	1	1
527	на свою	1	1
528	почва для	1	1
529	есть предмет	1	1
530	и той	3	1
531	есть его	1	1
532	но он	2	1
533	сами по	1	1
534	чувство он	1	1
535	тем не	6	1
536	действительно есть	1	1
537	без всяких	1	1
538	не могли	2	1
539	общего и	1	1
540	где нет	1	1
541	что например	3	1
542	этом не	1	1
543	нас самих	1	1
544	тем самым	4	1
545	виду что	1	1
546	самого начала	3	1
547	как наоборот	1	1
548	то чего	2	1
549	дело в	2	1
550	того как	6	1
551	сколько и	3	1
552	против этого	1	1
553	свои внутренние	1	1
554	в нас	7	1
555	которых и	2	1
556	того чтобы	2	1
557	может только	1	1
558	вытекает из	2	1
559	что весьма	1	1
560	на язык	7	1
561	как формы	1	1
562	не необходимое	1	1
563	именно с	1	1
564	природы в	2	1
565	для мысли	2	1
566	на те	1	1
567	по своей	1	1
568	и его	5	1
569	связи с	3	1
570	не нужен	1	1
571	всякой науки	1	1
572	как будто	2	1
573	не потому	2	1
574	может показаться	1	1
575	этот закон	1	1
576	и оно	1	1
577	не могут	4	1
578	когда мы	2	1
579	сравнении с	2	1
580	должны быть	7	1
581	сходство с	1	1
582	оно не	3	1
583	совершается этот	1	1
584	на это	1	1
585	если же	5	1
586	где он	1	1
587	применить к	1	1
588	должен быть	1	1
589	находясь в	1	1
590	отношении ее	1	1
591	значения и	1	1
592	от друга	2	1
593	но при	3	1
594	здесь не	1	1
595	на другой	1	1
596	этом будем	1	1
597	в химии	1	1
598	с каким	1	1
599	в голову	1	1
600	необходимостью как	1	1
601	в каких	1	1
602	смысле есть	2	1
603	уже с	2	1
604	с самого	3	1
605	то время	1	1
606	самое это	1	1
607	на том	1	1
608	если они	1	1
609	что у	1	1
610	в образе	1	1
611	на нее	1	1
612	времени и	2	1
613	животный организм	2	1
614	есть произведение	1	1
615	еще в	1	1
616	в результате	1	1
617	весьма мало	1	1
618	науку в	1	1
619	другой не	1	1
620	приятный предмет	1	1
621	только средствами	1	1
622	должен бы	4	1
623	связанное с	2	1
624	воли и	1	1
625	каждый раз	4	1
626	приближается к	1	1
627	мире мы	1	1
628	и там	1	1
629	и должно	2	1
630	быть заменено	1	1
631	с тою	1	1
632	язык и	5	1
633	при котором	2	1
634	этого сказать	1	1
635	но об	1	1
636	все его	1	1
637	оказывается только	1	1
638	должно было	1	1
639	того или	1	1
640	заключается в	3	1
641	все в	2	1
642	между тем	5	1
643	переходит в	1	1
644	судить о	3	1
645	и всякая	1	1
646	а потому	10	1
647	природы и	1	1
648	и только	2	1
649	нельзя сказать	1	1
650	но собственно	1	1
651	исторического развития	1	1
652	слова для	4	1
653	мы хотим	1	1
654	существует как	1	1
655	но убеждение	1	1
656	спросим себя	1	1
657	не так	3	1
658	и история	1	1
659	ее к	1	1
660	известных условиях	2	1
661	в какой	1	1
662	но ни	1	1
663	известного рода	1	1
664	на природу	1	1
665	как нечто	1	1
666	в стороне	4	1
667	в природу	1	1
668	что понятие	3	1
669	сознания ни	1	1
670	или же	3	1
671	бы ни	4	1
672	вопрос об	3	1
673	все они	2	1
674	в законах	1	1
675	история и	2	1
676	себя в	1	1
677	из которого	3	1
678	о происхождении	8	1
679	что законы	1	1
680	есть в	2	1
681	не можем	2	1
682	уже в	1	1
683	вопроса о	2	1
684	нужно еще	1	1
685	в понятие	1	1
686	то чему	1	1
687	сказать о	1	1
688	и скорее	1	1
689	прямого отношения	1	1
690	при помощи	2	1
691	в душе	11	1
692	и других	4	1
693	но совершенно	2	1
694	он может	1	1
695	что содержание	1	1
696	мир в	1	1
697	а идеальный	1	1
698	был бы	1	1
699	значение само	1	1
700	бы совершенно	1	1
701	или как	1	1
702	прибавить что	1	1
703	не для	1	1
704	от тех	1	1
705	с этими	1	1
706	для них	2	1
707	только сказать	1	1
708	ее не	1	1
709	у него	1	1
710	совершенно ясным	1	1
711	другом в	1	1
712	человек как	1	1
713	должны сказать	1	1
714	и цвета	1	1
715	от того	4	1
716	и вместе	2	1
717	явления природы	1	1
718	эти явления	3	1
719	это будет	2	1
720	фактов то	1	1
721	не были	2	1
722	с другим	3	1
723	говорить и	1	1
724	будет ли	1	1
725	представления но	1	1
726	из других	1	1
727	вообще мы	1	1
728	такое же	1	1
729	в природе	6	1
730	человек может	1	1
731	только сопровождается	1	1
732	бы никакого	1	1
733	превращается в	1	1
734	чтобы убедиться	1	1
735	она вполне	1	1
736	уже ничего	1	1
737	не сама	1	1
738	а на	1	1
739	которое по	1	1
740	зависит от	5	1
741	если даже	1	1
742	именно так	1	1
743	его как	1	1
744	в друга	1	1
745	там где	4	1
746	и уже	1	1
747	есть внешнее	2	1
748	если не	2	1
749	где есть	1	1
750	отдаленное сходство	1	1
751	вместе с	8	1
752	тогда только	1	1
753	как одно	1	1
754	представить себе	3	1
755	как та	1	1
756	же с	7	1
757	в духе	1	1
758	можно быть	1	1
759	тех и	2	1
760	и брать	1	1
761	перед нами	1	1
762	что всякое	1	1
763	находятся в	3	1
764	быть только	5	1
765	своего развития	1	1
766	ней не	1	1
767	не дело	2	1
768	или другого	1	1
769	что мы	4	1
770	болезнь и	1	1
771	видно что	2	1
772	природу и	1	1
773	между прочим	2	1
774	от нас	2	1
775	но для	1	1
776	к другим	2	1
777	можно сравнить	1	1
778	ее сущности	1	1
779	в полном	2	1
780	не станет	2	1
781	же есть	1	1
782	для выражения	1	1
783	ли в	2	1
784	при таком	4	1
785	на небе	1	1
786	она может	3	1
787	о котором	3	1
788	бы даже	2	1
789	как именно	1	1
790	развития и	3	1
791	для нас	9	1
792	один только	1	1
793	к этой	3	1
794	не должен	1	1
795	субъектом и	1	1
796	законов и	1	1
797	существует ли	1	1
798	она построена	1	1
799	есть уже	3	1
800	хотя в	3	1
801	что вообще	1	1
802	пришла к	1	1
803	к ее	1	1
804	вместе и	9	1
805	не прибавит	1	1
806	лишь по	1	1
807	между ними	1	1
808	от своего	1	1
809	все к	1	1
810	по одному	1	1
811	жизни а	1	1
812	предмете и	1	1
813	которая тоже	1	1
814	в последнем	1	1
815	в сравнении	3	1
816	не что	2	1
817	части речи	1	1
818	только о	1	1
819	не уменьшается	1	1
820	жизни мы	1	1
821	всем этом	1	1
822	и другие	1	1
823	то оно	2	1
824	они не	1	1
825	из чего	1	1
826	в таком	5	1
827	все что	2	1
