N	2gram	Vygotskiy__4	Narrotol
179	часто не	1	2
180	от его	1	2
181	всякий раз	1	2
182	в памяти	2	2
183	но он	1	2
184	и более	7	2
185	что с	4	2
186	в обоих	3	2
187	не имеет	2	2
188	в процессе	27	2
189	как о	1	2
190	говорить о	1	2
191	только не	5	2
192	имеем дело	1	2
193	своей природе	1	2
194	потому что	12	2
195	для нас	4	2
196	с таким	3	2
197	в сознании	4	2
198	в области	4	2
199	у нас	1	2
200	и здесь	2	2
201	мы узнаем	2	2
202	но одновременно	1	2
203	имеет место	1	2
204	но для	2	2
205	и он	2	2
206	подобно тому	2	2
207	здесь не	2	2
208	всей своей	1	2
209	можно было	6	2
210	те же	6	2
211	том как	1	2
212	что и	9	2
213	в современной	2	2
214	дело с	1	2
215	узнаем что	1	2
216	со всеми	3	2
217	себя в	3	2
218	в виде	3	2
219	в начале	2	2
220	не все	1	2
221	в равной	3	2
222	одно из	1	2
223	на одном	2	2
224	давно уже	1	2
225	может служить	2	2
226	в других	1	2
227	представляют собой	1	2
228	только на	2	2
229	с другим	1	2
230	именно в	3	2
231	а с	2	2
232	в настоящем	3	2
233	только по	1	2
234	если не	2	2
235	так же	11	2
236	в него	2	2
237	по своему	4	2
238	о чем	1	2
239	видит в	1	2
240	в течение	1	2
241	тому как	2	2
242	а потом	2	2
243	но это	1	2
244	к которому	3	2
245	в результате	8	2
246	нас нет	1	2
247	своей собственной	1	2
248	бы в	3	2
249	тем более	1	2
250	только что	4	2
251	как показывает	2	2
252	вступает в	1	2
253	в свою	2	2
254	от второго	1	2
255	точно так	3	2
256	в своих	1	2
257	по поводу	1	2
258	они не	2	2
259	не иначе	1	1
260	слова является	1	1
261	говоря о	2	1
262	одним из	2	1
263	также и	2	1
264	например в	1	1
265	для детского	1	1
266	самой себе	1	1
267	рассматривается как	1	1
268	неизбежно должно	2	1
269	противоречие с	2	1
270	тем же	4	1
271	между двумя	2	1
272	оказывается для	1	1
273	видеть в	2	1
274	в зависимости	1	1
275	и должен	1	1
276	некоторых общих	1	1
277	на материале	1	1
278	вопрос о	1	1
279	исследования в	2	1
280	оба эти	1	1
281	на практике	1	1
282	вместо того	1	1
283	мы и	2	1
284	зависимости от	2	1
285	собой в	1	1
286	проявляет себя	1	1
287	иное как	1	1
288	установку на	2	1
289	быть в	1	1
290	со словами	3	1
291	иначе как	2	1
292	во всех	1	1
293	собственной внутренней	1	1
294	совершенно прав	3	1
295	не входит	1	1
296	не просто	2	1
297	и взрослыми	1	1
298	относится к	1	1
299	как говорит	2	1
300	наряду с	3	1
301	в акте	1	1
302	если она	1	1
303	внутри себя	1	1
304	что касается	1	1
305	виду и	1	1
306	кто не	1	1
307	в интересующей	1	1
308	и как	9	1
309	психологии но	1	1
310	по пути	2	1
311	его к	4	1
312	неизмеримо более	3	1
313	себе не	1	1
314	то в	1	1
315	ситуации в	1	1
316	в которой	3	1
317	применительно к	1	1
318	т.п но	1	1
319	бы не	1	1
320	только два	1	1
321	как знание	1	1
322	или иному	2	1
323	мыслит его	1	1
324	в плане	1	1
325	из него	2	1
326	смысле как	1	1
327	на этом	3	1
328	его можно	1	1
329	прежде чем	1	1
330	без исключения	1	1
331	исходя из	1	1
332	здесь мы	2	1
333	и характер	1	1
334	его не	1	1
335	в единую	1	1
336	входит в	2	1
337	обоих случаях	3	1
338	этом смысле	8	1
339	за другой	1	1
340	всю свою	1	1
341	практически не	1	1
342	мы встречаемся	1	1
343	ни в	3	1
344	но мы	1	1
345	к которым	2	1
346	не всегда	1	1
347	он имеет	2	1
348	с внутренним	1	1
349	в развитии	25	1
350	должно быть	3	1
351	при виде	1	1
352	обратимся к	4	1
353	между ними	4	1
354	одного и	6	1
355	и конец	1	1
356	на первый	4	1
357	в ходе	4	1
358	как самостоятельный	1	1
359	никаких оснований	2	1
360	в следующем	2	1
361	в такой	1	1
362	это делает	1	1
363	всяком случае	3	1
364	одним и	3	1
365	в которых	1	1
366	мысли и	2	1
367	признать что	1	1
368	оказывается здесь	1	1
369	стать таковым	1	1
370	их в	2	1
371	не могли	1	1
372	для нее	1	1
373	связи с	3	1
374	раз и	1	1
375	что есть	1	1
376	в отношении	10	1
377	случае в	1	1
378	ни казались	1	1
379	вплоть до	1	1
380	но они	2	1
381	с которой	1	1
382	на котором	2	1
383	и притом	1	1
384	в основе	17	1
385	время как	1	1
386	что иное	1	1
387	анализа не	1	1
388	вытекает из	1	1
389	виде в	2	1
390	а поскольку	1	1
391	находятся в	2	1
392	в противоречие	2	1
393	и лишь	1	1
394	и после	1	1
395	свидетельствуют о	1	1
396	ничто не	1	1
397	от действительного	1	1
398	не по	2	1
399	эти три	1	1
400	для другого	1	1
401	только с	1	1
402	в каком	2	1
403	не бывает	2	1
404	обоих этих	1	1
405	детей в	1	1
406	что можно	1	1
407	не могут	3	1
408	во все	1	1
409	ли не	2	1
410	сомневаться в	1	1
411	говорящего и	1	1
412	как только	2	1
413	же самое	7	1
414	сходство с	4	1
415	не хотел	1	1
416	как для	1	1
417	которым в	1	1
418	на дворе	1	1
419	не предполагает	1	1
420	анализа в	1	1
421	с собственной	1	1
422	как мы	13	1
423	тем и	1	1
424	но по	1	1
425	что все	3	1
426	в виду	3	1
427	и сами	2	1
428	появляется в	1	1
429	это единственный	1	1
430	распространяется на	1	1
431	его рассуждений	1	1
432	так на	1	1
433	то время	1	1
434	приводит к	3	1
435	слово есть	1	1
436	ясно что	2	1
437	было в	1	1
438	связи которые	3	1
439	своему происхождению	1	1
440	психический процесс	1	1
441	по сравнению	4	1
442	фаза в	1	1
443	благодаря этому	1	1
444	собой и	2	1
445	выше не	1	1
446	не на	1	1
447	в детском	4	1
448	в самой	1	1
449	другими словами	2	1
450	что перед	1	1
451	говорит об	1	1
452	означает что	1	1
453	или на	1	1
454	таким же	2	1
455	на что	1	1
456	с того	1	1
457	может не	2	1
458	более высокой	1	1
459	к нему	2	1
460	и во	3	1
461	этот момент	1	1
462	во всей	4	1
463	в другой	2	1
464	от этих	1	1
465	также в	1	1
466	все время	4	1
467	у детей	1	1
468	чаще в	1	1
469	богаче чем	1	1
470	обнаруживают себя	1	1
471	происходит в	1	1
472	с той	2	1
473	что только	1	1
474	одной из	3	1
475	простым и	1	1
476	вперед и	1	1
477	такого типа	1	1
478	и так	1	1
479	действительной жизни	1	1
480	знания о	1	1
481	по мнению	2	1
482	мы будем	2	1
483	это означает	2	1
484	к детской	1	1
485	даже вовсе	1	1
486	именно тем	1	1
487	так что	3	1
488	того же	9	1
489	указания на	1	1
490	в нашей	2	1
491	принадлежащих к	1	1
492	предполагает наличие	1	1
493	является не	4	1
494	в данной	2	1
495	по выражению	4	1
496	опыта который	1	1
497	не будут	1	1
498	именно они	1	1
499	и их	1	1
500	в одном	1	1
501	но что	3	1
502	которые могут	2	1
503	тем что	7	1
504	каждого слова	1	1
505	образом что	4	1
506	они становятся	1	1
507	для того	5	1
508	интересующей нас	4	1
509	о невозможности	1	1
510	в последние	1	1
511	бывает в	1	1
512	даже не	1	1
513	до сих	1	1
514	мысли с	1	1
515	чем он	1	1
516	же о	1	1
517	что не	1	1
518	детского сознания	1	1
519	и люди	1	1
520	выступает в	5	1
521	связано с	1	1
522	от тех	3	1
523	похожие на	1	1
524	на этот	3	1
525	и составляет	1	1
526	не исключает	1	1
527	не означает	3	1
528	однако и	1	1
529	с которым	2	1
530	его как	1	1
531	существует в	2	1
532	стороны и	2	1
533	и с	4	1
534	его собственной	1	1
535	что мы	7	1
536	в речи	4	1
537	с помощью	31	1
538	не видит	1	1
539	может иметь	1	1
540	нет никаких	1	1
541	самого толстого	1	1
542	чем те	1	1
543	вместе с	8	1
544	яркого примера	1	1
545	памятью а	1	1
546	и потому	1	1
547	опирается на	2	1
548	что именно	1	1
549	например когда	1	1
550	предположить что	1	1
551	он говорит	2	1
552	сравнению с	3	1
553	более сложного	1	1
554	в первой	1	1
555	многих других	1	1
556	делает и	1	1
557	том смысле	2	1
558	слова и	5	1
559	о своих	1	1
560	и от	3	1
561	они лишены	1	1
562	сих пор	1	1
563	все это	1	1
564	возможностей в	1	1
565	тому или	2	1
566	другой как	1	1
567	к еще	1	1
568	еще одна	1	1
569	в связи	3	1
570	не существует	1	1
571	не подлежит	3	1
572	или в	1	1
573	том виде	2	1
574	сознания и	1	1
575	а все	1	1
576	только у	1	1
577	в другое	1	1
578	когда он	3	1
579	к одной	3	1
580	они суть	1	1
581	в этих	3	1
582	еще более	1	1
583	мы должны	11	1
584	все содержание	1	1
585	повествование о	1	1
586	человека не	1	1
587	требует чтобы	1	1
588	нам не	2	1
589	не знает	2	1
590	отношением к	1	1
591	сложные и	1	1
592	и сейчас	1	1
593	одновременно и	1	1
594	не что	1	1
595	что при	2	1
596	из этого	1	1
597	который не	2	1
598	время не	1	1
599	имеет в	1	1
600	в действительности	5	1
601	ее в	1	1
602	он однако	1	1
603	этой точки	4	1
604	к этому	4	1
605	во всяком	4	1
