N	2gram	Propp_Isto_7	Problema
309	к другому	1	1
310	мы встречаем	1	1
311	из его	1	1
312	свое место	2	1
313	не находит	2	1
314	все свое	1	1
315	во-первых в	1	1
316	в их	4	1
317	или ее	1	1
318	мы уже	4	1
319	а как	1	1
320	пока он	1	1
321	с теорией	1	1
322	что если	1	1
323	которую мы	1	1
324	бы что	1	1
325	вопрос о	3	1
326	наиболее древние	1	1
327	не вполне	3	1
328	на себя	2	1
329	и ее	2	1
330	увидим ниже	1	1
331	кто может	1	1
332	с большим	1	1
333	не от	2	1
334	я на	1	1
335	которое он	1	1
336	с его	3	1
337	только после	2	1
338	но почему-то	1	1
339	чем это	1	1
340	то он	1	1
341	а только	1	1
342	заметим что	1	1
343	друг на	1	1
344	и всякий	1	1
345	силы и	1	1
346	же она	1	1
347	свою жизнь	1	1
348	если в	2	1
349	искусство в	1	1
350	в живот	1	1
351	земле в	1	1
352	в свои	1	1
353	в главе	1	1
354	только путем	1	1
355	сама по	1	1
356	которые не	2	1
357	в поисках	1	1
358	во что	1	1
359	первый взгляд	4	1
360	с этим	2	1
361	вспомним что	1	1
362	ко всякого	1	1
363	и радости	1	1
364	этой стороны	3	1
365	перед нами	2	1
366	этом же	2	1
367	что по	2	1
368	и наконец	3	1
369	это тоже	1	1
370	поздно и	1	1
371	которая еще	1	1
372	духа и	1	1
373	и хотя	1	1
374	в этот	1	1
375	или иную	1	1
376	поэтому он	1	1
377	из мифа	1	1
378	что это	6	1
379	из этих	3	1
380	в тех	5	1
381	право на	5	1
382	ее сердце	1	1
383	рассказ о	2	1
384	там мы	1	1
385	за кого	1	1
386	имеем в	5	1
387	и если	3	1
388	вообще не	2	1
389	что она	5	1
390	бы от	1	1
391	т д	16	1
392	после этого	3	1
393	принес людям	1	1
394	от которого	1	1
395	у древних	1	1
396	дал им	1	1
397	всех этих	6	1
398	которое проходит	1	1
399	состоит в	1	1
400	и вот	1	1
401	него есть	2	1
402	этого мотива	5	1
403	не могли	1	1
404	этот огонь	1	1
405	что ни	1	1
406	и по	3	1
407	в образе	3	1
408	так например	2	1
409	в нее	1	1
410	спрашивается что	1	1
411	из-за этого	1	1
412	то чтобы	2	1
413	они должны	2	1
414	об этой	2	1
415	дошедшего до	1	1
416	а по	1	1
417	входит в	1	1
418	всех народов	1	1
419	от одного	1	1
420	с начала	1	1
421	надо считать	1	1
422	должен был	2	1
423	не ясно	2	1
424	его у	1	1
425	друга что	1	1
426	ту или	1	1
427	на друга	1	1
428	здесь можно	2	1
429	вытекает и	2	1
430	что такого	1	1
431	для тех	1	1
432	такой же	1	1
433	их на	2	1
434	вы с	1	1
435	же стороны	1	1
436	на первый	4	1
437	мы как	1	1
438	именно он	1	1
439	он доказывает	1	1
440	с ума	1	1
441	и при	1	1
442	что такое	2	1
443	и бессмертие	1	1
444	о той	1	1
445	в преисподнюю	2	1
446	искусствам и	1	1
447	древних греков	1	1
448	его мнению	1	1
449	не столько	3	1
450	своего рода	4	1
451	что я	1	1
452	которой они	2	1
453	нельзя было	1	1
454	пока только	1	1
455	том чтобы	3	1
456	силу и	1	1
457	все это	8	1
458	видно что	5	1
459	надо сказать	1	1
460	только те	1	1
461	дом и	1	1
462	того кто	2	1
463	другие болезни	1	1
464	вместе со	2	1
465	знание и	1	1
466	же мы	1	1
467	нас к	2	1
468	стороны не	2	1
469	тому что	2	1
470	что мотив	1	1
471	можно ли	1	1
472	вплоть до	2	1
473	не раз	1	1
474	тем самым	1	1
475	что эта	1	1
476	впадает в	1	1
477	хотелось бы	1	1
478	не имеет	4	1
479	о чем	1	1
480	они очевидно	1	1
481	что их	1	1
482	и остается	1	1
483	которого он	1	1
484	на свадьбе	1	1
485	что вы	2	1
486	он мог	1	1
487	для всего	1	1
488	он с	1	1
489	в день	1	1
490	из него	1	1
491	в предыдущей	1	1
492	людям и	1	1
493	где его	1	1
494	и начал	2	1
495	мифе о	1	1
496	и весь	1	1
497	людей так	1	1
498	можно усмотреть	1	1
499	к ней	2	1
500	как она	1	1
501	во всем	2	1
502	ему и	1	1
503	вот что	1	1
504	со своим	4	1
505	о геракле	2	1
506	мотив очень	1	1
507	то этот	1	1
508	до того	1	1
509	ему в	1	1
510	огня на	1	1
511	и оно	2	1
512	его дочь	1	1
513	в городе	1	1
514	к себе	3	1
515	в материалах	2	1
516	здесь совершенно	1	1
517	в состав	1	1
518	как только	2	1
519	его с	1	1
520	другое что	1	1
521	где он	1	1
522	она не	2	1
523	бы ни	1	1
524	и это	2	1
525	мужа в	1	1
526	и стали	1	1
527	вы не	1	1
528	но по	2	1
529	он отправляется	1	1
530	и пытается	1	1
531	на другой	1	1
532	на основе	1	1
533	вопрос а	1	1
534	и этим	3	1
535	являются и	1	1
536	и исторически	2	1
537	обращаясь к	1	1
538	и когда	2	1
539	его самого	1	1
540	из двух	1	1
541	на нее	1	1
542	те же	1	1
543	он приносит	1	1
544	здесь нет	3	1
545	мог бы	1	1
546	в немецком	1	1
547	видно еще	1	1
548	о связи	1	1
549	когда в	1	1
550	том как	1	1
551	в религии	1	1
552	имеется в	2	1
553	основана на	1	1
554	со стороны	2	1
555	других местах	1	1
556	в родовой	3	1
557	он а	1	1
558	но становится	1	1
559	только потому	1	1
560	сводится к	1	1
561	читаем в	1	1
562	и здесь	12	1
563	дом но	3	1
564	в работе	1	1
565	другими словами	2	1
566	в риме	1	1
567	героя не	1	1
568	наконец один	1	1
569	мы понимаем	1	1
570	образом мы	2	1
571	должно было	2	1
572	восходит к	2	1
573	дочь в	1	1
574	все на	1	1
575	обращается к	3	1
576	которых они	1	1
577	ее от	1	1
578	не видел	1	1
579	в другой	3	1
580	только там	2	1
581	которые он	1	1
582	перед тем	1	1
583	пришли к	3	1
584	в него	1	1
585	же можно	1	1
586	своей работе	1	1
587	тех пор	1	1
588	но с	1	1
589	только у	1	1
590	а если	2	1
591	одной из	4	1
592	этот вопрос	2	1
593	мы увидим	6	1
594	в народе	1	1
595	очень много	2	1
596	и так	2	1
597	самые разнообразные	1	1
598	во времени	1	1
599	похожи друг	1	1
600	а после	2	1
601	нет не	1	1
602	с одного	2	1
603	престола и	2	1
604	в большинстве	1	1
605	только на	2	1
606	больше не	1	1
607	стоит на	1	1
608	есть вполне	1	1
609	содержании этих	1	1
610	красоты и	1	1
611	него и	3	1
612	у греков	1	1
613	большинстве случаев	1	1
614	котором можно	1	1
615	тут-то и	1	1
616	у того	2	1
617	за ним	1	1
618	здесь мы	5	1
619	него нет	1	1
620	себе в	1	1
621	тогда он	1	1
622	никто не	1	1
623	и также	1	1
624	здесь перед	1	1
625	говорит ему	2	1
626	не для	1	1
627	среди которых	1	1
628	к ним	2	1
629	не о	1	1
630	как его	1	1
631	красотой а	1	1
632	женщины в	1	1
633	от того	1	1
634	в форме	2	1
635	остальные члены	1	1
636	доходит до	2	1
637	и из	1	1
638	своих магических	1	1
639	на которые	1	1
640	по всей	1	1
641	и др	2	1
642	мужчины и	1	1
643	только по	1	1
644	превращается в	3	1
645	смысла и	1	1
646	и стал	3	1
647	а на	1	1
648	ничем не	2	1
649	и самый	1	1
650	нем и	1	1
651	в ту	1	1
652	а сын	1	1
653	человек в	1	1
654	как видно	1	1
655	а так	1	1
656	когда она	2	1
657	тела после	1	1
658	приходит в	1	1
659	ни за	2	1
660	но оно	2	1
661	и жил	1	1
662	и она	3	1
663	своего мужа	1	1
664	и потому	1	1
665	как это	2	1
666	или по	1	1
667	было по	1	1
668	то можно	1	1
669	нет прямой	1	1
670	из которых	1	1
671	к своему	1	1
672	же значение	1	1
673	быть это	1	1
674	xix века	1	1
675	другой же	1	1
676	научил людей	1	1
677	в ответ	3	1
678	в литературе	2	1
679	с тех	2	1
680	там где	5	1
681	среди этих	1	1
682	упомянуть еще	1	1
683	и смерти	1	1
684	с некоторым	1	1
685	что из	2	1
686	но это	3	1
687	между прочим	3	1
688	ум и	1	1
689	под влиянием	1	1
690	дать ему	1	1
691	задолго до	1	1
692	только одна	1	1
693	в мировой	1	1
694	еще больше	1	1
695	и от	2	1
696	в силах	1	1
697	человека это	1	1
698	об этих	1	1
699	солнца и	1	1
700	от него	3	1
701	это он	1	1
702	умерла и	1	1
703	тем более	2	1
704	мы должны	4	1
705	но зато	1	1
706	только что	1	1
707	я в	1	1
708	ни было	1	1
709	утверждал что	1	1
710	но вот	2	1
711	здесь только	1	1
712	с ними	1	1
713	а о	1	1
714	хотели бы	1	1
715	сведения о	1	1
716	героя и	5	1
717	с ней	3	1
718	от своего	1	1
719	да не	1	1
720	только как	1	1
721	видели не	1	1
722	всех других	2	1
723	только о	2	1
724	от огня	2	1
725	а я	1	1
726	от меня	1	1
727	и этого	1	1
728	или духа	1	1
729	это в	1	1
730	более поздним	2	1
731	вдруг на	1	1
732	им и	1	1
733	при изучении	1	1
734	этой точки	3	1
735	и вновь	1	1
736	в греции	1	1
