N	2gram	Bakhtin_sl_2	Myslijsy
118	для понимания	1	4
119	все это	16	4
120	в смысле	4	4
121	и от	3	4
122	слово в	11	4
123	другой стороны	1	4
124	все что	2	4
125	и есть	1	3
126	мысли то	1	3
127	говорить о	3	3
128	и на	4	3
129	в чем	3	3
130	более или	2	3
131	не можем	1	3
132	в целом	1	3
133	что она	1	3
134	при этом	7	3
135	т д	2	3
136	возможно только	1	3
137	в каждом	1	3
138	и может	1	3
139	его в	4	3
140	этого не	1	3
141	или менее	2	3
142	как бы	7	3
143	представить себе	1	3
144	место в	1	3
145	слова при	2	3
146	что при	1	3
147	тем не	1	3
148	на него	2	3
149	образом в	1	3
150	того чтобы	2	3
151	есть к	1	3
152	могут быть	7	3
153	слова с	4	3
154	свою очередь	2	3
155	него самого	1	3
156	или в	2	3
157	здесь как	2	3
158	слово и	5	3
159	никак не	1	3
160	можно сказать	1	3
161	это было	1	3
162	к нему	3	3
163	и следовательно	1	3
164	же и	2	3
165	только на	1	3
166	за ним	1	3
167	прежде всего	8	3
168	друг друга	1	3
169	мы можем	1	3
170	себе представить	1	3
171	до сих	2	3
172	именно в	2	3
173	одной стороны	5	3
174	там где	6	3
175	в одно	2	3
176	слова есть	1	3
177	сих пор	2	3
178	и оно	2	3
179	все остальные	1	3
180	от нас	2	3
181	не знаем	2	3
182	говорящего и	2	3
183	тем и	1	3
184	и все	5	3
185	здесь только	1	3
186	в свою	3	3
187	не знает	2	3
188	в последнем	1	3
189	значение не	1	3
190	как слово	2	3
191	к этому	1	3
192	в таком	4	3
193	это и	2	2
194	и до	1	2
195	собственном смысле	3	2
196	в их	2	2
197	мы уже	2	2
198	той же	3	2
199	предмета в	1	2
200	что уже	1	2
201	он как	1	2
202	не столько	3	2
203	мы ее	1	2
204	вопрос об	1	2
205	предметом и	1	2
206	одним словом	2	2
207	то он	1	2
208	что язык	2	2
209	о слове	7	2
210	к слову	1	2
211	остаются в	1	2
212	в новом	2	2
213	отношение к	4	2
214	за пределы	2	2
215	сама по	3	2
216	все же	6	2
217	и получает	1	2
218	и слова	5	2
219	целый ряд	1	2
220	и внутреннюю	1	2
221	сливается с	4	2
222	та же	1	2
223	в этой	1	2
224	человеке и	3	2
225	на то	1	2
226	человек не	1	2
227	так сказать	6	2
228	на его	2	2
229	с таким	2	2
230	из него	2	2
231	людей и	2	2
232	прежде чем	1	2
233	но все	5	2
234	смысле в	1	2
235	не образ	2	2
236	бы быть	1	2
237	на все	1	2
238	художественный образ	4	2
239	входит в	4	2
240	время и	1	2
241	ни в	4	2
242	не всегда	2	2
243	несмотря на	1	2
244	есть такая	1	2
245	точки зрения	8	2
246	в своей	1	2
247	что такое	1	2
248	а как	1	2
249	говорит только	1	2
250	мысли и	1	2
251	единство и	3	2
252	заставляет нас	1	2
253	т п	33	2
254	даже в	2	2
255	она не	6	2
256	на котором	2	2
257	и притом	1	2
258	как о	2	2
259	иметь в	1	2
260	только не	1	2
261	этом отношении	3	2
262	в тени	1	2
263	для развития	1	2
264	в области	2	2
265	в нас	1	2
266	и самое	1	2
267	и о	1	2
268	это единство	1	2
269	с каким	1	2
270	языка и	9	2
271	в собственном	3	2
272	так в	2	2
273	и с	9	2
274	об этом	1	2
275	о том	2	2
276	но мы	2	2
277	или на	2	2
278	должно было	1	2
279	от него	5	2
280	в форме	2	2
281	его сознание	1	2
282	может стать	2	2
283	о предмете	1	2
284	языка мы	1	2
285	вне себя	2	2
286	одной из	1	2
287	в поэтическом	1	2
288	в какой	1	2
289	из многих	1	2
290	но как	2	2
291	ему самому	1	2
292	на мир	2	2
293	связи с	3	2
294	с нею	1	2
295	до появления	1	2
296	в виде	2	2
297	слова не	4	2
298	в одном	2	2
299	у него	3	2
300	в других	1	2
301	ближайшим образом	1	2
302	не были	1	2
303	и даже	7	2
304	души и	1	2
305	притом не	1	2
306	самое слово	1	2
307	или с	1	2
308	эти слова	2	2
309	нет ни	1	2
310	к своему	9	2
311	он говорит	1	2
312	зрения и	2	2
313	слов в	2	2
314	что как	1	2
315	еще раз	3	2
316	перед нами	3	2
317	невозможно без	1	2
318	слова но	1	2
319	за словом	1	2
320	из себя	3	2
321	и наконец	5	2
322	язык не	4	2
323	слове как	3	2
324	же в	1	2
325	отношении к	4	2
326	в системе	1	2
327	такой степени	1	2
328	образ а	1	2
329	лишь тогда	2	2
330	в свой	2	2
331	но этот	1	2
332	жизни и	6	2
333	которая не	1	2
334	и наиболее	1	1
335	слова является	1	1
336	отношения к	4	1
337	одним из	2	1
338	в сфере	2	1
339	образом даже	1	1
340	словом как	1	1
341	не остается	1	1
342	каждом шагу	2	1
343	и должны	1	1
344	при известном	1	1
345	по преимуществу	1	1
346	оно было	2	1
347	должна быть	3	1
348	слово же	1	1
349	его не	4	1
350	и язык	4	1
351	нас это	1	1
352	в сущности	6	1
353	на каждом	2	1
354	моментов слова	1	1
355	но она	2	1
356	слово бывшее	1	1
357	и со	1	1
358	не знают	1	1
359	и заставляет	1	1
360	того же	1	1
361	всех сторон	2	1
362	и говорить	1	1
363	на них	2	1
364	он сам	1	1
365	это возможно	2	1
366	здесь не	4	1
367	страданием и	1	1
368	без всякого	2	1
369	с его	7	1
370	что среди	1	1
371	человек при	1	1
372	от его	1	1
373	он может	1	1
374	совсем не	1	1
375	объеме и	1	1
376	но язык	1	1
377	его во	1	1
378	отличие от	13	1
379	оно только	1	1
380	чем же	1	1
381	в истории	11	1
382	из которого	1	1
383	его на	1	1
384	от содержания	1	1
385	своей и	1	1
386	стороны и	3	1
387	к новому	3	1
388	не сливается	1	1
389	нас за	1	1
390	хотя и	2	1
391	могли бы	1	1
392	однако на	1	1
393	и прочно	1	1
394	увидим что	1	1
395	вносит в	1	1
396	но в	6	1
397	но эта	2	1
398	явления и	1	1
399	все эти	6	1
400	действительности а	1	1
401	формы не	1	1
402	бы только	2	1
403	как он	2	1
404	но на	1	1
405	между членами	1	1
406	но именно	1	1
407	в корне	1	1
408	важную роль	1	1
409	кажется нам	2	1
410	которое может	1	1
411	языком и	7	1
412	языков и	9	1
413	в нее	2	1
414	что мир	1	1
415	разложение и	1	1
416	сознание и	3	1
417	в мире	1	1
418	конечно в	2	1
419	иначе направляет	1	1
420	как отношение	2	1
421	и внутренняя	1	1
422	них не	1	1
423	поэтому понимание	1	1
424	лишь в	3	1
425	знает что	1	1
426	те или	1	1
427	со всех	1	1
428	это не	5	1
429	то все	1	1
430	слов на	1	1
431	истории языка	1	1
432	шагу в	1	1
433	и углубления	1	1
434	в самую	1	1
435	например и	1	1
436	форму в	1	1
437	и вне	2	1
438	его слово	15	1
439	сам в	1	1
440	нисколько не	1	1
441	себе все	1	1
442	на таких	1	1
443	в этих	7	1
444	нужно чтобы	1	1
445	или точнее	1	1
446	неразрывно связано	1	1
447	в такой	1	1
448	с точки	3	1
449	другим как	1	1
450	слова необходимо	1	1
451	и языка	4	1
452	которые в	2	1
453	но он	2	1
454	не поймет	1	1
455	есть именно	1	1
456	речи в	1	1
457	и более	2	1
458	слова к	4	1
459	уже сказали	1	1
460	однако в	2	1
461	если нет	1	1
462	говорящего как	3	1
463	и говорящий	1	1
464	этого мало	1	1
465	себя не	1	1
466	в таких	1	1
467	о значении	1	1
468	человека но	1	1
469	определенности и	1	1
470	ее с	1	1
471	на себе	1	1
472	в процессе	13	1
473	которого он	2	1
474	чем не	2	1
475	значение этого	1	1
476	следовательно и	1	1
477	возможно и	2	1
478	ничего не	1	1
479	это то	1	1
480	речи не	2	1
481	с одним	2	1
482	что говорят	2	1
483	во всем	4	1
484	и непосредственность	1	1
485	ним но	1	1
486	в более	2	1
487	этого предмета	2	1
488	быть в	1	1
489	вещь и	1	1
490	не теряют	1	1
491	на известную	1	1
492	с которой	1	1
493	языке и	1	1
494	которая кажется	1	1
495	этой способности	2	1
496	отличается от	2	1
497	глубокое и	1	1
498	всего что	1	1
499	должен быть	2	1
500	а предмет	1	1
501	в виду	1	1
502	наших слов	1	1
503	его художественного	2	1
504	но самое	1	1
505	как по	1	1
506	образом или	1	1
507	нем процесс	1	1
508	и говорит	1	1
509	с самого	1	1
510	и образа	1	1
511	с языком	2	1
512	на том	1	1
513	не с	3	1
514	особенно в	2	1
515	мог бы	1	1
516	на которую	1	1
517	этим в	1	1
518	в результате	2	1
519	личности на	1	1
520	даны в	1	1
521	слова ни	1	1
522	для этого	4	1
523	не меньше	2	1
524	нас и	1	1
525	но здесь	4	1
526	тени и	1	1
527	слово на	1	1
528	мы всегда	1	1
529	и здесь	2	1
530	и т.п	2	1
531	слова тем	1	1
532	говорить не	1	1
533	другими словами	1	1
534	сознания есть	1	1
535	нас в	1	1
536	мы понимаем	1	1
537	такими же	1	1
538	обращается к	1	1
539	своим предметом	2	1
540	во всех	12	1
541	с миром	1	1
542	когда оно	1	1
543	стоит и	1	1
544	бы она	1	1
545	из своего	1	1
546	нельзя себе	1	1
547	сознание может	1	1
548	ее содержание	1	1
549	язык в	6	1
550	в художественной	1	1
551	даже на	3	1
552	в ту	1	1
553	и разных	1	1
554	есть вне	1	1
555	как объект	1	1
556	себе еще	1	1
557	в двух	1	1
558	особенно легко	1	1
559	нем его	1	1
560	применяем к	1	1
561	самого говорящего	1	1
562	между этими	1	1
563	и ее	1	1
564	самое содержание	1	1
565	действительность но	2	1
566	себя в	8	1
567	языка нужно	1	1
568	конечно не	5	1
569	всего он	1	1
570	словом поэтому	1	1
571	в поэзии	2	1
572	принадлежащих к	1	1
573	и чисто	2	1
574	это значение	1	1
575	а это	1	1
576	рано или	1	1
577	или даже	3	1
578	языка но	4	1
579	его и	2	1
580	мир не	1	1
581	в известной	1	1
582	сами по	1	1
583	в прошлом	2	1
584	заключается именно	1	1
585	необходимы как	1	1
586	к ним	1	1
587	в систему	1	1
588	должен был	1	1
589	актов в	1	1
590	она имеет	1	1
591	к самому	1	1
592	не является	1	1
593	одном слове	1	1
594	жизни в	2	1
595	оно способно	1	1
596	или поздно	1	1
597	даже не	1	1
598	точек зрения	3	1
599	и произведения	1	1
600	как у	1	1
601	или иначе	1	1
602	сказанного можно	1	1
603	миру и	1	1
604	следовательно не	1	1
605	значений и	1	1
606	и образов	1	1
607	на которые	1	1
608	мы еще	1	1
609	могут иметь	1	1
610	себе то	1	1
611	но есть	1	1
612	слово например	1	1
613	превращается в	1	1
614	слов а	1	1
615	стремится к	3	1
616	произведений искусства	1	1
617	не на	1	1
618	и непосредственно	2	1
619	с которым	2	1
620	слово из	1	1
621	его как	2	1
622	находит для	1	1
623	этим определяются	1	1
624	его собственной	1	1
625	слова слово	1	1
626	более глубокое	1	1
627	понимание и	1	1
628	и предмет	1	1
629	входить в	2	1
630	слова от	6	1
631	и определенности	1	1
632	эта идея	2	1
633	в одной	1	1
634	и приобретает	1	1
635	в обществе	1	1
636	п язык	1	1
637	какого бы	1	1
638	в данном	2	1
639	если оно	2	1
640	который мы	1	1
641	язык во	1	1
642	себя то	2	1
643	да и	1	1
644	об особенностях	1	1
645	своего языка	4	1
646	очень ограниченного	1	1
647	и там	3	1
648	как например	2	1
649	на пути	1	1
650	и другим	2	1
651	три момента	1	1
652	как предмет	4	1
653	только для	1	1
654	и таким	1	1
655	этого сознания	1	1
656	сознания и	1	1
657	в силах	1	1
658	человек и	14	1
659	как для	3	1
660	развития и	1	1
661	на первый	1	1
662	это может	1	1
663	в эту	1	1
664	или нет	1	1
665	вообще в	1	1
666	с высоты	1	1
667	на языке	1	1
668	восприятием и	2	1
669	романа и	5	1
670	все то	1	1
671	безразличны для	1	1
672	может и	2	1
673	я говорю	1	1
674	которая на	1	1
675	с ними	5	1
676	говорящему и	1	1
677	мысль и	1	1
678	это так	1	1
679	во всяком	3	1
680	гораздо более	1	1
681	еще слишком	2	1
