N	2gram	Propp_Isto_4	Tvorches
273	но его	1	1
274	в жертву	1	1
275	на то	3	1
276	доказывать что	1	1
277	например как	1	1
278	главным образом	2	1
279	уже тогда	1	1
280	не говорит	2	1
281	от которого	2	1
282	интересно и	1	1
283	у древних	1	1
284	берет в	1	1
285	и эти	1	1
286	не к	2	1
287	в силу	5	1
288	и вот	2	1
289	уже говорилось	1	1
290	героя который	1	1
291	совпадают с	1	1
292	об этой	1	1
293	а по	4	1
294	а его	1	1
295	себя не	1	1
296	понял что	1	1
297	было бы	2	1
298	то все	1	1
299	должен был	3	1
300	по себе	2	1
301	мог бы	1	1
302	ни в	2	1
303	в них	1	1
304	он из	1	1
305	к которым	5	1
306	мы видели	6	1
307	мы знаем	8	1
308	восходят к	1	1
309	в развитии	1	1
310	потому и	1	1
311	не мог	3	1
312	в саду	1	1
313	в этих	7	1
314	во время	7	1
315	от своего	3	1
316	таким же	6	1
317	этой связи	1	1
318	наконец даже	1	1
319	древних греков	1	1
320	было очень	1	1
321	он дает	1	1
322	знаем что	7	1
323	должны были	1	1
324	время я	1	1
325	образом и	1	1
326	такую же	2	1
327	но он	4	1
328	и более	3	1
329	однако в	2	1
330	в таких	2	1
331	даже в	4	1
332	сам он	1	1
333	нас к	7	1
334	тому что	1	1
335	содержит в	2	1
336	по мере	1	1
337	вплоть до	1	1
338	место занимает	1	1
339	о значении	1	1
340	она не	3	1
341	на земле	3	1
342	меня не	3	1
343	герою в	2	1
344	которой не	1	1
345	герой его	1	1
346	точно так	5	1
347	не имеет	3	1
348	через него	3	1
349	это совершенно	1	1
350	он пытается	1	1
351	у этого	1	1
352	дает нам	4	1
353	это сделать	1	1
354	в русском	1	1
355	к ней	1	1
356	или его	1	1
357	и является	1	1
358	же он	4	1
359	особое значение	1	1
360	со своим	1	1
361	и прекрасным	1	1
362	как будто	1	1
363	героя а	2	1
364	в области	2	1
365	ему не	1	1
366	и несколько	1	1
367	сюжета в	1	1
368	у меня	1	1
369	эта же	1	1
370	в момент	1	1
371	к себе	3	1
372	случайно и	2	1
373	не могут	2	1
374	во все	2	1
375	только еще	1	1
376	к тому	1	1
377	указывает на	4	1
378	многих и	1	1
379	на это	2	1
380	форма более	1	1
381	ничего общего	1	1
382	ли вы	1	1
383	я тебя	2	1
384	представляют собой	4	1
385	именно эту	1	1
386	как мы	5	1
387	меня в	1	1
388	на основе	1	1
389	то время	1	1
390	в пределах	1	1
391	это для	3	1
392	ясно что	1	1
393	связан с	3	1
394	собой в	2	1
395	отождествляется с	1	1
396	вопрос этот	2	1
397	с собой	5	1
398	во второй	1	1
399	том как	2	1
400	веры в	1	1
401	жизнь и	1	1
402	с героем	1	1
403	является в	1	1
404	быту и	1	1
405	в виду	1	1
406	чтобы иметь	2	1
407	о нем	1	1
408	и здесь	5	1
409	это происходит	2	1
410	в другом	5	1
411	характер этого	1	1
412	на вопрос	3	1
413	одного из	1	1
414	лишь в	2	1
415	происходит не	1	1
416	как наиболее	1	1
417	от него	2	1
418	важно не	1	1
419	а у	2	1
420	совершенно как	1	1
421	наук в	1	1
422	этот момент	2	1
423	раньше чем	5	1
424	и любой	1	1
425	но нет	1	1
426	героя он	2	1
427	то мы	2	1
428	в середине	1	1
429	ли здесь	1	1
430	всегда является	1	1
431	в современной	2	1
432	или купец	1	1
433	но тот	1	1
434	взят из	1	1
435	он стал	2	1
436	в тексте	2	1
437	пришел к	1	1
438	области к	1	1
439	как нечто	3	1
440	даже если	1	1
441	может оказаться	1	1
442	то он	1	1
443	такое же	4	1
444	он действует	1	1
445	или же	3	1
446	том чтобы	1	1
447	но сам	1	1
448	его он	1	1
449	связи с	3	1
450	переходит в	3	1
451	не можем	1	1
452	и глаза	1	1
453	в большинстве	1	1
454	когда герой	4	1
455	друг за	1	1
456	к богу	1	1
457	и вновь	1	1
458	еще одну	1	1
459	здесь герой	1	1
460	здесь же	1	1
461	не из	1	1
462	не дает	2	1
463	предположение что	2	1
464	который по	1	1
465	был бы	1	1
466	в дальние	1	1
467	и их	2	1
468	руки и	1	1
469	дает и	1	1
470	говорит ему	1	1
471	при всей	1	1
472	д такое	1	1
473	как раз	1	1
474	наследство в	1	1
475	не просто	4	1
476	случае с	1	1
477	смерти и	1	1
478	же это	2	1
479	замыкаются в	1	1
480	во власти	1	1
481	для исследователя	1	1
482	возможно что	2	1
483	что и	9	1
484	со стороны	1	1
485	он живет	2	1
486	интересно в	1	1
487	и эту	1	1
488	его с	2	1
489	уходит в	1	1
490	борьбе со	1	1
491	понять этот	1	1
492	его из	1	1
493	этого персонажа	1	1
494	связано с	1	1
495	показано как	1	1
496	его смерти	1	1
497	а сам	2	1
498	человек в	1	1
499	и я	1	1
500	время путешествия	1	1
501	ситуации с	1	1
502	в различных	1	1
503	под влиянием	1	1
504	в связи	2	1
505	есть одно	1	1
506	действия в	1	1
507	и имеет	1	1
508	уже давно	1	1
509	и она	1	1
510	не видно	2	1
511	как это	3	1
512	играют в	1	1
513	из форм	1	1
514	к другой	1	1
515	за другом	1	1
516	ты мне	1	1
517	власть над	11	1
518	это своего	1	1
519	предположить что	6	1
520	он говорит	2	1
521	после его	1	1
522	что за	1	1
523	встречается у	1	1
524	мы невольно	1	1
525	с такой	1	1
526	такого рода	2	1
527	что же	1	1
528	тем меньше	1	1
529	превращался в	1	1
530	герой в	3	1
531	этого слова	2	1
532	а к	1	1
533	он имел	1	1
534	бога и	1	1
535	в самую	2	1
536	перед смертью	1	1
537	это явление	1	1
538	в результате	1	1
539	на иконах	1	1
540	для нас	3	1
541	или нет	1	1
542	еще более	1	1
543	и ни	1	1
544	будто бы	1	1
545	исследователя но	1	1
546	что вообще	1	1
547	тот же	1	1
548	этого развития	1	1
549	не есть	2	1
550	по поводу	1	1
551	нем самом	1	1
552	персонажа и	1	1
553	между ними	3	1
554	не знает	1	1
555	сказать что	2	1
556	только как	1	1
557	и нашли	1	1
558	по возвращении	1	1
559	вопрос так	1	1
560	но этот	2	1
561	в голову	1	1
562	собой лишь	1	1
563	и другие	3	1
564	как на	1	1
565	том числе	1	1
