N	2gram	Vinokur_Vv_1	Problema
167	чем же	3	3
168	в истории	9	3
169	в своем	3	3
170	и к	1	3
171	идея и	1	3
172	бы и	2	3
173	учение о	2	3
174	имеем в	1	3
175	вообще не	3	3
176	т д	37	3
177	или иных	3	3
178	но все	3	3
179	в другом	3	3
180	того или	1	3
181	с другими	1	3
182	этом смысле	11	3
183	из них	3	3
184	здесь нет	4	3
185	в жизни	1	3
186	все равно	1	3
187	что всякий	1	3
188	как это	5	3
189	связи с	3	3
190	нет никакого	1	3
191	если и	1	3
192	как о	4	3
193	дело не	3	3
194	правда в	1	3
195	и сама	1	3
196	казалось бы	2	3
197	имеем дело	1	3
198	и является	1	3
199	уже и	7	3
200	в области	4	3
201	зависимости от	1	3
202	виде как	1	3
203	к тому	4	3
204	в самых	1	3
205	как мы	9	3
206	другими словами	1	3
207	нечто целое	2	3
208	все в	1	3
209	к нему	2	3
210	том или	1	3
211	в его	10	3
212	что и	3	3
213	то для	1	3
214	не мешает	1	3
215	без этого	1	3
216	в начале	3	3
217	а это	1	3
218	для него	1	3
219	себе и	2	3
220	мы можем	2	3
221	тем что	6	3
222	само собой	2	3
223	для того	21	3
224	не было	1	3
225	были бы	1	3
226	еще и	3	3
227	то более	3	3
228	если не	1	3
229	в связи	2	3
230	тем больше	1	3
231	независимо от	3	3
232	из которых	2	3
233	или иного	1	3
234	а если	2	3
235	это есть	2	3
236	и более	1	3
237	что мы	2	3
238	понятия и	1	3
239	это уже	1	3
240	слова но	1	3
241	художественного образа	1	3
242	и как	9	3
243	мы должны	1	3
244	не говоря	2	3
245	совершенно не	1	3
246	что понятие	1	3
247	что в	11	3
248	точно так	2	3
249	которая не	1	3
250	чтобы не	1	2
251	и то	5	2
252	сразу и	1	2
253	за собой	3	2
254	уже более	1	2
255	в которой	1	2
256	так чтобы	3	2
257	говорить о	3	2
258	не вполне	4	2
259	которое в	2	2
260	разобраться в	1	2
261	значительной мере	1	2
262	между собой	1	2
263	иное как	5	2
264	говоря уже	2	2
265	нам представляется	1	2
266	в чем	4	2
267	то мы	1	2
268	заключается не	1	2
269	не то	1	2
270	совершенно ясно	1	2
271	стремлений человека	1	2
272	нет и	1	2
273	сама по	3	2
274	всю эту	1	2
275	что именно	2	2
276	так называемая	2	2
277	стороны и	3	2
278	все же	8	2
279	говорит что	1	2
280	ясно и	1	2
281	то в	1	2
282	что это	3	2
283	ни одна	2	2
284	в известном	3	2
285	что к	1	2
286	особенно важно	1	2
287	только один	1	2
288	тому же	1	2
289	если он	1	2
290	на его	1	2
291	что каждая	2	2
292	перестает быть	1	2
293	не к	2	2
294	том чтобы	6	2
295	новое и	1	2
296	не теряет	1	2
297	как они	1	2
298	на этой	3	2
299	его в	6	2
300	смотреть на	4	2
301	для них	1	2
302	смысле не	1	2
303	этого не	2	2
304	что чем	2	2
305	и тогда	3	2
306	еще сильнее	1	2
307	в котором	4	2
308	для всякого	1	2
309	мы находим	1	2
310	не могли	2	2
311	однако в	3	2
312	того же	3	2
313	для познания	1	2
314	в обоих	2	2
315	дело в	3	2
316	того чтобы	21	2
317	смысле как	3	2
318	во всем	2	2
319	до того	2	2
320	у меня	1	2
321	есть только	2	2
322	для себя	1	2
323	и это	6	2
324	настолько что	1	2
325	на нечто	1	2
326	приходит к	1	2
327	одном случае	1	2
328	сравнении с	1	2
329	идет речь	2	2
330	всякого научного	1	2
331	и совершенно	2	2
332	и прочих	1	2
333	можно только	2	2
334	для этого	3	2
335	понять как	1	2
336	только так	2	2
337	и что	4	2
338	себе отчет	1	2
339	в значительной	2	2
340	не раз	1	2
341	это было	1	2
342	нечто иное	1	2
343	вся эта	1	2
344	этот последний	1	2
345	по содержанию	2	2
346	в литературе	1	2
347	ни к	2	2
348	том как	1	2
349	тот же	1	2
350	с ними	1	2
351	дело с	6	2
352	очень много	1	2
353	по этому	2	2
354	себя в	2	2
355	только на	3	2
356	своим собственным	1	2
357	то только	1	2
358	заключается в	4	2
359	за ним	1	2
360	не сам	1	2
361	совсем другое	1	2
362	в конце	3	2
363	этого понятия	5	2
364	о которых	2	2
365	в самом	12	2
366	а именно	6	2
367	и прежде	1	2
368	что иное	4	2
369	виде и	1	2
370	говорит о	3	2
371	а наоборот	1	2
372	все время	1	2
373	об ее	1	2
374	как именно	1	2
375	представить себе	5	2
376	или по	1	2
377	общего с	1	2
378	находятся в	2	2
379	чем иным	1	2
380	был в	2	2
381	самом же	1	2
382	действительность в	3	2
383	как предмет	1	2
384	каждой из	3	2
385	это можно	1	2
386	том виде	3	2
387	другое дело	3	2
388	из себя	1	2
389	еще более	1	2
390	будто бы	2	2
391	только что	4	2
392	ни было	1	2
393	с ней	2	2
394	меня в	1	2
395	в частности	3	2
396	в сравнении	1	2
397	не что	4	2
398	можно назвать	1	2
399	можно говорить	1	1
400	также что	1	1
401	как говорят	2	1
402	одним из	5	1
403	в простейшем	1	1
404	человека и	1	1
405	по адресу	1	1
406	связана с	4	1
407	но тогда	1	1
408	художественных произведений	2	1
409	ступени культурного	1	1
410	более конкретно	1	1
411	достоевского в	1	1
412	и до	2	1
413	что эти	1	1
414	ведь и	1	1
415	то такая	1	1
416	них это	1	1
417	до времени	1	1
418	же как	3	1
419	что между	1	1
420	что если	2	1
421	вопрос о	8	1
422	или другим	1	1
423	науки и	2	1
424	и совсем	1	1
425	д и	1	1
426	не была	1	1
427	а во-вторых	2	1
428	очень редко	1	1
429	что можно	2	1
430	самой своей	2	1
431	так называемые	1	1
432	себе что	3	1
433	чем то	1	1
434	целое и	2	1
435	и этого	3	1
436	отдельные области	4	1
437	он встречается	1	1
438	время в	2	1
439	бы то	1	1
440	действительно все	1	1
441	истории в	2	1
442	с недоумением	1	1
443	и всего	1	1
444	совсем не	3	1
445	самый принцип	1	1
446	только потому	1	1
447	значение и	2	1
448	должны были	1	1
449	отношение к	3	1
450	легче и	1	1
451	из таких	1	1
452	мифологического и	1	1
453	из возможных	1	1
454	что действительно	1	1
455	как к	1	1
456	в распоряжении	1	1
457	разного рода	1	1
458	то ясно	1	1
459	понять и	1	1
460	и понимания	1	1
461	это тоже	1	1
462	и художественного	1	1
463	даже просто	1	1
464	в действительности	1	1
465	судьбы не	1	1
466	в этот	2	1
467	тут нет	1	1
468	или иную	1	1
469	для которого	1	1
470	говорят о	1	1
471	в целом	5	1
472	таковы например	1	1
473	бы сказать	1	1
474	чем больше	2	1
475	из этих	5	1
476	действительности а	1	1
477	с их	5	1
478	остановиться на	1	1
479	бы только	1	1
480	и те	2	1
481	но ведь	4	1
482	как он	6	1
483	на то	1	1
484	выделить в	1	1
485	с чем	2	1
486	к выводу	6	1
487	научные дисциплины	1	1
488	или очень	1	1
489	не значит	1	1
490	взять в	3	1
491	в принципе	2	1
492	здесь говорится	1	1
493	наука точнее	1	1
494	отношений между	3	1
495	в силу	3	1
496	существует и	1	1
497	ли все	1	1
498	что тут	1	1
499	для данной	1	1
500	его от	1	1
501	и говорить	1	1
502	что может	3	1
503	лишь с	1	1
504	всего то	3	1
505	одно и	1	1
506	которой состоит	1	1
507	больше всего	1	1
508	то ни	1	1
509	разница между	1	1
510	содержания но	1	1
511	себя не	1	1
512	искусства в	1	1
513	действительности в	2	1
514	дело здесь	1	1
515	он есть	1	1
516	д мы	1	1
517	за другой	1	1
518	и соответствующих	1	1
519	и основные	1	1
520	мы вообще	1	1
521	чаще всего	1	1
522	к области	1	1
523	но уже	2	1
524	что представляет	3	1
525	рядом с	2	1
526	и представить	2	1
527	в прямом	2	1
528	их для	1	1
529	эту тему	1	1
530	не всегда	1	1
531	во внимание	2	1
532	и уже	3	1
533	всегда и	1	1
534	говорится о	1	1
535	как сказано	2	1
536	существует то	1	1
537	сильнее чем	2	1
538	чем в	3	1
539	должно быть	2	1
540	нисколько не	3	1
541	только тем	1	1
542	или вообще	5	1
543	во время	1	1
544	и при	2	1
545	что такая	1	1
546	будет в	2	1
547	в атмосфере	1	1
548	просто и	1	1
549	в такой	1	1
550	с идеей	1	1
551	нечто единое	1	1
552	такая общность	1	1
553	в их	11	1
554	из которой	1	1
555	мы называем	2	1
556	не как	3	1
557	что при	1	1
558	от его	1	1
559	мы теперь	1	1
560	для объяснения	2	1
561	и каждая	1	1
562	сам же	2	1
563	и вот	3	1
564	xx в	3	1
565	для которых	3	1
566	в россии	1	1
567	так называемое	1	1
568	в своих	2	1
569	том же	2	1
570	на разные	1	1
571	что этот	1	1
572	именно так	1	1
573	тому что	2	1
574	этой области	3	1
575	иной раз	2	1
576	во главе	1	1
577	литературы как	1	1
578	человечества и	1	1
579	с теми	2	1
580	самого начала	1	1
581	точности и	1	1
582	ее с	1	1
583	к этим	1	1
584	но что	3	1
585	которого он	1	1
586	у него	1	1
587	и отдельных	1	1
588	себе полный	1	1
589	из их	1	1
590	следовательно и	1	1
591	никогда не	3	1
592	одном и	1	1
593	в отношениях	2	1
594	ничего не	2	1
595	под этим	1	1
596	это то	1	1
597	или как	3	1
598	но понимать	2	1
599	своей природе	3	1
600	механического соединения	1	1
601	единое и	1	1
602	входят в	1	1
603	только с	3	1
604	точном смысле	1	1
605	конечно здесь	1	1
606	и далее	2	1
607	и картина	1	1
608	если его	1	1
609	уже о	1	1
610	то менее	1	1
611	искусства и	1	1
612	не могут	5	1
613	содержанию и	1	1
614	могут быть	4	1
615	всего в	1	1
616	с полной	1	1
617	анализа и	1	1
618	что оно	2	1
619	иной области	1	1
620	что уже	3	1
621	в каждом	4	1
622	мы хорошо	1	1
623	прошлом и	3	1
624	утверждать что	1	1
625	если же	2	1
626	из чего	1	1
627	и был	2	1
628	понятным почему	1	1
629	диалектического материализма	1	1
630	большой практической	1	1
631	что все	1	1
632	нужно однако	1	1
633	степени так	1	1
634	свою очередь	1	1
635	полный отчет	1	1
636	уже потому	1	1
637	человеческой истории	1	1
638	каждая такая	1	1
639	чтобы быть	1	1
640	только то	1	1
641	с самого	1	1
642	на свой	1	1
643	на том	3	1
644	котором мы	1	1
645	и сам	2	1
646	то как	1	1
647	ней только	1	1
648	с понятием	3	1
649	вещи и	1	1
650	принять во	2	1
651	которыми мы	1	1
652	он по	1	1
653	и бывают	1	1
654	не нужно	2	1
655	это только	4	1
656	по сравнению	3	1
657	разумеется в	1	1
658	в эпоху	1	1
659	в содержании	1	1
660	от внутренних	1	1
661	выводу что	5	1
662	нас и	1	1
663	уже само	1	1
664	которые у	1	1
665	но здесь	1	1
666	ясно само	1	1
667	о ней	1	1
668	и нужно	1	1
669	познания и	2	1
670	внимание на	4	1
671	настоящее время	1	1
672	все прочие	1	1
673	не содержит	1	1
674	как ее	1	1
675	одного из	1	1
676	мог бы	2	1
677	как эта	1	1
678	этих двух	1	1
679	своему значению	2	1
680	каждом из	1	1
681	места и	1	1
682	если например	1	1
683	тем или	1	1
684	и требует	2	1
685	если принять	1	1
686	когда оно	1	1
687	природы и	1	1
688	внешним образом	1	1
689	нечего и	1	1
690	и содержания	1	1
691	как указание	1	1
692	вообще и	3	1
693	в сыром	1	1
694	чтобы был	1	1
695	и об	1	1
696	нет такой	1	1
697	на отдельные	1	1
698	и самые	1	1
699	в каких	1	1
700	того что	12	1
701	за этой	1	1
702	нам говорят	1	1
703	развития но	1	1
704	известно что	1	1
705	только совокупность	1	1
706	быть и	2	1
707	известном смысле	3	1
708	на которой	1	1
709	обе эти	2	1
710	культурного развития	3	1
711	мы видим	1	1
712	и критика	1	1
713	этого можно	1	1
714	что даже	2	1
715	зрения которой	1	1
716	и так	1	1
717	для нее	1	1
718	такие элементы	1	1
719	с одной	4	1
720	однако с	2	1
721	история и	3	1
722	этой системе	1	1
723	этому поводу	2	1
724	к какому	2	1
725	нас с	1	1
726	цель которых	1	1
727	или портрет	1	1
728	и у	1	1
729	чем они	1	1
730	но от	1	1
731	понятий в	1	1
732	ту или	1	1
733	к мысли	1	1
734	приходится в	1	1
735	разница только	1	1
736	нуждается в	2	1
737	ведь это	1	1
738	в известной	3	1
739	даже к	1	1
740	т п	5	1
741	в прошлом	2	1
742	выражаются в	1	1
743	само по	3	1
744	заметить что	1	1
745	указание на	1	1
746	другой какие	1	1
747	вещей и	1	1
748	из двух	2	1
749	вполне только	1	1
750	до сих	5	1
751	эпоху возрождения	1	1
752	с той	1	1
753	в предисловии	1	1
754	относящихся к	4	1
755	и др	2	1
756	но есть	1	1
757	до конца	3	1
758	обратить внимание	2	1
759	только по	3	1
760	превращается в	1	1
761	нужно сказать	1	1
762	и образом	1	1
763	в подлинном	2	1
764	поставить в	1	1
765	в картине	1	1
766	не на	1	1
767	однако и	1	1
768	бы ее	2	1
769	при более	1	1
770	о чем	4	1
771	на эту	1	1
772	человеческой культуры	2	1
773	главе с	1	1
774	это противопоставление	1	1
775	и том	1	1
776	бы оно	1	1
777	входить в	1	1
778	и особенно	1	1
779	человека к	1	1
780	хорошо знакомых	1	1
781	на каком-нибудь	2	1
782	в изображении	1	1
783	предисловии к	1	1
784	по также	1	1
785	данного рода	1	1
786	одной стороны	4	1
787	сравнению с	3	1
788	этого типа	1	1
789	это были	1	1
790	она есть	5	1
791	более то	1	1
792	к действительности	2	1
793	конца xix	1	1
794	но который	1	1
795	что же	3	1
796	подлинном смысле	1	1
797	руки и	1	1
798	ко всему	1	1
799	в очень	3	1
800	есть тот	1	1
801	вечных стремлений	1	1
802	находить и	1	1
803	не его	1	1
804	с этой	4	1
805	слова и	1	1
806	сих пор	5	1
807	в который	1	1
808	по образцу	1	1
809	но для	1	1
810	отдать себе	2	1
811	совершенно то	1	1
812	на одной	1	1
813	этот образ	1	1
814	и уметь	1	1
815	и часто	1	1
816	этой книги	2	1
817	о котором	8	1
818	в настоящее	1	1
819	чтобы понять	2	1
820	а к	1	1
821	бы ему	1	1
822	в ближайшем	1	1
823	они говорят	1	1
824	так называемых	4	1
825	бы в	1	1
826	явления в	1	1
827	конце концов	2	1
828	но зато	2	1
829	именно он	1	1
830	по самой	2	1
831	хотя в	2	1
832	же касается	2	1
833	бы на	1	1
834	не дает	1	1
835	отношении к	2	1
836	нам в	1	1
837	в нечто	2	1
838	понимает под	1	1
839	и анализировать	1	1
840	становления и	1	1
841	о своем	1	1
842	между ними	2	1
843	в свою	1	1
844	цивилизации в	1	1
845	жизни а	1	1
846	встречается с	1	1
847	мере в	4	1
848	т е	38	1
849	он и	2	1
850	только о	2	1
851	есть то	1	1
852	научного построения	1	1
853	чтобы эти	1	1
854	также не	1	1
855	и другие	1	1
856	по поводу	1	1
857	это в	2	1
858	это понятие	2	1
859	как на	11	1
860	этой точки	1	1
861	гораздо более	3	1
