N	2gram	Losev_Prob_2	Dialekti
108	как раз	8	5
109	и времени	2	5
110	в самом	5	5
111	только в	14	5
112	и есть	4	4
113	еще не	10	4
114	и нигде	1	4
115	самом деле	4	4
116	тут же	8	4
117	или иное	2	4
118	независимо от	2	4
119	в своем	4	4
120	все же	8	4
121	в каком-то	3	4
122	нет никакой	2	4
123	только то	3	4
124	и если	3	4
125	при этом	3	4
126	он не	2	4
127	же это	5	4
128	содержит в	2	4
129	что тут	1	4
130	и по	3	4
131	таким образом	4	4
132	заключается в	4	4
133	содержать в	1	4
134	а потом	1	4
135	как таковой	4	4
136	в одном	1	4
137	все это	4	4
138	с ним	1	4
139	по своей	1	4
140	связи с	5	4
141	в таком	11	4
142	в каком	4	4
143	не могут	4	4
144	есть только	8	4
145	что оно	2	4
146	той или	5	4
147	без всякого	4	4
148	то или	3	4
149	и когда	1	4
150	ясно что	8	4
151	говорят что	2	4
152	в другом	1	4
153	может не	1	4
154	все на	3	4
155	к нему	2	4
156	и только	4	4
157	может содержать	1	4
158	как нечто	2	4
159	без этого	1	4
160	уже в	3	4
161	ни с	2	4
162	то время	1	4
163	от того	1	4
164	нельзя сказать	1	4
165	в связи	5	4
166	быть и	2	4
167	хотя бы	12	4
168	а в	4	4
169	другой стороны	5	4
170	же как	1	3
171	таком случае	10	3
172	сам по	1	3
173	это и	3	3
174	как мы	5	3
175	что если	4	3
176	и тут	4	3
177	вопрос о	3	3
178	что иное	3	3
179	оно есть	1	3
180	иное как	3	3
181	а только	6	3
182	себе и	2	3
183	есть просто	2	3
184	в этой	9	3
185	с этим	5	3
186	кроме того	5	3
187	от этого	1	3
188	это за	2	3
189	одно время	1	3
190	всех этих	4	3
191	не значит	2	3
192	есть та	1	3
193	может существовать	1	3
194	же не	1	3
195	об этом	2	3
196	и почти	1	3
197	его в	3	3
198	это было	2	3
199	и мы	2	3
200	было бы	8	3
201	мы имеем	1	3
202	и уже	1	3
203	между собою	4	3
204	и тогда	1	3
205	но я	1	3
206	в этих	4	3
207	или вообще	4	3
208	или точнее	3	3
209	что такое	18	3
210	сами по	2	3
211	и более	5	3
212	вещей и	1	3
213	даже в	2	3
214	можно ли	6	3
215	не менее	13	3
216	ничего не	10	3
217	или как	2	3
218	символ и	1	3
219	как только	3	3
220	должны быть	1	3
221	тут не	1	3
222	но только	4	3
223	то как	1	3
224	вещи и	2	3
225	общения с	1	3
226	это только	3	3
227	уже не	8	3
228	как они	2	3
229	все время	1	3
230	может иметь	2	3
231	тело и	1	3
232	он есть	1	3
233	тех пор	4	3
234	и необходима	1	3
235	же мы	2	3
236	будто бы	5	3
237	с нею	2	3
238	ведь это	2	3
239	много раз	1	3
240	о котором	3	3
241	как же	4	3
242	и их	3	3
243	не было	3	3
244	о чем	6	3
245	мы говорим	4	3
246	нет ни	1	3
247	в данном	10	3
248	в той	2	3
249	когда мы	6	3
250	возможна ли	1	3
251	и от	3	3
252	время не	2	3
253	или другой	5	3
254	то не	3	3
255	понимать как	1	3
256	только как	3	3
257	была бы	1	3
258	не что	3	3
259	то оно	1	3
260	они не	1	3
261	также и	12	2
262	в сфере	1	2
263	на самом	4	2
264	он может	1	2
265	только потому	1	2
266	этого последнего	1	2
267	тем же	1	2
268	что эти	1	2
269	не во	3	2
270	от своих	1	2
271	каком случае	3	2
272	этом условии	1	2
273	то это	3	2
274	как не	1	2
275	зависимости от	2	2
276	первого взгляда	1	2
277	в ней	2	2
278	и говорить	1	2
279	когда есть	1	2
280	говоря уже	4	2
281	во всех	2	2
282	различия между	1	2
283	в голове	2	2
284	мы же	2	2
285	если в	1	2
286	в общем	4	2
287	ведь мы	2	2
288	к сожалению	6	2
289	которые не	2	2
290	в истории	3	2
291	мере в	2	2
292	если она	1	2
293	как в	1	2
294	сразу и	1	2
295	более и	1	2
296	и нет	1	2
297	перед нами	2	2
298	более или	4	2
299	уже нельзя	1	2
300	но в	6	2
301	не очень	2	2
302	тут нет	1	2
303	потом уже	1	2
304	бы и	7	2
305	мы получаем	1	2
306	так или	6	2
307	все эти	7	2
308	иначе и	1	2
309	раз в	1	2
310	бы только	1	2
311	но ведь	3	2
312	время и	2	2
313	в узком	1	2
314	на этом	1	2
315	но все	2	2
316	в каждом	1	2
317	не будет	11	2
318	на всю	2	2
319	об этой	1	2
320	реальности и	1	2
321	что имеется	1	2
322	она и	2	2
323	с тем	3	2
324	несмотря на	3	2
325	определенного рода	6	2
326	или менее	4	2
327	во время	1	2
328	и при	2	2
329	в их	3	2
330	в зависимости	2	2
331	тем не	12	2
332	их в	4	2
333	не должно	1	2
334	необходимо чтобы	1	2
335	тому что	3	2
336	нет никакого	1	2
337	что есть	1	2
338	не раз	1	2
339	что с	2	2
340	самого начала	2	2
341	в науке	3	2
342	тут тоже	4	2
343	и остается	1	2
344	на него	2	2
345	иметь в	1	2
346	только не	3	2
347	не всякий	1	2
348	только и	3	2
349	или иная	2	2
350	уже и	3	2
351	что на	4	2
352	в области	6	2
353	однако это	2	2
354	представлять себе	1	2
355	есть какая-нибудь	1	2
356	во все	2	2
357	к тому	3	2
358	ли что	1	2
359	всегда есть	1	2
360	когда они	1	2
361	вы не	1	2
362	в конце	7	2
363	с ее	1	2
364	та или	2	2
365	данном случае	5	2
366	с самого	3	2
367	это вовсе	2	2
368	что у	1	2
369	же эти	1	2
370	можно только	2	2
371	том как	1	2
372	имеется в	3	2
373	мы в	3	2
374	со всем	1	2
375	совершенно невозможно	1	2
376	то уже	1	2
377	но мы	3	2
378	обратим внимание	1	2
379	или на	1	2
380	и нечто	2	2
381	времени в	1	2
382	то тут	1	2
383	собственно говоря	2	2
384	самый принцип	1	2
385	тем или	1	2
386	смысле не	1	2
387	между тем	1	2
388	или иначе	6	2
389	эти два	1	2
390	оно или	1	2
391	и можно	3	2
392	всяком случае	10	2
393	что бы	1	2
394	не знаю	1	2
395	и она	1	2
396	мы должны	3	2
397	в каких	1	2
398	что здесь	1	2
399	в какой	1	2
400	или другим	1	2
401	с одной	5	2
402	есть в	4	2
403	если мы	9	2
404	или в	2	2
405	д не	1	2
406	но вот	2	2
407	само по	2	2
408	тем что	4	2
409	смысла и	2	2
410	что тело	1	2
411	мы это	2	2
412	до сих	4	2
413	именно в	1	2
414	будет ли	1	2
415	и прежде	2	2
416	только к	1	2
417	человека но	2	2
418	не на	1	2
419	ни о	4	2
420	что мы	14	2
421	уже о	4	2
422	в частности	5	2
423	нами как	2	2
424	ни на	1	2
425	вместе с	2	2
426	с первого	1	2
427	так же	5	2
428	или по	4	2
429	поэтому если	2	2
430	что же	9	2
431	быть только	3	2
432	в тех	2	2
433	в состоянии	2	2
434	и символа	3	2
435	сих пор	4	2
436	с бесконечно	1	2
437	же самое	6	2
438	думают что	1	2
439	содержанием и	1	2
440	тех или	3	2
441	и всякая	1	2
442	в результате	4	2
443	в другое	1	2
444	это может	1	2
445	от всего	3	2
446	или не	2	2
447	же в	1	2
448	каком-то смысле	3	2
449	но всегда	1	2
450	в системе	2	2
451	не говоря	4	2
452	или других	3	2
453	не быть	1	2
454	только о	8	2
455	другое время	1	2
456	этих вещей	1	2
457	в виде	6	2
458	ее в	1	2
459	того или	7	2
460	в своих	3	2
461	существовать без	1	2
462	во всяком	13	2
463	необходимым образом	1	1
464	всегда в	1	1
465	без этих	1	1
466	смысле слова	7	1
467	речь идет	2	1
468	говоря о	1	1
469	слова которые	1	1
470	предыдущем изложении	1	1
471	для выяснения	1	1
472	простая вещь	1	1
473	котором уже	1	1
474	пусть не	4	1
475	многих отношениях	1	1
476	самый предмет	1	1
477	предмета с	2	1
478	из трех	2	1
479	вещей в	1	1
480	вещь не	1	1
481	мы тогда	1	1
482	по преимуществу	2	1
483	и до	1	1
484	от всяких	2	1
485	ведь и	2	1
486	в какой-то	2	1
487	все те	1	1
488	бесконечно и	1	1
489	не говорим	2	1
490	тут в	1	1
491	уже по	1	1
492	по его	1	1
493	обойтись без	3	1
494	и кончая	1	1
495	их и	1	1
496	отношениях даже	1	1
497	и значение	4	1
498	невозможна ведь	1	1
499	для своего	1	1
500	которую мы	1	1
501	вещи все	1	1
502	нам в	2	1
503	эти шесть	1	1
504	что под	2	1
505	такое положение	3	1
506	раньше как	1	1
507	ему в	1	1
508	в некотором	1	1
509	мы и	6	1
510	этого термина	8	1
511	свой предмет	1	1
512	самый термин	1	1
513	и ни	3	1
514	не все	4	1
515	говорил о	1	1
516	что оба	1	1
517	литературы и	1	1
518	он был	1	1
519	что вовсе	1	1
520	на них	1	1
521	он сам	3	1
522	быть никакого	1	1
523	определенный предмет	1	1
524	сам а	1	1
525	бы то	2	1
526	в предыдущем	1	1
527	даже вне	1	1
528	они имеют	1	1
529	мы будем	1	1
530	к которой	1	1
531	есть по	2	1
532	быть так	1	1
533	оформленности и	1	1
534	нет и	3	1
535	форме и	1	1
536	во что	1	1
537	меньше всего	1	1
538	первый взгляд	1	1
539	его на	1	1
540	общего с	2	1
541	что именно	1	1
542	поскольку они	1	1
543	чем мы	1	1
544	стороны и	4	1
545	ней или	1	1
546	как систему	2	1
547	просто категория	2	1
548	придется говорить	1	1
549	это просто	1	1
550	вполне понятно	1	1
551	мало ли	1	1
552	тогда получится	1	1
553	уже с	2	1
554	или иную	1	1
555	будет значить	1	1
556	то в	1	1
557	то нет	1	1
558	только один	3	1
559	очень многие	1	1
560	и конечно	2	1
561	перестанет быть	1	1
562	в целом	3	1
563	образом и	1	1
564	из этих	3	1
565	часто даже	1	1
566	с их	1	1
567	остановиться на	1	1
568	другом случае	1	1
569	во многих	2	1
570	отличается то	1	1
571	что отношения	1	1
572	если он	1	1
573	не могла	1	1
574	так сказать	1	1
575	вообще не	4	1
576	с чем	1	1
577	к выводу	1	1
578	по самому	3	1
579	а скорее	2	1
580	раз навсегда	1	1
581	предмет а	1	1
582	и еще	1	1
583	из сферы	1	1
584	есть человек	1	1
585	не связан	1	1
586	близким к	1	1
587	дает нам	1	1
588	пор мы	2	1
589	значение может	1	1
590	конечно такое	1	1
591	себе вовсе	2	1
592	на земле	1	1
593	свое время	1	1
594	можно даже	1	1
595	мы например	1	1
596	всех своих	1	1
597	себя самой	1	1
598	не очевидно	1	1
599	и различия	1	1
600	в основу	1	1
601	в окончательной	1	1
602	от нее	1	1
603	что все	6	1
604	тоже могут	1	1
605	значение в	4	1
606	до бесконечности	1	1
607	и никакого	2	1
608	в глубине	1	1
609	такое вообще	1	1
610	входя в	1	1
611	и менее	1	1
612	или даже	3	1
613	знает что	2	1
614	которая как	1	1
615	на почве	1	1
616	этом смысле	5	1
617	ни разу	1	1
618	и тем	4	1
619	уж не	1	1
620	ведь если	4	1
621	во многом	1	1
622	но уже	5	1
623	внутреннее и	1	1
624	в них	2	1
625	или содержать	1	1
626	далеко не	4	1
627	нас к	1	1
628	представляет себе	1	1
629	в москве	1	1
630	только указывает	1	1
631	чем в	1	1
632	и говорили	1	1
633	сейчас мы	1	1
634	потому и	1	1
635	и различие	1	1
636	понятия и	1	1
637	несомненно не	1	1
638	сосредоточиться на	3	1
639	не указывает	1	1
640	на первый	4	1
641	главное это	1	1
642	бы на	1	1
643	но если	4	1
644	эта была	1	1
645	по тому	2	1
646	и ее	2	1
647	могут не	1	1
648	о геометрических	1	1
649	в последнее	1	1
650	что всякий	5	1
651	и значит	1	1
652	бы мы	2	1
653	сама собой	4	1
654	от его	2	1
655	взятые сами	2	1
656	и этой	1	1
657	сам же	1	1
658	бы например	1	1
659	но эта	3	1
660	тоже результат	1	1
661	не будем	4	1
662	же тут	2	1
663	и меньше	1	1
664	она или	1	1
665	тому чтобы	1	1
666	если нет	1	1
667	если тело	1	1
668	и очень	1	1
669	если их	1	1
670	случае в	1	1
671	начиная от	1	1
672	возможна но	1	1
673	без его	3	1
674	что эта	1	1
675	в психике	1	1
676	имеет свое	1	1
677	на луну	1	1
678	есть прежде	4	1
679	и другое	1	1
680	как о	3	1
681	форма не	1	1
682	она существует	1	1
683	дерево а	1	1
684	в основе	3	1
685	понимание заключается	1	1
686	нашего сознания	2	1
687	идти в	1	1
688	чем не	1	1
689	значение этого	2	1
690	человека от	1	1
691	и всегда	1	1
692	слово и	2	1
693	вообще существует	1	1
694	подобно тому	2	1
695	нами раньше	1	1
696	одна из	3	1
697	это то	5	1
698	и независимо	2	1
699	специфическое содержание	1	1
700	это слово	1	1
701	и теперь	1	1
702	бы по	1	1
703	будет предполагать	1	1
704	следовательно если	1	1
705	ее можно	1	1
706	получится что	1	1
707	и искусства	1	1
708	этом отношении	1	1
709	но даже	3	1
710	ли это	2	1
711	не знали	1	1
712	и далее	1	1
713	пользуясь своим	1	1
714	отличили от	1	1
715	конечно гораздо	1	1
716	проявления своей	1	1
717	отличается от	2	1
718	только еще	1	1
719	укажем сначала	1	1
720	достаточно только	1	1
721	пространством и	1	1
722	мы отнюдь	1	1
723	как человек	1	1
724	субъект и	1	1
725	вывод из	2	1
726	оно не	3	1
727	о них	2	1
728	существует только	2	1
729	ясность и	2	1
730	то ни	3	1
731	опираясь на	1	1
732	о существовании	2	1
733	и самое	1	1
734	ни даже	2	1
735	и о	4	1
736	более не	2	1
737	сейчас только	1	1
738	не существует	6	1
739	но при	2	1
740	всем этим	3	1
741	здесь не	2	1
742	были бы	2	1
743	ни стало	1	1
744	в собственном	1	1
745	последнее время	1	1
746	мысль о	2	1
747	такое в	2	1
748	только наши	1	1
749	элементов а	2	1
750	в дальнейшем	1	1
751	котором мы	1	1
752	поэтому мы	1	1
753	и специфическое	1	1
754	на нее	1	1
755	здесь как	2	1
756	и которые	2	1
757	одного из	1	1
758	какую-нибудь вещь	1	1
759	утверждаем что	1	1
760	здесь нет	1	1
761	к его	1	1
762	еще в	2	1
763	не должны	1	1
764	и на	5	1
765	только возможна	1	1
766	физики или	1	1
767	выводу что	1	1
768	смысле и	1	1
769	образом в	1	1
770	и здесь	4	1
771	не был	4	1
772	в состав	1	1
773	и возможно	1	1
774	вот почему	1	1
775	тому и	1	1
776	и другому	1	1
777	и поэтому	2	1
778	внимание на	3	1
779	говорить не	1	1
780	все вещи	1	1
781	и являются	1	1
782	ли или	1	1
783	совершенно неверно	1	1
784	нужно так	1	1
785	на что	1	1
786	как этот	1	1
787	ли она	1	1
788	вне всякой	1	1
789	нас в	3	1
790	мы понимаем	1	1
791	и во	1	1
792	вещи если	1	1
793	являются в	1	1
794	которое уже	1	1
795	только ему	1	1
796	вообще о	2	1
797	уже перестает	1	1
798	никаких сомнений	2	1
799	во всей	1	1
800	время может	1	1
801	тотчас же	2	1
802	быть даже	1	1
803	вовсе нет	1	1
804	есть тоже	3	1
805	и окончательно	1	1
806	и всякое	2	1
807	если это	2	1
808	свете и	1	1
809	общем смысле	2	1
810	вещи как	1	1
811	роль но	1	1
812	в литературе	1	1
813	он действительно	1	1
814	разной степени	1	1
815	обязательно с	1	1
816	но с	1	1
817	оно и	1	1
818	время в	1	1
819	всякого его	1	1
820	и одновременно	1	1
821	а если	1	1
822	ни тем	2	1
823	совсем не	7	1
824	тот же	4	1
825	менее в	1	1
826	важно то	1	1
827	данном месте	1	1
828	этого можно	1	1
829	для понятия	2	1
830	именно о	1	1
831	такой уж	1	1
832	не имеет	7	1
833	к их	1	1
834	и действительно	2	1
835	с термином	1	1
836	поэтому и	1	1
837	об идеях	1	1
838	же о	3	1
839	но то	1	1
840	еще от	1	1
841	форме но	2	1
842	нам возможность	1	1
843	это же	1	1
844	один определенный	1	1
845	время содержит	1	1
846	человека с	1	1
847	и хочет	1	1
848	из которых	2	1
849	то остается	1	1
850	только на	9	1
851	то и	4	1
852	понимать и	1	1
853	совмещает в	1	1
854	оно в	1	1
855	является не	2	1
856	а это	3	1
857	нового смысла	1	1
858	при помощи	8	1
859	ни просто	2	1
860	ту или	1	1
861	она действительно	1	1
862	ли сказать	2	1
863	пока не	3	1
864	представить себе	4	1
865	и символом	2	1
866	допустим что	2	1
867	в пространстве	1	1
868	содержание и	1	1
869	эти понятия	1	1
870	для меня	5	1
871	к ним	1	1
872	не о	6	1
873	пусть даже	3	1
874	друг друга	1	1
875	мы можем	6	1
876	совпадающих с	1	1
877	случае не	4	1
878	о человеческом	1	1
879	должны сказать	1	1
880	субъекта с	1	1
881	к одной	1	1
882	и всякий	3	1
883	даже и	18	1
884	можно прямо	1	1
885	здесь только	3	1
886	это будет	3	1
887	же деле	1	1
888	или иной	5	1
889	даже не	3	1
890	говорим о	3	1
891	с другим	1	1
892	необходимо ответить	1	1
893	здесь в	1	1
894	на то	6	1
895	сказать несколько	1	1
896	представляет собою	1	1
897	еще и	5	1
898	было и	1	1
899	мы еще	3	1
900	и др	2	1
901	себя и	1	1
902	говорит о	1	1
903	каком смысле	1	1
904	от другого	2	1
905	только по	2	1
906	превращается в	1	1
907	самом же	1	1
908	в подлинном	1	1
909	одной стороны	5	1
910	из тех	1	1
911	и опять	1	1
912	может ли	3	1
913	ничем не	2	1
914	в порядке	1	1
915	основное и	1	1
916	свое собственное	1	1
917	тем чтобы	1	1
918	имеют свое	1	1
919	нет никаких	1	1
920	имея в	2	1
921	все более	1	1
922	входить в	2	1
923	другу но	1	1
924	нет ничего	2	1
925	д в	1	1
926	его содержание	1	1
927	только его	3	1
928	то можно	1	1
929	это одно	1	1
930	тут даже	1	1
931	предметы что	1	1
932	которые являются	1	1
933	на тот	2	1
934	слова слово	1	1
935	тому как	3	1
936	но который	2	1
937	подлинном смысле	1	1
938	воды и	1	1
939	никакой возможности	1	1
940	чувства и	1	1
941	отдельности и	1	1
942	или другого	2	1
943	уже самое	1	1
944	свете существует	1	1
945	есть оно	1	1
946	слова и	4	1
947	несколько слов	1	1
948	предмет есть	1	1
949	мере не	1	1
950	или совсем	1	1
951	оба они	1	1
952	видно что	1	1
953	средний между	1	1
954	входящее в	1	1
955	отдельно от	2	1
956	но для	1	1
957	это последнее	1	1
958	вообще все	2	1
959	это ясно	1	1
960	вне его	1	1
961	это уж	2	1
962	только мы	2	1
963	которые просто	1	1
964	от человека	1	1
965	положение дела	2	1
966	самое главное	1	1
967	тем и	1	1
968	нам эту	1	1
969	в его	7	1
970	мира и	1	1
971	именно такого	1	1
972	еще раз	1	1
973	лишь как	1	1
974	тем более	10	1
975	угодно но	1	1
976	конце концов	7	1
977	но зато	2	1
978	я даже	1	1
979	скажем что	3	1
980	мы не	7	1
981	все они	1	1
982	даже совсем	2	1
983	уже давно	5	1
984	сознания так	1	1
985	говорим об	1	1
986	до тех	4	1
987	и повседневной	1	1
988	к самому	1	1
989	не знает	3	1
990	состоит из	2	1
991	а ведь	2	1
992	сколько угодно	1	1
993	но этот	1	1
994	по причине	1	1
995	или иного	5	1
996	этом мы	1	1
997	в отдельности	1	1
998	сводится на	1	1
999	из этого	2	1
1000	в свое	1	1
1001	который не	1	1
1002	ли он	3	1
1003	есть то	5	1
1004	эти элементы	2	1
1005	и самих	1	1
1006	сначала на	1	1
1007	вещи есть	1	1
1008	если же	3	1
1009	можно назвать	1	1
1010	в голову	2	1
1011	приходить к	2	1
1012	и эта	1	1
1013	это в	2	1
1014	то вовсе	1	1
1015	как на	2	1
1016	точно так	3	1
1017	все что	3	1
1018	гораздо более	4	1
1019	от самого	2	1
1020	слова это	2	1
