1	и в	33	65
350	могла бы	4	1
351	в полном	1	1
352	место в	2	1
353	характера но	1	1
354	никаких сомнений	1	1
355	действительности и	1	1
356	не могла	1	1
357	не понял	1	1
358	именно в	2	1
359	говорит что	10	1
360	в конце	8	1
361	там где	1	1
362	мысль и	1	1
363	его собственной	1	1
364	однако было	1	1
365	этой же	1	1
366	говорит о	4	1
367	конечно не	3	1
368	дальше мы	1	1
369	мы назвали	1	1
370	и может	5	1
371	как к	1	1
372	два основных	1	1
373	к которому	1	1
374	что на	1	1
375	тому чтобы	3	1
376	себя и	1	1
377	их с	1	1
378	между двумя	2	1
379	похожа на	1	1
380	для всякого	1	1
381	на другие	1	1
382	не потому	2	1
383	и которая	1	1
384	для понимания	2	1
385	лежащее в	1	1
386	совершенно в	2	1
387	нигде не	1	1
388	эти три	2	1
389	которой мы	3	1
390	бы в	1	1
391	но они	1	1
392	две линии	1	1
393	как на	6	1
394	этого нет	1	1
395	с героями	1	1
396	к этому	4	1
397	на ее	2	1
398	те же	2	1
399	можно определить	1	1
400	все основные	1	1
401	с этим	5	1
402	только для	1	1
403	частности и	1	1
404	во времени	1	1
405	подчеркнут и	1	1
406	которых они	1	1
407	и видеть	1	1
408	точку зрения	1	1
409	об этом	4	1
410	его последнее	1	1
411	она и	1	1
412	такой же	2	1
413	по себе	9	1
414	смерть и	1	1
415	и уже	4	1
416	иначе он	1	1
417	в пределах	3	1
418	и как	5	1
419	с великолепной	1	1
420	в результате	2	1
421	и конечно	2	1
422	но нет	1	1
423	со стороны	2	1
424	к новой	1	1
425	своем развитии	1	1
426	моментов в	1	1
427	в какой	5	1
428	этом мы	1	1
429	они должны	1	1
430	тем самым	3	1
431	основная линия	1	1
432	и смерти	1	1
433	которую он	2	1
434	здесь мы	3	1
435	на примере	2	1
436	мы нигде	1	1
437	того времени	1	1
438	и такие	1	1
439	его и	2	1
440	тем что	3	1
441	однако и	1	1
442	начала жизни	1	1
443	поставить проблему	1	1
444	начала сохраняется	1	1
445	мы хотим	1	1
446	вовсе и	1	1
447	в связи	1	1
448	но уже	1	1
449	это только	1	1
450	все остальные	1	1
451	ее на	2	1
452	до того	1	1
453	смотреть на	1	1
454	и гамлета	1	1
455	что все	11	1
456	даже больше	1	1
457	в совершенно	1	1
458	него не	1	1
459	от этого	3	1
460	им в	1	1
461	и ученые	1	1
462	на то	10	1
463	видит в	3	1
464	по законам	1	1
465	встречаемся с	1	1
466	уже давно	1	1
467	что такое	1	1
468	можно найти	2	1
469	одной из	1	1
470	не находим	1	1
471	нем нет	2	1
472	всяком случае	3	1
473	в течение	1	1
474	можно было	4	1
475	своей природе	1	1
476	глаза в	1	1
477	есть его	1	1
478	характера и	8	1
479	но разумеется	1	1
480	и дает	2	1
481	стороны он	2	1
482	и силы	1	1
483	он еще	1	1
484	лежит в	2	1
485	с которыми	1	1
486	утрачивают свою	1	1
487	почти все	2	1
488	отличается от	1	1
489	все и	1	1
490	в этот	1	1
491	как тогда	1	1
492	но он	6	1
493	говорить о	3	1
494	от других	1	1
495	он знает	2	1
496	был не	1	1
497	но еще	1	1
498	этот образ	1	1
499	у него	6	1
500	раз в	7	1
501	с другом	4	1
502	поэтому он	1	1
503	на две	2	1
504	и своим	1	1
505	что и	3	1
506	друг с	4	1
507	и значение	1	1
508	все то	12	1
509	ней и	1	1
510	это так	1	1
511	же и	1	1
512	из которых	3	1
513	а о	1	1
514	о которых	2	1
515	в вино	2	1
516	и ее	2	1
517	и дальше	1	1
518	не из	1	1
519	в которых	3	1
520	она не	3	1
521	и тон	1	1
522	самая сущность	1	1
523	именно этот	1	1
524	а на	2	1
525	и чем	1	1
526	отношению к	1	1
527	утверждает что	4	1
528	говоря о	1	1
529	нам в	2	1
530	которые с	2	1
531	они соединяются	1	1
532	никак нельзя	2	1
533	своем роде	1	1
534	зрения на	1	1
535	принадлежит к	2	1
536	вообще не	1	1
537	видим что	2	1
538	не было	3	1
539	здесь эта	1	1
540	целом ряде	1	1
541	в нашем	1	1
542	речь идет	3	1
543	роль играет	1	1
544	тристрам шенди	1	1
545	которой ни	1	1
546	в живой	1	1
547	без всяких	1	1
548	был бы	3	1
549	она жила	1	1
550	мы подчеркнули	1	1
551	не на	2	1
552	и речи	1	1
553	по которым	2	1
554	в то	3	1
555	в самых	3	1
556	которые мы	1	1
557	могилы и	1	1
558	с ней	1	1
559	здесь же	1	1
560	шекспира он	1	1
561	значение для	1	1
562	и сам	1	1
563	именно как	2	1
564	должно было	2	1
565	и более	1	1
566	было просто	1	1
567	которого он	1	1
568	и воображения	1	1
569	и должны	1	1
570	тем и	2	1
571	они как	1	1
572	она стремится	1	1
573	на этом	3	1
574	на других	1	1
575	предисловии к	1	1
576	какой мере	2	1
577	мы не	5	1
578	в эстетику	1	1
579	характере и	1	1
580	которые в	1	1
581	дает только	1	1
582	для того	23	1
583	легенды и	1	1
584	жизнь и	4	1
585	которых для	1	1
586	в которую	1	1
587	он говорит	3	1
588	или хотя	1	1
589	мы в	3	1
590	и только	7	1
591	можно выразить	1	1
592	что им	1	1
593	он видит	3	1
594	правильного понимания	1	1
595	дано в	1	1
596	в настоящем	1	1
597	в глаза	1	1
598	и заставляет	1	1
599	одна из	4	1
600	см с	2	1
601	не остается	1	1
602	ли он	2	1
603	конечно с	1	1
604	другой стороны	2	1
605	на первый	1	1
606	по отношению	1	1
607	это и	5	1
608	к таким	2	1
609	за ним	1	1
610	лежат на	1	1
611	в эту	1	1
612	совершенно иначе	3	1
613	конца и	2	1
614	сам не	1	1
615	и сложных	1	1
616	самое главное	1	1
617	имеет в	1	1
618	хотя бы	2	1
619	от этой	1	1
620	внешнюю оболочку	1	1
621	как он	5	1
622	и материал	1	1
623	мы встречаемся	1	1
