N	2gram	Voloshinov_1	Analitik
616	на свою	1	1
617	бы в	5	1
618	мы должны	10	1
619	от всего	1	1
620	хотя бы	18	1
621	будто бы	1	1
622	но если	1	1
623	цели не	1	1
624	не обладает	2	1
625	здесь только	1	1
626	нами не	1	1
627	от лица	2	1
628	а о	1	1
629	наконец не	1	1
630	этот вопрос	2	1
631	между ними	3	1
632	только как	1	1
633	и каким	1	1
634	следует искать	2	1
635	от всех	1	1
636	не что	4	1
637	формы высказывания	2	1
638	в голову	3	1
639	жизни и	3	1
640	которая уже	1	1
641	и привычного	1	1
642	и другие	1	1
643	в своих	2	1
644	все что	1	1
