N	2gram	Bakhtin_Pr_1	Psycholo
390	мере в	1	1
391	творчества поэта	1	1
392	но действительность	1	1
393	от своей	1	1
394	в первом	1	1
395	к другому	1	1
396	объект как	4	1
397	его же	1	1
398	имеют все	1	1
399	уже указывали	1	1
400	высшей степени	5	1
401	мышления но	1	1
402	отношения к	6	1
403	и за	1	1
404	обойтись без	1	1
405	их и	2	1
406	а как	3	1
407	и значение	2	1
408	эстетика в	1	1
409	нуждаются в	1	1
410	и ничего	1	1
411	что далеко	1	1
412	но нигде	1	1
413	что уже	1	1
414	нельзя выразить	1	1
415	почти все	1	1
416	так чтобы	1	1
417	эстетики и	3	1
418	что иное	1	1
419	форму как	5	1
420	и со	1	1
421	слова под	1	1
422	в наши	1	1
423	основе этого	1	1
424	свободно и	1	1
425	литературные формы	1	1
426	социологических и	1	1
427	время в	1	1
428	и формы	1	1
429	бы мы	1	1
430	на своих	1	1
431	тем как	5	1
432	это имеет	1	1
433	его так	1	1
434	стремления и	1	1
435	с одной	3	1
436	слов не	1	1
437	его во	1	1
438	с совершенно	2	1
439	иногда и	3	1
440	или иное	2	1
441	материал как	2	1
442	своих последних	1	1
443	за пределы	12	1
444	связи и	3	1
445	в истории	2	1
446	идет о	1	1
447	независимо от	13	1
448	для всех	1	1
449	им в	1	1
450	кроме того	3	1
451	и где	1	1
452	и художник	1	1
453	с понятием	1	1
454	объекта с	1	1
455	вносит в	1	1
456	в противоположность	1	1
457	этой конкретной	1	1
458	то в	1	1
459	содержание не	2	1
460	уже не	1	1
461	помощью которого	1	1
462	не приходится	1	1
463	вчувствования и	2	1
464	в литературном	1	1
465	формальный метод	3	1
466	не обходятся	1	1
467	что нас	1	1
468	можно не	1	1
469	в нашем	4	1
470	поэт в	2	1
471	в большинстве	5	1
472	художественная деятельность	1	1
473	нами в	2	1
474	только один	1	1
475	чувств и	1	1
476	но ведь	1	1
477	если он	1	1
478	не могла	1	1
479	вследствие этого	3	1
480	как чисто	2	1
481	психологизма в	1	1
482	вообще не	7	1
483	противном случае	3	1
484	как оно	1	1
485	не следует	2	1
486	формальным методом	1	1
487	он должен	2	1
488	в принципе	1	1
489	понятий и	2	1
490	и если	1	1
491	в россии	2	1
492	свое время	1	1
493	в плане	7	1
494	всех своих	2	1
495	так например	1	1
496	которое ей	1	1
497	к выводу	1	1
498	в нее	1	1
499	не материал	1	1
500	его характера	1	1
501	музыки и	1	1
502	в совершенно	1	1
503	другом случае	1	1
504	и дальше	1	1
505	в другом	2	1
506	от некоторых	1	1
507	форма есть	6	1
508	его не	2	1
509	его в	9	1
510	на бумаге	1	1
511	в глазах	1	1
512	звук а	1	1
513	на почве	3	1
514	но именно	1	1
515	отражение в	1	1
516	вещи а	1	1
517	к теории	1	1
518	в художественную	1	1
519	борьбе за	1	1
520	жизни человека	1	1
521	он является	1	1
522	и кончает	1	1
523	в высшей	5	1
524	соглашаться с	1	1
525	факта и	1	1
526	ли может	1	1
527	и определяет	2	1
528	и уже	1	1
529	и вне	1	1
530	формы при	1	1
531	чем в	2	1
532	должно быть	5	1
533	потому и	1	1
534	найти между	1	1
535	которую он	1	1
536	но если	1	1
537	оказываются только	1	1
538	их он	1	1
539	особенности же	1	1
540	в котором	2	1
541	себе никакой	1	1
542	самый момент	1	1
543	что вся	1	1
544	выходит за	1	1
545	себе а	1	1
546	в отличие	5	1
547	должны мы	1	1
548	нему и	2	1
549	строго говоря	1	1
550	является только	1	1
551	искусства не	3	1
552	сам же	1	1
553	познание как	1	1
554	так называемое	1	1
555	однако в	1	1
556	же может	1	1
557	с так	1	1
558	указанных нами	2	1
559	при чтении	1	1
560	вбирает в	1	1
561	анализа формы	1	1
562	что есть	1	1
563	что эта	2	1
564	в психике	6	1
565	произведения это	2	1
566	и проч	28	1
567	содержания или	1	1
568	дело в	2	1
569	одна из	2	1
570	что их	1	1
571	материала в	10	1
572	мы все	1	1
573	нам и	1	1
574	все свои	1	1
575	найти в	1	1
576	имеем дело	3	1
577	именно с	1	1
578	он оказался	1	1
579	при восприятии	2	1
580	слов в	1	1
581	к поэзии	2	1
582	здесь на	1	1
583	она никогда	1	1
584	к произведению	3	1
585	искусства потому	1	1
586	очень мало	1	1
587	всей области	1	1
588	связь и	2	1
589	и является	1	1
590	и чувство	1	1
591	с достаточной	1	1
592	связи с	2	1
593	ничто не	1	1
594	так называемый	2	1
595	уже и	1	1
596	что кроме	1	1
597	не нуждается	2	1
598	области нет	1	1
599	философии при	1	1
600	в области	11	1
601	все то	3	1
602	нуждается ни	1	1
603	иногда даже	1	1
604	обходятся без	1	1
605	этого и	1	1
606	к утверждению	1	1
607	не есть	6	1
608	о роли	1	1
609	в одну	1	1
610	него как	1	1
611	в каждой	1	1
612	должен быть	2	1
613	деятельности в	1	1
614	из всего	1	1
615	как мы	7	1
616	и о	5	1
617	к такому	1	1
618	смысле что	1	1
619	на нем	1	1
620	мы конечно	1	1
621	только при	2	1
622	ни стало	1	1
623	характер и	1	1
624	взятым из	1	1
625	в себя	2	1
626	культуры и	3	1
627	приводит к	3	1
628	и может	1	1
629	искусстве форма	1	1
630	когда скульптор	1	1
631	как с	1	1
632	художественное творчество	7	1
633	по аналогии	1	1
634	на нее	1	1
635	не с	4	1
636	было в	1	1
637	как таковую	1	1
638	и всюду	1	1
639	к общей	1	1
640	полном согласии	1	1
641	произведение для	1	1
642	совершенно невозможно	3	1
643	на что	1	1
644	выводу что	1	1
645	смысле и	1	1
646	и восприятия	1	1
647	средством для	1	1
648	в тех	3	1
649	объяснить эти	1	1
650	иное как	1	1
651	становится здесь	1	1
652	каждый раз	1	1
653	и должно	3	1
654	действительности но	2	1
655	произведение это	1	1
656	форма как	2	1
657	звуковой стороны	1	1
658	и сделать	3	1
659	можно сказать	2	1
660	основе своей	3	1
661	в сфере	1	1
662	как форма	7	1
663	аналогии с	1	1
664	и во	2	1
665	в эстетической	1	1
666	ее от	1	1
667	мы указывали	1	1
668	таких же	1	1
669	эстетика со	1	1
670	эти два	1	1
671	искусству может	1	1
672	автор как	2	1
673	художника как	1	1
674	своему значению	1	1
675	ее художественного	1	1
676	и содержания	3	1
677	вообще и	1	1
678	движения в	1	1
679	что бы	1	1
680	все а	1	1
681	в самый	1	1
682	один момент	1	1
683	сюда относится	1	1
684	этом смысле	3	1
685	на которой	1	1
686	которое было	1	1
687	обе эти	1	1
688	в двух	2	1
689	художественного восприятия	2	1
690	нашей психике	1	1
691	искусство по	1	1
692	важное значение	1	1
693	с ними	4	1
694	природой и	1	1
695	мы увидим	3	1
696	находится и	1	1
697	бы из	1	1
698	он совершенно	1	1
699	и живое	1	1
700	не имеющих	1	1
701	чисто формальный	1	1
702	здесь с	1	1
703	звук и	1	1
704	бы вбирает	1	1
705	со всеми	3	1
706	в таких	2	1
707	конечно не	5	1
708	чисто эмпирический	1	1
709	вопроса о	3	1
710	эти системы	1	1
711	в чем-либо	1	1
712	не дает	2	1
713	его и	1	1
714	который как	1	1
715	был бы	1	1
716	для него	1	1
717	и художественно	2	1
718	прежде всего	13	1
719	даже к	1	1
720	произведения и	2	1
721	относится не	1	1
722	ее не	1	1
723	и фантазии	1	1
724	не о	1	1
725	только с	1	1
726	случае не	2	1
727	которые могут	2	1
728	художник не	1	1
729	соображения которые	1	1
730	образом не	1	1
731	не просто	1	1
732	деле и	1	1
733	нас как	1	1
734	имели бы	1	1
735	формалисты и	1	1
736	для художника	1	1
737	этой проблемы	1	1
738	с другим	1	1
739	и ему	1	1
740	учитывать и	2	1
741	этот недостаток	1	1
742	именно в	1	1
743	человека а	1	1
744	художественная форма	10	1
745	и прежде	5	1
746	вплотную к	1	1
747	личной жизни	1	1
748	нашего исследования	1	1
749	свое объяснение	1	1
750	себя и	3	1
751	как мир	1	1
752	обратиться к	1	1
753	на действительность	1	1
754	читателю и	1	1
755	в некоторых	2	1
756	связано с	1	1
757	несколько иным	1	1
758	смысла и	1	1
759	нужно сказать	1	1
760	материал в	4	1
761	действительность можно	1	1
762	так художественное	1	1
763	создания и	1	1
764	во что	1	1
765	есть лишь	3	1
766	нуждаться в	3	1
767	так называемой	1	1
768	чем на	1	1
769	человеческой жизни	1	1
770	на эту	1	1
771	свое отражение	1	1
772	этом основании	1	1
773	с которым	1	1
774	что мы	1	1
775	мы разрушаем	1	1
776	творчество в	1	1
777	эта громадная	1	1
778	в связи	2	1
779	с помощью	7	1
780	принципы и	1	1
781	быть объяснено	1	1
782	которому относится	1	1
783	как материал	1	1
784	к положительной	1	1
785	которое в	1	1
786	как мысль	1	1
787	из его	1	1
788	почти совершенно	3	1
789	мы говорим	1	1
790	одной стороны	3	1
791	который мы	1	1
792	она есть	1	1
793	в той	1	1
794	восприятия то	1	1
795	совершенно разных	1	1
796	для понимания	2	1
797	критики и	1	1
798	том смысле	1	1
799	быть не	1	1
800	д мы	1	1
801	этого слова	1	1
802	чтобы вообще	1	1
803	дело идет	2	1
804	благодаря этому	1	1
805	этого метода	1	1
806	естественнонаучной и	1	1
807	в противном	3	1
808	самое существенное	1	1
809	переходим к	2	1
810	осуществления и	1	1
811	эти ценности	1	1
812	в более	4	1
813	на самой	1	1
814	хотя они	1	1
815	понимать только	2	1
816	она может	3	1
817	в поэме	1	1
818	в область	3	1
819	или в	2	1
820	и другими	3	1
821	узком смысле	2	1
822	в результате	1	1
823	мира и	1	1
824	которой можно	1	1
825	художник в	1	1
826	от него	3	1
827	от одного	1	1
828	бы в	1	1
829	не более	2	1
830	ни к	2	1
831	и наконец	6	1
832	только что	1	1
833	ни было	3	1
834	быть отнесены	1	1
835	хотя в	1	1
836	и звуковой	1	1
837	общей концепции	1	1
838	работ мы	1	1
839	может и	4	1
840	а о	1	1
841	слово в	2	1
842	между ними	4	1
843	строго различать	3	1
844	и эта	2	1
845	быть признано	1	1
846	существенное отличие	2	1
847	узнать что	1	1
848	первом случае	1	1
849	не что	1	1
850	это и	1	1
851	что под	1	1
852	имеет в	1	1
853	себе не	2	1
854	в виде	2	1
855	формы то	1	1
856	и другие	2	1
857	нет что	1	1
858	по поводу	2	1
859	это понятие	1	1
860	тем самым	4	1
861	прийти в	1	1
862	художественного задания	1	1
863	форма должна	1	1
864	к этому	2	1
865	данное и	1	1
866	они не	3	1
867	с произведением	1	1
