N	2gram	Propp_Isto_7	FransuaR
553	а именно	6	1
554	что тот	2	1
555	близок к	2	1
556	такое же	2	1
557	показывает что	8	1
558	что не	2	1
559	говорит о	2	1
560	ничем не	2	1
561	и самый	1	1
562	связано с	3	1
563	превращается в	3	1
564	них и	1	1
565	ей не	1	1
566	особого характера	1	1
567	на глазах	2	1
568	приобщение к	1	1
569	не всегда	4	1
570	под влиянием	1	1
571	змея в	1	1
572	но оно	2	1
573	так же	6	1
574	до этого	1	1
575	в кратком	1	1
576	как это	2	1
577	играют в	1	1
578	из форм	1	1
579	его на	2	1
580	из которых	1	1
581	в любой	1	1
582	интересен и	1	1
583	к своему	1	1
584	не могут	2	1
585	влияния на	1	1
586	не дают	1	1
587	по содержанию	1	1
588	в ад	2	1
589	за рамки	1	1
590	их было	1	1
591	в свое	1	1
592	вот что	1	1
593	но так	1	1
594	от нас	1	1
595	но для	2	1
596	здесь прежде	1	1
597	же значение	1	1
598	отличный от	1	1
599	очень интересный	1	1
600	становится понятным	1	1
601	и пожирает	1	1
602	много но	2	1
603	или в	8	1
604	мира и	1	1
605	это как	2	1
606	ее и	1	1
607	у некоторых	2	1
608	для его	1	1
609	он доказывает	1	1
610	ни было	1	1
611	же в	1	1
612	еще тем	1	1
613	себе и	3	1
614	в целях	2	1
615	к самому	1	1
616	с ними	1	1
617	от лица	1	1
618	мира он	1	1
619	не знает	1	1
620	другой стороны	8	1
621	он находит	1	1
622	но этот	1	1
623	религии и	1	1
624	истолковать как	1	1
625	также не	1	1
626	ее в	3	1
627	как на	1	1
628	в таком	1	1
629	приведем еще	1	1
