N	2gram	Bakhtin_Fr_1	Problema
279	разного рода	3	2
280	жизнь и	1	2
281	в настоящее	1	2
282	искусства и	6	2
283	это было	2	2
284	является здесь	2	2
285	на отдельные	2	2
286	и во	3	2
287	есть с	1	2
288	и следовательно	1	2
289	но с	2	2
290	чисто художественной	1	2
291	который в	1	2
292	образа в	1	2
293	никак нельзя	1	2
294	с одной	2	2
295	к какому	2	2
296	и у	6	2
297	нас и	1	2
298	в начале	1	2
299	из них	4	2
300	в известной	3	2
301	друг друга	3	2
302	между прочим	2	2
303	от того	2	2
304	правды и	1	2
305	до сих	4	2
306	на ее	1	2
307	именно в	1	2
308	только к	1	2
309	он только	1	2
310	человеческой жизни	1	2
311	о чем	1	2
312	в частности	5	2
313	и особенно	2	2
314	как это	1	2
315	из которых	1	2
316	по своему	8	2
317	многих других	1	2
318	в контексте	1	2
319	сих пор	4	2
320	ни для	1	2
321	от нас	1	2
322	пока еще	1	2
323	и для	2	2
324	при таком	2	2
325	в результате	1	2
326	от него	2	2
327	бы в	1	2
328	все они	1	2
329	от всякого	2	2
330	типа и	1	2
331	этих образов	2	2
332	есть и	1	2
333	это так	1	2
334	это в	4	2
335	как на	1	2
336	необходимо подчеркнуть	1	2
337	термина в	1	1
338	и шире	1	1
339	от этой	1	1
340	произведения но	1	1
341	речь идет	1	1
342	одним из	2	1
343	не остается	1	1
344	в эстетике	1	1
345	вопрос мы	2	1
346	оно было	1	1
347	собственном смысле	1	1
348	действительности и	1	1
349	из всех	2	1
350	например в	2	1
351	эта образная	1	1
352	от всякой	1	1
353	в подчеркнуто	1	1
354	и само	2	1
355	и ничего	1	1
356	на первом	1	1
357	древних греков	1	1
358	нам в	1	1
359	какой-то особой	1	1
360	именно к	1	1
361	почти все	1	1
362	языка из	1	1
363	который был	2	1
364	которого мы	2	1
365	тоже можно	1	1
366	не вполне	2	1
367	план в	1	1
368	конечно и	3	1
369	полное и	1	1
370	он вовсе	1	1
371	подчеркнуть что	2	1
372	и он	2	1
373	и на	11	1
374	мысли и	4	1
375	себя ничего	1	1
376	своего рода	1	1
377	он говорит	1	1
378	эти произведения	2	1
379	жить и	3	1
380	есть по	1	1
381	а и	1	1
382	мы дали	1	1
383	а превращается	1	1
384	и речи	1	1
385	которые не	1	1
386	в произведениях	1	1
387	они ни	1	1
388	это одно	1	1
389	его на	2	1
390	так называемая	1	1
391	чем мы	1	1
392	но несмотря	1	1
393	имеет в	1	1
394	как таковое	1	1
395	от этого	1	1
396	именно эта	1	1
397	в этот	1	1
398	даже самый	1	1
399	он требует	2	1
400	из этих	2	1
401	действительности а	1	1
402	остановиться на	1	1
403	но его	1	1
404	тому же	1	1
405	во многих	2	1
406	как он	1	1
407	но на	3	1
408	вообще не	1	1
409	на его	2	1
410	такие которые	1	1
411	связанные с	1	1
412	наш анализ	1	1
413	стало возможным	1	1
414	о которой	1	1
415	перестает быть	3	1
416	момента в	1	1
417	не к	2	1
418	собой не	1	1
419	новое и	2	1
420	и связанные	1	1
421	нашего времени	1	1
422	можно даже	1	1
423	жизни здесь	3	1
424	его от	2	1
425	но дело	1	1
426	так например	2	1
427	сирано де	1	1
428	конца и	1	1
429	это конечно	1	1
430	бы они	1	1
431	здесь мы	1	1
432	и литературы	6	1
433	как они	1	1
434	себе весь	1	1
435	конечно в	2	1
436	слова или	1	1
437	них не	1	1
438	лишь в	1	1
439	входит в	4	1
440	может стать	1	1
441	и дает	1	1
442	более широком	1	1
443	делает его	1	1
444	на сцене	1	1
445	смысловых и	1	1
446	самым он	1	1
447	в жизни	4	1
448	этом мы	1	1
449	в них	5	1
450	далеко не	3	1
451	как об	1	1
452	значит также	1	1
453	этого вида	1	1
454	в своих	5	1
455	всегда и	2	1
456	этих произведений	2	1
457	которую он	1	1
458	во время	4	1
459	отрыве от	3	1
460	от своего	2	1
461	с вещами	1	1
462	понимает что	1	1
463	наших дней	1	1
464	это делает	1	1
465	в узком	4	1
466	никакому сомнению	1	1
467	мы называем	1	1
468	самая сущность	1	1
469	представление о	1	1
470	образы эти	1	1
471	представлений о	1	1
472	точку зрения	1	1
473	но он	1	1
474	иным как	1	1
475	явления действительности	1	1
476	но они	1	1
477	без всяких	1	1
478	верх и	1	1
479	и почти	2	1
480	вместе со	1	1
481	даже в	3	1
482	это особенно	1	1
483	и вся	1	1
484	что с	1	1
485	она стремится	1	1
486	выходящее за	1	1
487	вплоть до	1	1
488	отражает и	1	1
489	очень богатый	1	1
490	мысли в	1	1
491	выводы и	1	1
492	которого он	1	1
493	всей их	3	1
494	того чтобы	1	1
495	они являются	2	1
496	природы в	1	1
497	во всем	2	1
498	на него	2	1
499	до того	1	1
500	мы встречаем	1	1
501	являются не	1	1
502	с разными	1	1
503	не могут	3	1
504	и часто	2	1
505	в очень	1	1
506	оно не	1	1
507	всегда в	3	1
508	здесь еще	2	1
509	вещей в	1	1
510	кроме него	1	1
511	значения и	1	1
512	здесь необходимо	1	1
513	де бержерака	1	1
514	но при	2	1
515	узком значении	2	1
516	как самого	1	1
517	в собственном	1	1
518	и получает	1	1
519	всегда были	1	1
520	или еще	1	1
521	значение этих	1	1
522	говорили что	2	1
523	в пределах	1	1
524	и образа	1	1
525	в дальнейшем	8	1
526	отвлеченным понятием	1	1
527	котором мы	1	1
528	особенно в	2	1
529	в архаическом	1	1
530	всю художественную	1	1
531	к самой	1	1
532	можно только	4	1
533	но у	2	1
534	понятно что	2	1
535	строго говоря	1	1
536	поэтому в	2	1
537	в эпоху	9	1
538	образом в	2	1
539	поставить проблему	1	1
540	и деятельности	1	1
541	и та	1	1
542	говорит об	1	1
543	в глаза	1	1
544	требует для	1	1
545	все его	1	1
546	они ничего	1	1
547	особого рода	1	1
548	мы понимаем	1	1
549	будем называть	1	1
550	в отрыве	2	1
551	которой мы	1	1
552	или иными	1	1
553	исторического развития	2	1
554	резко отличается	1	1
555	в свете	2	1
556	еще только	2	1
557	перестал бы	1	1
558	и она	1	1
559	наш термин	1	1
560	он перестал	1	1
561	в литературе	6	1
562	наконец и	1	1
563	образом как	1	1
564	черт это	1	1
565	говорили выше	1	1
566	и действительно	1	1
567	всех его	2	1
568	что нам	1	1
569	бы ни	2	1
570	xix и	2	1
571	от них	1	1
572	этого достаточно	1	1
573	не художественной	1	1
574	только художественная	1	1
575	же он	2	1
576	без этого	1	1
577	где они	3	1
578	античности и	2	1
579	для всех	1	1
580	и они	1	1
581	только чисто	2	1
582	и обратно	1	1
583	и других	3	1
584	и понимание	1	1
585	не чем	1	1
586	был бы	1	1
587	земли и	5	1
588	выход за	2	1
589	в одном	5	1
590	выражения совершенно	1	1
591	и перестает	1	1
592	у него	1	1
593	в средневековом	4	1
594	их художественной	1	1
595	никуда не	1	1
596	отметить что	2	1
597	только по	1	1
598	них мы	1	1
599	что им	1	1
600	именно этой	1	1
601	ее на	1	1
602	для того	1	1
603	момент в	1	1
604	а потому	1	1
605	проявлений и	1	1
606	связан с	3	1
607	что на	1	1
608	просто в	1	1
609	в зачаточной	2	1
610	вовсе и	1	1
611	себя и	1	1
612	что не	2	1
613	зачаточной форме	1	1
614	в живом	1	1
615	символы но	1	1
616	нужно сказать	4	1
617	и стал	1	1
618	которых мы	1	1
619	стремится к	1	1
620	не исключает	1	1
621	до конца	2	1
622	не на	1	1
623	к таким	1	1
624	однако и	1	1
625	внутренний смысл	1	1
626	их как	1	1
627	и исторической	1	1
628	там где	1	1
629	и мотив	1	1
630	теоретиков литературы	1	1
631	для этой	1	1
632	в мифологии	1	1
633	уже давно	1	1
634	с солнцем	1	1
635	начиная с	2	1
636	нет в	1	1
637	которое в	2	1
638	некоторые из	2	1
639	функционирует в	1	1
640	здесь уже	1	1
641	без всякой	1	1
642	перейти в	1	1
643	наконец эта	1	1
644	не одно	1	1
645	же она	1	1
646	в изображении	2	1
647	одной стороны	2	1
648	для обозначения	1	1
649	нашего анализа	2	1
650	есть на	1	1
651	поздней античности	2	1
652	типа как	1	1
653	быть только	2	1
654	образом на	2	1
655	необходимо дать	1	1
656	мы коснулись	1	1
657	нам еще	1	1
658	еще раз	2	1
659	образов их	1	1
660	только для	1	1
661	и развития	1	1
662	ведь и	1	1
663	но для	3	1
664	остается в	1	1
665	пародии на	1	1
666	в более	3	1
667	этот образ	1	1
668	это как	4	1
669	гораздо шире	1	1
670	себя самого	1	1
671	образности но	1	1
672	в языке	1	1
673	но еще	1	1
674	вовсе нет	2	1
675	иначе он	1	1
676	от всего	2	1
677	несмотря на	2	1
678	узком смысле	2	1
679	бросается в	1	1
680	чем как	1	1
681	произведение это	1	1
682	всех тех	1	1
683	обычно не	1	1
684	их с	1	1
685	возможным только	1	1
686	одновременно и	2	1
687	чем иным	1	1
688	особого типа	1	1
689	были и	1	1
690	эти типы	1	1
691	отношении является	1	1
692	вполне понятно	2	1
693	к этому	1	1
694	они не	1	1
