N	2gram	Losev_Prob_3	Formalny
609	этот образ	1	1
610	это рассуждение	1	1
611	ее понимает	1	1
612	и самой	4	1
613	и нисколько	1	1
614	идею и	1	1
615	данности и	1	1
616	в общую	2	1
617	взятое в	1	1
618	во все	1	1
619	виде как	2	1
620	этого и	1	1
621	той или	12	1
622	герой дан	1	1
623	всегда есть	2	1
624	свое значение	3	1
625	же оказывается	2	1
626	что при	2	1
627	утверждать что	1	1
628	будут совершенно	1	1
629	произведения есть	1	1
630	определенному закону	1	1
631	всего этого	1	1
632	только при	4	1
633	определенным образом	2	1
634	от художественной	3	1
635	языка и	4	1
636	мы перешли	1	1
637	в собственном	1	1
638	отвлечься от	1	1
639	она только	1	1
640	и может	2	1
641	на что-то	3	1
642	и литературоведении	1	1
643	можно было	4	1
644	вещи и	7	1
645	не с	1	1
646	мы приведем	1	1
647	начала и	1	1
648	до бесконечности	1	1
649	вещей с	2	1
650	для него	3	1
651	в которые	1	1
652	строго говоря	1	1
653	и вообще	8	1
654	изображение в	1	1
655	первый план	2	1
656	об этом	3	1
657	все дело	2	1
658	правда эти	1	1
659	часто и	1	1
660	и здесь	5	1
661	искусства и	2	1
662	не был	2	1
663	и ничем	1	1
664	совершенно случайна	1	1
665	это вполне	2	1
666	и та	1	1
667	язык и	1	1
668	настоящее время	2	1
669	говорит об	1	1
670	но мы	1	1
671	там же	1	1
672	нас в	4	1
673	внешней формы	1	1
674	действительности а	1	1
675	все в	1	1
676	том или	3	1
677	бесконечно малое	1	1
678	которого оно	1	1
679	от них	1	1
680	поэтому хотя	2	1
681	искусства с	1	1
682	а потому	1	1
683	что бы	1	1
684	в ту	1	1
685	из моментов	1	1
686	каких бы	1	1
687	перестал бы	1	1
688	для самого	2	1
689	условия для	1	1
690	не так	3	1
691	быть и	3	1
692	но с	2	1
693	что только	1	1
694	словами мы	1	1
695	допустим даже	1	1
696	но этим	1	1
697	именно о	1	1
698	о художественном	1	1
699	не имеющих	1	1
700	которое мы	5	1
701	стремящегося к	1	1
702	в данных	1	1
703	который в	2	1
704	впрочем и	1	1
705	же типа	2	1
706	языком как	1	1
707	это же	3	1
708	с одной	2	1
709	словами что	1	1
710	в качестве	3	1
711	себя в	2	1
712	так что	12	1
713	от одной	1	1
714	определения и	1	1
715	промежуток времени	1	1
716	для всех	1	1
717	есть в	3	1
718	да еще	2	1
719	и у	2	1
720	то и	5	1
721	в нашей	2	1
722	же в	3	1
723	в начале	2	1
724	которая вполне	1	1
725	а то	3	1
726	отражается в	1	1
727	или даже	5	1
728	такой элемент	1	1
729	и других	1	1
730	или просто	1	1
731	чего бы	2	1
732	что содержание	1	1
733	к каким	1	1
734	почему например	2	1
735	себе в	1	1
736	слова в	1	1
737	пушкина то	1	1
738	в одном	1	1
739	чтобы она	1	1
740	является именно	1	1
741	от тех	2	1
742	без этого	1	1
743	случае не	3	1
744	которые могут	1	1
745	и никогда	1	1
746	этот термин	1	1
747	не обязательна	1	1
748	или ином	2	1
749	даже и	16	1
750	момент в	1	1
751	с общим	1	1
752	только само	1	1
753	даже не	2	1
754	до сих	2	1
755	или иначе	1	1
756	однако это	2	1
757	именно в	2	1
758	здесь в	3	1
759	а эти	1	1
760	образ вовсе	1	1
761	с той	5	1
762	еще и	7	1
763	в природе	2	1
764	перешли к	1	1
765	только к	2	1
766	что для	3	1
767	не было	5	1
768	одной стороны	1	1
769	его содержании	1	1
770	зависит от	1	1
771	а наоборот	1	1
772	она является	1	1
773	ничем не	2	1
774	действительности как	2	1
775	жизнь в	3	1
776	отделить от	1	1
777	мы все	1	1
778	о чем	2	1
779	для их	1	1
780	формы действительности	1	1
781	его именно	1	1
782	что мы	8	1
783	произведения искусства	1	1
784	на который	1	1
785	бы нас	2	1
786	представляется нам	1	1
787	для этой	1	1
788	здесь именно	1	1
789	если это	1	1
790	между собою	2	1
791	стороны в	1	1
792	нет ничего	6	1
793	в частности	2	1
794	или отдельных	1	1
795	от предмета	1	1
796	к другой	2	1
797	тот факт	1	1
798	требует от	1	1
799	но никак	3	1
800	к своему	1	1
801	этих случаях	1	1
802	строгом смысле	1	1
803	он говорит	1	1
804	перехода от	1	1
805	типа как	1	1
806	а потом	1	1
807	на какой-то	2	1
808	и всей	2	1
809	происходит в	2	1
810	образ и	3	1
811	оно вовсе	1	1
812	слов в	1	1
813	из отдельных	2	1
814	дело здесь	4	1
815	в художественную	1	1
816	всерьез и	1	1
817	в контексте	2	1
818	к понятию	2	1
819	этом случае	5	1
820	но даже	4	1
821	и о	5	1
822	сих пор	2	1
823	типа иначе	1	1
824	только для	1	1
825	направления в	1	1
826	пришлось бы	1	1
827	является как	1	1
828	говорят и	1	1
829	образом как	1	1
830	тех или	5	1
831	каждой из	1	1
832	символ и	18	1
833	и часто	1	1
834	при таком	2	1
835	его контекста	1	1
836	она может	2	1
837	только тем	1	1
838	мы только	2	1
839	о котором	1	1
840	об искусстве	1	1
841	в настоящее	2	1
842	но отнюдь	1	1
843	этой действительности	1	1
844	это так	2	1
845	мы конечно	1	1
846	возникает вопрос	1	1
847	не должен	1	1
848	ни к	3	1
849	от всего	1	1
850	причем эта	1	1
851	все они	2	1
852	или не	1	1
853	есть уже	3	1
854	очень хорошо	1	1
855	образом сама	1	1
856	а в	5	1
857	всех тех	1	1
858	такой степени	1	1
859	состоит из	5	1
860	обычно не	1	1
861	понимается как	1	1
862	которые сами	1	1
863	или иного	3	1
864	бы его	1	1
865	что под	1	1
866	в каком-то	1	1
867	них это	1	1
868	можно назвать	1	1
869	своей идеологической	1	1
870	вполне понятно	1	1
871	и можем	1	1
872	это в	2	1
873	пушкин и	1	1
874	этой точки	2	1
