N	2gram	Voloshinov_1	Narrotol
304	героя или	2	1
305	в жизненной	1	1
306	не знают	1	1
307	этом смысле	1	1
308	один и	1	1
309	героического эпоса	1	1
310	здесь мы	1	1
311	с этой	2	1
312	того что	3	1
313	и оценки	2	1
314	ни единого	1	1
315	но зато	2	1
316	а лишь	1	1
317	культуры в	1	1
318	как не	2	1
319	неразрывное единство	1	1
320	и больше	1	1
321	можно определить	1	1
322	тех или	1	1
323	из его	1	1
324	вне ее	1	1
325	с героем	3	1
326	произведения в	1	1
327	и прежде	1	1
328	и более	3	1
329	себе с	1	1
330	в современной	1	1
331	это бывает	1	1
332	не требует	1	1
333	событием и	1	1
334	на самом	4	1
335	думает и	1	1
336	все время	6	1
337	в целом	1	1
338	внутренней речью	1	1
339	у нас	1	1
340	этих двух	2	1
341	к его	2	1
342	человек и	1	1
343	высказывания о	1	1
344	подхода к	1	1
345	тот же	1	1
346	слов и	1	1
347	мы видели	1	1
348	в чем	2	1
349	бытия и	1	1
350	но уже	1	1
351	дело в	4	1
352	говорить и	1	1
353	от его	1	1
354	мы увидим	1	1
355	он думает	1	1
356	отрешиться от	1	1
357	не событиям	1	1
358	нему в	1	1
359	за пределами	1	1
360	сливаются в	1	1
361	не отвечает	1	1
362	как только	2	1
363	это же	1	1
364	в слове	1	1
365	довлеет себе	2	1
366	едва ли	2	1
367	зрения это	1	1
368	только там	1	1
369	что все	1	1
370	передний план	1	1
371	с соответствующими	1	1
372	она могла	1	1
373	и оно	1	1
374	высказывания как	4	1
375	в них	3	1
376	не должен	1	1
377	сам по	1	1
378	в котором	3	1
379	мы уже	1	1
380	и тех	1	1
381	на другое	1	1
382	из нее	1	1
383	по крайней	1	1
384	с таким	1	1
385	какая бы	1	1
386	формы в	1	1
387	от того	4	1
388	зрения не	1	1
389	том же	1	1
390	и закономерностью	2	1
391	и делает	1	1
392	последняя является	1	1
393	в самом	4	1
394	действительно является	1	1
395	что и	2	1
396	он как	1	1
397	как уже	2	1
398	и было	1	1
399	не могут	1	1
400	совпадает с	2	1
401	он еще	1	1
402	в процессе	6	1
403	мы можем	2	1
404	является для	2	1
405	есть уже	2	1
406	еще раз	2	1
407	на этом	1	1
408	нельзя было	1	1
409	с чисто	2	1
410	эта позиция	1	1
411	вместе со	2	1
412	них в	1	1
413	нет ничего	2	1
414	не довлеет	2	1
415	говорящего но	2	1
416	не сливаются	1	1
417	на них	1	1
418	быть и	3	1
419	же самое	2	1
420	от предмета	1	1
421	в общем	1	1
422	говорящих и	1	1
423	и к	4	1
424	ко второму	1	1
425	зрения как	1	1
426	искусства как	1	1
427	было на	1	1
428	отметить что	1	1
429	признать что	1	1
430	к интонации	1	1
431	вещами и	1	1
432	интонации и	1	1
433	все равно	1	1
434	не бывает	1	1
435	не нуждается	1	1
436	русской литературе	1	1
437	в области	1	1
438	мы воспринимаем	1	1
439	делает его	2	1
440	и то	2	1
441	и уже	3	1
442	все основные	1	1
443	эта возможность	2	1
444	из общей	2	1
445	по аналогии	1	1
446	как же	2	1
447	в виду	5	1
448	в структуру	1	1
449	ни на	2	1
450	если бы	9	1
451	и эта	1	1
452	от всего	1	1
453	как о	1	1
454	и тогда	1	1
455	к одному	1	1
456	опираясь на	2	1
457	является в	1	1
458	и по	3	1
459	может идти	1	1
460	но это	2	1
461	и другого	1	1
462	речи а	1	1
463	к предмету	5	1
464	в русской	1	1
