N	2gram	Losev_Dial_1	Istorich
358	вода в	1	1
359	природы и	1	1
360	то мы	2	1
361	есть частный	1	1
362	заметим что	1	1
363	только тогда	2	1
364	там души	1	1
365	не просто	7	1
366	мы сейчас	1	1
367	есть просто	3	1
368	человек может	1	1
369	же с	1	1
370	что именно	2	1
371	что как	2	1
372	миф не	14	1
373	вспомним что	1	1
374	не хочешь	1	1
375	этой стороны	2	1
376	помнить что	2	1
377	и где	2	1
378	в полном	1	1
379	которое и	1	1
380	хотя и	4	1
381	мужчины в	1	1
382	его к	1	1
383	и к	1	1
384	более или	3	1
385	уже нельзя	1	1
386	он на	2	1
387	есть ли	1	1
388	смерти с	1	1
389	сказать о	1	1
390	формы в	1	1
391	он состоит	1	1
392	учение о	11	1
393	он является	1	1
394	дальше и	2	1
395	одно и	4	1
396	и если	1	1
397	к выводу	1	1
398	мифа это	1	1
399	тем не	1	1
400	тогда если	1	1
401	предмет а	1	1
402	и почему	1	1
403	в первую	2	1
404	не значит	3	1
405	что нужно	1	1
406	в силу	1	1
407	свет но	1	1
408	никак не	6	1
409	д все	1	1
410	что ни	3	1
411	на этом	2	1
412	людей которые	1	1
413	в одну	3	1
414	что три	1	1
415	однако все	1	1
416	это значит	11	1
417	что все	1	1
418	связанные с	2	1
419	и может	2	1
420	в мире	2	1
421	чего он	1	1
422	то есть	1	1
423	с целью	1	1
424	того или	1	1
425	обоих случаях	1	1
426	с неба	1	1
427	можно узнать	1	1
428	в жизни	1	1
429	как самостоятельное	1	1
430	им самим	1	1
431	по существу	1	1
432	люди не	1	1
433	о которых	2	1
434	эти вопросы	1	1
435	она и	1	1
436	ответить но	1	1
437	отражается в	1	1
438	идея эта	1	1
439	приближалось к	1	1
440	одна и	2	1
441	горы мы	1	1
442	оно имеет	1	1
443	с такой	1	1
444	мы с	1	1
445	самых ранних	1	1
446	же есть	1	1
447	сейчас же	1	1
448	и становится	1	1
449	или менее	3	1
450	точки зрения	17	1
451	но если	5	1
452	от своего	1	1
453	и при	2	1
454	можно найти	2	1
455	также есть	1	1
456	в котором	4	1
457	случае в	1	1
458	там только	1	1
459	эта сказка	1	1
460	на свою	1	1
461	оказывается что	1	1
462	что я	3	1
463	верили в	1	1
464	а есть	4	1
465	другом и	1	1
466	все это	11	1
467	и более	4	1
468	природу и	1	1
469	того кто	2	1
470	что например	1	1
471	вообще на	1	1
472	и вся	1	1
473	и очень	1	1
474	если и	2	1
475	можно ли	1	1
476	чистом виде	1	1
477	объяснению его	1	1
478	не менее	2	1
479	зубами и	2	1
480	меня не	1	1
481	правда в	1	1
482	в основе	3	1
483	когда они	1	1
484	как здесь	2	1
485	того чтобы	1	1
486	и смерть	1	1
487	этого обряда	1	1
488	есть уже	1	1
489	больше чем	1	1
490	под этим	1	1
491	к ней	4	1
492	как она	7	1
493	по своей	1	1
494	к мифу	3	1
495	только с	3	1
496	стихий в	1	1
497	но даже	1	1
498	ли это	3	1
499	которые нужно	1	1
500	и оно	1	1
501	места для	1	1
502	не могут	1	1
503	есть только	5	1
504	сравнении с	1	1
505	просто на	1	1
506	заметил что	1	1
507	указать на	1	1
508	и надо	2	1
509	наоборот в	1	1
510	в существо	1	1
511	кто же	1	1
512	от которой	2	1
513	бы ни	1	1
514	с образом	1	1
515	должен быть	1	1
516	также имеет	1	1
517	и о	3	1
518	тому что	3	1
519	на нем	2	1
520	а миф	2	1
521	не могу	4	1
522	в ее	1	1
523	почему и	1	1
524	него самого	1	1
525	и когда	1	1
526	его самого	2	1
527	здесь он	1	1
528	не с	5	1
529	ясно что	8	1
530	здесь как	1	1
531	и каждый	1	1
532	или на	2	1
533	нам уже	1	1
534	часто в	1	1
535	свет а	1	1
536	могла быть	1	1
537	жизнь и	3	1
538	для этого	2	1
539	всегда имеет	1	1
540	с чего	1	1
541	по мере	2	1
542	хотя это	2	1
543	выводу что	1	1
544	нас и	1	1
545	об этом	4	1
546	д если	1	1
547	связанное с	1	1
548	них не	1	1
549	а по	1	1
550	иное как	1	1
551	каждый раз	1	1
552	приближается к	1	1
553	тех кто	2	1
554	это происходит	1	1
555	в другом	2	1
556	язык и	1	1
557	и из	3	1
558	к одному	1	1
559	все его	1	1
560	д но	2	1
561	можно встретить	1	1
562	этих двух	1	1
563	должно было	1	1
564	сам есть	1	1
565	к нему	8	1
566	между тем	1	1
567	что видно	1	1
568	переходит в	1	1
569	мире как	1	1
570	бы она	1	1
571	и можно	1	1
572	многих животных	1	1
573	не должен	1	1
574	а она	1	1
575	из видов	2	1
576	но тут	1	1
577	он есть	4	1
578	в современной	2	1
579	быть и	4	1
580	с той	2	1
581	но с	3	1
582	наблюдать и	1	1
583	не как	2	1
584	но например	1	1
585	зная что	2	1
586	мне кажется	1	1
587	всегда только	1	1
588	только сам	1	1
589	что даже	2	1
590	ли он	1	1
591	или другого	1	1
592	пор не	1	1
593	как нечто	1	1
594	уже и	3	1
595	не свойственно	1	1
596	может оказаться	2	1
597	что миф	12	1
598	поэтому и	2	1
599	бога по	1	1
600	или они	1	1
601	мире и	1	1
602	вода и	1	1
603	из которого	1	1
604	же ее	1	1
605	было так	1	1
606	же и	2	1
607	есть в	1	1
608	можно установить	1	1
609	уже в	1	1
610	если мы	2	1
611	ним не	1	1
612	эти же	1	1
613	а это	1	1
614	но совершенно	1	1
615	мир в	1	1
616	роль и	1	1
617	был бы	1	1
618	для него	2	1
619	и также	1	1
620	отношение к	5	1
621	оно так	1	1
622	можно с	1	1
623	к ним	2	1
624	но что	3	1
625	случае не	3	1
626	и пр	5	1
627	на меня	1	1
628	но уже	2	1
629	почему это	2	1
630	и первобытной	2	1
631	есть выражение	1	1
632	и вместе	1	1
633	указание на	1	1
634	для того	2	1
635	уже совершенно	1	1
636	смотря по	1	1
637	были бы	2	1
638	в особенности	5	1
639	однако одно	1	1
640	именно как	2	1
641	убежден в	1	1
642	и даже	13	1
643	даже не	3	1
644	а на	1	1
645	форме мы	1	1
646	на примере	1	1
647	или иначе	1	1
648	именно в	2	1
649	что тот	1	1
650	я был	1	1
651	о своем	2	1
652	заметить что	2	1
653	он это	1	1
654	я привожу	1	1
655	еще и	3	1
656	с другом	1	1
657	такое же	1	1
658	от другого	1	1
659	он только	1	1
660	не знает	2	1
661	его как	1	1
662	у ворот	1	1
663	как о	2	1
664	когда она	1	1
665	несмотря на	10	1
666	как ни	1	1
667	еще раз	1	1
668	первый взгляд	1	1
669	к другой	1	1
670	во всю	1	1
671	этих случаях	1	1
672	к другому	1	1
673	а если	1	1
674	последнем случае	1	1
675	вот я	1	1
676	перехода от	1	1
677	в чистом	1	1
678	которая конечно	1	1
679	это есть	9	1
680	друг с	1	1
681	не дана	1	1
682	здесь так	1	1
683	было ни	1	1
684	вверх и	1	1
685	в обрядах	1	1
686	между прочим	1	1
687	божества и	1	1
688	думают что	6	1
689	явление и	3	1
690	неба и	1	1
691	становится ясным	1	1
692	не является	3	1
693	только мы	1	1
694	и для	2	1
695	и часто	1	1
696	миф а	2	1
697	не существует	7	1
698	всего мира	1	1
699	идти дальше	2	1
700	что кто-то	1	1
701	своей собственной	1	1
702	и вызывает	1	1
703	то не	2	1
704	который является	1	1
705	это может	2	1
706	бы в	3	1
707	тем более	2	1
708	именно он	1	1
709	и земли	1	1
710	находим в	2	1
711	мифе нет	3	1
712	в сравнении	1	1
713	друга но	1	1
714	еще ничего	1	1
715	может и	4	1
716	свет и	2	1
717	между ними	1	1
718	состоит из	3	1
719	они были	2	1
720	долго не	1	1
721	не что	1	1
722	оно не	1	1
723	в отдельности	2	1
724	что под	2	1
725	д в	1	1
726	себе не	5	1
727	следующим образом	1	1
728	к этой	1	1
729	то оно	1	1
730	в противоположность	5	1
731	в таком	1	1
732	этой точки	2	1
