N	2gram	Potebnia_M_1	Problema
447	язык не	5	2
448	по поводу	3	2
449	языка тем	1	2
450	слово в	1	2
451	но можно	1	2
452	из этого	2	2
453	в действительности	4	2
454	в голову	1	2
455	же нам	1	1
456	могут не	2	1
457	или языка	1	1
458	говоря о	1	1
459	отношения к	1	1
460	не должны	1	1
461	одним из	2	1
462	к их	1	1
463	же как	1	1
464	сам по	1	1
465	наших исследований	1	1
466	связи между	2	1
467	но тем	3	1
468	тем же	2	1
469	чего не	1	1
470	в чисто	1	1
471	не имело	1	1
472	что эти	1	1
473	должна быть	3	1
474	собственном смысле	1	1
475	с таким	1	1
476	по его	7	1
477	живой речи	1	1
478	данную и	1	1
479	их и	2	1
480	языка с	6	1
481	что изучение	1	1
482	мы имеем	1	1
483	всякая наука	2	1
484	всех проявлениях	1	1
485	именно к	1	1
486	до такой	1	1
487	имеет свою	1	1
488	для сохранения	1	1
489	не впасть	1	1
490	притом если	1	1
491	на себя	1	1
492	приводит в	1	1
493	и другая	1	1
494	ему в	1	1
495	в некотором	2	1
496	отношение представлений	1	1
497	все виды	1	1
498	вопросы о	1	1
499	нужно будет	1	1
500	стало свести	1	1
501	когда есть	1	1
502	на них	1	1
503	значении и	1	1
504	столь же	3	1
505	что его	1	1
506	с его	1	1
507	тем как	3	1
508	то очевидно	1	1
509	то мы	2	1
510	а следовательно	1	1
511	он может	1	1
512	он говорит	1	1
513	то он	2	1
514	мы будем	2	1
515	на язык	7	1
516	что язык	16	1
517	но язык	2	1
518	нельзя говорить	1	1
519	было невозможно	1	1
520	ни стало	1	1
521	во что	1	1
522	эти предметы	2	1
523	правильно и	1	1
524	что во	2	1
525	как в	10	1
526	что именно	2	1
527	каждая из	1	1
528	дает нам	1	1
529	не требующее	1	1
530	с их	1	1
531	более и	2	1
532	от нашего	1	1
533	в мысли	8	1
534	тела есть	1	1
535	это определение	1	1
536	вносит в	1	1
537	грамматика не	1	1
538	поэтому и	1	1
539	для которого	1	1
540	что это	3	1
541	формы в	1	1
542	отношения во	1	1
543	одно время	1	1
544	думать что	3	1
545	может считаться	1	1
546	ни одна	2	1
547	в известном	1	1
548	себя теперь	1	1
549	весь язык	1	1
550	им в	1	1
551	ничего и	1	1
552	бы только	2	1
553	в употреблении	1	1
554	предметов и	2	1
555	что отношения	2	1
556	если он	1	1
557	не могла	2	1
558	без особого	1	1
559	говоря только	1	1
560	так сказать	2	1
561	не имеют	5	1
562	не следует	5	1
563	только потому	3	1
564	в нем	20	1
565	от которого	1	1
566	области не	1	1
567	возникает только	1	1
568	отношений между	3	1
569	же язык	2	1
570	из виду	1	1
571	есть понятие	2	1
572	что ни	1	1
573	может существовать	1	1
574	на этом	1	1
575	так например	3	1
576	себя самой	1	1
577	общего и	1	1
578	могла бы	2	1
579	же не	1	1
580	в другом	1	1
581	ее предметом	1	1
582	а его	3	1
583	времени и	2	1
584	или если	1	1
585	отношения которые	1	1
586	языке именно	2	1
587	в глазах	3	1
588	это не	7	1
589	которая как	1	1
590	если при	1	1
591	он есть	2	1
592	оказывается излишним	1	1
593	должен был	1	1
594	само собою	2	1
595	в предмете	1	1
596	как общее	1	1
597	то как	1	1
598	ли может	1	1
599	место и	1	1
600	бы для	1	1
601	оно имеет	1	1
602	значит не	1	1
603	с такой	1	1
604	от языка	4	1
605	понятия и	3	1
606	звуком и	1	1
607	себе все	1	1
608	не мог	3	1
609	говорят только	1	1
610	на значение	1	1
611	если и	2	1
612	другим и	1	1
613	даже при	1	1
614	в следующем	1	1
615	будет ясно	1	1
616	но которые	1	1
617	и понятия	2	1
618	в которых	1	1
619	и какое	1	1
620	и представление	1	1
621	себе чем-то	1	1
622	и звук	2	1
623	выше мы	1	1
624	образом и	2	1
625	не получает	1	1
626	видно что	2	1
627	так называемое	1	1
628	ни было	2	1
629	не могли	2	1
630	языков и	1	1
631	и наоборот	6	1
632	бы быть	4	1
633	что например	3	1
634	как можно	1	1
635	этот мир	1	1
636	нас к	1	1
637	нет никакого	1	1
638	что есть	1	1
639	других отношений	1	1
640	и другое	3	1
641	предмете в	1	1
642	только из	3	1
643	если в	1	1
644	есть опять	1	1
645	на себе	2	1
646	но вместе	2	1
647	например не	1	1
648	не определяем	1	1
649	здесь может	1	1
650	следовательно и	2	1
651	никогда не	4	1
652	и всегда	2	1
653	можем ли	1	1
654	тоже только	1	1
655	во всей	1	1
656	на те	1	1
657	по своей	1	1
658	гораздо богаче	1	1
659	как не	1	1
660	это слово	1	1
661	вернее сказать	1	1
662	такой точки	1	1
663	и его	5	1
664	и теперь	1	1
665	бы по	1	1
666	совмещает в	1	1
667	что речь	2	1
668	языке есть	3	1
669	этом отношении	1	1
670	смысле в	4	1
671	не потому	2	1
672	и об	1	1
673	представлять себе	1	1
674	в движении	2	1
675	свое собственное	1	1
676	в живой	2	1
677	его внутренней	1	1
678	всякой науки	1	1
679	самостоятельности и	2	1
680	лежит в	1	1
681	должны быть	7	1
682	по возможности	1	1
683	от нее	6	1
684	без понятия	1	1
685	на известное	1	1
686	слова с	1	1
687	в каждом	4	1
688	отказаться от	1	1
689	всегда в	1	1
690	необходимым и	1	1
691	и самое	2	1
692	то она	2	1
693	с ее	2	1
694	язык вообще	3	1
695	всего этого	1	1
696	очень важную	1	1
697	к нам	1	1
698	совершенно ясно	1	1
699	невозможен без	2	1
700	в собственном	2	1
701	все наше	1	1
702	более у	1	1
703	необходимости и	2	1
704	чувственные восприятия	4	1
705	исследования языка	1	1
706	что само	1	1
707	то время	1	1
708	самое это	1	1
709	отношения представлений	1	1
710	от того	4	1
711	выражения и	1	1
712	что у	1	1
713	iii в	1	1
714	слово есть	1	1
715	переход к	1	1
716	на нее	1	1
717	здесь нет	1	1
718	же эти	1	1
719	то язык	1	1
720	весьма мало	1	1
721	она есть	1	1
722	на что	2	1
723	к языку	2	1
724	с ним	3	1
725	смысле и	1	1
726	понимания как	1	1
727	образом в	1	1
728	стороны их	1	1
729	находятся в	3	1
730	как ее	1	1
731	быть человеческим	1	1
732	одного из	2	1
733	иное значение	1	1
734	в которое	1	1
735	это должно	1	1
736	которое он	2	1
737	тела не	2	1
738	и во	3	1
739	предмета мы	1	1
740	каждом из	1	1
741	предметом для	1	1
742	между тем	5	1
743	переходит в	1	1
744	содержание слова	1	1
745	и всякая	1	1
746	основано на	1	1
747	язык в	8	1
748	вовсе нет	1	1
749	что бы	2	1
750	в теории	2	1
751	еще только	2	1
752	языка мы	1	1
753	в другую	2	1
754	тело и	1	1
755	и многое	1	1
756	отношений есть	1	1
757	но с	2	1
758	оно и	3	1
759	отражения в	1	1
760	мы действительно	1	1
761	и представляет	1	1
762	этот вопрос	2	1
763	дело с	1	1
764	что даже	2	1
765	общие понятия	1	1
766	вообще может	1	1
767	в какой	1	1
768	но ни	1	1
769	словом и	2	1
770	то в	5	1
771	язык на	1	1
772	которое мы	2	1
773	то эти	1	1
774	понятие например	1	1
775	но то	1	1
776	язык а	1	1
777	все они	2	1
778	без этого	1	1
779	деле она	1	1
780	этого видно	1	1
781	вопроса о	2	1
782	нами и	1	1
783	может выражаться	1	1
784	понимать и	1	1
785	различия в	2	1
786	д не	1	1
787	то чему	1	1
788	значения то	1	1
789	сами не	2	1
790	но для	1	1
791	предмет и	1	1
792	звука в	3	1
793	а и	1	1
794	слова в	2	1
795	в одном	8	1
796	не для	1	1
797	от тех	1	1
798	к ним	2	1
799	и язык	11	1
800	друг друга	5	1
801	но что	1	1
802	речь и	2	1
803	и никакой	1	1
804	должны сказать	1	1
805	каждого слова	1	1
806	только понятие	1	1
807	образом что	2	1
808	легко можно	1	1
809	случае то	1	1
810	с общим	1	1
811	например дерево	1	1
812	нужно было	3	1
813	хотя оно	1	1
814	со стороны	8	1
815	и цвета	1	1
816	с другим	3	1
817	не один	1	1
818	нельзя сказать	1	1
819	именно в	1	1
820	каждом отдельном	1	1
821	том как	3	1
822	сказать несколько	1	1
823	будет ли	1	1
824	в каких	1	1
825	может показаться	1	1
826	себя и	1	1
827	его из	1	1
828	бы никакого	1	1
829	превращается в	1	1
830	менее он	1	1
831	от этого	1	1
832	а на	1	1
833	и опять	1	1
834	языкознание и	1	1
835	не на	1	1
836	языка не	5	1
837	слов и	4	1
838	для человека	2	1
839	и уже	1	1
840	в речи	1	1
841	уже по	1	1
842	все более	3	1
843	но оно	3	1
844	такой степени	1	1
845	только к	1	1
846	прибавить еще	1	1
847	можно будет	1	1
848	который бы	1	1
849	и потому	5	1
850	языка вполне	1	1
851	его на	2	1
852	поэтому не	1	1
853	а так	4	1
854	и деятельность	1	1
855	этих словах	1	1
856	чем в	2	1
857	этой последней	1	1
858	как объект	2	1
859	виды и	1	1
860	даже с	2	1
861	в обратном	1	1
862	никакой возможности	1	1
863	и обозначаемое	1	1
864	чувства и	13	1
865	как работы	1	1
866	языка язык	1	1
867	близких к	1	1
868	есть чисто	1	1
869	в человеческом	2	1
870	смысл в	1	1
871	слова есть	1	1
872	и формы	1	1
873	членораздельных звуков	1	1
874	несколько слов	1	1
875	этих отношений	1	1
876	и нет	1	1
877	путаница в	1	1
878	о его	2	1
879	и таким	1	1
880	между прочим	2	1
881	получает от	1	1
882	в смысле	4	1
883	это последнее	2	1
884	нем самом	5	1
885	к другим	2	1
886	вне его	1	1
887	в более	4	1
888	не станет	2	1
889	тем и	1	1
890	то можно	1	1
891	на небе	1	1
892	видно из	1	1
893	язык к	1	1
894	бы даже	2	1
895	к одной	3	1
896	сознания что	1	1
897	которые выражаются	1	1
898	было только	2	1
899	пришлось бы	1	1
900	что а	2	1
901	мысль в	2	1
902	наука о	1	1
903	во время	1	1
904	же в	2	1
905	язык это	1	1
906	но всегда	2	1
907	давно уже	1	1
908	менее в	1	1
909	процессы в	1	1
910	иначе чем	1	1
911	ее только	1	1
912	или другими	1	1
913	была бы	2	1
914	речи и	10	1
915	где как	1	1
916	ее части	1	1
917	что понятие	3	1
918	к звукам	1	1
919	до какой	1	1
920	собою нечто	1	1
921	д в	1	1
922	речи как	1	1
923	к этой	3	1
924	то оно	2	1
925	к этому	1	1
926	они не	1	1
