N	2gram	Vygotskiy__3	Hudozhes
499	к той	1	1
500	в трагедии	1	1
501	она приобретает	1	1
502	но напротив	1	1
503	не могут	2	1
504	когда мы	2	1
505	он бы	1	1
506	я сам	1	1
507	же самое	10	1
508	нет мы	1	1
509	всего в	1	1
510	что оно	2	1
511	он видит	2	1
512	тот и	1	1
513	на это	3	1
514	ничего общего	1	1
515	говорит о	2	1
516	на наших	2	1
517	и которая	2	1
518	из всего	2	1
519	бы дать	1	1
520	в виду	4	1
521	свою очередь	2	1
522	но при	1	1
523	данном случае	2	1
524	несоответствие между	1	1
525	для читателя	2	1
526	тех двух	4	1
527	и говорит	1	1
528	с самого	6	1
529	говорили что	1	1
530	для своей	1	1
531	на свой	1	1
532	построена так	1	1
533	можно заметить	1	1
534	по аналогии	2	1
535	этого как	2	1
536	того и	1	1
537	в споре	1	1
538	здесь нет	1	1
539	мог бы	1	1
540	и глубины	1	1
541	и заключает	1	1
542	на примере	2	1
543	только у	1	1
544	внимание к	2	1
545	нас и	1	1
546	все дело	1	1
547	другому в	1	1
548	к общим	1	1
549	впоследствии и	1	1
550	может не	1	1
551	не перед	1	1
552	одного из	2	1
553	требует для	1	1
554	для нас	8	1
555	с другой	7	1
556	была его	1	1
557	все та	1	1
558	нас в	1	1
559	как у	1	1
560	нет это	1	1
561	к изображению	1	1
562	в которую	2	1
563	оказались бы	1	1
564	во всех	4	1
565	одним только	1	1
566	не видел	1	1
567	и только	3	1
568	в другой	1	1
569	к концу	3	1
570	в лучшем	2	1
571	и она	1	1
572	быть сказано	1	1
573	и психологическое	2	1
574	казалась и	1	1
575	в двух	9	1
576	трудно не	1	1
577	тот же	3	1
578	в какой	5	1
579	и этих	1	1
580	о другом	1	1
581	верно и	1	1
582	всяком случае	2	1
583	между этими	1	1
584	и ее	2	1
585	с одной	6	1
586	этого рассказа	2	1
587	тоска в	1	1
588	именно на	1	1
589	есть в	2	1
590	более или	1	1
591	и у	1	1
592	в жизни	1	1
593	не из	1	1
594	но совершенно	1	1
595	такие моменты	1	1
596	то чего	1	1
597	он однако	1	1
598	что сама	1	1
599	эти два	3	1
600	забывая о	1	1
601	одно из	2	1
602	не будут	1	1
603	представить себе	1	1
604	в прозе	1	1
605	могло бы	2	1
606	конца а	1	1
607	и та	2	1
608	иначе как	2	1
609	характер у	1	1
610	героев к	1	1
611	двух противоположных	5	1
612	ее не	3	1
613	дела до	1	1
614	из нее	2	1
615	рассказа он	2	1
616	никакого отношения	1	1
617	этими словами	1	1
618	отличие от	1	1
619	есть именно	2	1
620	плана в	4	1
621	время говорит	1	1
622	так легко	1	1
623	что они	4	1
624	из двух	3	1
625	его ни	1	1
626	по своим	1	1
627	вслед за	1	1
628	еще и	2	1
629	все было	1	1
630	в романе	1	1
631	что для	1	1
632	обратиться к	4	1
633	можно назвать	2	1
634	смысловой картины	1	1
635	противоречие между	2	1
636	читателя из	1	1
637	одной стороны	5	1
638	имеют никакого	1	1
639	примере в	1	1
640	и своим	1	1
641	на глазах	1	1
642	там где	6	1
643	что мы	1	1
644	одна и	1	1
645	жизнь в	1	1
646	рассказа где	1	1
647	конечной целью	1	1
648	следовало бы	1	1
649	именно поэтому	1	1
650	вступает в	1	1
651	о себе	1	1
652	как это	6	1
653	противоречие с	2	1
654	басни крылова	3	1
655	что реплика	1	1
656	но все	1	1
657	нимало не	1	1
658	из которых	4	1
659	и столь	2	1
660	о чем	1	1
661	в данном	2	1
662	он будет	1	1
663	относиться к	1	1
664	а нам	1	1
665	что сюжет	1	1
666	и там	1	1
667	когда же	1	1
668	быть только	1	1
669	присутствует в	1	1
670	реакции на	2	1
671	на свете	1	1
672	и другой	1	1
673	не умели	1	1
674	том смысле	2	1
675	быть не	2	1
676	и ненужным	1	1
677	но это	3	1
678	это был	2	1
679	не мог	4	1
680	до уровня	1	1
681	уже на	1	1
682	при таком	2	1
683	литературных жанров	1	1
684	когда он	4	1
685	в отдельных	1	1
686	поэзии в	2	1
687	здесь речь	1	1
688	со своей	2	1
689	не более	2	1
690	мы должны	1	1
691	всякий раз	3	1
692	слов и	2	1
693	сказано о	1	1
694	большее чем	1	1
695	с он	1	1
696	противоположны по	1	1
697	из поля	1	1
698	сведения о	1	1
699	необходимое условие	1	1
700	от своего	2	1
701	сказать что	4	1
702	это на	1	1
703	в свою	4	1
704	к его	2	1
705	в последнем	1	1
706	с такой	5	1
707	из этого	8	1
708	описаний в	1	1
709	который он	1	1
710	разговоре с	1	1
711	ни на	1	1
712	и другие	2	1
713	случае если	1	1
714	и эта	1	1
715	который не	4	1
716	во всяком	2	1
717	все что	1	1
718	этой точки	1	1
