N	2gram	Bakhtin_Fr_8	Psycholo
156	так например	2	3
157	можно было	1	3
158	в другом	3	3
159	это не	2	3
160	ни в	2	3
161	в этих	11	3
162	бы мы	1	3
163	вопрос о	1	3
164	но он	3	3
165	и вся	1	3
166	вовсе не	6	3
167	самого начала	1	3
168	одна из	4	3
169	этом отношении	1	3
170	в каком	2	3
171	с другом	1	3
172	не могут	1	3
173	образом что	1	3
174	данном случае	2	3
175	с самого	1	3
176	так в	1	3
177	так и	13	3
178	времени и	4	3
179	это только	1	3
180	что и	3	3
181	и только	1	3
182	видим что	2	3
183	чем это	1	3
184	тот же	1	3
185	так что	3	3
186	для него	2	3
187	у него	7	3
188	что на	2	3
189	на этот	1	3
190	под влиянием	1	3
191	в данном	2	3
192	в той	6	3
193	друг с	1	3
194	для нас	1	3
195	целый ряд	2	3
196	обстоит дело	1	3
197	этим он	1	3
198	и сейчас	1	3
199	имеет место	1	3
200	и другие	5	3
201	по поводу	1	3
202	это в	2	3
203	к этому	2	3
204	ту же	4	2
205	того же	1	2
206	из самых	1	2
207	по преимуществу	2	2
208	и до	10	2
209	что эти	2	2
210	а как	1	2
211	это совершенно	1	2
212	что между	1	2
213	он как	1	2
214	время как	1	2
215	и он	1	2
216	собой в	1	2
217	он был	12	2
218	между собой	1	2
219	с его	5	2
220	во всех	8	2
221	различия между	1	2
222	на самом	2	2
223	совсем не	2	2
224	по отношению	1	2
225	с совершенно	1	2
226	себе и	2	2
227	отличие от	1	2
228	в центре	2	2
229	в одной	1	2
230	перед нами	3	2
231	что по	1	2
232	и хотя	2	2
233	он в	1	2
234	все эти	15	2
235	в нашем	2	2
236	вопроса о	1	2
237	еще один	2	2
238	элементов с	1	2
239	как он	1	2
240	образом и	3	2
241	и вот	1	2
242	даже прямо	1	2
243	ином виде	1	2
244	в нее	1	2
245	котором говорит	1	2
246	а затем	1	2
247	же не	1	2
248	и с	8	2
249	из них	2	2
250	утверждает что	1	2
251	о которых	1	2
252	или наоборот	1	2
253	чем в	1	2
254	одного и	1	2
255	и при	2	2
256	в котором	2	2
257	с точки	2	2
258	все события	1	2
259	он дает	2	2
260	в отличие	1	2
261	в которых	2	2
262	в отношении	5	2
263	в то	12	2
264	дело в	2	2
265	того как	2	2
266	совершенно правильно	1	2
267	и так	1	2
268	преимущественно в	1	2
269	что самое	1	2
270	в полной	1	2
271	во всем	4	2
272	со своим	1	2
273	в образах	1	2
274	нет ни	2	2
275	части романа	1	2
276	если же	1	2
277	смерти в	1	2
278	в себя	1	2
279	на том	1	2
280	мог бы	1	2
281	еще в	1	2
282	когда в	2	2
283	что дело	1	2
284	является в	1	2
285	и даже	8	2
286	или иной	1	2
287	находится в	1	2
288	строго говоря	1	2
289	и та	1	2
290	но мы	1	2
291	можно сказать	2	2
292	места и	1	2
293	но во	1	2
294	в форме	3	2
295	которые он	1	2
296	слов и	3	2
297	как например	3	2
298	этом смысле	1	2
299	быть и	1	2
300	в большей	3	2
301	что даже	1	2
302	это очень	2	2
303	в качестве	4	2
304	связи с	6	2
305	никогда еще	2	2
306	ни одного	2	2
307	его с	1	2
308	мы знаем	1	2
309	мы находим	3	2
310	в одном	2	2
311	нет в	1	2
312	чтобы показать	1	2
313	и эта	2	2
314	до конца	11	2
315	и самый	3	2
316	с помощью	3	2
317	он ставит	1	2
318	с этой	2	2
319	все это	8	2
320	которых он	2	2
321	смысл для	1	2
322	лицо и	1	2
323	той или	2	2
324	и ни	1	2
325	видим в	1	2
326	же в	1	2
327	входящий в	1	2
328	в романе	21	2
329	между ними	2	2
330	не знает	1	2
331	из этого	1	2
332	но еще	1	2
333	гораздо более	1	2
334	смысле слова	1	1
335	только он	1	1
336	речь идет	1	1
337	одним из	5	1
338	например в	4	1
339	языку и	1	1
340	все остальное	1	1
341	совершенно реальной	1	1
342	идет о	1	1
343	и принципиально	1	1
344	на две	2	1
345	этому вопросу	2	1
346	др в	2	1
347	все те	2	1
348	всегда на	1	1
349	как чистое	1	1
350	шире и	1	1
351	и могут	1	1
352	те времена	2	1
353	из всех	2	1
354	для своего	2	1
355	шаг вперед	1	1
356	при анализе	1	1
357	из своих	1	1
358	что многие	1	1
359	почти все	2	1
360	самую сущность	1	1
361	больше и	1	1
362	и такой	1	1
363	конечно и	3	1
364	был еще	1	1
365	действующего лица	1	1
366	реальным и	1	1
367	на них	3	1
368	или от	1	1
369	наоборот как	1	1
370	взгляде на	2	1
371	в чем	1	1
372	видим таким	1	1
373	видели что	3	1
374	мы у	2	1
375	правильно указывает	1	1
376	точка зрения	2	1
377	к которой	1	1
378	для других	1	1
379	вступают в	1	1
380	лица с	1	1
381	не просто	3	1
382	значение имеет	2	1
383	значительной мере	1	1
384	которые не	1	1
385	что нет	1	1
386	еще и	3	1
387	хотя и	2	1
388	более или	2	1
389	в действительности	2	1
390	месте где	1	1
391	за собой	1	1
392	та же	1	1
393	еще далеко	1	1
394	новорожденный младенец	1	1
395	в известном	2	1
396	тому же	1	1
397	на рынок	1	1
398	во многих	1	1
399	были связаны	2	1
400	слово это	1	1
401	так сказать	5	1
402	этот процесс	1	1
403	больше всего	1	1
404	главным образом	3	1
405	в поэтике	1	1
406	всех остальных	1	1
407	которые установлены	1	1
408	наши чувства	1	1
409	и вообще	1	1
410	первой части	3	1
411	романа где	1	1
412	романа все	1	1
413	не к	1	1
414	человеческого тела	1	1
415	удалось с	1	1
416	характер в	3	1
417	по своему	8	1
418	так часто	2	1
419	свою силу	1	1
420	языком и	1	1
421	с собой	2	1
422	не бывает	1	1
423	его его	1	1
424	не из	1	1
425	выражение и	1	1
426	самого автора	1	1
427	из самой	1	1
428	момент и	1	1
429	на этой	1	1
430	с каким-либо	1	1
431	раз те	1	1
432	на протяжении	1	1
433	и дает	1	1
434	этим именем	1	1
435	и смерти	1	1
436	том насколько	1	1
437	самый характер	1	1
438	этого слова	1	1
439	самом центре	1	1
440	далеко не	2	1
441	которой он	1	1
442	здесь все	1	1
443	за ним	1	1
444	в один	1	1
445	не мог	3	1
446	исчезает и	1	1
447	или менее	2	1
448	в эту	2	1
449	что значит	1	1
450	мысль и	1	1
451	благодаря этому	2	1
452	именно и	1	1
453	что всякий	1	1
454	из которой	1	1
455	пример в	1	1
456	приложении к	1	1
457	самого героя	1	1
458	прибегает к	2	1
459	что хорошо	1	1
460	оказывается что	1	1
461	не раз	1	1
462	точку зрения	1	1
463	которые в	1	1
464	и эти	2	1
465	на другую	1	1
466	речи в	1	1
467	есть еще	1	1
468	их в	4	1
469	уже сказали	1	1
470	xi xii	1	1
471	даже в	4	1
472	не любит	1	1
473	этой работы	1	1
474	же мы	1	1
475	но они	1	1
476	до известной	1	1
477	иной раз	1	1
478	на котором	2	1
479	тогда когда	1	1
480	он жил	1	1
481	в процессе	5	1
482	взглянуть на	1	1
483	героев и	1	1
484	и отдельных	2	1
485	в структуре	1	1
486	он хочет	1	1
487	он мог	1	1
488	не имеет	1	1
489	смысл его	1	1
490	на язык	1	1
491	которые и	1	1
492	глазах и	1	1
493	явление в	1	1
494	и является	1	1
495	вместо того	1	1
496	ничто не	2	1
497	очевидно не	1	1
498	только с	1	1
499	каждый раз	1	1
500	этих образов	2	1
501	в области	5	1
502	и оно	1	1
503	ни о	2	1
504	один раз	1	1
505	который весь	1	1
506	возникает из	1	1
507	те и	1	1
508	в других	2	1
509	образов их	1	1
510	они друг	1	1
511	для такого	1	1
512	для его	1	1
513	его значение	1	1
514	мы слышим	1	1
515	бы что	1	1
516	но по	4	1
517	события так	2	1
518	с ее	5	1
519	встречаем и	1	1
520	в некоторых	3	1
521	как один	1	1
522	здесь не	1	1
523	лиц и	2	1
524	и от	1	1
525	указывали на	1	1
526	только то	1	1
527	на той	1	1
528	то время	2	1
529	в монологе	1	1
530	и которые	4	1
531	здесь нет	3	1
532	во многом	2	1
533	в некоторой	1	1
534	и делают	1	1
535	другом месте	3	1
536	и т.д	3	1
537	но к	1	1
538	это вполне	1	1
539	его жизни	2	1
540	после того	1	1
541	в значительной	2	1
542	там же	1	1
543	то исключительно	1	1
544	это была	3	1
545	и во	2	1
546	это изменение	1	1
547	к нему	2	1
548	очень сильными	1	1
549	язык и	2	1
550	том или	1	1
551	и всю	1	1
552	между тем	3	1
553	сильное и	1	1
554	при взгляде	2	1
555	новый момент	1	1
556	есть с	1	1
557	романа в	2	1
558	не тот	2	1
559	и борьбы	1	1
560	например при	1	1
561	в новой	1	1
562	своей сущности	1	1
563	речь о	1	1
564	одной из	3	1
565	во времени	1	1
566	или же	1	1
567	между этими	1	1
568	и ее	4	1
569	здесь с	3	1
570	времени как	1	1
571	в эти	1	1
572	смыслу и	2	1
573	себя в	1	1
574	уже не	3	1
575	в виде	2	1
576	в начале	1	1
577	словами он	1	1
578	кажется что	1	1
579	него и	1	1
580	другу как	1	1
581	и показать	1	1
582	или даже	1	1
583	его и	1	1
584	только одно	1	1
585	и их	8	1
586	никто не	1	1
587	любви в	1	1
588	слова в	1	1
589	в землю	1	1
590	каждый из	1	1
591	или ином	1	1
592	деле и	1	1
593	смерти и	2	1
594	по смыслу	1	1
595	не были	3	1
596	и т.п	11	1
597	имеет и	1	1
598	мы привыкли	1	1
599	и глубже	2	1
600	как у	1	1
601	значение которое	1	1
602	связаны с	6	1
603	существует в	1	1
604	и образов	1	1
605	мы еще	1	1
606	его романа	1	1
607	он считал	1	1
608	и др	8	1
609	могут иметь	1	1
610	что для	3	1
611	самые сильные	1	1
612	полагаем что	1	1
613	превращается в	1	1
614	не было	5	1
615	и гете	1	1
616	она воображает	1	1
617	его как	2	1
618	и подчеркивает	1	1
619	речи и	3	1
620	мы встречаем	2	1
621	действия в	1	1
622	в речи	2	1
623	мы видели	5	1
624	между собою	2	1
625	все более	1	1
626	какая же	1	1
627	прямо сказать	1	1
628	звучать как	1	1
629	именно для	1	1
630	конечно не	4	1
631	повсюду но	1	1
632	тому как	1	1
633	от ближайшего	1	1
634	во все	3	1
635	и там	1	1
636	и всей	3	1
637	даже с	1	1
638	в первой	3	1
639	как к	2	1
640	для понимания	2	1
641	с тремя	1	1
642	в очень	1	1
643	мы сказали	1	1
644	трагедию или	1	1
645	в контексте	1	1
646	в приложении	1	1
647	тенденцию к	1	1
648	но это	2	1
649	психологический план	1	1
650	здесь в	3	1
651	это явление	1	1
652	другой смысл	1	1
653	всего в	1	1
654	известной степени	1	1
655	и часто	1	1
656	совершается в	1	1
657	в пределе	1	1
658	двух полюсов	1	1
659	как эта	1	1
660	но когда	1	1
661	от всех	2	1
662	еще более	1	1
663	тем более	1	1
664	свете что	1	1
665	в курсе	1	1
666	все они	6	1
667	во время	5	1
668	по традиции	3	1
669	романа и	1	1
670	этих элементов	1	1
671	мы в	1	1
672	именно об	1	1
673	между тремя	1	1
674	может и	1	1
675	нет ничего	1	1
676	но этим	1	1
677	равно как	1	1
678	к его	3	1
679	этом процессе	2	1
680	почему он	1	1
681	отношению к	1	1
682	можно привести	1	1
683	частности в	1	1
684	то оно	1	1
685	пиров и	1	1
686	каждое слово	1	1
