N	2gram	Vinokur_St_1	Problemy
242	ничего не	2	2
243	только и	1	2
244	его речи	1	2
245	отношении к	1	2
246	и является	1	2
247	у нас	11	2
248	возможности но	1	2
249	могут быть	5	2
250	к тому	1	2
251	той или	1	2
252	без всякого	2	2
253	языка и	4	2
254	в другом	3	2
255	можно было	13	2
256	времени и	1	2
257	это вовсе	2	2
258	быть ни	1	2
259	только так	1	2
260	почему же	1	2
261	все в	2	2
262	между тем	3	2
263	явление в	1	2
264	тему о	1	2
265	здесь в	1	2
266	но с	3	2
267	этот вопрос	4	2
268	пор не	1	2
269	и так	3	2
270	так что	6	2
271	раз в	2	2
272	слова не	1	2
273	для него	6	2
274	сами по	1	2
275	а в	17	2
276	с собою	1	2
277	в других	2	2
278	о которых	1	2
279	или иной	1	2
280	для этого	2	2
281	на этот	3	2
282	в руках	1	2
283	что так	3	2
284	там где	5	2
285	что мы	5	2
286	не при	5	2
287	в одно	1	2
288	вместе с	1	2
289	в духе	1	2
290	в данном	14	2
291	в первой	12	2
292	для понимания	1	2
293	этого слова	2	2
294	причем в	1	2
295	себя на	1	2
296	узком смысле	1	2
297	в результате	3	2
298	о котором	2	2
299	эти проблемы	1	2
300	для нас	7	2
301	в литературной	1	2
302	сказать что	7	2
303	в свое	2	2
304	во всяком	6	2
305	они не	1	2
306	к произведениям	1	1
307	и xix	1	1
308	чтобы не	1	1
309	должно стать	1	1
310	и то	5	1
311	на самом	6	1
312	этого последнего	1	1
313	показаться что	1	1
314	художественной и	1	1
315	и есть	1	1
316	в какой-то	1	1
317	от которых	1	1
318	этого он	1	1
319	видеть в	1	1
320	например он	1	1
321	и могут	1	1
322	слово во	1	1
323	в повестях	6	1
324	входит в	1	1
325	этом не	1	1
326	совпадает с	2	1
327	ну вот	1	1
328	первой книге	1	1
329	на тему	1	1
330	от друга	1	1
331	из того	2	1
332	подчеркнуть что	2	1
333	это время	1	1
334	в ней	3	1
335	литературы и	2	1
336	наоборот для	1	1
337	между собой	1	1
338	внимание и	1	1
339	бы еще	1	1
340	время в	1	1
341	от себя	1	1
342	реагировать на	1	1
343	за свое	1	1
344	в нашем	1	1
345	вполне и	1	1
346	в обеих	5	1
347	как правило	2	1
348	но как	1	1
349	а только	1	1
350	в новом	4	1
351	при условии	1	1
352	инстанцией в	1	1
353	друг от	1	1
354	и речи	2	1
355	большое значение	2	1
356	к сожалению	3	1
357	приходит на	1	1
358	под его	1	1
359	каждая из	1	1
360	отвечать на	1	1
361	на которое	2	1
362	как к	3	1
363	что как	2	1
364	в одних	1	1
365	на анализе	1	1
366	мысль в	1	1
367	не являются	3	1
368	именно такие	1	1
369	в ожидании	1	1
370	стиля и	1	1
371	в словаре	3	1
372	времени как	1	1
373	точку зрения	3	1
374	что это	4	1
375	в целом	5	1
376	бы с	1	1
377	так или	2	1
378	языка а	1	1
379	борисе годунове	2	1
380	с их	1	1
381	иначе и	1	1
382	во многих	3	1
383	xviii и	1	1
384	на какой-то	1	1
385	из его	1	1
386	в наших	2	1
387	а вовсе	1	1
388	зрения его	1	1
389	что она	4	1
390	в ее	4	1
391	читателя в	1	1
392	свою собственную	2	1
393	он должен	2	1
394	и вот	1	1
395	в первом	2	1
396	ни были	2	1
397	что у	4	1
398	в плане	1	1
399	даже прямо	1	1
400	ii но	3	1
401	в одну	1	1
402	что все	2	1
403	а по	1	1
404	его в	2	1
405	его личности	1	1
406	и соответствующие	1	1
407	пушкина в	24	1
408	слова без	1	1
409	ведь в	1	1
410	утверждения в	1	1
411	он является	1	1
412	в них	1	1
413	на которую	1	1
414	и вы	1	1
415	ни одной	2	1
416	слышим все	1	1
417	в плоскость	1	1
418	место и	1	1
419	не всегда	2	1
420	и уже	2	1
421	всегда и	1	1
422	несмотря на	2	1
423	чем в	3	1
424	на одну	1	1
425	которой трудно	1	1
426	в один	1	1
427	и тогда	2	1
428	который как	2	1
429	в борисе	2	1
430	другом так	1	1
431	можно только	1	1
432	во время	3	1
433	бы на	1	1
434	во второй	9	1
435	от своего	1	1
436	этого места	1	1
437	в такой	2	1
438	не становится	1	1
439	не должен	1	1
440	одним и	2	1
441	знает и	2	1
442	место в	1	1
443	мы в	1	1
444	не столько	1	1
445	степени не	1	1
446	что до	2	1
447	центра и	1	1
448	мы теперь	1	1
449	для изучения	4	1
450	но эта	1	1
451	в прямом	1	1
452	что было	1	1
453	обращение к	1	1
454	тем самым	2	1
455	однако в	1	1
456	даже в	3	1
457	тому что	3	1
458	и очень	4	1
459	должна опираться	1	1
460	вплоть до	5	1
461	но они	1	1
462	дело не	4	1
463	тогда когда	1	1
464	что их	1	1
465	была по	1	1
466	и притом	1	1
467	пушкина но	8	1
468	к этим	1	1
469	и имеет	1	1
470	о них	2	1
471	во всякой	1	1
472	но только	1	1
473	значение этого	1	1
474	вообще нет	1	1
475	о реальном	2	1
476	и тонкая	1	1
477	пушкина не	5	1
478	и без	3	1
479	а во	3	1
480	и лишь	1	1
481	то у	1	1
482	ему и	1	1
483	и нужно	3	1
484	в сознании	2	1
485	из истории	3	1
486	только с	2	1
487	как будто	4	1
488	что на	2	1
489	в области	14	1
490	ну а	1	1
491	сделать в	1	1
492	к отдельным	1	1
493	начиная с	2	1
494	когда мы	1	1
495	нисколько не	2	1
496	указание на	1	1
497	должны быть	3	1
498	значительной степени	1	1
499	и другим	1	1
500	критика и	1	1
501	поэтического языка	1	1
502	что при	2	1
503	правда не	1	1
504	им в	1	1
505	того чтобы	11	1
506	не хочу	3	1
507	данном случае	6	1
508	последнего слова	1	1
509	оказаться в	1	1
510	с самого	1	1
511	своей речи	1	1
512	находятся и	1	1
513	в келье	1	1
514	сейчас с	1	1
515	отсюда и	1	1
516	во многом	1	1
517	произведения не	1	1
518	еще в	1	1
519	это только	1	1
520	является в	1	1
521	в диалог	1	1
522	но иногда	1	1
523	поэтому в	3	1
524	в эпоху	2	1
525	и вообще	3	1
526	один человек	1	1
527	стремление к	3	1
528	свое дело	1	1
529	там в	1	1
530	вот это	1	1
531	вопроса и	1	1
532	но к	1	1
533	его жизни	3	1
534	скажу что	1	1
535	после того	1	1
536	все его	1	1
537	может не	2	1
538	или иначе	2	1
539	указывает в	3	1
540	и всякая	1	1
541	во втором	4	1
542	помимо того	1	1
543	отметить что	2	1
544	хотел бы	2	1
545	именно такое	2	1
546	быть даже	1	1
547	находим и	2	1
548	сюда относится	1	1
549	еще несколько	1	1
550	известно что	1	1
551	быть и	2	1
552	на которой	2	1
553	дела это	1	1
554	целое в	1	1
555	в двух	3	1
556	и критика	2	1
557	детали в	1	1
558	в какой	3	1
559	для себя	3	1
560	должен был	2	1
561	в пушкинских	2	1
562	в уста	3	1
563	ряда поколений	1	1
564	с одной	3	1
565	именно на	1	1
566	со всеми	2	1
567	с которыми	2	1
568	из которого	2	1
569	мы очень	1	1
570	и у	2	1
571	вопроса о	3	1
572	лица для	1	1
573	отношений к	1	1
574	не знать	1	1
575	в действительно	1	1
576	его и	1	1
577	никто не	4	1
578	всяком случае	6	1
579	бы совершенно	1	1
580	как их	1	1
581	не о	1	1
582	дело и	1	1
583	вообще можно	1	1
584	которые могут	1	1
585	даже и	2	1
586	в очень	3	1
587	что могло	1	1
588	никого не	1	1
589	из двух	3	1
590	нужно было	2	1
591	одной стороны	2	1
592	со стороны	6	1
593	даже не	4	1
594	с другим	1	1
595	лишь те	1	1
596	именно в	6	1
597	а именно	3	1
598	к которому	4	1
599	случаев в	1	1
600	а с	3	1
601	и др	1	1
602	что не	3	1
603	что для	3	1
604	конечно совершенно	1	1
605	в некоторых	1	1
606	в соответствии	1	1
607	связано с	1	1
608	этот термин	1	1
609	которых мы	1	1
610	а главное	1	1
611	не на	1	1
612	однако и	2	1
613	смысле это	1	1
614	так называемой	2	1
615	него не	1	1
616	время оно	1	1
617	оснований для	1	1
618	и ему	1	1
619	именно поэтому	1	1
620	уже давно	1	1
621	в сторону	2	1
622	каждом из	1	1
623	ни на	2	1
624	но там	1	1
625	и потому	2	1
626	как это	4	1
627	мы говорим	1	1
628	конечно есть	1	1
629	без труда	1	1
630	и довольно	1	1
631	с некоторыми	1	1
632	признание этого	1	1
633	слова он	1	1
634	в тех	3	1
635	и там	1	1
636	с толку	1	1
637	в форме	1	1
638	и другой	1	1
639	в это	1	1
640	и смерти	1	1
641	эти вопросы	3	1
642	отличается резко	1	1
643	лишь то	1	1
644	этом случае	2	1
645	является для	1	1
646	которых он	1	1
647	что там	2	1
648	котором он	1	1
649	ничего а	1	1
650	в другой	1	1
651	работы над	1	1
652	бы ему	1	1
653	и перед	2	1
654	обращается к	1	1
655	себя самого	1	1
656	я хотел	1	1
657	конце концов	1	1
658	но зато	1	1
659	я же	1	1
660	пушкина мы	1	1
661	я в	1	1
662	впечатление которое	1	1
663	могли быть	1	1
664	бы оно	1	1
665	по поводу	7	1
666	простое и	1	1
667	с ней	1	1
668	на более	1	1
669	была бы	5	1
670	в частности	4	1
671	ведь именно	1	1
672	от всех	1	1
673	и гораздо	1	1
674	в последнем	1	1
675	не верить	1	1
676	можно назвать	2	1
677	важно для	1	1
678	а может	1	1
679	в своих	2	1
680	это в	4	1
681	который не	2	1
682	к этому	1	1
683	как на	1	1
684	в таком	3	1
685	в роли	1	1
