N	2gram	Losev_Prob_4	Istorich
372	говорить о	2	1
373	на себя	1	1
374	но даже	4	1
375	причем у	1	1
376	природы все	1	1
377	и был	1	1
378	необходимости а	1	1
379	он был	3	1
380	бы всю	1	1
381	мы читаем	2	1
382	иное как	2	1
383	время в	1	1
384	слова эти	1	1
385	и связь	1	1
386	и всего	1	1
387	совсем не	1	1
388	но как	3	1
389	а он	1	1
390	не считаем	1	1
391	совершенно ясно	2	1
392	тут же	3	1
393	при их	1	1
394	дело со	1	1
395	из таких	1	1
396	отнюдь не	10	1
397	к какой	1	1
398	в истории	3	1
399	независимо от	3	1
400	из возможных	1	1
401	что именно	2	1
402	поскольку они	3	1
403	выйти из	1	1
404	стороны и	2	1
405	как нам	1	1
406	этом же	1	1
407	и к	3	1
408	же герой	1	1
409	имеет в	1	1
410	как таковое	1	1
411	в противоположность	1	1
412	и хотя	1	1
413	в этот	1	1
414	то в	2	1
415	них как	1	1
416	со своей	2	1
417	сливаются в	3	1
418	в которой	2	1
419	и у	1	1
420	во главе	1	1
421	содержанию по	1	1
422	в нашем	12	1
423	бы не	1	1
424	из этих	1	1
425	одном случае	2	1
426	действительности а	1	1
427	говорят о	1	1
428	тому же	2	1
429	но ведь	1	1
430	в наших	1	1
431	над ними	1	1
432	жизни вообще	1	1
433	раз навсегда	1	1
434	менее важные	1	1
435	они в	1	1
436	и еще	1	1
437	содержит в	8	1
438	его от	1	1
439	и говорить	1	1
440	мы например	1	1
441	мы говорили	1	1
442	является не	2	1
443	все с	1	1
444	или иных	3	1
445	же у	1	1
446	на всю	1	1
447	в совершенно	2	1
448	же касается	1	1
449	времени и	4	1
450	того или	3	1
451	бы нам	1	1
452	действительности в	1	1
453	дело здесь	1	1
454	известно что	1	1
455	этом смысле	3	1
456	с начала	1	1
457	чаще всего	1	1
458	не служит	1	1
459	в жизни	3	1
460	кажется что	2	1
461	действий и	1	1
462	один луч	2	1
463	в них	5	1
464	или миф	1	1
465	этого не	2	1
466	и вся	1	1
467	образы в	1	1
468	и уже	1	1
469	между собою	2	1
470	или три	1	1
471	ею и	1	1
472	чем в	1	1
473	только тем	1	1
474	и выйти	1	1
475	не значит	1	1
476	в художественную	1	1
477	в своей	4	1
478	а наоборот	2	1
479	последствия которые	1	1
480	она в	2	1
481	оказывается что	1	1
482	себе а	1	1
483	от его	1	1
484	для всякого	2	1
485	вплоть до	3	1
486	однако исследование	1	1
487	бы так	1	1
488	нам в	1	1
489	иным как	2	1
490	в прямом	1	1
491	войти в	1	1
492	не могли	2	1
493	тому что	1	1
494	нет никакого	3	1
495	в отношении	4	1
496	сопоставления и	1	1
497	можно ли	3	1
498	не раз	2	1
499	без его	1	1
500	дело когда	1	1
501	что эта	1	1
502	с теми	1	1
503	и притом	2	1
504	ее с	1	1
505	весь этот	2	1
506	солнце в	1	1
507	в самых	3	1
508	к другим	1	1
509	иметь в	1	1
510	что иное	2	1
511	того чтобы	2	1
512	нам и	1	1
513	он с	2	1
514	это мы	1	1
515	появляются в	1	1
516	элемент в	1	1
517	из другой	1	1
518	имеем дело	3	1
519	о ней	1	1
520	с одним	1	1
521	к ней	2	1
522	на себе	3	1
523	заметить что	1	1
524	ничто не	1	1
525	для анализа	1	1
526	кроме того	4	1
527	входят в	1	1
528	бы несколько	1	1
529	в каком	6	1
530	но все-таки	1	1
531	у нас	14	1
532	от их	1	1
533	а во-вторых	1	1
534	здесь совершенно	1	1
535	всем их	1	1
536	на всяком	1	1
537	а что	1	1
538	что оно	1	1
539	от нее	1	1
540	своей дочери	1	1
541	бы он	1	1
542	этих областей	1	1
543	по сравнению	1	1
544	никакого сомнения	1	1
545	этот путь	2	1
546	и это	2	1
547	больше ничего	2	1
548	приходит к	2	1
549	но по	2	1
550	в виду	6	1
551	меня в	2	1
552	говоря уже	2	1
553	каждой из	2	1
554	последнее время	1	1
555	есть отражение	5	1
556	нет никакой	4	1
557	только то	1	1
558	говорили что	1	1
559	и исчезает	1	1
560	так было	1	1
561	идет речь	2	1
562	или нескольких	1	1
563	на том	1	1
564	если они	1	1
565	с собой	3	1
566	здесь как	4	1
567	которая была	1	1
568	уже на	1	1
569	можно только	2	1
570	ней и	1	1
571	одному этому	2	1
572	стремление к	1	1
573	но здесь	1	1
574	миф как	1	1
575	именно потому	1	1
576	читаем в	1	1
577	а также	6	1
578	в самой	4	1
579	внимание на	1	1
580	общей форме	1	1
581	никак не	4	1
582	в глаза	1	1
583	в новую	1	1
584	может не	1	1
585	в значительной	2	1
586	все в	3	1
587	если например	1	1
588	тем или	1	1
589	и требует	1	1
590	однако с	1	1
591	что теория	1	1
592	и хорошо	1	1
593	ним и	1	1
594	природы и	1	1
595	и об	1	1
596	но почти	1	1
597	а она	1	1
598	в земле	1	1
599	как здесь	1	1
600	происходит в	1	1
601	значит что	8	1
602	изучить и	1	1
603	стороны однако	4	1
604	на которой	1	1
605	идет по	1	1
606	этого можно	1	1
607	было что	1	1
608	не само	1	1
609	она говорит	1	1
610	даже если	3	1
611	и так	1	1
612	и три	1	1
613	имеем например	1	1
614	который в	1	1
615	этнографии и	1	1
616	и раньше	1	1
617	и ее	4	1
618	так по	1	1
619	не мешает	3	1
620	обнаруживает что	1	1
621	же и	3	1
622	он их	1	1
623	только на	2	1
624	солнца не	1	1
625	виде и	2	1
626	на север	1	1
627	потому в	1	1
628	за ним	2	1
629	религии но	1	1
630	сами по	2	1
631	здесь перед	5	1
632	т п	1	1
633	в прошлом	1	1
634	в конце	2	1
635	с этими	1	1
636	друг друга	2	1
637	мы можем	3	1
638	но что	1	1
639	у него	1	1
640	так то	1	1
641	ее на	1	1
642	понятие а	1	1
643	для того	3	1
644	но она	3	1
645	ее себе	1	1
646	самым главным	1	1
647	это будет	2	1
648	же деле	2	1
649	связан с	1	1
650	можно но	1	1
651	и точно	1	1
652	будем здесь	2	1
653	не обязательно	2	1
654	хотели бы	2	1
655	превратится в	1	1
656	том чем	1	1
657	в предисловии	1	1
658	это все	2	1
659	но есть	1	1
660	что для	1	1
661	только по	1	1
662	что казалось	1	1
663	самом же	2	1
664	не было	3	1
665	нем и	1	1
666	более важные	1	1
667	другие знаки	1	1
668	его слишком	1	1
669	подобного рода	11	1
670	ясно само	1	1
671	разнообразны и	1	1
672	что эти	1	1
673	уже давно	4	1
674	уже о	1	1
675	что во	2	1
676	за тем	1	1
677	мы хотели	2	1
678	здесь уже	2	1
679	мало и	1	1
680	чем то	1	1
681	к жизни	1	1
682	а если	3	1
683	и рассказ	1	1
684	такого рода	7	1
685	навсегда данной	1	1
686	или иного	3	1
687	да и	5	1
688	у самого	1	1
689	бы его	1	1
690	два раза	1	1
691	получает свое	1	1
692	и более	3	1
693	д мы	1	1
694	в это	2	1
695	и всех	2	1
696	основные элементы	1	1
697	нет ничего	3	1
698	в который	1	1
699	пока еще	1	1
700	потому всегда	1	1
701	это ясно	2	1
702	на одной	1	1
703	ни с	4	1
704	в единый	1	1
705	это можно	2	1
706	в результате	8	1
707	чтобы понять	1	1
708	тот кто	1	1
709	хотя и	5	1
710	бы ему	1	1
711	друг мой	1	1
712	и все	8	1
713	со второй	1	1
714	и смысл	1	1
715	солнца в	2	1
716	тех или	4	1
717	хотя в	1	1
718	не чем	2	1
719	за этим	1	1
720	всегда есть	4	1
721	относящиеся сюда	1	1
722	вопрос как	1	1
723	только можно	1	1
724	несмотря на	4	1
725	сейчас мы	1	1
726	не говоря	3	1
727	злого духа	1	1
728	но можно	1	1
729	совершенно не	3	1
730	равно как	1	1
731	их с	1	1
732	по одному	2	1
733	жизни а	1	1
734	не что	2	1
735	чем иным	2	1
736	при изучении	1	1
737	ее нет	1	1
738	только о	1	1
739	однако нет	1	1
740	эти мифы	2	1
741	себе но	1	1
742	и строит	1	1
743	этот термин	1	1
744	указывают на	1	1
745	а может	2	1
746	к этой	1	1
747	во всяком	8	1
748	также не	1	1
749	очень редко	1	1
750	в античности	1	1
751	это понятие	1	1
752	гораздо более	1	1
