N	2gram	Propp_Isto_3	EvropaiE
287	пребывают в	1	1
288	по отношению	2	1
289	в новом	1	1
290	тогда как	1	1
291	только путем	1	1
292	к сожалению	1	1
293	относится к	2	1
294	которые не	1	1
295	при известных	1	1
296	в одной	3	1
297	ней в	2	1
298	все остальные	1	1
299	все же	5	1
300	кроме того	1	1
301	тех случаях	1	1
302	смысле этого	1	1
303	к тем	1	1
304	что по	2	1
305	его к	1	1
306	этого мира	1	1
307	это происходило	1	1
308	менее на	1	1
309	в этот	2	1
310	все так	1	1
311	он в	1	1
312	которые в	1	1
313	что автор	1	1
314	идут в	1	1
315	и тот	1	1
316	бы только	1	1
317	тому же	2	1
318	и те	1	1
319	на его	3	1
320	некоторые народы	1	1
321	ли для	1	1
322	при этом	2	1
323	т д	15	1
324	от которых	2	1
325	состоит в	3	1
326	не как	1	1
327	в корне	1	1
328	месяцев и	1	1
329	на этом	4	1
330	наконец его	1	1
331	и наоборот	1	1
332	но все	2	1
333	от нее	1	1
334	не находятся	1	1
335	как они	1	1
336	а затем	3	1
337	в нем	9	1
338	характерной чертой	1	1
339	в глубине	1	1
340	входит в	1	1
341	такой вопрос	1	1
342	в жизни	2	1
343	в ином	6	1
344	рассказывает что	1	1
345	она и	1	1
346	сущность этого	1	1
347	соответствии с	1	1
348	в обстановку	1	1
349	здесь можно	6	1
350	наука в	1	1
351	и было	2	1
352	как таковой	2	1
353	и всей	1	1
354	перед собой	1	1
355	есть некоторая	1	1
356	к лесному	1	1
357	в южной	1	1
358	в такой	1	1
359	установить что	1	1
360	что при	1	1
361	народы например	1	1
362	такое толкование	3	1
363	свое существование	1	1
364	можем входить	1	1
365	другую сторону	1	1
366	выше мы	3	1
367	в другие	1	1
368	друг другу	2	1
369	войти в	1	1
370	для этого	1	1
371	для нее	2	1
372	на востоке	1	1
373	некоторых случаях	3	1
374	все эти	4	1
375	не менее	5	1
376	вплоть до	1	1
377	но они	2	1
378	считает что	1	1
379	правда в	1	1
380	одна из	2	1
381	здесь на	2	1
382	было у	1	1
383	для всего	1	1
384	это мы	1	1
385	казалось бы	1	1
386	в разных	1	1
387	именно с	1	1
388	находятся в	1	1
389	можно усмотреть	1	1
390	в русском	2	1
391	такая же	1	1
392	на себе	1	1
393	во всем	1	1
394	и его	4	1
395	связи с	6	1
396	пределах этого	1	1
397	е не	1	1
398	так то	1	1
399	только наиболее	1	1
400	у нас	4	1
401	других случаях	1	1
402	можно поставить	1	1
403	что некоторые	3	1
404	все еще	6	1
405	иногда на	1	1
406	существовала на	1	1
407	всегда в	1	1
408	выше а	1	1
409	приходит к	1	1
410	и о	2	1
411	то она	1	1
412	то время	2	1
413	е во	1	1
414	и сам	1	1
415	этот период	1	1
416	с собой	2	1
417	и земледельческой	1	1
418	и другими	1	1
419	одного из	2	1
420	каждого из	1	1
421	встречает на	1	1
422	когда его	2	1
423	об этом	1	1
424	существенной для	1	1
425	имеется в	1	1
426	является в	1	1
427	другие же	1	1
428	чем обычно	1	1
429	которая в	1	1
430	с ним	1	1
431	мире в	1	1
432	означает что	1	1
433	при том	1	1
434	связанное с	2	1
435	это должно	1	1
436	времени в	1	1
437	нас в	1	1
438	связанной с	1	1
439	это может	1	1
440	а через	3	1
441	эти два	3	1
442	на острове	3	1
443	быть и	3	1
444	один из	5	1
445	тот же	1	1
446	связь и	2	1
447	с ними	3	1
448	дело с	2	1
449	этого можно	1	1
450	всех этих	2	1
451	мы увидим	3	1
452	известных условиях	1	1
453	как нечто	1	1
454	пищу для	1	1
455	на несколько	1	1
456	страх перед	1	1
457	что как	1	1
458	который в	1	1
459	имеются не	1	1
460	они могут	2	1
461	и ее	3	1
462	случаи когда	4	1
463	по этому	1	1
464	больше чем	1	1
465	в указанном	1	1
466	конечно не	1	1
467	уже не	7	1
468	уже в	1	1
469	то и	6	1
470	всем его	1	1
471	в начале	1	1
472	что не	2	1
473	с живыми	1	1
474	в проблему	2	1
475	одно из	1	1
476	ясным в	1	1
477	и их	1	1
478	мы находим	1	1
479	прошлого мы	1	1
480	и должна	1	1
481	от того	1	1
482	но за	1	1
483	в исторической	1	1
484	даже не	2	1
485	а на	1	1
486	также на	1	1
487	или иначе	1	1
488	предположению что	1	1
489	в каких	1	1
490	а впоследствии	1	1
491	она является	1	1
492	и затем	1	1
493	в англии	1	1
494	в соответствии	1	1
495	перед тем	1	1
496	не было	2	1
497	которых мы	1	1
498	на которых	1	1
499	находились в	1	1
500	вопрос можно	1	1
501	которые по	1	1
502	что мы	1	1
503	к предположению	1	1
504	становится ясным	1	1
505	мы знаем	2	1
506	если не	2	1
507	в связи	3	1
508	лежащие на	1	1
509	его руках	1	1
510	связь с	6	1
511	нет ничего	2	1
512	имеются в	2	1
513	многих случаях	1	1
514	этих случаях	7	1
515	к жизни	2	1
516	что за	1	1
517	а если	3	1
518	это были	1	1
519	границ между	1	1
520	есть только	2	1
521	некоторое время	3	1
522	в состоянии	1	1
523	возможность такого	1	1
524	том смысле	1	1
525	с ее	1	1
526	этого слова	1	1
527	к двум	1	1
528	чем та	1	1
529	с полной	1	1
530	указать на	2	1
531	при таком	1	1
532	выше не	1	1
533	лицо и	2	1
534	в указанных	1	1
535	она может	1	1
536	это можно	1	1
537	та и	1	1
538	своем пути	1	1
539	но когда	1	1
540	особого рода	3	1
541	со строем	1	1
542	но это	3	1
543	себе ничего	1	1
544	и другие	4	1
545	приводящие к	1	1
546	с ней	6	1
547	что такие	1	1
548	но этот	2	1
549	на нижнем	1	1
550	оказался без	1	1
551	к этой	1	1
552	на ту	1	1
553	только одна	1	1
554	это в	1	1
555	он на	2	1
556	все что	3	1
557	том числе	1	1
