N	2gram	Vinokur_Ku_3	Komedia
153	независимо от	5	2
154	что касается	1	2
155	к числу	1	2
156	в противоположность	1	2
157	этой цели	1	2
158	со своей	1	2
159	в самом	13	2
160	меньшей мере	1	2
161	в известном	2	2
162	раз в	1	2
163	в себе	1	2
164	в первой	1	2
165	в первую	3	2
166	в принципе	1	2
167	не к	1	2
168	в силу	6	2
169	на этом	2	2
170	то ни	1	2
171	связанные с	1	2
172	было бы	16	2
173	и тем	6	2
174	мы видели	3	2
175	такой же	2	2
176	или менее	2	2
177	в следующем	1	2
178	и без	2	2
179	всяком случае	1	2
180	но он	1	2
181	тем не	9	2
182	правда в	1	2
183	по меньшей	1	2
184	это еще	2	2
185	нельзя не	2	2
186	в форму	1	2
187	на те	1	2
188	по своей	1	2
189	как будто	1	2
190	в области	14	2
191	уже о	2	2
192	же самое	1	2
193	всего этого	3	2
194	до самого	1	2
195	из всего	2	2
196	мог бы	2	2
197	для этого	6	2
198	именно потому	1	2
199	и здесь	2	2
200	нас в	3	2
201	затем в	1	2
202	путь к	2	2
203	от них	1	2
204	также в	1	2
205	указывает что	2	2
206	еще не	9	2
207	время когда	1	2
208	который в	1	2
209	именно на	2	2
210	из которых	1	2
211	этом что	2	2
212	вернуться к	1	2
213	а то	2	2
214	мы знаем	1	2
215	вовсе не	5	2
216	со стороны	1	2
217	точек зрения	2	2
218	до сих	8	2
219	в период	1	2
220	вслед за	1	2
221	еще и	2	2
222	то и	2	2
223	которых мы	1	2
224	не может	6	2
225	вместе с	2	2
226	но не	3	2
227	говоря уже	2	2
228	и формы	1	2
229	к нему	1	2
230	сих пор	8	2
231	но это	5	2
232	между прочим	8	2
233	о содержании	3	2
234	мы найдем	2	2
235	об отношении	1	2
236	как теперь	1	2
237	будто бы	1	2
238	только что	2	2
239	то что	4	2
240	е в	2	2
241	не говоря	2	2
242	для исследования	1	2
243	в свою	1	2
244	по одному	1	2
245	во всяком	2	2
246	все что	1	2
247	можно говорить	10	1
248	также и	5	1
249	зависимость от	1	1
250	чтобы не	2	1
251	самое слово	1	1
252	сам по	3	1
253	на самом	3	1
254	такое же	1	1
255	тем же	2	1
256	между двумя	1	1
257	из самых	1	1
258	в зависимости	7	1
259	намек на	1	1
260	уже по	1	1
261	той же	3	1
262	здесь нас	1	1
263	статьи в	1	1
264	в защиту	2	1
265	повседневной жизни	1	1
266	ответить на	2	1
267	что под	1	1
268	из того	2	1
269	то это	3	1
270	относятся также	1	1
271	зависимости от	8	1
272	в ней	3	1
273	думаю что	1	1
274	вышла из	1	1
275	пристрастие к	1	1
276	ответа на	2	1
277	быть в	2	1
278	а только	1	1
279	подходить к	1	1
280	слишком много	1	1
281	отказ от	1	1
282	коем случае	1	1
283	не входит	1	1
284	не все	2	1
285	очевидно что	3	1
286	отнюдь не	3	1
287	основная мысль	1	1
288	что во	1	1
289	с этим	1	1
290	дает нам	2	1
291	в своем	4	1
292	тех случаях	1	1
293	смысле этого	2	1
294	когда он	2	1
295	целый ряд	4	1
296	говорит что	1	1
297	и какой	1	1
298	и к	3	1
299	более или	2	1
300	его значении	1	1
301	то в	3	1
302	за собой	1	1
303	всего лишь	1	1
304	культуры и	1	1
305	что это	3	1
306	мы получаем	1	1
307	тон в	1	1
308	он в	2	1
309	что же	5	1
310	чуть ли	1	1
311	бы не	3	1
312	из этих	5	1
313	одном случае	1	1
314	приводит к	1	1
315	и тот	2	1
316	и те	1	1
317	как он	2	1
318	не могла	1	1
319	что одна	2	1
320	что эти	2	1
321	прибегают не	1	1
322	неверным не	1	1
323	от которого	1	1
324	состоит в	2	1
325	по существу	3	1
326	сказал что	1	1
327	у читателя	1	1
328	у современного	1	1
329	быть с	2	1
330	его от	1	1
331	и независимо	1	1
332	что она	5	1
333	форме не	1	1
334	но все	2	1
335	двух слов	1	1
336	что все	2	1
337	же касается	1	1
338	конечно в	1	1
339	нового порядка	1	1
340	на этой	1	1
341	зрения на	3	1
342	за уничтожение	1	1
343	цитат из	1	1
344	перед нами	1	1
345	вокруг вопросов	1	1
346	после этого	1	1
347	и каждый	1	1
348	было делом	1	1
349	изложение содержания	1	1
350	а с	3	1
351	все равно	1	1
352	как об	2	1
353	с тем	6	1
354	и уже	1	1
355	не заметить	1	1
356	ясно из	1	1
357	года и	1	1
358	слова и	7	1
359	для своих	1	1
360	лучше всего	1	1
361	в эту	1	1
362	в этих	2	1
363	можно только	1	1
364	не так	3	1
365	себя внимание	2	1
366	но если	3	1
367	и поскольку	1	1
368	из лагеря	1	1
369	никто не	1	1
370	наших дней	1	1
371	здесь из	1	1
372	он дает	1	1
373	в отличие	2	1
374	в которых	3	1
375	войне и	1	1
376	которые в	4	1
377	друг другу	1	1
378	и один	1	1
379	и более	3	1
380	по себе	6	1
381	тому что	4	1
382	степень его	1	1
383	если и	2	1
384	уже выше	5	1
385	в русской	1	1
386	на лет	1	1
387	к новым	2	1
388	на себе	1	1
389	не по	3	1
390	также что	2	1
391	а может	1	1
392	в самых	1	1
393	того чтобы	11	1
394	чем не	1	1
395	же цель	1	1
396	если ему	1	1
397	следовательно и	1	1
398	в коем	1	1
399	связанное с	1	1
400	которые и	3	1
401	первая часть	1	1
402	они являются	1	1
403	п в	3	1
404	во всем	1	1
405	и после	1	1
406	убедиться в	1	1
407	на мой	3	1
408	так например	1	1
409	можно рассматривать	2	1
410	следует отметить	1	1
411	слово здесь	1	1
412	обращает на	1	1
413	как следует	1	1
414	своим собственным	1	1
415	каждый раз	1	1
416	мы и	1	1
417	что на	3	1
418	за ними	1	1
419	борьбе и	1	1
420	от их	1	1
421	и для	1	1
422	по своим	1	1
423	составная часть	1	1
424	не могут	5	1
425	да рядом	2	1
426	это конечно	2	1
427	становится возможным	1	1
428	например на	1	1
429	уже на	1	1
430	в каждом	1	1
431	отказаться от	1	1
432	от друга	1	1
433	же так	1	1
434	это только	1	1
435	данном случае	4	1
436	что против	1	1
437	бы однако	1	1
438	действия и	1	1
439	или для	1	1
440	говорить о	6	1
441	в дальнейшем	2	1
442	по аналогии	1	1
443	можно было	11	1
444	те же	7	1
445	это вовсе	1	1
446	каждого из	1	1
447	когда в	2	1
448	ссылки на	1	1
449	наше внимание	1	1
450	отрицать что	1	1
451	означает что	1	1
452	типичные для	1	1
453	о нем	1	1
454	которому не	1	1
455	в пользу	1	1
456	трюки и	1	1
457	на вопрос	3	1
458	именно с	1	1
459	не означает	2	1
460	и являются	1	1
461	и что	7	1
462	чтобы с	1	1
463	с целью	2	1
464	ее от	1	1
465	отметить что	3	1
466	говорит он	1	1
467	и только	3	1
468	если это	2	1
469	которая как	1	1
470	того что	11	1
471	слово может	1	1
472	тех пор	4	1
473	почти все	1	1
474	доходит до	2	1
475	сразу же	2	1
476	в двух	2	1
477	идет по	1	1
478	этого можно	1	1
479	нуждается в	1	1
480	хотя бы	9	1
481	в стороне	1	1
482	которое мы	1	1
483	поэтому и	1	1
484	согласно которой	1	1
485	наше время	1	1
486	самые разнообразные	1	1
487	во времени	1	1
488	вопрос об	2	1
489	как источника	1	1
490	оказывается в	1	1
491	ни одного	2	1
492	речь в	2	1
493	не дает	2	1
494	в данной	3	1
495	на эту	1	1
496	за ним	1	1
497	своей функции	1	1
498	нее в	1	1
499	представить себе	1	1
500	числу таких	1	1
501	нас только	1	1
502	в современном	1	1
503	может служить	2	1
504	не случайно	4	1
505	заметить что	1	1
506	не говорит	1	1
507	от того	5	1
508	на том	2	1
509	само собой	1	1
510	не противоречит	1	1
511	для того	12	1
512	друг от	1	1
513	в особенности	2	1
514	внутренней политики	1	1
515	не связанное	1	1
516	представление о	1	1
517	возможно что	1	1
518	нам не	1	1
519	последнего в	1	1
520	на этот	2	1
521	говорить и	3	1
522	далеко не	5	1
523	и прежде	1	1
524	имело место	1	1
525	и др	1	1
526	однако чтобы	1	1
527	на которых	5	1
528	элементов и	1	1
529	естественно что	3	1
530	превращается в	1	1
531	и литературной	1	1
532	материал в	1	1
533	а наоборот	1	1
534	на весь	1	1
535	именно так	2	1
536	было сказано	1	1
537	п т	1	1
538	это богатство	1	1
539	о чем	2	1
540	совершенно очевидно	1	1
541	для этой	1	1
542	так называемых	1	1
543	следовало бы	1	1
544	нет никаких	1	1
545	сплошь да	2	1
546	эти слова	2	1
547	в критике	1	1
548	и потому	1	1
549	отсюда и	1	1
550	что именно	3	1
551	так мы	1	1
552	в разговоре	1	1
553	в данном	7	1
554	к жизни	1	1
555	который мы	1	1
556	в той	4	1
557	быть также	1	1
558	тому как	2	1
559	как бы	5	1
560	думается что	1	1
561	скорее можно	1	1
562	кто такой	1	1
563	материал для	2	1
564	этого слова	4	1
565	с этой	3	1
566	и придают	1	1
567	впрочем не	1	1
568	в условиях	2	1
569	мере не	2	1
570	показывают что	1	1
571	о его	1	1
572	мнение о	1	1
573	рассматривать как	1	1
574	с большой	1	1
575	культурной жизни	1	1
576	о совершенно	1	1
577	случаях когда	1	1
578	этого рода	3	1
579	мой взгляд	3	1
580	формы и	3	1
581	к конкретному	1	1
582	понять что	1	1
583	чтобы понять	2	1
584	это уже	3	1
585	к одной	1	1
586	главное внимание	1	1
587	от него	1	1
588	у них	1	1
589	или нет	1	1
590	еще более	2	1
591	принято говорить	1	1
592	находим в	1	1
593	именно поэтому	2	1
594	отношении к	1	1
595	в общем	6	1
596	психологической характеристики	1	1
597	слово в	3	1
598	не знает	2	1
599	из повседневной	1	1
600	сказать что	7	1
601	в излишней	1	1
602	осознание этой	1	1
603	сделать некоторые	1	1
604	совершенно не	5	1
605	к его	2	1
606	именно к	1	1
607	культуры в	1	1
608	на это	1	1
609	в каком	3	1
610	к этой	1	1
611	и другие	1	1
612	именно здесь	1	1
613	и эта	1	1
614	это в	2	1
615	как на	8	1
616	в таком	4	1
617	этой точки	1	1
618	том числе	2	1
619	они не	3	1
