N	2gram	Nazirov_Tv_1	Problema
220	отношения и	1	2
221	в себя	2	2
222	особенно в	1	2
223	с самим	1	2
224	здесь нет	2	2
225	движения и	1	2
226	и здесь	1	2
227	и что	1	2
228	от них	1	2
229	этот момент	1	2
230	автор как	1	2
231	язык в	1	2
232	нем и	1	2
233	человека как	2	2
234	в него	2	2
235	и мир	2	2
236	того что	3	2
237	в современной	1	2
238	в двух	2	2
239	нуждается в	1	2
240	что он	6	2
241	в какой	1	2
242	и ее	1	2
243	и тела	1	2
244	себя в	1	2
245	завершение в	1	2
246	в нашей	2	2
247	в виде	3	2
248	центр тяжести	1	2
249	что и	2	2
250	вовсе не	5	2
251	и искусства	1	2
252	тем что	1	2
253	без всякой	1	2
254	чем в	1	2
255	души и	1	2
256	не было	1	2
257	в россии	3	2
258	в связи	1	2
259	именно поэтому	1	2
260	в частности	2	2
261	как это	1	2
262	подхода к	3	2
263	становится просто	1	2
264	можно сказать	2	2
265	является как	1	2
266	форм и	1	2
267	искусства как	1	2
268	до степени	1	2
269	или в	2	2
270	о котором	2	2
271	чтобы его	1	2
272	мы должны	1	2
273	ибо в	2	2
274	в этих	2	2
275	быть понята	1	2
276	в свою	7	2
277	была бы	1	2
278	к его	1	2
279	и другие	3	2
280	в своих	5	2
281	к этому	2	2
282	достоевского имеет	1	1
283	в сфере	1	1
284	человека и	4	1
285	это и	3	1
286	чего не	1	1
287	от своей	1	1
288	в первом	2	1
289	лежащая в	1	1
290	исходит из	1	1
291	от которых	1	1
292	сделать художественное	1	1
293	из всех	4	1
294	который в	3	1
295	эстетика в	1	1
296	из подполья	13	1
297	как единство	1	1
298	связан с	3	1
299	бы что	1	1
300	время как	1	1
301	что иное	1	1
302	на себя	1	1
303	с ее	3	1
304	и самого	1	1
305	иное как	1	1
306	время в	3	1
307	по своему	1	1
308	к слову	1	1
309	преступление и	5	1
310	эстетическое значение	1	1
311	превращает его	1	1
312	своем творчестве	1	1
313	более и	1	1
314	им в	1	1
315	и где	1	1
316	в полном	1	1
317	целый ряд	1	1
318	как уже	1	1
319	что по	1	1
320	в материал	2	1
321	то в	2	1
322	лежит на	1	1
323	бы и	1	1
324	и внутреннего	2	1
325	всего романа	1	1
326	и я	1	1
327	формы в	1	1
328	можно не	2	1
329	что так	1	1
330	в этой	5	1
331	но он	2	1
332	в философии	1	1
333	как он	1	1
334	если он	1	1
335	и если	1	1
336	т д	1	1
337	города но	1	1
338	для еще	1	1
339	всех этих	1	1
340	в принципе	2	1
341	этого вопроса	1	1
342	душу и	1	1
343	и вот	1	1
344	его можно	1	1
345	видит и	1	1
346	в нее	1	1
347	подход к	1	1
348	критики и	1	1
349	человек а	1	1
350	значение в	1	1
351	мы уже	1	1
352	это было	1	1
353	война и	1	1
354	для них	1	1
355	в один	2	1
356	выражают его	1	1
357	все равно	1	1
358	их взаимоотношения	1	1
359	с тем	1	1
360	и уже	1	1
361	и прямо	1	1
362	был бы	2	1
363	остаться на	1	1
364	места в	1	1
365	из общего	1	1
366	отношениями между	2	1
367	к предмету	1	1
368	к одному	1	1
369	себе а	1	1
370	мысли и	4	1
371	как одна	1	1
372	на первой	1	1
373	в философском	2	1
374	однако в	2	1
375	по себе	1	1
376	тому что	1	1
377	его ибо	1	1
378	какие бы	1	1
379	несколько часов	1	1
380	вплоть до	1	1
381	человека но	3	1
382	что с	1	1
383	героям в	1	1
384	здесь лишь	1	1
385	мышления и	1	1
386	что их	1	1
387	ибо эта	1	1
388	движется не	1	1
389	и снова	1	1
390	идет в	1	1
391	все свои	1	1
392	найти в	1	1
393	как формы	1	1
394	находятся в	1	1
395	что называют	1	1
396	того в	1	1
397	во всей	2	1
398	в процессе	1	1
399	до того	1	1
400	исторического процесса	1	1
401	душе его	1	1
402	ли это	1	1
403	однако это	1	1
404	и со	1	1
405	и сохраняет	1	1
406	личности в	2	1
407	в момент	4	1
408	уже о	1	1
409	что можно	1	1
410	конкретное и	1	1
411	сравнительно с	1	1
412	переход в	1	1
413	мы все	1	1
414	по возможности	1	1
415	протяжении всего	2	1
416	даже и	1	1
417	анализа в	1	1
418	мы имеет	1	1
419	живет на	1	1
420	приходит к	3	1
421	свою очередь	1	1
422	как эстетически	1	1
423	город и	1	1
424	всего этого	1	1
425	в в	2	1
426	если в	2	1
427	каждый раз	1	1
428	действия и	1	1
429	город как	2	1
430	мы наблюдаем	1	1
431	однако эта	1	1
432	на том	2	1
433	что у	1	1
434	было в	2	1
435	иногда в	1	1
436	в одном	1	1
437	момента и	1	1
438	это как	3	1
439	и правильное	1	1
440	к языку	1	1
441	этой концепции	2	1
442	из других	2	1
443	этой проблемы	2	1
444	автора к	1	1
445	эта действительность	1	1
446	чистоте и	1	1
447	о войне	1	1
448	его художественной	1	1
449	настоящее время	2	1
450	них совершенно	1	1
451	мы понимаем	1	1
452	вопросу о	1	1
453	в эстетической	1	1
454	в которую	1	1
455	на протяжении	3	1
456	вся эта	1	1
457	уже чисто	1	1
458	это имеет	1	1
459	человека из	1	1
460	в глазах	1	1
461	вообще и	1	1
462	резко отличается	1	1
463	что бы	1	1
464	один момент	1	1
465	есть является	1	1
466	этого движения	1	1
467	этот вопрос	1	1
468	к их	1	1
469	и действительно	1	1
470	почти всего	1	1
471	единый мир	1	1
472	она прекрасно	1	1
473	всегда с	1	1
474	человека с	2	1
475	характерной для	1	1
476	для всех	1	1
477	со своим	1	1
478	уже не	3	1
479	только на	2	1
480	не чувствует	1	1
481	чем обычно	1	1
482	это характерно	1	1
483	в душе	1	1
484	из них	2	1
485	его и	1	1
486	разума и	1	1
487	глаза и	1	1
488	свою свободу	1	1
489	для него	6	1
490	творчестве достоевского	5	1
491	сами по	1	1
492	ее не	1	1
493	к ним	1	1
494	но что	1	1
495	только с	1	1
496	и понимающий	1	1
497	на некоторые	1	1
498	понимая под	1	1
499	и стремление	1	1
500	он живет	1	1
501	с другим	1	1
502	до сих	1	1
503	нас в	1	1
504	именно в	2	1
505	широте и	1	1
506	человек может	2	1
507	движения в	1	1
508	только что	2	1
509	самом же	1	1
510	а на	1	1
511	на этот	1	1
512	а наоборот	1	1
513	до конца	2	1
514	не совсем	1	1
515	с которым	2	1
516	так называемой	1	1
517	все время	1	1
518	о чем	1	1
519	на эту	4	1
520	быть определен	1	1
521	нигде не	1	1
522	вместе с	2	1
523	так же	3	1
524	до этого	2	1
525	согласии с	2	1
526	свои права	1	1
527	но этот	1	1
528	лишь со	1	1
529	ибо это	1	1
530	если так	1	1
531	создается не	1	1
532	видит в	1	1
533	для создания	1	1
534	образом и	1	1
535	нашу задачу	1	1
536	и всей	1	1
537	эти два	1	1
538	сих пор	1	1
539	которое может	1	1
540	в смысле	1	1
541	к вопросу	1	1
542	определяет выбор	1	1
543	это уже	5	1
544	сам же	1	1
545	и часто	1	1
546	живет и	1	1
547	только я	1	1
548	не существует	3	1
549	к тому	2	1
550	которая в	1	1
551	в настоящее	1	1
552	полном согласии	1	1
553	ее и	2	1
554	понята как	1	1
555	еще более	2	1
556	я в	1	1
557	же деле	1	1
558	хотя в	1	1
559	отношении к	1	1
560	тенденцией к	1	1
561	всеми его	1	1
562	с людьми	1	1
563	жизни в	6	1
564	но эта	1	1
565	в творчестве	6	1
566	но если	3	1
567	равно как	1	1
568	жизни а	1	1
569	не что	1	1
570	в которой	3	1
571	в действительности	1	1
572	к чисто	1	1
573	жизни и	3	1
574	но эти	1	1
575	к этой	1	1
576	это в	3	1
577	свою творческую	1	1
