N	2gram	Ircho_Kome_3	Vladivir
204	не был	1	2
205	только после	1	2
206	по своему	3	2
207	а уже	1	2
208	себе и	1	2
209	как к	1	2
210	к числу	1	2
211	и хотя	2	2
212	в самом	9	2
213	еще один	1	2
214	как он	3	2
215	на то	3	2
216	не могла	3	2
217	человек не	1	2
218	а к	1	2
219	в статье	1	2
220	которой не	1	2
221	том чтобы	1	2
222	и сам	5	2
223	на земле	1	2
224	и по	1	2
225	на этом	1	2
226	но все	4	2
227	и может	1	2
228	отчет в	1	2
229	это не	2	2
230	что понимает	1	2
231	этого не	1	2
232	с тем	4	2
233	мы не	2	2
234	он меня	1	2
235	нисколько не	3	2
236	вел себя	1	2
237	на первый	1	2
238	ли он	1	2
239	в их	2	2
240	то его	1	2
241	их в	3	2
242	однако в	4	2
243	ним в	1	2
244	а вот	1	2
245	с которой	1	2
246	она не	2	2
247	не имеет	3	2
248	на котором	1	2
249	того как	1	2
250	и притом	1	2
251	к этим	1	2
252	в самых	1	2
253	того чтобы	6	2
254	не желая	1	2
255	очень плохо	1	2
256	всего на	1	2
257	не о	3	2
258	меня и	1	2
259	больше того	2	2
260	уже о	1	2
261	ему все	1	2
262	к тому	6	2
263	а что	1	2
264	вероятно в	1	2
265	в настоящее	1	2
266	в виду	2	2
267	свою очередь	6	2
268	меня в	1	2
269	говоря уже	1	2
270	без всякого	2	2
271	в печати	1	2
272	а пока	1	2
273	возможно что	3	2
274	разумеется что	2	2
275	ничего не	3	2
276	первый план	1	2
277	настоящее время	1	2
278	после того	1	2
279	в чем	1	2
280	в сущности	2	2
281	и во	2	2
282	нас в	1	2
283	к нему	5	2
284	которой мы	2	2
285	и она	1	2
286	течение всей	1	2
287	он сам	1	2
288	а то	1	2
289	его и	1	2
290	себе в	3	2
291	в новом	1	2
292	мы находим	1	2
293	друг друга	4	2
294	ее на	1	2
295	для того	6	2
296	тут же	4	2
297	этому времени	1	2
298	что не	3	2
299	что для	2	2
300	и отправился	1	2
301	был в	1	2
302	отношениях с	1	2
303	не на	1	2
304	с которым	1	2
305	если не	3	2
306	нет никаких	2	2
307	в частности	3	2
308	мужа и	1	2
309	эта идея	1	2
310	к его	1	2
311	и потому	1	2
312	отрывок из	2	2
313	наряду с	2	2
314	такого рода	1	2
315	бы его	1	2
316	не любил	1	2
317	можно было	2	2
318	годов в	1	2
319	и от	1	2
320	в двух	3	2
321	с известной	2	2
322	к этой	2	2
323	жизни в	1	2
324	с ней	1	2
325	можно назвать	1	2
326	в своих	2	2
327	во сне	1	2
328	и т	4	1
329	одним из	2	1
330	например в	1	1
331	в этот	1	1
332	в тех	1	1
333	после появления	2	1
334	а из	1	1
335	не считая	1	1
336	отношения между	1	1
337	он требует	1	1
338	чем он	1	1
339	что между	1	1
340	той ступени	1	1
341	нас важно	1	1
342	не слишком	2	1
343	этом не	1	1
344	за несколько	1	1
345	говорить о	3	1
346	а для	1	1
347	требует от	1	1
348	на тему	1	1
349	представление о	2	1
350	которое не	1	1
351	как впрочем	1	1
352	которые он	1	1
353	ничего страшного	1	1
354	в которых	5	1
355	насколько мне	1	1
356	ответа на	1	1
357	бы то	2	1
358	за свое	1	1
359	чуть ли	1	1
360	не без	1	1
361	за него	1	1
362	подходить к	1	1
363	самом деле	6	1
364	слишком много	1	1
365	но как	1	1
366	и неприятностей	1	1
367	если в	1	1
368	i или	1	1
369	нет и	4	1
370	что они	2	1
371	в произведениях	2	1
372	меньше всего	4	1
373	тем больше	1	1
374	более чем	5	1
375	независимо от	1	1
376	общего с	1	1
377	только об	1	1
378	еще из	1	1
379	некоторое время	1	1
380	еще больше	3	1
381	когда он	4	1
382	целый ряд	2	1
383	как уже	1	1
384	что по	1	1
385	принято было	1	1
386	ибо ни	1	1
387	самом начале	1	1
388	весь город	1	1
389	говорил он	1	1
390	из той	1	1
391	сл и	1	1
392	в нашем	1	1
393	все усилия	1	1
394	выражение в	1	1
395	право на	1	1
396	времени не	1	1
397	тому же	6	1
398	если он	2	1
399	теми же	1	1
400	что она	4	1
401	больше всего	1	1
402	после которого	1	1
403	т д	1	1
404	после этого	2	1
405	и еще	3	1
406	в первую	1	1
407	нее и	1	1
408	и совершенно	1	1
409	к одному	1	1
410	не к	1	1
411	возвращение к	2	1
412	свое время	1	1
413	но вместе	1	1
414	или вовсе	1	1
415	его от	2	1
416	его можно	1	1
417	прежде чем	3	1
418	находим у	1	1
419	от нее	3	1
420	то ни	3	1
421	что все	1	1
422	для характеристики	1	1
423	вызвать у	1	1
424	говорил что	1	1
425	является конечно	2	1
426	них не	1	1
427	а по	5	1
428	а как	2	1
429	первую очередь	1	1
430	в свое	2	1
431	отца и	2	1
432	не отличались	1	1
433	в свой	1	1
434	другому а	1	1
435	которая была	1	1
436	так называемого	1	1
437	для них	1	1
438	на которую	1	1
439	убежден в	1	1
440	все равно	3	1
441	далеко не	3	1
442	для своего	1	1
443	на основании	2	1
444	мы имеем	1	1
445	как видно	2	1
446	со своими	1	1
447	друга в	1	1
448	мне известно	1	1
449	чем в	3	1
450	вот о	1	1
451	однако можно	1	1
452	очень важный	1	1
453	бога и	1	1
454	такой же	1	1
455	не так	3	1
456	в г	2	1
457	я этого	1	1
458	во время	6	1
459	время все	1	1
460	но если	3	1
461	от своего	1	1
462	кто верит	1	1
463	при изучении	1	1
464	в №	1	1
465	и без	2	1
466	это делает	1	1
467	на месте	3	1
468	место в	1	1
469	цели поэтому	1	1
470	ни малейшего	3	1
471	усилия чтобы	1	1
472	его отношение	1	1
473	любовь и	1	1
474	люблю но	1	1
475	последних лет	1	1
476	только было	1	1
477	которые в	1	1
478	если бы	8	1
479	далека от	1	1
480	что после	1	1
481	вещей и	1	1
482	отправляется в	1	1
483	и под	1	1
484	никакого ответа	1	1
485	называет его	1	1
486	сам он	2	1
487	шла о	2	1
488	на рубеже	1	1
489	что с	2	1
490	самого начала	4	1
491	дело не	2	1
492	что их	2	1
493	на него	4	1
494	совсем иное	1	1
495	не могло	1	1
496	и отзывчивого	1	1
497	судя по	3	1
498	в отношениях	2	1
499	вся его	1	1
500	стихов с	1	1
501	с близкими	1	1
502	и весь	1	1
503	и лишь	1	1
504	того в	1	1
505	и женщины	1	1
506	он хочет	1	1
507	во всем	1	1
508	в изложении	1	1
509	прибегать к	1	1
510	свидетельствуют о	1	1
511	в сознании	1	1
512	я полюбил	1	1
513	двух словах	1	1
514	ему не	3	1
515	ну а	1	1
516	перед ним	3	1
517	у меня	1	1
518	свое собственное	1	1
519	и здесь	4	1
520	от последнего	1	1
521	если у	1	1
522	день в	1	1
523	в т	3	1
524	ли не	2	1
525	все еще	2	1
526	своего отца	1	1
527	отказаться от	2	1
528	ничего общего	1	1
529	миновал и	1	1
530	нас от	1	1
531	не будет	2	1
532	мере с	1	1
533	доброго и	1	1
534	нет никакой	1	1
535	в себя	1	1
536	с самого	4	1
537	есть все	1	1
538	от того	2	1
539	богу а	1	1
540	как с	1	1
541	и дальше	1	1
542	с собой	1	1
543	лет назад	2	1
544	за то	2	1
545	времени и	1	1
546	ясно что	6	1
547	особенно в	1	1
548	здесь нет	4	1
549	во многом	1	1
550	не позже	1	1
551	еще не	6	1
552	этим в	1	1
553	когда в	1	1
554	том как	3	1
555	раз не	1	1
556	по ее	2	1
557	ничего подобного	1	1
558	могла быть	1	1
559	отрицать что	1	1
560	для этого	1	1
561	из других	1	1
562	и начало	1	1
563	сводится к	1	1
564	горькой и	1	1
565	может не	1	1
566	на вопрос	2	1
567	и та	1	1
568	язык и	1	1
569	сам а	1	1
570	все его	1	1
571	в пользу	1	1
572	а напротив	1	1
573	но ничего	1	1
574	двух сторон	1	1
575	не дал	1	1
576	лет спустя	1	1
577	во втором	1	1
578	в глазах	8	1
579	друзей и	1	1
580	не зная	3	1
581	что здесь	1	1
582	как из	2	1
583	можно считать	1	1
584	дело с	3	1
585	в какой	3	1
586	нравственный облик	2	1
587	пор не	2	1
588	два года	1	1
589	до нас	4	1
590	и кончая	1	1
591	их жизни	1	1
592	и раньше	1	1
593	на несколько	1	1
594	и ее	2	1
595	не мешает	2	1
596	и тем	1	1
597	жены в	1	1
598	по этому	1	1
599	со всеми	1	1
600	в качестве	2	1
601	же он	1	1
602	к которой	1	1
603	человека с	1	1
604	этому поводу	1	1
605	за мной	1	1
606	с двумя	1	1
607	зрения того	1	1
608	если мы	2	1
609	только на	1	1
610	ни одного	1	1
611	больше не	1	1
612	же из	1	1
613	это либо	1	1
614	жалуется на	1	1
615	хотя в	1	1
616	в душе	1	1
617	и других	1	1
618	не стал	1	1
619	из них	5	1
620	но несомненно	1	1
621	следует что	3	1
622	и их	1	1
623	с семьей	1	1
624	речь шла	2	1
625	в одном	2	1
626	т п	4	1
627	в прошлом	1	1
628	с этими	1	1
629	вот с	1	1
630	к ним	3	1
631	как раз	6	1
632	тем что	5	1
633	этом отношении	2	1
634	до тех	3	1
635	без внимания	1	1
636	уже была	1	1
637	себе отчет	1	1
638	цитаты из	3	1
639	как можно	1	1
640	вид что	1	1
641	ты не	1	1
642	не были	1	1
643	даже не	3	1
644	о своей	1	1
645	до сих	9	1
646	на ее	3	1
647	что человек	1	1
648	было и	1	1
649	на которые	3	1
650	виде и	1	1
651	а на	2	1
652	в поисках	1	1
653	ничем не	4	1
654	у его	1	1
655	в августе	1	1
656	вторая половина	1	1
657	из последних	1	1
658	обычно не	1	1
659	что из	1	1
660	что мы	2	1
661	и обращается	1	1
662	были сделаны	1	1
663	я говорю	2	1
664	все то	1	1
665	поскольку за	1	1
666	до этого	2	1
667	шесть лет	1	1
668	если она	1	1
669	в разной	1	1
670	к своему	2	1
671	не могут	2	1
672	мы опять	1	1
673	он говорит	2	1
674	находит в	1	1
675	ли ты	1	1
676	напечатаны в	1	1
677	перед нами	1	1
678	не удалось	1	1
679	одновременно с	1	1
680	либо в	4	1
681	в мир	1	1
682	в первой	1	1
683	для понимания	2	1
684	тех пор	3	1
685	нам из	1	1
686	не испытывал	2	1
687	была очень	1	1
688	этом случае	2	1
689	будет и	1	1
690	человека который	2	1
691	казалось что	1	1
692	сих пор	9	1
693	его отца	2	1
694	он перед	1	1
695	в смысле	1	1
696	традиционных представлений	1	1
697	за ним	2	1
698	место на	1	1
699	при всем	2	1
700	написано в	1	1
701	любовь к	3	1
702	а мне	1	1
703	известной степени	2	1
704	и ушел	1	1
705	vi в	1	1
706	ему только	1	1
707	котором он	1	1
708	чтобы понять	1	1
709	отца с	1	1
710	не с	2	1
711	из себя	3	1
712	у них	1	1
713	полагать что	2	1
714	и жену	1	1
715	разве только	1	1
716	разной степени	1	1
717	ни к	1	1
718	он стал	1	1
719	было принято	1	1
720	с ужасом	1	1
721	можно спорить	1	1
722	теперь же	3	1
723	по самой	1	1
724	из деревни	1	1
725	бы на	1	1
726	он оказывается	1	1
727	отношении к	1	1
728	с цитатами	1	1
729	иное чем	1	1
730	он понимает	2	1
731	вина и	1	1
732	не сохранился	1	1
733	между ними	2	1
734	только как	2	1
735	была бы	1	1
736	равно как	2	1
737	уже после	1	1
738	почему он	1	1
739	любви к	5	1
740	какой мере	2	1
741	пока не	1	1
742	эти слова	1	1
743	в действительности	1	1
744	наряду со	1	1
745	с общим	1	1
746	оказывается уже	1	1
747	том числе	1	1
748	они не	1	1
