N	2gram	Bakhtin_sl_1	Formalny
148	только на	2	4
149	ориентации в	1	4
150	социальной жизни	1	4
151	для того	2	4
152	со стороны	1	4
153	прежде всего	8	4
154	смысла и	3	4
155	до конца	12	4
156	произведение в	1	4
157	мы видели	1	4
158	отвлечемся от	1	4
159	да и	1	4
160	слова и	13	4
161	конкретное высказывание	1	4
162	между собой	2	4
163	обстоит дело	2	4
164	в романе	21	4
165	от всех	1	4
166	из этого	3	4
167	жизни и	1	4
168	они не	1	4
169	формы и	3	3
170	одним из	4	3
171	же как	2	3
172	того же	6	3
173	мы уже	2	3
174	той же	2	3
175	мы и	2	3
176	в виду	1	3
177	и на	14	3
178	в которых	1	3
179	столь же	2	3
180	время в	1	3
181	во всех	17	3
182	нет и	1	3
183	в конструкцию	1	3
184	жанра и	1	3
185	бы и	3	3
186	в себе	3	3
187	вследствие этого	1	3
188	и с	4	3
189	те же	2	3
190	высказывание в	1	3
191	это не	6	3
192	действительности в	1	3
193	и тем	2	3
194	он и	1	3
195	как таковой	1	3
196	в этих	2	3
197	высказывания как	1	3
198	от его	3	3
199	и более	1	3
200	тому что	2	3
201	случае в	1	3
202	одной плоскости	1	3
203	в основе	5	3
204	для нас	2	3
205	этом отношении	1	3
206	оно не	6	3
207	это единство	1	3
208	жизнь и	1	3
209	и что	1	3
210	можно сказать	2	3
211	в них	6	3
212	романа в	3	3
213	и следовательно	7	3
214	в него	3	3
215	дело с	1	3
216	в какой	1	3
217	одни и	1	3
218	уже не	2	3
219	в поэзии	3	3
220	его и	3	3
221	нуждается в	1	3
222	произведения и	2	3
223	слово как	5	3
224	всякое высказывание	1	3
225	данного высказывания	1	3
226	литературное произведение	1	3
227	у нас	2	3
228	не на	5	3
229	на фоне	7	3
230	может стать	1	3
231	в той	10	3
232	того что	3	3
233	формы его	1	3
234	в условиях	2	3
235	о нем	4	3
236	лишь как	3	3
237	сказать что	2	3
238	равно как	1	3
239	и эта	2	3
240	смысле слова	2	2
241	ту же	4	2
242	чтобы не	1	2
243	а иногда	3	2
244	он может	2	2
245	к другому	1	2
246	в котором	2	2
247	с таким	1	2
248	этого становления	1	2
249	что уже	1	2
250	из своих	2	2
251	язык как	3	2
252	в сущности	13	2
253	и со	1	2
254	социальной группы	2	2
255	жанров в	1	2
256	всех сторон	1	2
257	оценок и	4	2
258	роман и	5	2
259	с его	4	2
260	возможности языка	1	2
261	в отвлечении	1	2
262	в сторону	1	2
263	в общем	1	2
264	всякое конкретное	2	2
265	отличие от	1	2
266	или иное	1	2
267	и речи	2	2
268	за пределы	4	2
269	связи и	1	2
270	данный момент	4	2
271	пределах одной	2	2
272	в своем	3	2
273	стороны и	1	2
274	становления и	1	2
275	произведения так	2	2
276	от этого	2	2
277	то в	2	2
278	бы не	1	2
279	из этих	3	2
280	в этой	1	2
281	элементов языка	1	2
282	иным путем	1	2
283	только один	1	2
284	жизнью и	1	2
285	вообще не	3	2
286	что она	1	2
287	наследник xviii	1	2
288	перестает быть	2	2
289	всех этих	4	2
290	не значит	1	2
291	пределах одного	1	2
292	ведь не	1	2
293	не как	4	2
294	внутренней речи	3	2
295	какой бы	1	2
296	одной и	1	2
297	на этом	2	2
298	именно это	1	2
299	в основу	1	2
300	человека в	1	2
301	в чисто	2	2
302	входя в	4	2
303	на протяжении	2	2
304	на почве	4	2
305	неразрывной связи	1	2
306	социальных групп	2	2
307	исходили из	1	2
308	и вне	1	2
309	ни с	1	2
310	нисколько не	2	2
311	в эту	2	2
312	таким же	1	2
313	какие бы	1	2
314	не от	1	2
315	в отличие	1	2
316	в основном	3	2
317	друг другу	2	2
318	может внести	1	2
319	однако в	1	2
320	где нет	2	2
321	даже в	2	2
322	как язык	1	2
323	с определенными	5	2
324	сам он	1	2
325	в отношении	6	2
326	до известной	2	2
327	xviii века	2	2
328	дело не	2	2
329	правда в	1	2
330	дело в	1	2
331	одна из	2	2
332	знают лишь	1	2
333	внести в	1	2
334	в единство	2	2
335	не могло	3	2
336	только не	1	2
337	слова как	6	2
338	находятся в	1	2
339	и лишь	1	2
340	заложенные в	1	2
341	п в	1	2
342	тем не	1	2
343	данный исторический	1	2
344	в каком	1	2
345	из одного	2	2
346	конструкции и	1	2
347	отличается от	1	2
348	оторванная от	1	2
349	и это	1	2
350	и художественное	1	2
351	с ее	4	2
352	элемент языка	1	2
353	здесь не	2	2
354	внутренняя речь	1	2
355	то или	1	2
356	так в	2	2
357	в рамки	2	2
358	и всякое	2	2
359	был бы	2	2
360	это только	1	2
361	могла быть	1	2
362	является в	1	2
363	жанра в	4	2
364	для этого	1	2
365	ничего не	4	2
366	ними и	1	2
367	на все	2	2
368	нечто совсем	1	2
369	в самой	1	2
370	притом в	1	2
371	или на	1	2
372	единство романа	1	2
373	и содержание	1	2
374	последнем счете	1	2
375	с установкой	1	2
376	и во	3	2
377	переходит в	3	2
378	в языке	5	2
379	что и	1	2
380	и только	1	2
381	лишь одним	1	2
382	в художественной	1	2
383	нем и	3	2
384	определенных социальных	2	2
385	может иметь	1	2
386	все существенные	1	2
387	и мир	5	2
388	определенные формы	1	2
389	предмета и	2	2
390	правом можно	1	2
391	конфликты и	1	2
392	должен быть	1	2
393	поэтому и	3	2
394	в самое	1	2
395	именно на	1	2
396	же он	1	2
397	в неразрывной	1	2
398	языка как	4	2
399	от других	2	2
400	из них	3	2
401	и социально	1	2
402	характерно что	2	2
403	содержание и	1	2
404	автор и	2	2
405	свое выражение	2	2
406	от того	1	2
407	сторонами действительности	1	2
408	же деле	1	2
409	и даже	6	2
410	или иной	9	2
411	языка или	2	2
412	и др	14	2
413	исторического развития	2	2
414	зрения самого	2	2
415	пародии на	2	2
416	они знают	1	2
417	самом же	1	2
418	а на	2	2
419	и самый	1	2
420	отвлечении от	1	2
421	но оно	3	2
422	но уже	1	2
423	автора с	1	2
424	и иной	1	2
425	установкой на	1	2
426	поэтическом произведении	3	2
427	быть только	2	2
428	со всею	2	2
429	всех областях	1	2
430	этого слова	1	2
431	новые стороны	1	2
432	но это	1	2
433	известной степени	4	2
434	в точном	1	2
435	от него	1	2
436	у них	2	2
437	именно для	1	2
438	романа и	5	2
439	одной из	3	2
440	и периодов	1	2
441	слово в	10	2
442	но если	1	2
443	героя и	1	2
444	именно потому	1	2
445	конструкции в	1	2
446	бы быть	1	2
447	в последнем	1	2
448	эти элементы	1	2
449	к этому	2	2
450	в таком	1	2
451	в данную	1	2
452	от этой	2	1
453	не должны	2	1
454	вся совокупность	1	1
455	именно эта	2	1
456	противоречить друг	1	1
457	знают в	1	1
458	и через	1	1
459	и то	2	1
460	поэтической речи	1	1
461	тех же	1	1
462	слово входит	1	1
463	к данному	1	1
464	конечно что	1	1
465	в первом	3	1
466	и до	1	1
467	литературных форм	1	1
468	не имеют	1	1
469	ведь и	1	1
470	оно было	2	1
471	иметь место	1	1
472	его деятельность	1	1
473	входящих в	1	1
474	есть не	1	1
475	со всех	1	1
476	романного жанра	7	1
477	мы имеем	1	1
478	или наоборот	1	1
479	всех его	7	1
480	в первый	1	1
481	в каждый	5	1
482	смысловые и	7	1
483	в кругозоре	1	1
484	роман как	1	1
485	форме от	1	1
486	слова самого	2	1
487	для литературы	1	1
488	как впрочем	1	1
489	форм в	1	1
490	так или	1	1
491	произведение и	1	1
492	оно может	2	1
493	как таковые	3	1
494	и замкнутого	1	1
495	течение исторического	1	1
496	установку на	1	1
497	разобранных нами	1	1
498	оно ни	1	1
499	стилистических приемов	1	1
500	а следовательно	1	1
501	остался вне	1	1
502	как у	1	1
503	и существенного	1	1
504	жанра может	1	1
505	данного элемента	1	1
506	а только	1	1
507	не входит	1	1
508	к слову	1	1
509	иногда и	1	1
510	не просто	1	1
511	друга и	1	1
512	лингвистическое явление	1	1
513	один и	1	1
514	каково бы	1	1
515	конечно совершенно	1	1
516	истории романа	1	1
517	ответ и	1	1
518	его на	1	1
519	с этим	3	1
520	обладает своими	1	1
521	что как	1	1
522	в различные	2	1
523	и нет	1	1
524	в одних	1	1
525	в противном	1	1
526	кроме того	4	1
527	хотя и	2	1
528	сознания в	1	1
529	стиля и	7	1
530	лингвистика и	3	1
531	должно ощущаться	1	1
532	и существенных	1	1
533	та же	1	1
534	европейского романа	3	1
535	у каждого	2	1
536	определяет все	1	1
537	прямой и	3	1
538	роман это	1	1
539	жанров но	1	1
540	и тот	1	1
541	эпохи и	2	1
542	имеем в	1	1
543	высказывания не	2	1
544	его смыслового	1	1
545	на то	1	1
546	не могла	2	1
547	и если	1	1
548	внутренняя социальная	1	1
549	противном случае	1	1
550	высказываний и	1	1
551	время и	2	1
552	он не	3	1
553	единство в	1	1
554	данного слова	1	1
555	различные формы	2	1
556	к одному	1	1
557	не к	1	1
558	понимания и	1	1
559	по существу	3	1
560	высказываний в	1	1
561	ни были	3	1
562	и единство	2	1
563	большие исторические	1	1
564	почвы для	1	1
565	и по	2	1
566	до простой	1	1
567	или иных	1	1
568	в нее	1	1
569	одно и	2	1
570	ни был	1	1
571	значительной степени	1	1
572	его произведения	1	1
573	же не	1	1
574	в определенном	1	1
575	так во	1	1
576	значение в	1	1
577	чистое и	1	1
578	его не	1	1
579	а его	1	1
580	поэтический язык	2	1
581	зрения на	7	1
582	и интонаций	1	1
583	того или	2	1
584	с другими	5	1
585	произведения от	1	1
586	форму и	1	1
587	быть не	1	1
588	специфическая особенность	1	1
589	в языковой	1	1
590	раскрытие действительного	1	1
591	чаще всего	1	1
592	этой работы	1	1
593	о которых	1	1
594	и автором	1	1
595	исторический момент	2	1
596	меняются и	1	1
597	что совершенно	1	1
598	с этой	3	1
599	качественное своеобразие	1	1
600	их только	1	1
601	всегда и	1	1
602	могут противоречить	1	1
603	значит не	1	1
604	чем в	1	1
605	форма и	1	1
606	должно быть	2	1
607	выражение в	3	1
608	автора и	4	1
609	и того	1	1
610	относительно и	1	1
611	что между	1	1
612	во взаимодействии	1	1
613	с различными	3	1
614	это ощущение	1	1
615	возможности в	2	1
616	ощущаем в	2	1
617	в их	4	1
618	к предмету	4	1
619	мы говорили	1	1
620	теперь эта	1	1
621	что говорит	1	1
622	как речевое	1	1
623	о языке	1	1
624	для всякого	1	1
625	правда эта	1	1
626	знаем с	1	1
627	единства всех	1	1
628	и той	2	1
629	единство и	3	1
630	совершенно разные	1	1
631	но он	2	1
632	и эти	2	1
633	самом слове	1	1
634	слова к	1	1
635	том же	4	1
636	и почти	3	1
637	вместе со	2	1
638	словом его	1	1
639	же мы	1	1
640	жизни между	1	1
641	то с	1	1
642	высказывания в	1	1
643	и конкретного	1	1
644	поэтического произведения	1	1
645	с ним	7	1
646	произведения это	1	1
647	самого начала	1	1
648	здесь лишь	1	1
649	ними не	1	1
650	и вместо	1	1
651	на себе	1	1
652	данную эпоху	1	1
653	но только	1	1
654	для всего	1	1
655	возможно и	1	1
656	в разных	3	1
657	заострено против	1	1
658	при всем	3	1
659	явление в	2	1
660	они вообще	1	1
661	слову и	1	1
662	говорить как	1	1
663	их если	1	1
664	то у	1	1
665	и поэтическое	1	1
666	поколения детей	1	1
667	можно рассматривать	1	1
668	жанры в	1	1
669	в сознании	2	1
670	звучит в	1	1
671	внутреннюю форму	1	1
672	входят в	1	1
673	бульварного романа	1	1
674	различными сторонами	1	1
675	ему не	2	1
676	эстетический объект	1	1
677	с другом	2	1
678	стиль и	1	1
679	вокруг данного	1	1
680	в специальном	1	1
681	к единому	2	1
682	наконец в	2	1
683	действуют в	1	1
684	поэтический стиль	1	1
685	во все	1	1
686	эти жанровые	1	1
687	с полной	1	1
688	этого и	1	1
689	не встречается	1	1
690	той или	9	1
691	всегда есть	1	1
692	социальные и	1	1
693	поэтического языка	3	1
694	он создает	1	1
695	плоскую и	1	1
696	как известно	1	1
697	ним связанные	1	1
698	правда не	2	1
699	и самое	2	1
700	от произведения	1	1
701	в язык	1	1
702	но по	2	1
703	этого целого	1	1
704	такое высказывание	1	1
705	сказ или	1	1
706	в в	1	1
707	слова здесь	1	1
708	языка и	12	1
709	и этим	3	1
710	в себя	1	1
711	с самого	1	1
712	связанную с	1	1
713	такие стороны	1	1
714	не те	1	1
715	и может	3	1
716	и противоречия	1	1
717	романа у	3	1
718	каждого дня	2	1
719	речи то	1	1
720	и совершенно	1	1
721	в произведение	2	1
722	с первым	1	1
723	можно было	2	1
724	вещи и	1	1
725	не с	2	1
726	в социальном	1	1
727	оно как	2	1
728	произведения не	2	1
729	и глубины	1	1
730	для него	3	1
731	даны в	1	1
732	совершенно невозможно	1	1
733	и вообще	2	1
734	языковых форм	1	1
735	громадное значение	1	1
736	выходит за	3	1
737	является конечно	1	1
738	в построении	2	1
739	все дело	1	1
740	и здесь	3	1
741	не был	1	1
742	в действительной	1	1
743	и ничем	1	1
744	язык и	10	1
745	за пределами	2	1
746	одного из	2	1
747	иное значение	1	1
748	к действительности	1	1
749	в значительной	1	1
750	по их	1	1
751	развертывается в	1	1
752	не выходит	3	1
753	нас в	2	1
754	быту в	1	1
755	те или	3	1
756	этот элемент	2	1
757	от них	1	1
758	и остаются	1	1
759	но внутренняя	1	1
760	понимания в	2	1
761	найти такой	1	1
762	а потому	1	1
763	или напротив	2	1
764	существенную роль	1	1
765	в форме	1	1
766	исторического становления	2	1
767	единство одной	1	1
768	утрачивают свою	1	1
769	и иных	2	1
770	и стилистические	2	1
771	в лучшем	2	1
772	языка мы	1	1
773	условия для	1	1
774	ориентацию его	1	1
775	и широтою	1	1
776	например при	1	1
777	предмета высказывания	1	1
778	оставаясь в	2	1
779	и самая	2	1
780	быть и	4	1
781	но с	1	1
782	моменты в	1	1
783	конкретного социального	1	1
784	в двух	1	1
785	мы видим	2	1
786	тот же	1	1
787	но этим	1	1
788	в поэтическом	7	1
789	языка на	3	1
790	сознание в	1	1
791	реагирует на	1	1
792	и так	1	1
793	с одной	4	1
794	в эти	1	1
795	в качестве	3	1
796	себя в	9	1
797	так что	2	1
798	определения и	1	1
799	есть в	1	1
800	вот что	1	1
801	и у	2	1
802	то и	1	1
803	же в	1	1
804	в начале	1	1
805	и чисто	3	1
806	поэзии но	1	1
807	не из	2	1
808	или даже	2	1
809	и других	3	1
810	основе их	2	1
811	обрамления и	1	1
812	самого слова	1	1
813	слова в	8	1
814	в одном	2	1
815	автора а	1	1
816	дело и	1	1
817	случае не	1	1
818	в других	3	1
819	каждого высказывания	1	1
820	значит конечно	1	1
821	момент в	1	1
822	где в	1	1
823	на лингвистику	1	1
824	с общим	1	1
825	процессе своего	1	1
826	сознания могут	1	1
827	до сих	2	1
828	имеет свой	2	1
829	или иначе	1	1
830	именно в	3	1
831	на определенные	1	1
832	здесь в	4	1
833	строится в	1	1
834	и сплошь	1	1
835	художественного слова	4	1
836	теоретическое выражение	1	1
837	что для	1	1
838	в определенных	2	1
839	не было	3	1
840	индивидуального сознания	1	1
841	одной стороны	4	1
842	ничем не	1	1
843	самое слово	1	1
844	слове в	1	1
845	жизнь в	2	1
846	как ни	1	1
847	в руках	1	1
848	его по	1	1
849	мы все	2	1
850	о чем	1	1
851	плоскости с	1	1
852	что мы	1	1
853	на который	1	1
854	мира в	1	1
855	его понимает	1	1
856	язык для	1	1
857	бы оно	1	1
858	нет ничего	1	1
859	и теми	1	1
860	в частности	2	1
861	совершенно иное	1	1
862	от предмета	1	1
863	и столь	1	1
864	к своему	6	1
865	и глубоко	1	1
866	ориентацией слова	1	1
867	высказывания с	1	1
868	которые являются	2	1
869	в течение	1	1
870	мы остановимся	1	1
871	как основные	1	1
872	образ и	1	1
873	для понимания	2	1
874	друг с	2	1
875	этих форм	1	1
876	в это	1	1
877	каждый данный	5	1
878	в контексте	2	1
879	специфичности и	1	1
880	понимание в	1	1
881	язык в	4	1
882	этом случае	2	1
883	но даже	1	1
884	и о	2	1
885	сих пор	2	1
886	стороны эти	1	1
887	лучшем случае	2	1
888	пришлось бы	1	1
889	один из	4	1
890	от социального	1	1
891	слова так	2	1
892	тех или	1	1
893	высказывания а	1	1
894	бы невозможно	1	1
895	за его	1	1
896	мы найдем	3	1
897	и часто	4	1
898	всего произведения	2	1
899	тем и	2	1
900	для индивидуального	1	1
901	его контекста	2	1
902	его пределы	1	1
903	из словаря	1	1
904	очень распространено	1	1
905	его с	1	1
906	о котором	1	1
907	ибо нет	1	1
908	интерес к	2	1
909	еще более	5	1
910	в ином	1	1
911	поэтому все	1	1
912	из существеннейших	3	1
913	речей в	2	1
914	все они	7	1
915	его формы	1	1
916	связью с	1	1
917	есть уже	1	1
918	лежит в	4	1
919	все то	1	1
920	а в	6	1
921	отношении к	6	1
922	лишь там	1	1
923	выбор слов	1	1
924	и ощущение	1	1
925	социально и	1	1
926	всякий смысл	1	1
927	они также	1	1
928	не знает	1	1
929	очевидностью что	1	1
930	состоит из	1	1
931	развиваются в	1	1
932	авантюрного романа	1	1
933	данного поэтического	1	1
934	самого языка	2	1
935	условной и	1	1
936	овладения действительностью	1	1
937	или иного	2	1
938	предмет на	1	1
939	конкретного и	2	1
940	бы его	2	1
941	и индивидуальные	2	1
942	явления в	1	1
943	в поэтическое	1	1
944	как слово	1	1
945	и можем	1	1
946	каждое слово	4	1
947	внутреннюю речь	1	1
948	этой точки	1	1
