N	2gram	Bakhtin_Pr_2	StatiiOP
305	и все	1	2
306	все в	1	2
307	а потому	2	2
308	отметить что	2	2
309	крайней мере	2	2
310	более что	1	2
311	говорит в	1	2
312	к нему	11	2
313	на которой	1	2
314	с которыми	2	2
315	из которого	2	2
316	оказывается в	1	2
317	конечно не	6	2
318	и у	2	2
319	уже в	4	2
320	как более	1	2
321	одно из	1	2
322	могло бы	1	2
323	у него	6	2
324	в других	1	2
325	даже и	2	2
326	превращается в	4	2
327	по крайней	2	2
328	который не	1	2
329	если не	2	2
330	на который	1	2
331	и потому	6	2
332	нет ни	3	2
333	и их	6	2
334	по существу	1	2
335	том смысле	1	2
336	этого слова	2	2
337	в свое	2	2
338	этом случае	1	2
339	с историей	1	2
340	но для	1	2
341	которой можно	1	2
342	о котором	1	2
343	и перед	1	2
344	ни одного	3	2
345	в этих	4	2
346	в равной	1	2
347	несмотря на	1	2
348	не знает	4	2
349	всех трех	1	2
350	занимает в	1	2
351	в своих	4	2
352	том числе	2	2
353	этого в	1	1
354	не должны	1	1
355	художественного произведения	1	1
356	по отдельным	1	1
357	показаться что	1	1
358	и есть	1	1
359	почти не	1	1
360	здесь и	2	1
361	на две	1	1
362	из его	1	1
363	в зависимости	3	1
364	и могут	2	1
365	его не	1	1
366	их и	3	1
367	я успел	1	1
368	в лучшем	1	1
369	правильного понимания	2	1
370	системе как	1	1
371	т iv	1	1
372	так чтобы	2	1
373	котором не	1	1
374	от друга	2	1
375	не знают	2	1
376	зависимости от	3	1
377	на последнем	1	1
378	во мне	1	1
379	iv стр	1	1
380	материала на	1	1
381	двух или	1	1
382	на нем	1	1
383	и на	7	1
384	на них	2	1
385	между собой	1	1
386	с его	8	1
387	о языке	1	1
388	отказ от	1	1
389	видит в	1	1
390	но как	2	1
391	притом часто	1	1
392	а только	2	1
393	только при	1	1
394	присутствует в	1	1
395	с собою	1	1
396	этого последнего	1	1
397	друг от	2	1
398	нет и	3	1
399	в свои	1	1
400	теперь не	1	1
401	в настоящем	1	1
402	они ни	1	1
403	в одной	5	1
404	иногда эта	1	1
405	под его	1	1
406	показать что	2	1
407	до его	1	1
408	стороны и	1	1
409	может поэтому	1	1
410	перед нами	4	1
411	кроме того	1	1
412	критики а	1	1
413	хотя и	2	1
414	и понимания	1	1
415	что по	1	1
416	мысль в	1	1
417	и к	2	1
418	стиля и	1	1
419	нет здесь	1	1
420	еще на	1	1
421	бы с	1	1
422	момент его	1	1
423	он в	1	1
424	в нашем	2	1
425	у каждого	1	1
426	не оставляет	3	1
427	лучшем случае	1	1
428	является лишь	1	1
429	так в	1	1
430	с их	4	1
431	им в	4	1
432	и до	4	1
433	другом случае	1	1
434	иначе и	1	1
435	как он	4	1
436	ответом на	1	1
437	своей эпохи	2	1
438	время и	1	1
439	степени является	1	1
440	которая является	1	1
441	которые тем	1	1
442	такой литературы	1	1
443	не как	6	1
444	и вот	2	1
445	нашего времени	1	1
446	чтобы в	1	1
447	в плане	1	1
448	смысле как	1	1
449	даже прямо	1	1
450	все с	1	1
451	ни был	1	1
452	бы они	1	1
453	для всей	1	1
454	могла бы	1	1
455	а по	1	1
456	слов о	1	1
457	входит в	9	1
458	это было	2	1
459	на протяжении	3	1
460	то все	1	1
461	действительно были	1	1
462	слова без	1	1
463	здесь нет	2	1
464	которым он	1	1
465	по всему	1	1
466	для них	3	1
467	он является	1	1
468	в них	4	1
469	это положение	1	1
470	и вы	2	1
471	является их	1	1
472	далеко не	4	1
473	в плоскость	1	1
474	всю жизнь	1	1
475	интонациями и	1	1
476	которой он	1	1
477	всегда и	2	1
478	вопрос и	1	1
479	выйти за	1	1
480	материалом для	1	1
481	в развитии	2	1
482	и некоторые	2	1
483	мере не	1	1
484	со всей	2	1
485	что значит	2	1
486	которую он	3	1
487	какое место	1	1
488	и другом	1	1
489	от своего	1	1
490	слова здесь	1	1
491	место в	1	1
492	важнее всего	1	1
493	от себя	1	1
494	что я	1	1
495	вовсе еще	1	1
496	значение для	3	1
497	две стороны	1	1
498	одном из	1	1
499	а есть	3	1
500	что было	1	1
501	и эти	1	1
502	том и	1	1
503	чтобы она	1	1
504	с такими	2	1
505	быть не	1	1
506	бы быть	2	1
507	по себе	8	1
508	же мы	2	1
509	слово как	1	1
510	нет никакого	1	1
511	есть известная	1	1
512	если и	1	1
513	потому не	1	1
514	в русской	2	1
515	считает что	1	1
516	на котором	1	1
517	тогда когда	1	1
518	одна из	3	1
519	в науке	2	1
520	и притом	1	1
521	не вытекает	1	1
522	к этим	1	1
523	в процессе	2	1
524	этот большой	2	1
525	он еще	2	1
526	но только	2	1
527	смерти у	1	1
528	казалось бы	1	1
529	правда в	2	1
530	того как	3	1
531	только и	1	1
532	подняться до	1	1
533	с одним	2	1
534	они являются	1	1
535	ему и	1	1
536	бы по	1	1
537	вместо этого	1	1
538	уже и	1	1
539	характерен для	1	1
540	не потому	2	1
541	сделать в	1	1
542	форме это	1	1
543	к отдельным	1	1
544	в момент	3	1
545	не давая	1	1
546	данного произведения	2	1
547	не могут	1	1
548	отличается от	1	1
549	к тому	1	1
550	героями он	1	1
551	отказаться от	1	1
552	правда не	1	1
553	как мы	8	1
554	и о	2	1
555	в виду	2	1
556	проявляется в	2	1
557	не могу	1	1
558	некоторые другие	1	1
559	к нам	2	1
560	на основе	2	1
561	последнего слова	3	1
562	полное право	2	1
563	с самого	1	1
564	на том	1	1
565	и когда	1	1
566	только тот	1	1
567	в келье	1	1
568	отсюда и	1	1
569	еще в	1	1
570	она была	1	1
571	можно только	1	1
572	но у	3	1
573	в диалог	2	1
574	образом в	2	1
575	автора к	1	1
576	очень грубо	1	1
577	о ней	1	1
578	о нем	6	1
579	некоторых из	1	1
580	но к	1	1
581	и та	1	1
582	можно сказать	2	1
583	все его	3	1
584	времени в	1	1
585	образом мы	1	1
586	каждом из	2	1
587	литературе о	2	1
588	однако с	1	1
589	его личности	2	1
590	которые мы	1	1
591	даже по	1	1
592	того материала	1	1
593	во всей	1	1
594	в форме	2	1
595	в другой	1	1
596	новая форма	1	1
597	быть даже	2	1
598	них в	2	1
599	и красоту	1	1
600	в свете	1	1
601	еще только	1	1
602	следовательно в	1	1
603	есть тех	1	1
604	в современной	1	1
605	той мере	1	1
606	или нет	1	1
607	что только	1	1
608	тот же	2	1
609	с формой	1	1
610	всю свою	1	1
611	положение в	2	1
612	это стремление	1	1
613	наше время	1	1
614	который в	1	1
615	свою эпоху	1	1
616	бы ни	1	1
617	не решится	1	1
618	i и	1	1
619	менее и	1	1
620	себя в	2	1
621	он считал	1	1
622	не имеют	1	1
623	литературы в	1	1
624	уже не	6	1
625	на определенной	1	1
626	еще одну	1	1
627	и обратно	1	1
628	и других	3	1
629	его и	3	1
630	был бы	1	1
631	не так	2	1
632	ведь это	1	1
633	слова в	4	1
634	в одном	6	1
635	сами по	1	1
636	в прошлом	1	1
637	с этими	1	1
638	к ним	3	1
639	не о	2	1
640	в выборе	1	1
641	каждый из	1	1
642	и никогда	1	1
643	от того	2	1
644	чтобы оно	1	1
645	характерны для	1	1
646	были бы	2	1
647	что могло	1	1
648	или иной	3	1
649	точек зрения	3	1
650	для правильного	2	1
651	на ее	1	1
652	и тех	1	1
653	здесь в	2	1
654	случаев в	1	1
655	мы так	1	1
656	из таких	1	1
657	и др	4	1
658	в некоторых	2	1
659	этот термин	2	1
660	до конца	7	1
661	более того	5	1
662	не на	4	1
663	самое слово	1	1
664	о чем	1	1
665	еще до	1	1
666	него не	3	1
667	в одно	1	1
668	и ему	1	1
669	себя на	2	1
670	не видит	1	1
671	именно поэтому	1	1
672	сохраняют в	1	1
673	русский и	1	1
674	вместе с	1	1
675	в иной	1	1
676	конечно есть	1	1
677	положений в	1	1
678	из которых	2	1
679	xix века	1	1
680	он приводит	2	1
681	целом ряде	2	1
682	которые являются	1	1
683	к самой	1	1
684	каждого своя	1	1
685	я никогда	1	1
686	это за	1	1
687	и там	1	1
688	грубо так	1	1
689	это были	1	1
690	для понимания	2	1
691	и смерти	7	1
692	него в	1	1
693	а становится	1	1
694	нужно отметить	1	1
695	создана как	1	1
696	этом смысле	5	1
697	в наше	1	1
698	каждой из	1	1
699	и позволяет	1	1
700	пор еще	1	1
701	над каждым	1	1
702	содержанием и	1	1
703	и от	3	1
704	или в	2	1
705	которая в	1	1
706	себя самого	1	1
707	всего что	1	1
708	той или	3	1
709	бы в	5	1
710	конце концов	3	1
711	но зато	1	1
712	от ответственности	1	1
713	сверх того	1	1
714	отношении к	1	1
715	в целях	1	1
716	к самым	1	1
717	одной из	2	1
718	же случае	1	1
719	слово в	3	1
720	это делает	2	1
721	на более	1	1
722	ведь именно	1	1
723	их с	1	1
724	к его	1	1
725	вывод из	1	1
726	время не	1	1
727	а может	3	1
728	и другие	4	1
729	к этому	4	1
730	как на	2	1
731	они не	2	1
