N	2gram	Vygotskiy__3	Myslijsy
185	она не	6	3
186	для того	8	3
187	и другое	4	3
188	самого начала	6	3
189	на него	1	3
190	с и	6	3
191	не могло	1	3
192	или же	1	3
193	находятся в	2	3
194	как она	1	3
195	и это	8	3
196	но при	1	3
197	с самого	6	3
198	когда в	4	3
199	том как	2	3
200	без сомнения	1	3
201	в словах	1	3
202	из одного	3	3
203	и вообще	1	3
204	с ним	2	3
205	к одной	1	3
206	одной и	2	3
207	и во	2	3
208	в глазах	1	3
209	в другой	1	3
210	мы увидим	12	3
211	по мнению	2	3
212	но как	2	3
213	с одной	6	3
214	из которого	1	3
215	если мы	6	3
216	только на	1	3
217	одно из	2	3
218	и их	1	3
219	представить себе	1	3
220	могло бы	2	3
221	были бы	3	3
222	вытекают из	1	3
223	что для	1	3
224	быть названо	1	3
225	все более	2	3
226	в самой	4	3
227	одной стороны	5	3
228	из самого	1	3
229	только для	3	3
230	к которому	1	3
231	она может	3	3
232	о котором	5	3
233	развития и	2	3
234	и все	10	3
235	к этой	2	3
236	мы должны	1	3
237	сказать что	4	3
238	как на	3	3
239	во всяком	2	3
240	в применении	1	2
241	одним из	1	2
242	чтобы не	1	2
243	и есть	1	2
244	их и	1	2
245	есть необходимое	1	2
246	есть не	1	2
247	в сущности	10	2
248	что до	1	2
249	его словам	2	2
250	которое он	1	2
251	то мы	1	2
252	одним словом	2	2
253	мы будем	1	2
254	одном и	1	2
255	не все	1	2
256	которые не	1	2
257	и высшее	1	2
258	что именно	2	2
259	в течение	4	2
260	более и	2	2
261	в полном	2	2
262	и слова	1	2
263	могли бы	5	2
264	его к	2	2
265	в которой	5	2
266	в целом	4	2
267	образом и	2	2
268	на то	16	2
269	не могла	2	2
270	что заставляет	1	2
271	и если	6	2
272	теории и	1	2
273	пути развития	1	2
274	так сказать	5	2
275	мы можем	7	2
276	по общему	1	2
277	и более	2	2
278	из него	4	2
279	с этой	2	2
280	но все	1	2
281	могла бы	3	2
282	вывести из	1	2
283	то все	1	2
284	мы постараемся	1	2
285	мог бы	1	2
286	для них	1	2
287	но уже	1	2
288	о которых	9	2
289	в один	3	2
290	только тем	1	2
291	но если	4	2
292	таким же	1	2
293	в их	1	2
294	обнаруживается в	1	2
295	но он	2	2
296	доказывает что	1	2
297	не могли	4	2
298	том и	2	2
299	это будет	2	2
300	и всегда	2	2
301	то чего	1	2
302	в определении	1	2
303	дело в	1	2
304	которых и	1	2
305	того чтобы	9	2
306	только не	1	2
307	вытекает из	2	2
308	к ней	2	2
309	ее с	1	2
310	заметить что	2	2
311	заключает в	1	2
312	как будто	4	2
313	не потому	1	2
314	все то	7	2
315	образом что	1	2
316	когда мы	2	2
317	имеет место	2	2
318	ничего общего	1	2
319	и самое	1	2
320	не ограничивается	1	2
321	как мы	7	2
322	не будет	1	2
323	то она	1	2
324	с ее	2	2
325	только при	1	2
326	в собственном	1	2
327	они ни	1	2
328	мысль о	1	2
329	уже с	1	2
330	только то	2	2
331	и может	2	2
332	и которые	3	2
333	мы в	2	2
334	для этого	2	2
335	в виду	4	2
336	о том	6	2
337	никак не	7	2
338	одного из	2	2
339	не имеем	1	2
340	можно заметить	1	2
341	и только	3	2
342	еще более	1	2
343	в теории	1	2
344	и следовательно	2	2
345	в другую	1	2
346	не нашла	1	2
347	этот вопрос	1	2
348	которое мы	3	2
349	для нее	1	2
350	по этому	1	2
351	есть в	2	2
352	в таких	1	2
353	уже не	2	2
354	не можем	4	2
355	же в	2	2
356	в начале	1	2
357	предположение что	1	2
358	при помощи	4	2
359	но совершенно	1	2
360	за ним	1	2
361	иначе как	2	2
362	двух противоположных	5	2
363	к ним	3	2
364	и вместе	2	2
365	в других	1	2
366	перейти к	1	2
367	таком виде	2	2
368	на основании	1	2
369	у нас	2	2
370	если не	1	2
371	как эти	1	2
372	язык то	1	2
373	применении к	1	2
374	лицом и	1	2
375	не дело	1	2
376	что же	2	2
377	и о	3	2
378	заставляет нас	2	2
379	о его	1	2
380	к новому	1	2
381	между прочим	1	2
382	это последнее	1	2
383	нисколько не	1	2
384	но с	1	2
385	ли в	1	2
386	или в	5	2
387	его стороны	1	2
388	соединяются в	1	2
389	указывают на	2	2
390	хотя бы	2	2
391	только что	2	2
392	все они	2	2
393	что оно	2	2
394	была бы	2	2
395	что даже	2	2
396	из этого	8	2
397	жизни и	1	2
398	все что	1	2
399	не зависит	1	1
400	от этой	2	1
401	ли мы	1	1
402	отношения к	2	1
403	например в	2	1
404	с с	2	1
405	же как	1	1
406	он считает	1	1
407	должен быть	3	1
408	самом деле	21	1
409	он может	2	1
410	силы и	1	1
411	бы для	2	1
412	показать что	7	1
413	нам кажется	1	1
414	чувства чем	1	1
415	скажет что	1	1
416	по которым	1	1
417	и остальные	1	1
418	из его	1	1
419	что эти	4	1
420	в действие	1	1
421	едва ли	3	1
422	с таким	1	1
423	в зависимости	1	1
424	и этот	3	1
425	полагает что	3	1
426	видно уже	1	1
427	мы имеем	1	1
428	чувства которые	2	1
429	до такой	3	1
430	не столько	1	1
431	переходит к	1	1
432	совпадает с	2	1
433	развились из	1	1
434	на себя	1	1
435	и другая	1	1
436	может нам	1	1
437	зависимости от	1	1
438	так а	1	1
439	это никакого	1	1
440	из ее	1	1
441	в каждой	1	1
442	а другие	1	1
443	и на	6	1
444	не имел	1	1
445	это возможно	1	1
446	на их	2	1
447	что его	2	1
448	в чем	1	1
449	бы мы	1	1
450	с его	1	1
451	природы и	1	1
452	как если	3	1
453	на самом	2	1
454	не то	4	1
455	уже как	2	1
456	своей конечной	1	1
457	даже самому	1	1
458	нельзя вывести	1	1
459	разница в	1	1
460	это или	1	1
461	что они	4	1
462	обратном отношении	1	1
463	вызывает в	1	1
464	в обширном	2	1
465	перед нами	8	1
466	что когда	2	1
467	когда он	4	1
468	известные нам	1	1
469	в ожидании	1	1
470	что всякое	2	1
471	более или	1	1
472	не кажется	1	1
473	ясно и	2	1
474	от этого	1	1
475	для которого	1	1
476	та же	3	1
477	которую они	2	1
478	таковы например	1	1
479	чем больше	1	1
480	он в	2	1
481	все эти	4	1
482	что так	2	1
483	в известном	1	1
484	нами в	2	1
485	человеке и	2	1
486	если он	4	1
487	их действия	1	1
488	вытекающее из	1	1
489	на его	1	1
490	бы сказать	1	1
491	смотреть как	1	1
492	высшей степени	1	1
493	обширном смысле	1	1
494	не как	1	1
495	без всяких	3	1
496	в отвлеченном	2	1
497	что ни	1	1
498	на этом	5	1
499	что она	16	1
500	в нее	2	1
501	одно и	3	1
502	тем в	2	1
503	предметом этой	1	1
504	его в	3	1
505	того или	1	1
506	мы на	2	1
507	только там	1	1
508	и мы	13	1
509	не совпадает	2	1
510	совершенно ясно	13	1
511	всю свою	1	1
512	должен был	2	1
513	смысл в	1	1
514	мысли чтобы	1	1
515	только одно	1	1
516	бы совершенно	6	1
517	из нее	2	1
518	этого слова	2	1
519	все равно	1	1
520	далеко не	3	1
521	и уже	2	1
522	одна и	1	1
523	то язык	1	1
524	нам не	2	1
525	с такой	5	1
526	обратимся к	1	1
527	нет никакого	2	1
528	или менее	1	1
529	его нельзя	1	1
530	и другие	2	1
531	из общего	1	1
532	от своего	2	1
533	что такое	1	1
534	заключать в	1	1
535	в следующем	1	1
536	в такой	3	1
537	и конечную	1	1
538	в котором	6	1
539	растет и	2	1
540	на свою	1	1
541	на известный	1	1
542	или вернее	2	1
543	в которых	6	1
544	признать что	2	1
545	должны были	2	1
546	своей жизни	2	1
547	п с	1	1
548	такой способ	1	1
549	и эти	2	1
550	совершенно противоположны	1	1
551	есть еще	1	1
552	их в	2	1
553	что этот	4	1
554	себя к	1	1
555	или если	2	1
556	даже в	1	1
557	случае мы	1	1
558	то с	1	1
559	нас по	1	1
560	оба эти	3	1
561	говорит если	2	1
562	ничего нового	1	1
563	а на	1	1
564	что с	4	1
565	в людях	1	1
566	она могла	2	1
567	этими двумя	2	1
568	может служить	7	1
569	и отсюда	1	1
570	уже из	6	1
571	которого он	1	1
572	в самых	1	1
573	в уме	1	1
574	но только	8	1
575	принадлежат к	1	1
576	возможно и	1	1
577	ничего не	2	1
578	именно с	1	1
579	нам с	1	1
580	на те	2	1
581	вперед и	1	1
582	это слово	1	1
583	вернее сказать	1	1
584	прибегать к	2	1
585	к этим	1	1
586	следует что	2	1
587	им а	1	1
588	доказать что	1	1
589	этом отношении	1	1
590	был бы	3	1
591	в известных	2	1
592	представлять себе	1	1
593	а здесь	1	1
594	лежит в	2	1
595	как только	3	1
596	эти законы	1	1
597	на такую	1	1
598	указывает на	6	1
599	истинной и	1	1
600	он видит	2	1
601	есть чем	1	1
602	говорил а	1	1
603	где он	3	1
604	из чего	1	1
605	всегда в	1	1
606	видели у	1	1
607	из всего	2	1
608	значения и	1	1
609	как не	1	1
610	встречаем и	1	1
611	служит только	1	1
612	здесь не	3	1
613	всего этого	2	1
614	будем иметь	1	1
615	в ее	7	1
616	всякую возможность	1	1
617	с каким	1	1
618	которые как	1	1
619	внутренние противоречия	1	1
620	а другая	1	1
621	и говорит	1	1
622	действия и	2	1
623	то время	2	1
624	всей своей	1	1
625	роль в	1	1
626	дано в	3	1
627	отказаться от	1	1
628	и совершенно	4	1
629	то как	2	1
630	что у	7	1
631	можно было	1	1
632	он именно	2	1
633	те же	1	1
634	не с	1	1
635	здесь нет	1	1
636	же эти	1	1
637	в результате	1	1
638	что дело	1	1
639	не исчерпывается	1	1
640	понятно что	1	1
641	нем то	1	1
642	этом месте	1	1
643	весьма мало	1	1
644	внимание и	1	1
645	нас к	1	1
646	другой не	1	1
647	в построении	1	1
648	слова а	1	1
649	мы то	1	1
650	это все	1	1
651	мы могли	4	1
652	в другом	5	1
653	на вопрос	1	1
654	внимание на	2	1
655	все прочие	2	1
656	слово то	1	1
657	этого сказать	1	1
658	мысли мы	1	1
659	нас в	1	1
660	для какой	1	1
661	или как	1	1
662	с другими	1	1
663	основной мысли	1	1
664	образом мы	4	1
665	своих собственных	1	1
666	вся сила	1	1
667	двух направлений	1	1
668	вслед за	1	1
669	даже для	1	1
670	на словах	3	1
671	мы хотим	3	1
672	тело и	1	1
673	развивается в	2	1
674	мысль и	1	1
675	один из	6	1
676	видели что	2	1
677	что конечно	1	1
678	дело с	1	1
679	что он	11	1
680	пришел к	1	1
681	иначе если	1	1
682	в какой	5	1
683	когда нам	1	1
684	такое же	3	1
685	во-вторых что	1	1
686	всяком случае	2	1
687	между этими	1	1
688	и ее	2	1
689	с которыми	1	1
690	какой степени	1	1
691	без этого	1	1
692	деле она	1	1
693	бы по	1	1
694	этом можно	1	1
695	и насколько	1	1
696	понимать и	1	1
697	в виде	2	1
698	по выражению	2	1
699	из них	6	1
700	относятся к	1	1
701	говорит что	8	1
702	нее в	2	1
703	к области	1	1
704	не сумеет	1	1
705	ни в	3	1
706	с этими	1	1
707	ее не	3	1
708	дела до	1	1
709	из одной	1	1
710	но что	2	1
711	у него	4	1
712	тех которые	1	1
713	совершенно ясным	1	1
714	не говорит	1	1
715	следует понимать	2	1
716	каждого слова	1	1
717	к общим	1	1
718	напротив того	6	1
719	есть из	1	1
720	быть совершенно	1	1
721	из своих	1	1
722	здесь заключено	1	1
723	именно как	1	1
724	которому мы	1	1
725	противоположность между	1	1
726	насколько это	1	1
727	приближает его	1	1
728	до сих	6	1
729	именно в	1	1
730	никакого определенного	1	1
731	будет ли	1	1
732	как же	2	1
733	еще и	2	1
734	и затем	2	1
735	себя и	1	1
736	обратить внимание	1	1
737	противоречие между	2	1
738	бы никакого	1	1
739	втором смысле	1	1
740	превращается в	1	1
741	света и	1	1
742	и опять	1	1
743	бы назвать	2	1
744	ничем не	1	1
745	что несмотря	1	1
746	и оно	1	1
747	для выражения	1	1
748	как именно	1	1
749	в речи	3	1
750	виде в	1	1
751	следовало бы	1	1
752	будет совершенно	1	1
753	такой степени	3	1
754	время с	1	1
755	действительности или	1	1
756	в одной	2	1
757	могут понять	1	1
758	по одному	1	1
759	чем то	1	1
760	ни от	1	1
761	предположить что	1	1
762	он говорит	6	1
763	в данном	2	1
764	что за	2	1
765	который мы	3	1
766	если язык	1	1
767	им так	2	1
768	всех других	1	1
769	смысле этого	2	1
770	он бы	1	1
771	утверждая что	1	1
772	будет возможно	1	1
773	в тех	4	1
774	и там	1	1
775	когда же	1	1
776	ко всему	1	1
777	в обратном	1	1
778	как нельзя	1	1
779	это значит	1	1
780	которое лежит	1	1
781	с между	1	1
782	бы предположить	1	1
783	а люди	1	1
784	аналогии с	2	1
785	что из	1	1
786	сих пор	5	1
787	все это	3	1
788	ни для	1	1
789	раскрывается в	1	1
790	будет там	1	1
791	от нашего	1	1
792	подходит и	1	1
793	то будет	1	1
794	логической мысли	1	1
795	тем и	1	1
796	том виде	1	1
797	имеет дело	1	1
798	нам что	1	1
799	общих законов	1	1
800	собственно говоря	1	1
801	в эту	2	1
802	вовсе нет	2	1
803	случае и	1	1
804	тому которое	2	1
805	мысль на	1	1
806	будто бы	1	1
807	именно он	1	1
808	которой мы	1	1
809	какою она	1	1
810	всех тех	1	1
811	ее только	1	1
812	между ними	1	1
813	необходимое условие	1	1
814	прежде и	1	1
815	котором я	3	1
816	совершенно не	5	1
817	равно как	1	1
818	жизни а	1	1
819	нет но	1	1
820	в последнем	1	1
821	до какой	1	1
822	одном акте	1	1
823	на это	3	1
824	это было	1	1
825	нас не	1	1
826	к этому	3	1
827	этой точки	1	1
828	они не	2	1
829	смысле что	1	1
