N	2gram	Bakhtin_Fr_1	Vladivir
305	отношения к	2	1
306	в их	4	1
307	в обычном	3	1
308	большую роль	1	1
309	и литературы	6	1
310	почти все	1	1
311	литературы о	1	1
312	не вполне	2	1
313	непосредственное влияние	1	1
314	мы здесь	2	1
315	обычном смысле	1	1
316	они еще	1	1
317	в ней	6	1
318	значительной мере	2	1
319	литературы и	5	1
320	на них	2	1
321	во всех	9	1
322	изучения в	1	1
323	объяснения из	1	1
324	мало и	1	1
325	и всего	1	1
326	значение и	2	1
327	по отношению	1	1
328	а и	1	1
329	быть никакой	1	1
330	в настоящем	1	1
331	его развития	5	1
332	или у	1	1
333	ему не	1	1
334	и вовсе	3	1
335	что как	1	1
336	его глубиной	1	1
337	ней в	1	1
338	итак в	3	1
339	и воображение	1	1
340	как уже	1	1
341	что по	1	1
342	был связан	2	1
343	в противоположность	2	1
344	и стремления	1	1
345	всегда был	1	1
346	поэтому он	1	1
347	для которого	1	1
348	время это	1	1
349	таковы например	2	1
350	конечно невозможно	1	1
351	близости к	1	1
352	им в	1	1
353	творчество и	1	1
354	жизнь как	1	1
355	на две	1	1
356	и вечной	1	1
357	не могла	1	1
358	так сказать	4	1
359	жизнью и	1	1
360	в свет	1	1
361	первом плане	1	1
362	всем своем	1	1
363	не к	2	1
364	новое и	2	1
365	с темой	1	1
366	гегель в	1	1
367	из него	1	1
368	но все	3	1
369	в германии	2	1
370	касается до	1	1
371	находилась в	1	1
372	те же	1	1
373	их и	1	1
374	них не	1	1
375	своего официального	1	1
376	на протяжении	5	1
377	и непосредственное	1	1
378	это не	3	1
379	этом мы	1	1
380	но уже	1	1
381	о которых	1	1
382	если я	1	1
383	мы имеем	1	1
384	и уже	1	1
385	жизни но	2	1
386	только во	1	1
387	мы не	1	1
388	и ничего	1	1
389	остается в	1	1
390	в этих	2	1
391	работы в	1	1
392	них все	1	1
393	и без	2	1
394	но у	2	1
395	представление о	1	1
396	и понятия	1	1
397	далеки от	1	1
398	вплоть до	1	1
399	мир и	3	1
400	есть его	1	1
401	но эта	2	1
402	нам в	1	1
403	была посвящена	1	1
404	порядка и	1	1
405	без всяких	1	1
406	их в	2	1
407	языков и	1	1
408	свобода и	1	1
409	ним в	1	1
410	слов о	2	1
411	вместе со	1	1
412	тогда был	1	1
413	не для	2	1
414	называет его	2	1
415	сам он	1	1
416	и вся	1	1
417	она не	1	1
418	был уже	1	1
419	в таких	2	1
420	xviii века	2	1
421	с которой	1	1
422	с уважением	1	1
423	он еще	1	1
424	всего существующего	3	1
425	эта внутренняя	1	1
426	случае не	1	1
427	нем в	2	1
428	не могло	1	1
429	следовательно и	1	1
430	его от	2	1
431	эта сторона	1	1
432	для всех	1	1
433	одна из	1	1
434	этих двух	2	1
435	убедиться в	1	1
436	xix веке	1	1
437	связи с	4	1
438	и близким	1	1
439	до того	1	1
440	этом отношении	3	1
441	вполне понятно	2	1
442	в области	7	1
443	не потому	1	1
444	многие из	2	1
445	настоящего времени	1	1
446	не одно	1	1
447	все то	1	1
448	не могут	3	1
449	свою связь	1	1
450	есть только	2	1
451	было еще	2	1
452	и деятельности	1	1
453	разных своих	1	1
454	дальнейшем мы	1	1
455	и глубину	1	1
456	сегодня в	1	1
457	и оценивает	1	1
458	которого мы	2	1
459	основная линия	1	1
460	всегда были	1	1
461	в произведении	1	1
462	всей своей	1	1
463	так в	1	1
464	роль в	2	1
465	как с	1	1
466	почти каждый	1	1
467	было в	1	1
468	особенно в	2	1
469	с самим	1	1
470	хотя этот	1	1
471	и воображения	1	1
472	можно только	4	1
473	во второй	2	1
474	строго говоря	1	1
475	поэтому в	2	1
476	в эпоху	9	1
477	в настоящее	1	1
478	в разных	1	1
479	связанная с	2	1
480	наконец еще	1	1
481	сводится к	1	1
482	искусства и	6	1
483	вот почему	1	1
484	того он	1	1
485	настоящее время	1	1
486	второй половине	2	1
487	и являются	1	1
488	на страницах	1	1
489	они ничего	1	1
490	в значительной	6	1
491	нас в	1	1
492	с разными	1	1
493	затем в	1	1
494	науке и	1	1
495	дать общую	1	1
496	от них	1	1
497	которые мы	1	1
498	и во	3	1
499	интерес к	2	1
500	во всей	3	1
501	этот последний	1	1
502	он только	1	1
503	было для	1	1
504	будем называть	1	1
505	и мир	1	1
506	говорит в	1	1
507	в литературе	6	1
508	в формах	1	1
509	но с	2	1
510	рассуждение о	1	1
511	и одновременно	5	1
512	человека в	1	1
513	ли он	1	1
514	истории и	2	1
515	назад к	1	1
516	который в	1	1
517	использовать их	1	1
518	и мировоззрения	1	1
519	жить и	3	1
520	которые так	1	1
521	с одной	2	1
522	человека с	1	1
523	самом деле	3	1
524	этой борьбе	1	1
525	в современных	2	1
526	раз в	1	1
527	он назывался	1	1
528	и которая	1	1
529	же в	2	1
530	что не	2	1
531	целого ряда	1	1
532	от других	1	1
533	их как	1	1
534	менее всего	3	1
535	одно из	6	1
536	в известной	3	1
537	представлений о	1	1
538	в одном	5	1
539	и искусства	4	1
540	друг друга	3	1
541	и никакой	1	1
542	них мы	1	1
543	отличались от	1	1
544	не просто	3	1
545	от того	2	1
546	ее на	1	1
547	в других	3	1
548	не понял	1	1
549	и только	1	1
550	же деле	3	1
551	европы но	1	1
552	официального положения	1	1
553	и человека	2	1
554	влияние на	7	1
555	того это	1	1
556	связаны с	3	1
557	именно в	1	1
558	которых мы	1	1
559	далеко не	3	1
560	себя и	1	1
561	говорит о	1	1
562	прежде всего	11	1
563	и пр	5	1
564	самом же	3	1
565	нужно сказать	4	1
566	одной стороны	2	1
567	это книга	1	1
568	которые не	1	1
569	а за	1	1
570	до конца	2	1
571	у других	2	1
572	а не	1	1
573	оно представляет	1	1
574	однако и	1	1
575	на весь	3	1
576	человеческой жизни	1	1
577	и своим	1	1
578	фантазии и	1	1
579	подобного рода	1	1
580	вопросе о	1	1
581	конечно на	1	1
582	о чем	1	1
583	знает только	2	1
584	его как	1	1
585	как именно	1	1
586	уже давно	1	1
587	не осталось	1	1
588	этой же	1	1
589	понимания его	1	1
590	ему этим	1	1
591	этом достаточно	1	1
592	например когда	1	1
593	перейти в	1	1
594	реализм и	1	1
595	из которых	1	1
596	не оказала	1	1
597	до настоящего	1	1
598	в изображении	2	1
599	это его	2	1
600	и оказался	1	1
601	человек с	1	1
602	на свете	1	1
603	в состоянии	3	1
604	и более	1	1
605	времени вполне	1	1
606	и была	1	1
607	в основном	2	1
608	сила и	1	1
609	даже больше	1	1
610	из тех	2	1
611	в более	3	1
612	известной степени	1	1
613	и часто	2	1
614	уже на	1	1
615	или в	2	1
616	это уже	4	1
617	ибо не	1	1
618	со второй	2	1
619	по одной	1	1
620	бы в	1	1
621	ни к	2	1
622	он понимает	2	1
623	и роста	1	1
624	было просто	1	1
625	всеми его	1	1
626	отрицание вообще	1	1
627	связь с	5	1
628	жизни в	5	1
629	в домах	1	1
630	между ними	4	1
631	с ней	1	1
632	от своего	2	1
633	он находит	2	1
634	в быту	1	1
635	понимает как	1	1
636	одновременно и	2	1
637	выходят за	1	1
638	были и	1	1
639	огромное значение	1	1
640	в заключение	2	1
641	и другие	8	1
642	которые в	1	1
643	оценивает его	1	1
644	и эта	3	1
645	в таком	2	1
