N	2gram	Tiupa_Lite_1	Istorich
116	и он	1	3
117	она не	1	3
118	данном случае	4	3
119	на вопрос	1	3
120	а также	5	3
121	это приводит	1	3
122	герой в	1	3
123	в том	16	3
124	только в	8	3
125	и других	1	3
126	не на	2	3
127	к своему	1	3
128	в данном	5	3
129	как бы	7	3
130	по существу	1	3
131	многих других	1	3
132	или в	1	3
133	для нас	1	3
134	только что	1	3
135	же в	5	3
136	между ними	1	3
137	на смену	6	3
138	к этой	1	3
139	и есть	3	2
140	должна быть	2	2
141	и за	1	2
142	а как	2	2
143	ему в	1	2
144	собой в	1	2
145	тех же	3	2
146	отношение к	1	2
147	тут же	1	2
148	в этой	4	2
149	исторически и	1	2
150	в своем	11	2
151	в целом	8	2
152	представляет собой	4	2
153	право на	1	2
154	в себе	7	2
155	в нем	2	2
156	задний план	1	2
157	от которого	1	2
158	же это	2	2
159	не к	2	2
160	на этом	2	2
161	так например	1	2
162	он появляется	1	2
163	в одну	1	2
164	лишь в	4	2
165	хотя бы	2	2
166	было бы	2	2
167	из них	4	2
168	и тем	4	2
169	он же	1	2
170	этого не	2	2
171	с тем	1	2
172	что я	2	2
173	тем не	2	2
174	однако в	2	2
175	что есть	1	2
176	не менее	7	2
177	можно указать	1	2
178	дело не	2	2
179	не могло	2	2
180	это мы	1	2
181	одна из	3	2
182	по своей	3	2
183	в тексте	8	2
184	в области	3	2
185	не есть	2	2
186	на том	2	2
187	никогда не	4	2
188	и на	1	2
189	имеется в	2	2
190	если бы	1	2
191	о ты	1	2
192	от них	1	2
193	и во	1	2
194	того что	6	2
195	с той	1	2
196	меня и	1	2
197	их не	2	2
198	себя в	6	2
199	уже в	5	2
200	в виде	1	2
201	он становится	1	2
202	представлений о	1	2
203	только с	1	2
204	не случайно	2	2
205	герой и	1	2
206	в особенности	1	2
207	в исторической	1	2
208	из таких	1	2
209	а сам	1	2
210	ниже в	1	2
211	в частности	15	2
212	он уже	1	2
213	он говорит	1	2
214	и вот	1	2
215	такого рода	10	2
216	ты в	2	2
217	с этой	5	2
218	между прочим	1	2
219	но для	1	2
220	это уже	2	2
221	в связи	4	2
222	на задний	1	2
223	от него	1	2
224	и все	1	2
225	по правую	1	2
226	на языке	1	2
227	на берегу	1	2
228	сказать что	1	2
229	на это	2	2
230	в роли	1	2
231	говоря о	1	1
232	не следуют	1	1
233	показать что	1	1
234	пить из	1	1
235	к другому	1	1
236	из его	2	1
237	для более	1	1
238	в зависимости	1	1
239	века в	3	1
240	той же	3	1
241	есть не	1	1
242	мы не	1	1
243	не была	1	1
244	есть нечто	1	1
245	но даже	1	1
246	зависимости от	1	1
247	и самого	2	1
248	не от	1	1
249	он был	1	1
250	он сам	1	1
251	в различных	1	1
252	в чем	1	1
253	во всех	1	1
254	только после	1	1
255	глаза на	1	1
256	как правило	2	1
257	то он	2	1
258	но как	1	1
259	к которой	1	1
260	в наиболее	1	1
261	он или	1	1
262	и я	6	1
263	общего с	2	1
264	как к	1	1
265	однако не	1	1
266	на человека	1	1
267	представлял собой	1	1
268	целый ряд	1	1
269	духа и	1	1
270	мир и	2	1
271	имеет в	1	1
272	есть ли	1	1
273	и говорит	1	1
274	еще на	1	1
275	та же	2	1
276	в ответ	1	1
277	большей части	1	1
278	этих соображений	1	1
279	то и	2	1
280	якобы не	1	1
281	говорят о	1	1
282	в жертву	1	1
283	же именно	1	1
284	в нашей	2	1
285	которой не	1	1
286	не как	4	1
287	прочим и	1	1
288	уже говорилось	1	1
289	во главе	1	1
290	подобно тому	2	1
291	исходя из	3	1
292	бы они	1	1
293	знает что	1	1
294	может стать	1	1
295	и мы	1	1
296	смерть и	1	1
297	в них	1	1
298	служит в	1	1
299	этого персонажа	1	1
300	в обстановку	1	1
301	и уже	1	1
302	предстал перед	1	1
303	перестает быть	4	1
304	с такой	1	1
305	иначе говоря	1	1
306	потому и	1	1
307	такой же	1	1
308	героем и	1	1
309	точки зрения	6	1
310	этой связи	1	1
311	часто оказываются	1	1
312	правую сторону	1	1
313	наконец даже	1	1
314	представить себе	1	1
315	на ступени	1	1
316	в котором	1	1
317	самого человека	1	1
318	на свою	1	1
319	при рассмотрении	1	1
320	по левую	1	1
321	не должно	1	1
322	того кто	1	1
323	а от	1	1
324	вплоть до	2	1
325	в то	5	1
326	тогда когда	1	1
327	не своей	1	1
328	виду не	2	1
329	впрочем в	1	1
330	более что	1	1
331	можно сказать	1	1
332	ее с	1	1
333	и является	2	1
334	со своим	1	1
335	вступающего в	1	1
336	в основе	3	1
337	или иных	1	1
338	одним из	5	1
339	вот в	1	1
340	обращается к	2	1
341	в момент	1	1
342	сидя на	1	1
343	к тому	2	1
344	что при	1	1
345	а акт	1	1
346	ничего общего	1	1
347	на предмет	1	1
348	можно и	1	1
349	глубоко в	1	1
350	с ее	1	1
351	на основе	1	1
352	только при	1	1
353	средних веков	1	1
354	в пределах	3	1
355	в знании	1	1
356	приводит к	3	1
357	роль в	2	1
358	как с	1	1
359	на нее	1	1
360	на путь	1	1
361	в борьбе	1	1
362	как герой	1	1
363	об этой	1	1
364	во второй	1	1
365	в последней	1	1
366	с этого	1	1
367	в эпоху	1	1
368	собой и	1	1
369	для этого	4	1
370	ведет свое	1	1
371	в виду	3	1
372	а к	1	1
373	о нем	1	1
374	превращает в	1	1
375	одного из	3	1
376	есть так	1	1
377	мог бы	1	1
378	как наиболее	1	1
379	который уже	1	1
380	путь к	1	1
381	русской и	1	1
382	и любой	1	1
383	ним и	1	1
384	тем более	2	1
385	виде эта	1	1
386	один из	3	1
387	человека в	1	1
388	тот же	1	1
389	одной из	1	1
390	что даже	1	1
391	могло быть	2	1
392	может оказаться	1	1
393	а только	2	1
394	и жизни	1	1
395	чаще всего	1	1
396	не можем	1	1
397	своего рода	11	1
398	в большинстве	1	1
399	только на	2	1
400	есть наиболее	2	1
401	мы получим	1	1
402	вернуться к	1	1
403	в начале	1	1
404	и сидя	1	1
405	большинстве случаев	1	1
406	как дело	1	1
407	первобытного человека	1	1
408	очевидно что	1	1
409	одно из	3	1
410	пока не	1	1
411	по одним	1	1
412	говорит ему	1	1
413	не для	1	1
414	среди которых	1	1
415	друг друга	4	1
416	и вдруг	1	1
417	жизни на	2	1
418	как раз	4	1
419	что тебе	1	1
420	перейти к	1	1
421	во власти	1	1
422	со стороны	4	1
423	или иначе	9	1
424	этом как	3	1
425	нельзя сказать	1	1
426	именно в	1	1
427	при всей	3	1
428	а с	1	1
429	по большей	1	1
430	если мы	1	1
431	что не	2	1
432	прежде всего	11	1
433	не было	3	1
434	именно так	2	1
435	человек в	1	1
436	понятие о	1	1
437	становится ясным	1	1
438	он и	3	1
439	в центре	1	1
440	из форм	1	1
441	с разными	1	1
442	не знал	1	1
443	ему до	1	1
444	к жизни	1	1
445	но сам	1	1
446	на эту	1	1
447	тому как	2	1
448	что же	1	1
449	впрочем это	1	1
450	такая форма	1	1
451	в мир	1	1
452	никем не	1	1
453	как будто	2	1
454	в это	1	1
455	в различные	1	1
456	естественно не	1	1
457	я от	2	1
458	перед смертью	1	1
459	однако мы	1	1
460	прямо на	1	1
461	он играет	1	1
462	говорится в	2	1
463	которая в	2	1
464	жизни и	3	1
465	с действительностью	2	1
466	у них	1	1
467	не будучи	1	1
468	его тем	1	1
469	или не	1	1
470	бы на	2	1
471	говорит а	1	1
472	из работ	1	1
473	не знает	1	1
474	только как	1	1
475	быть наделен	1	1
476	пути к	1	1
477	но эти	1	1
478	собой лишь	1	1
479	а я	1	1
480	в своих	4	1
481	по поводу	2	1
482	героя как	2	1
483	тем самым	5	1
484	прийти в	1	1
485	или индивидуального	1	1
486	том числе	1	1
487	они не	1	1
